,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,0.0,0.0,2.0,0.0,0.0,5.0,0.0
1,U01-Set001__USA300 LAC CA-MHB Control,0.0,0.0,2.0,1.0,0.0,6.0,0.0
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,0.0,0.0,2.0,2.0,0.0,7.0,0.0
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,0.0,0.0,2.0,3.0,0.0,8.0,0.0
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,0.0,0.0,2.0,4.0,0.0,9.0,0.0
5,U01-Set000__USA300 TCH1516 CA-MHB Control,5.7782940411000006,0.09343702402221701,2.0,10.0,5.8443639944,29.0,5.7122240878
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,5.4364458881,0.2554908862517876,2.0,11.0,5.2557865499,30.0,5.6171052263
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,5.3955997572,0.08590444868605326,2.0,12.0,5.334856139,31.0,5.4563433754
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,0.0,0.0,2.0,13.0,0.0,14.0,0.0
9,U01-Set001__USA300 LAC RPMI+10%LB Control,0.0,0.0,2.0,15.0,0.0,18.0,0.0
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,0.0,0.0,2.0,16.0,0.0,19.0,0.0
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,0.0,0.0,2.0,17.0,0.0,20.0,0.0
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,5.852832381100001,0.07653027681221401,2.0,21.0,5.7987173034,24.0,5.9069474588
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,5.7434349156,0.08940631186412151,2.0,22.0,5.806654725,25.0,5.6802151062
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,5.7545350943999996,0.1886503415738105,2.0,23.0,5.8879310302,26.0,5.6211391586
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,6.3489731272,0.18483981087082635,2.0,27.0,6.4796746109,28.0,6.2182716435
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,6.00715824315,0.16395451003236095,2.0,32.0,6.123091589,33.0,5.8912248973
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,0.0,0.0,2.0,34.0,0.0,38.0,0.0
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,0.0,0.0,2.0,35.0,0.0,39.0,0.0
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,0.0,0.0,2.0,36.0,0.0,40.0,0.0
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,0.0,0.0,2.0,37.0,0.0,41.0,0.0
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,0.0,0.0,2.0,42.0,0.0,45.0,0.0
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,0.0,0.0,2.0,43.0,0.0,46.0,0.0
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,0.0,0.0,2.0,44.0,0.0,47.0,0.0
24,U01-Set003__USA300 TCH1516 CA-MHB Control,5.4313858348499995,0.18935564813184294,2.0,48.0,5.297491172,52.0,5.5652804977
