,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,1.9049448546366536,2.0,0.0,-1.3469994244999999,1.0,1.3469994244999999,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,3.6019743485999998,0.4391323034393034,2.0,2.0,3.291460919,3.0,3.9124877782,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,3.618952286066667,0.6415445479956358,3.0,4.0,3.7117096237,5.0,2.9360781622000003,6.0,4.2090690723,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,3.3418595849,0.6808752759973665,2.0,7.0,2.8604080601,8.0,3.8233111097,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.43372226353899185,2.0,9.0,0.3066879537,10.0,-0.3066879537,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-0.7615153582,0.8685926579142312,2.0,11.0,-0.1473275997,12.0,-1.3757031167,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.05795350870661346,2.0,13.0,0.040979319,14.0,-0.040979319,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,3.3169685342750004,1.5861365772434393,4.0,15.0,5.6122402205,16.0,2.4115233444,17.0,3.1188327889,18.0,2.1252777833,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-1.2052867188,0.34415992776118964,4.0,19.0,-1.2301124513000001,20.0,-1.5496375089,21.0,-1.3105248983,22.0,-0.7308720167,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,1.6361468828333336,0.3370387682641297,3.0,23.0,1.9364789601,24.0,1.2716315642,25.0,1.7003301242000002,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,1.68151721625,2.12626052083264,2.0,26.0,0.1780239834,27.0,3.1850104491,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,0.0,0.9053735897284255,3.0,28.0,-0.0973350724,29.0,-0.8527733935,30.0,0.9501084659000001,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,0.41166911525234573,2.0,31.0,0.29109402300000004,32.0,-0.29109402300000004,,,,,,,,,,,,
13,Catabolite_repression__delHfq,-9.09949572495,0.02781315774825207,2.0,33.0,-9.1191625974,34.0,-9.0798288525,,,,,,,,,,,,
14,Catabolite_repression__deldcrc,-1.2700958715000001,0.16475946434073946,2.0,35.0,-1.386598406,36.0,-1.153593337,,,,,,,,,,,,
15,Diallyl_disulphide_treatment__PAO1_ctrl_wt,-3.33333360913457e-11,0.9210777770448276,3.0,37.0,0.7866391183,38.0,0.2265864373,39.0,-1.0132255557,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_DDS,-4.522306746033333,0.6929149546455605,3.0,40.0,-5.1422507082,41.0,-3.7742899645,42.0,-4.6503795654,,,,,,,,,,
17,Dispersed_cells__PAO1_dispersed_wt,0.0,0.009787667130537863,2.0,43.0,0.0069209258,44.0,-0.0069209258,,,,,,,,,,,,
18,Dispersed_cells__PyhjH_dispersed,-3.3194831479499998,0.2912422015023349,2.0,45.0,-3.5254224836,46.0,-3.1135438123,,,,,,,,,,,,
19,Dispersed_cells__PA01_Planktonic,4.72161608245,0.15979218012928528,2.0,47.0,4.8346062166,48.0,4.6086259483,,,,,,,,,,,,
20,Dispersed_cells__PAO1_Biofilm,10.05544904145,0.4234256855062046,2.0,49.0,10.354856215,50.0,9.7560418679,,,,,,,,,,,,
21,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,2.8621647912999997,0.7000964427912024,3.0,51.0,2.1289951422,52.0,2.9338229666,53.0,3.5236762650999998,,,,,,,,,,
22,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,0.0,0.2740431409628878,3.0,54.0,-0.2770806476,55.0,0.0061795322,56.0,0.2709011154,,,,,,,,,,
