sample,BSU03440
LBexp_1,9.6419
LBexp_2,9.8545
LBexp_3,9.7065
LBtran_1,10.3362
LBtran_2,10.8287
LBtran_3,10.6044
LBstat_1,10.6225
LBstat_2,10.3272
LBstat_3,10.1657
LBGexp_1,9.1463
LBGexp_2,9.3699
LBGexp_3,9.3068
LBGtran_2,10.4368
LBGtran_3,10.7738
LBGstat_1,11.4772
LBGstat_2,11.1908
LBGstat_3,10.3551
S0_1,9.8908
S0_2,9.1897
S0_3,9.7628
S1_1,8.9817
S1_2,8.9053
S1_3,8.7284
S2_1,8.2329
S2_2,7.9885
S2_3,7.8052
S3_1,7.7763
S3_2,7.3239
S4_1,7.7609
S4_2,7.3944
S4_3,7.4863
S5_1,7.3935
S5_2,7.44
S5_3,7.4703
S6_1,7.62
S6_2,7.4661
S6_3,7.2433
S6/t_1,8.6456
S6/t_2,7.4848
S6_4,8.3376
S6_5,8.4164
S6_6,8.2096
S7_4,9.0653
S7_5,9.4079
S7_6,9.3607
S8_4,9.001
S8_5,8.7357
G135_1,7.8521
G135_3,7.6163
G150_1,7.8381
G150_2,7.7655
G150_3,8.0558
G180_1,7.7797
G180_2,7.7064
G180_3,7.4115
C30_1,9.7055
C30_2,10.0646
C90_1,10.0041
C90_2,9.9635
BI_1,8.9387
BI_2,9.053
BC_2,7.9823
BC/t_1,8.0996
BC/t_2,9.0831
BC_1,7.7942
Sw_1,8.206
Sw_2,8.3219
BT_1,7.379
BT_2,7.2018
B36_1,7.081
B36_2,7.1452
B60_1,7.3087
B60_2,7.6493
M9exp_1,10.0689
M9exp_2,9.7243
M9exp_3,9.5817
M9tran_1,9.0883
M9tran_2,9.1362
M9tran_3,9.4429
M9stat_1,8.0955
M9stat_2,8.1052
M9stat_3,7.8491
M+G_1,9.7509
M+G_2,10.168
M+G_3,10.0449
Glu_1,10.4304
Glu_2,10.6463
Glu_3,10.7719
Fru_1,10.011
Fru_2,10.6485
Fru_3,10.3607
Mal_1,9.4937
Mal_2,10.0149
Mal_3,10.4336
G+S_2,9.0176
G+S_3,9.0527
Pyr_1,9.2831
Pyr_2,9.2001
Pyr_3,8.9416
Gly_1,10.0043
Gly_2,10.6421
Gly_3,9.5551
Glucon_1,9.9937
Glucon_2,10.3849
Glucon_3,9.7086
aero_1,9.9556
aero_2,9.3087
aero_3,10.5337
nit_1,9.8243
nit_2,10.0215
nit_3,9.2383
ferm_1,9.4515
ferm_2,9.5331
ferm_3,9.5571
T-5.40H_1,9.6006
T-4.40H_1,9.1072
T-3.40H_1,8.77
T-2.40H_1,8.5786
T-1.40H_1,8.5864
T-1.10H_1,8.3284
T-0.40H_1,7.7001
T0.0H_1,7.836
T0.30H_1,8.6876
