,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,4.95892125875,0.1723583841827802,2.0,0.0,5.080797041,5.0,4.8370454765
1,U01-Set001__USA300 LAC CA-MHB Control,6.44529012315,0.15421415810355799,2.0,1.0,6.3362442462,6.0,6.5543360001
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,6.4947988443,0.16059387623103777,2.0,2.0,6.6083558632,7.0,6.3812418254
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,6.522939367399999,0.21896192402538006,2.0,3.0,6.6777688287,8.0,6.3681099061
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,6.8908573561,0.21332375097136128,2.0,4.0,7.041700027,9.0,6.7400146852
5,U01-Set000__USA300 TCH1516 CA-MHB Control,6.0095536786,0.004699160421604649,2.0,10.0,6.0062308704,29.0,6.0128764868
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,5.7045192900499995,0.3142913632889764,2.0,11.0,5.9267568443,30.0,5.4822817358
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,5.87432658925,0.2777943102460192,2.0,12.0,6.0707568298,31.0,5.6778963487
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,6.9316412369,0.06904657811097897,2.0,13.0,6.8828179333,14.0,6.9804645405
9,U01-Set001__USA300 LAC RPMI+10%LB Control,6.44335557495,0.0327502679455851,2.0,15.0,6.4665135115,18.0,6.4201976384
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,6.63434189655,0.29022399531459103,2.0,16.0,6.8395612517,19.0,6.4291225414
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,6.5239614362000005,0.10244497101052334,2.0,17.0,6.5964009699,20.0,6.4515219025
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,6.7479329880000005,0.2807125081828824,2.0,21.0,6.5494392699,24.0,6.9464267061000005
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,6.8808143391000005,0.02432840648357748,2.0,22.0,6.8980171203000005,25.0,6.8636115579
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,6.6466959834,0.17930164251465663,2.0,23.0,6.7734813907,26.0,6.5199105761
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,6.43869517225,0.230391915880978,2.0,27.0,6.6016068583,28.0,6.2757834862
