,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,0.0,0.2883769901665815,3.0,0.0,0.2270338006,6.0,-0.3244743095,12.0,0.0974405089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.26629761653333334,0.31304892936513956,3.0,1.0,-0.1269083477,7.0,-0.6248306244,13.0,-0.047153877500000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.1327538156666667,0.3407847777847976,3.0,2.0,-0.3648385484,8.0,0.2584916982,14.0,-0.29191459680000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.6414577901,0.19340469050651152,3.0,3.0,-0.8074692798,9.0,-0.4290862334,15.0,-0.6878178571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.5228216247666667,0.31542666038851014,3.0,4.0,-0.6957956112,10.0,-0.7139206148,16.0,-0.15874864830000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.8026895808000001,0.7081558602324152,3.0,5.0,-1.6111041667000001,11.0,-0.29202048550000004,17.0,-0.5049440902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-0.7003102049500001,1.305486922924113,2.0,18.0,-1.6234288609,71.0,0.22280845100000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,1.0661543528000001,1.061810190083395,3.0,19.0,0.9938919309,70.0,2.1622499436,205.0,0.0423211839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.5953562078125001,0.5010852333213255,8.0,20.0,-1.6234288609,32.0,0.1305063613,55.0,-0.7791035652,67.0,-0.3654242258,126.0,-0.42975878370000004,147.0,-0.7570293976,203.0,-0.4995130398,210.0,-0.43909815080000003,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.10992145683333336,0.19408902201368977,3.0,21.0,0.0052293319,34.0,0.3338781766,61.0,-0.009343138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,1.383556474925,0.7662062219952624,8.0,22.0,2.1900416925,104.0,2.7341021046,111.0,0.5549993472,133.0,1.1555142088,165.0,0.9310935791,238.0,1.5476340628,265.0,0.5681142214,270.0,1.386952583,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-0.2063255782714286,0.6722709665644732,7.0,23.0,-0.7536137473000001,56.0,-0.3025371381,82.0,0.061123514600000005,118.0,1.184785905,134.0,-0.45658258970000004,137.0,-0.7320755152,227.0,-0.44537947720000004,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-0.501497581175,0.3789629653846015,4.0,24.0,-0.46239163400000005,101.0,-0.0256804984,139.0,-0.946488764,149.0,-0.5714294283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-0.1899009314,1.06546876444058,4.0,25.0,-0.2471994794,123.0,0.211925475,155.0,-1.6234288609,191.0,0.8990991397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,-0.1303228054,0.423353331394676,3.0,26.0,-0.5890301869,59.0,0.2453821642,159.0,-0.0473203935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-0.23854219472,0.5174210929816244,5.0,27.0,0.2273651248,76.0,-0.0886513567,146.0,-0.0010179603,162.0,-1.118449539,262.0,-0.2119572424,,,,,,,,,,,,,,,,,,,,,,,,,,
