,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,7.592928613850001,0.20591883803697575,2.0,0.0,7.7385352206,5.0,7.4473220071,,
1,U01-Set001__USA300 LAC CA-MHB Control,7.6882237665,0.03655759015155043,2.0,1.0,7.7140738864,6.0,7.6623736466,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,7.6827953315999995,0.006059913882893344,2.0,2.0,7.6870803378,7.0,7.6785103254,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,7.742378899,0.0689194564337565,2.0,3.0,7.791112314,8.0,7.693645484,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,7.7851442424999995,0.09837692785702244,2.0,4.0,7.8547072353,9.0,7.7155812497,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,7.165221396050001,0.033174618847010305,2.0,10.0,7.1417633981,29.0,7.188679394,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,7.18013769765,0.029405549632983315,2.0,11.0,7.1593448341,30.0,7.2009305612,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,7.17223025745,0.029926487502341222,2.0,12.0,7.1933914797,31.0,7.1510690352,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,8.34426172305,0.15264707300483876,2.0,13.0,8.4521995035,14.0,8.2363239426,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,8.0762341556,0.03465538324901993,2.0,15.0,8.0517290991,18.0,8.1007392121,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,7.9412228405,0.029484526884348668,2.0,16.0,7.9203741316,19.0,7.9620715494,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,8.2244694843,0.009281909853822242,2.0,17.0,8.2179061829,20.0,8.2310327857,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,7.98631157595,0.24176810999200274,2.0,21.0,7.8153557059,24.0,8.157267446,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,7.81558270005,0.05738599138012646,2.0,22.0,7.7750046764,25.0,7.8561607237,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,7.83605460505,0.2707780870503172,2.0,23.0,8.0275236266,26.0,7.6445855835,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,7.37013280945,0.05188494103880027,2.0,27.0,7.3334446158,28.0,7.4068210031,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,7.2595989856,0.09788346815718087,2.0,32.0,7.1903849215,33.0,7.3288130497,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,7.1759653923,0.09472803144045752,2.0,34.0,7.1089825589,38.0,7.2429482257,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,7.1691830859,0.06898339698870926,2.0,35.0,7.1204044581,39.0,7.2179617137,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,7.086125604499999,0.02985707797141106,2.0,36.0,7.0650134622,40.0,7.1072377468,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,7.28681550625,0.09992053001024805,2.0,37.0,7.2161610219,41.0,7.3574699906,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,7.679970578,0.05469775531652892,2.0,42.0,7.7186477317,45.0,7.6412934243,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,7.6561028425,0.10224996397103682,2.0,43.0,7.5838011996,46.0,7.7284044854000005,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,7.6158717752000005,0.0721753194253922,2.0,44.0,7.5648361174000005,47.0,7.666907433,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,7.459103370099999,0.41192462545930014,2.0,48.0,7.7503780661,52.0,7.1678286741,,
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,7.3262907022,0.0806710618787728,2.0,49.0,7.2692476473,53.0,7.3833337571,,
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,7.1625635265,0.060134076961683526,2.0,50.0,7.1200423129,54.0,7.2050847401,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,7.0661818979,0.14857039091566124,2.0,51.0,6.961126767,55.0,7.1712370288,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,7.4862450415,0.18374960848483526,2.0,56.0,7.3563144473,57.0,7.6161756357,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,7.127809929350001,0.09865672612125058,2.0,58.0,7.1975707694,59.0,7.0580490893,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,7.6644338055,0.17161015157622544,2.0,60.0,7.7857805074,61.0,7.5430871036,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,7.787574757150001,0.1195723568201706,2.0,62.0,7.8721251815,63.0,7.7030243328,,
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,6.91511836825,0.4744578288261259,2.0,64.0,6.5796260201,65.0,7.2506107164,,
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,8.060378115799999,0.017414372521413576,2.0,66.0,8.0726919367,67.0,8.0480642949,,
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,7.9725114683500005,0.3028597553408307,2.0,68.0,8.1866656551,69.0,7.7583572816,,
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,7.1015806569999995,0.004312283351155817,2.0,70.0,7.1046299018,71.0,7.0985314122,,
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,7.98351556455,0.07332280276396051,2.0,72.0,7.9316685135,73.0,8.0353626156,,
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,7.90867067565,0.08863995441370875,2.0,74.0,7.9713485885,75.0,7.8459927628,,
38,ICA-Set002__USA300 LAC CA-MHB Control,7.45196313865,0.18532901583845449,2.0,76.0,7.3209157348,77.0,7.5830105425,,
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,8.32489013395,0.01033668145246055,2.0,78.0,8.3175809964,79.0,8.3321992715,,
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,7.9608709526,0.015662309702950263,2.0,80.0,7.971945878,81.0,7.9497960272,,
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,7.6030788916,0.08228625300745089,2.0,82.0,7.5448937241,83.0,7.6612640591000005,,
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,8.242581423899999,0.03801522431292918,2.0,84.0,8.215700601,85.0,8.2694622468,,
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,7.97171009995,0.024304604915768895,2.0,86.0,7.954524149,87.0,7.9888960509,,
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,8.38582427745,0.09952091950230461,2.0,88.0,8.3154523604,89.0,8.4561961945,,
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,7.42756323135,0.12913891576145065,2.0,90.0,7.3362482283,91.0,7.5188782344,,
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,7.60564465895,0.10115514113720499,2.0,92.0,7.5341171727,93.0,7.6771721452,,
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,7.996932470000001,0.014920341143238144,2.0,94.0,7.9863821956,96.0,8.0074827444,,
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,8.2048337838,0.1718265331809144,2.0,95.0,8.3263334906,97.0,8.083334077,,
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,7.96612718155,0.009848981844459068,2.0,98.0,7.9730914634,99.0,7.9591628997,,
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,7.80280543945,0.005156971686625783,2.0,100.0,7.8064519691,101.0,7.7991589098,,
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,7.78713359875,0.16092877621545415,2.0,102.0,7.9009274277,103.0,7.6733397698,,
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,8.51718770615,0.06386828658921576,2.0,104.0,8.5623494047,105.0,8.4720260076,,
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,7.48794631285,0.20574543523097494,2.0,106.0,7.6334303053,107.0,7.3424623204,,
