,A,DguR,SouR
R2,,0.05410541000260427,0.010352791667521344
xmin,,-2.06877894,-2.162856146
xmid,,2.085219028882496,0.16184924522740718
xmax,,5.35066202,2.255415628
ystart,,0.6328157916289019,0.5705310633007488
yend,,17.890984971627,3.8381563645753145
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,0.0017927674000000002,0.7253700390000001,0.27916578000000003
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,-0.0017927674000000002,-0.7253700390000001,-0.27916578000000003
AB569_EDTA_NaNO2:NaNO2:1,0.3125808422,0.869466709,1.415668017
AB569_EDTA_NaNO2:NaNO2:2,1.9497460571,0.8687221140000001,1.470905831
AB569_EDTA_NaNO2:EDTA:1,0.5828372695,0.563396138,0.116280463
AB569_EDTA_NaNO2:EDTA:2,-0.1642526701,0.23392300900000002,0.18440188400000002
AB569_EDTA_NaNO2:EDTA:3,-0.2646953327,-0.176175343,0.219856713
AB569_EDTA_NaNO2:NaNO2_EDTA:1,1.6540630309000002,0.79908842,1.078162673
AB569_EDTA_NaNO2:NaNO2_EDTA:2,3.1728199965,0.9023600190000001,1.090184159
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,-0.0951020607,-0.046068694,-0.110460134
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,0.0951020607,0.046068694,0.110460134
Anthranilate_metabolism_GntR_AntP:antP:1,3.3986119605000003,-0.23656363100000002,-0.491413657
Anthranilate_metabolism_GntR_AntP:antP:2,3.7426963537,0.091652884,-0.122546448
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,-0.32431220980000003,-0.016440341,-0.09302313100000001
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,0.32431220980000003,0.016440341,0.09302313100000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,-0.8392231479000001,-0.302633425,-0.442108793
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,-0.8006667257000001,-0.43052621,-0.040265202
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,-1.1356346311,-0.11583985200000001,-0.36093521100000003
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,-0.2770390914,0.156181852,0.002345783
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-11.122783101,-1.360509654,-1.186669922
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-8.7348739576,-1.211583434,-1.190128712
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-10.5097922782,-0.905731103,-1.202813672
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-10.7254354716,-1.290100822,-1.200331756
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,-0.17814149170000002,0.079758805,0.092408051
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,0.2796939698,0.291644135,0.19089651600000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,-0.3836649404,0.012887442,0.395227125
Catabolise_Nucleic_Acids:L_asp:1,4.5088489208,0.268326475,0.6424845210000001
Catabolise_Nucleic_Acids:L_asp:2,-0.7344676895000001,0.25662095500000004,0.20515038700000002
Catabolise_Nucleic_Acids:DNA_1:1,-0.4282800907,-0.030796908,-0.000248664
Catabolise_Nucleic_Acids:DNA_1:2,-0.0947602047,0.022921795000000002,0.138450623
Catabolise_Nucleic_Acids:DNA_1:3,0.5230402954,0.007875113000000001,-0.138201959
Catabolite_repression:del_hfq_crc_wt:1,-0.013192620300000001,-0.056495451,-0.048607605000000005
Catabolite_repression:del_hfq_crc_wt:2,0.013192620300000001,0.056495451,0.048607605000000005
Catabolite_repression:delHfq:1,-0.221723835,-0.7112500620000001,0.162055805
Catabolite_repression:delHfq:2,0.0852659612,-0.5016221200000001,0.257592412
Catabolite_repression:deldcrc:1,4.7117680381,-0.07019942800000001,1.210732686
Catabolite_repression:deldcrc:2,3.4097191997,-0.246898422,1.034283069
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.295879461,0.037584253000000005,0.218724151
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.6641600976,0.445867854,0.17909307400000002
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,0.36828063650000004,-0.48345210600000005,-0.39781722500000005
Diallyl_disulphide_treatment:PAO1_DDS:1,-4.2352631443,0.362737256,0.47905914
Diallyl_disulphide_treatment:PAO1_DDS:2,-4.6521298545,0.47368398500000003,0.345556874
Diallyl_disulphide_treatment:PAO1_DDS:3,-3.7817490673,0.064801119,0.393094898
Dispersed_cells:PAO1_dispersed_wt:1,0.14801366030000002,-0.103569374,-0.008270356000000001
Dispersed_cells:PAO1_dispersed_wt:2,-0.14801366030000002,0.103569374,0.008270356000000001
Dispersed_cells:PyhjH_dispersed:1,1.8004914215,1.075896213,1.463374068
Dispersed_cells:PyhjH_dispersed:2,0.17220140890000002,1.481793594,1.4068451180000001
Dispersed_cells:PA01_Planktonic:1,0.5232041852,1.191098421,1.43640903
Dispersed_cells:PA01_Planktonic:2,1.5552982016999999,0.514488866,2.132769666
Dispersed_cells:PAO1_Biofilm:1,9.5956815943,0.31155202600000004,1.5832713059999999
Dispersed_cells:PAO1_Biofilm:2,10.2189969385,1.0082412060000001,2.202670136
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-1.7605284595000001,-0.199751069,0.01183036
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-1.1050225756,0.190454788,-0.136245999
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-1.1605157506000001,-0.041213294000000004,-0.19225122
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.0032836722,-0.138749969,-0.18042215
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.0186578889,0.223222784,0.049523868000000006
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.0153742167,-0.084472815,0.130898282
Farnesol_treatment:RNA of 0-1F_L:1,-0.0037226580000000002,-0.139213595,0.10665877600000001
Farnesol_treatment:RNA of 0-1F_L:2,0.46026268480000004,0.11350886,0.10754355400000001
Farnesol_treatment:RNA of 0-1F_L:3,-0.4565400267,0.025704735000000003,-0.21420233
Farnesol_treatment:RNA of 6-F_L1:1,0.14154220480000002,0.542303571,0.009239592000000001
Farnesol_treatment:RNA of 6-F_L1:2,0.6124339627000001,0.18395134800000001,0.153646204
Farnesol_treatment:RNA of 6-F_L1:3,0.28707482500000003,0.474748388,0.403921101
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.7180404313000001,0.065844634,0.105013669
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.7180404313000001,-0.065844634,-0.105013669
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.4533434636,0.22086728300000003,-0.266353915
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-0.7705092824,-0.006872014,-0.48038738900000005
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,1.9715235061,0.47705094600000003,-0.095947738
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.9730261619,-0.0032968180000000004,0.19912362
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,5.1334930127,0.092579492,0.544913906
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.7707368129000001,-0.140540303,-0.062904469
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-0.2277605312,-0.333213825,-0.040271414000000005
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,3.6766110452,0.5195459640000001,0.099967265
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.0037826755000000003,-0.49886888900000004,-0.056743322000000006
HapZ_SagS_mutant:delHapZp:1,-0.45887367630000003,-0.148805298,0.085394304
HapZ_SagS_mutant:delHapZp:2,-0.3471049767,-0.13735334400000002,0.387761248
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,0.1905797591,0.840431989,0.08774322200000001
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,-0.1943624346,-0.3415631,-0.030999899999999997
HapZ_SagS_mutants:delHApZ:1,-0.7951054598,-0.642214587,-0.09186253600000001
HapZ_SagS_mutants:delHApZ:2,0.022061687700000002,-0.10900884100000001,-0.33745504400000004
HapZ_SagS_mutants:delHApZ:3,-0.6272798941000001,-0.368366116,-0.109410477
HapZ_SagS_mutants:delSagS:1,-1.7047896147000001,-0.538921604,-0.288567259
HapZ_SagS_mutants:delSagS:2,-1.5124541303,-0.716017517,-0.350519558
HapZ_SagS_mutants:delSagS:3,-0.43971259420000003,0.722830575,-0.130144101
HapZ_SagS_mutants:delHapZp:3,-1.2174490778,0.074430363,0.229281542
Lung_infection_transcriptome:PA01_LS1:1,-5.9845074118,-0.057515336,0.268694983
Lung_infection_transcriptome:PA01_LS1:2,-7.4833536778,0.369010206,-0.15710885600000002
Lung_infection_transcriptome:PA01_CS1:1,0.6046043600000001,0.07059319800000001,0.068139687
Lung_infection_transcriptome:PA01_CS1:2,-0.6046043600000001,-0.07059319800000001,-0.068139687
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,1.4086221895,-0.508324717,-0.261746215
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-1.4086221895,0.508324717,0.261746215
Metabolic_fitness_plasmid:PAO1_pAKD1:1,3.1855242176,0.20787212800000002,-0.528599573
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-1.2222312651,0.491500977,0.248979625
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,14.3447440026,-0.103671253,0.129022265
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,14.0412012076,-0.0022590180000000002,0.711849437
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-5.8047934506,-0.14433494800000002,0.01985827
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-5.8327946154,0.278464796,-0.026881781
Metabolic_fitness_plasmid:PAO1_pBS228:1,-1.7728059266,0.071199724,-0.0015476370000000001
Metabolic_fitness_plasmid:PAO1_pBS228:2,-1.5662419165,0.053854422000000006,0.5048173410000001
Metabolic_fitness_plasmid:PAO1_RmS149:1,-5.2343958721,-0.011177055,-0.26757421600000003
Metabolic_fitness_plasmid:PAO1_RmS149:2,-5.6613503607,-0.043401255,-0.148524717
Mucin_glycans:ABTGC:1,0.0136768377,0.369111501,0.085209243
Mucin_glycans:ABTGC:2,-0.1824001858,0.343405534,0.066773364
Mucin_glycans:ABTGC:3,-0.5648683378,0.038686684,0.085414641
Mucin_glycans:ABTGC:4,0.25848677000000003,-0.32624716,-0.123926638
Mucin_glycans:ABTGC:5,0.47510491590000004,-0.424956559,-0.11347061
Mucin_glycans:MUC5B:1,0.6240321024000001,-0.29801038500000004,-0.8792198
Mucin_glycans:MUC5B:2,1.299508735,0.07336954400000001,-0.49295991400000005
Mucin_glycans:Glycans:1,2.0405897085,0.6109741270000001,0.03807966
Mucin_glycans:Glycans:2,0.1373460504,0.383112388,-0.046324152
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,10.1521896098,0.35747801700000004,0.364033751
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,15.4475303077,0.0076234960000000004,0.30247377200000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,3.1587431173000002,0.869602246,0.8083035340000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-14.8164690787,-0.46626012200000005,-0.932394198
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-13.9998391827,0.13141654800000002,-0.399306669
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-10.8626923066,-0.060327403,-0.251223101
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,12.3770675105,0.090152751,0.47945814800000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,17.5350372634,0.021774351,0.45278148700000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,10.1806534278,-0.125039694,0.303773652
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-15.6702069028,-0.21155210500000002,-0.749760458
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-12.2202710634,0.537523183,-0.08968039700000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-12.2022802354,-0.312858485,-0.39657243000000003
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.3336380711,0.18906388500000001,-0.07924137
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.3336380711,-0.18906388500000001,0.07924137
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,0.21981123460000002,0.233432397,-0.406507816
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-0.0138165827,-0.413555416,-0.710768304
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,1.9862051338,0.47637107300000003,-0.09216882300000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,2.7859389749,-0.07170768500000001,-0.29476461200000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-1.1278673884,0.500446925,-0.15137266900000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-0.4901926689,0.503049971,-0.027852785
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-1.0103702186,0.641588931,0.08500552700000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-0.2828596653,0.848504655,0.039419768
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.4698345128,0.128722899,-0.176533666
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.0442241493,-0.13485945600000002,0.150501158
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.2305035738,0.026628319,-0.060548058
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.1951067897,-0.020491762,0.08658056600000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,0.9269267408,1.075045018,-0.591318196
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,0.7668543528,1.147715695,-0.741441941
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.4017743864,0.12189186,-0.147673945
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.1112307797,-0.141685113,0.179366446
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.2905436068,0.019793253,-0.031692501000000005
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-6.1498902341,-0.43341718300000004,-0.9714993820000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-5.7486136715,-0.147225187,-0.781447768
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,0.7402668517000001,-1.017677899,-0.986698366
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,0.680445735,-1.493340076,-2.162856146
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,3.7271475895,0.182032192,0.444965997
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,4.0303055113,0.26427612500000003,0.525692903
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,4.1410508048,0.134334053,0.78228825
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,3.4137883839,0.32800071000000003,-0.038971378
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,3.5641550014,0.35023336400000005,-0.147098536
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,3.9257374105,-0.42242293700000005,-0.10475919500000001
Rosmarinic_acid:PAO1-100UMRA:1,0.8082114534,-0.06509373,0.163115011
Rosmarinic_acid:PAO1-100UMRA:2,0.6108243025,-0.125062795,0.005593409000000001
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.0546603529,0.148624516,-0.020924417
Rosmarinic_acid:PAO1_DMSO_Control:2,0.1532116735,0.012227359,0.133503707
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.0985513206,-0.160851874,-0.11257928900000001
Testosterone_treatment:Testosterone_Control:1,1.2580054671,-0.14831633400000002,-0.327916594
Testosterone_treatment:Testosterone_Control:2,-1.2580054671,0.14831633400000002,0.327916594
Testosterone_treatment:Testosterone_2.5:1,-0.9445912806000001,0.10985977,-0.204350834
Testosterone_treatment:Testosterone_2.5:2,-0.8453724498,0.649839461,0.291461116
Tf_toxin_expression:PAO1_WT:1,0.9132245706000001,0.11685708500000001,0.19551649000000001
Tf_toxin_expression:PAO1_WT:2,-0.9132245706000001,-0.11685708500000001,-0.19551649000000001
Tf_toxin_expression:PAO1_derfA:1,-1.2486628131,0.259859212,0.13171792100000002
Tf_toxin_expression:PAO1_derfA:2,-1.0124641315,0.381903814,0.23770797500000002
Zinc_treatment:PA_Zn:1,-2.5129629349,0.23739415,-0.023675099999999998
Zinc_treatment:PA_Zn:2,-2.4583815218,0.307601769,-0.015029596000000001
Zinc_treatment:PA_Zn:3,-1.4364777249,0.5131603650000001,0.04963724
Zinc_treatment:PA_Zn_wt:1,-0.16494959580000002,-0.090387035,0.023153121000000002
Zinc_treatment:PA_Zn_wt:2,0.16494959580000002,0.090387035,-0.023153121000000002
Paeru_PRECISE:CAMHB_wt:1,5.2239175911,0.23954504100000001,-0.8602461480000001
Paeru_PRECISE:CAMHB_wt:2,6.8008688352,-0.18559825200000002,-1.4325188880000002
Paeru_PRECISE:CAMHB_wt:3,7.017240211,-0.169574734,-1.231491323
Paeru_PRECISE:CAMHB_wt:4,8.4858404349,-0.223293802,-1.07294751
Paeru_PRECISE:M9glucAA_Pqt10:1,1.7088884603999999,0.49457665300000003,-0.6322060150000001
Paeru_PRECISE:M9glucAA_Pqt10:2,-0.11932247010000001,-0.40310251900000005,-0.526557778
Paeru_PRECISE:M9glucAA_Pqt:1,-0.3381617766,-0.353132618,-0.29928295
Paeru_PRECISE:M9glucAA_Pqt:2,-0.18845536810000002,-0.832767346,-0.358279883
