,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.0025353559712603516,2.0,0.0,0.0017927674000000002,1.0,-0.0017927674000000002,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,1.13116344965,1.1576506253785215,2.0,2.0,0.3125808422,3.0,1.9497460571,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,0.05129642223333334,0.46305932271391403,3.0,4.0,0.5828372695,5.0,-0.1642526701,6.0,-0.2646953327,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,2.4134415137,1.073923349350064,2.0,7.0,1.6540630309000002,8.0,3.1728199965,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.1344946240515693,2.0,9.0,-0.0951020607,10.0,0.0951020607,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,3.5706541571,0.24330440773217818,2.0,11.0,3.3986119605000003,12.0,3.7426963537,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.45864672554234864,2.0,13.0,-0.32431220980000003,14.0,0.32431220980000003,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.7631408990249999,0.35695155790525884,4.0,15.0,-0.8392231479000001,16.0,-0.8006667257000001,17.0,-1.1356346311,18.0,-0.2770390914,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-10.2732212021,1.0565243780607319,4.0,19.0,-11.122783101,20.0,-8.7348739576,21.0,-10.5097922782,22.0,-10.7254354716,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.09403748743333333,0.33958264617865636,3.0,23.0,-0.17814149170000002,24.0,0.2796939698,25.0,-0.3836649404,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,1.88719061565,3.7075847310511922,2.0,26.0,4.5088489208,27.0,-0.7344676895000001,,,,,,,,,,,,
