,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.8421624977216796,2.0,0.0,-0.5954988130000001,1.0,0.5954988130000001,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,-4.9033435605,3.859660816603016,2.0,2.0,-2.174151224,3.0,-7.632535897,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,10.325889297000002,0.5519515340430419,3.0,4.0,10.79038386,5.0,9.715708031,6.0,10.471576,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,11.229803205,0.6844198611529416,2.0,7.0,11.71376113,8.0,10.74584528,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.05764672901538211,2.0,9.0,0.040762393,10.0,-0.040762393,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-1.3655544545,0.4887401191657174,2.0,11.0,-1.7111459070000001,12.0,-1.019963002,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.49682101819261054,2.0,13.0,-0.351305511,14.0,0.351305511,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,0.46907338700000006,0.459927623129141,4.0,15.0,0.561958515,16.0,0.9946749370000001,17.0,-0.12164173900000001,18.0,0.44130183500000003,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,3.7299616595,0.5739851581317724,4.0,19.0,4.286411779,20.0,3.194361498,21.0,4.162060836,22.0,3.277012525,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.9631646103333334,0.7335556830282065,3.0,23.0,0.553174625,24.0,0.526260001,25.0,1.810059205,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.15743833033702767,2.0,26.0,0.11132571100000001,27.0,-0.11132571100000001,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,0.8804828475,0.14361656004711504,2.0,28.0,0.778930604,29.0,0.9820350910000001,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,5.2236592345,0.35937164125846527,2.0,30.0,4.96954511,31.0,5.477773359,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.6752998170922992,2.0,32.0,0.47750908000000003,33.0,-0.47750908000000003,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-13.37289727,0.509630312688134,2.0,34.0,-13.73326032,35.0,-13.01253422,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,-15.740982664999999,0.5251135258198593,2.0,36.0,-15.36967133,37.0,-16.112294,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,0.0,0.18839194240950763,3.0,38.0,-0.201705499,39.0,0.030299984000000002,40.0,0.171405515,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,7.121045065666667,1.4973037355175651,3.0,41.0,5.452501229,42.0,7.563029366,43.0,8.347604602,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.1451461260600234,2.0,44.0,0.10263381,45.0,-0.10263381,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-0.39654821549999997,1.2490214519198595,2.0,46.0,0.486643323,47.0,-1.279739754,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,0.416545653,,1.0,48.0,0.416545653,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,-0.024062854,0.008636566870073433,2.0,49.0,-0.030169829000000002,50.0,-0.017955879,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,-0.20827282650000004,0.5453173378608464,2.0,51.0,-0.5938704140000001,52.0,0.177324761,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,2.1074179313333334,0.3987251845260593,3.0,53.0,1.745422462,54.0,2.534791868,55.0,2.042039464,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,0.5420271983333333,0.09097447879319602,3.0,56.0,0.442974409,57.0,0.621848221,58.0,0.561258965,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,0.19552423600000002,,1.0,59.0,0.19552423600000002,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,0.0,0.33874124442431086,2.0,60.0,0.239526231,61.0,-0.239526231,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,1.0965018825,0.45892180804074234,2.0,62.0,0.77199516,63.0,1.421008605,,,,,,,,,,,,
28,yhjH_knockout__PA_delwspF,1.7515942445,4.880934978036187,2.0,64.0,5.202936466,65.0,-1.699747977,,,,,,,,,,,,
29,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,0.6348832627500001,0.1855041958934796,4.0,66.0,0.45925476,67.0,0.8944326300000001,68.0,0.565510978,69.0,0.620334683,,,,,,,,
30,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,2.4999999292951713e-10,1.2164871622876223,4.0,70.0,-0.962411691,71.0,0.338026152,72.0,1.577913208,73.0,-0.9535276680000001,,,,,,,,
31,Pseudomonas_culture_MOPS_Glycerol_Acetate__Gly_Hypoxia,-3.131279029,0.17780749152062017,2.0,74.0,-3.005550146,75.0,-3.257007912,,,,,,,,,,,,
32,Pseudomonas_culture_MOPS_Glycerol_Acetate__Glycerol_wt,0.0,1.2666036870185318,3.0,76.0,-1.273826053,77.0,0.014570444,78.0,1.259255609,,,,,,,,,,
33,p-anisaldehyde_epigallocatechin_gallate__Microbe_Control_1,0.0,0.654919832932314,2.0,79.0,0.463098255,82.0,-0.463098255,,,,,,,,,,,,
34,p-anisaldehyde_epigallocatechin_gallate__Microbe_p-anisaldehyde,7.8827449275,0.058202188969168546,2.0,80.0,7.841589765,81.0,7.92390009,,,,,,,,,,,,
35,Lung_infection_transcriptome__PA01_LS1,-3.063959357,0.20662190193514102,2.0,83.0,-2.917855609,84.0,-3.210063105,,,,,,,,,,,,
36,Lung_infection_transcriptome__PA01_CS1,0.0,0.43291057891755896,2.0,85.0,-0.306114006,86.0,0.306114006,,,,,,,,,,,,
37,Testosterone_treatment__Testosterone_Control,0.0,0.9183048575922121,2.0,87.0,0.649339592,88.0,-0.649339592,,,,,,,,,,,,
38,Testosterone_treatment__Testosterone_2.5,1.4167526695000001,0.8853140022918926,2.0,89.0,2.042764204,90.0,0.7907411350000001,,,,,,,,,,,,
39,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_COU,-6.075934017333334,0.9223303013963142,3.0,91.0,-6.910595892,92.0,-6.231488628,93.0,-5.085717532,,,,,,,,,,
40,Planktonic_biofilm_coumarin__E-MTAB-6629:PC_COU,-0.20623458566666664,0.8818852025625711,3.0,94.0,-1.19520472,95.0,0.07807183,96.0,0.498429133,,,,,,,,,,
41,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_CTRL,-3.700743415417188e-17,2.735087455325308,6.0,97.0,-1.985240385,98.0,-2.675779479,99.0,-2.223685411,100.0,2.243444594,101.0,3.987074298,102.0,0.6541863830000001,,,,
42,Dispersed_cells__PAO1_dispersed_wt,0.0,0.17727341094036275,2.0,103.0,0.125351231,104.0,-0.125351231,,,,,,,,,,,,
43,Dispersed_cells__PyhjH_dispersed,-7.693755484,1.3193333974743509,2.0,105.0,-6.760845892,106.0,-8.626665076,,,,,,,,,,,,
44,Dispersed_cells__PA01_Planktonic,2.8726924685,0.4673512237366266,2.0,107.0,2.542225249,108.0,3.203159688,,,,,,,,,,,,
45,Dispersed_cells__PAO1_Biofilm,-5.76212777,1.9952155141725296,2.0,109.0,-4.35129735,110.0,-7.17295819,,,,,,,,,,,,
46,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,-0.41226142866666676,0.3455031162096163,3.0,111.0,-0.040261553000000005,112.0,-0.47342358100000004,113.0,-0.7230991520000001,,,,,,,,,,
47,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,0.0,0.7238883155725178,3.0,114.0,0.613493324,115.0,0.184917603,116.0,-0.798410927,,,,,,,,,,
48,gcsR_mutant__PAO1_rep_wt,0.0,0.1895402159417868,2.0,117.0,-0.134025172,118.0,0.134025172,,,,,,,,,,,,
49,gcsR_mutant__GcsR_rep,-0.6740663255,0.8485889153730204,2.0,119.0,-1.274109302,120.0,-0.074023349,,,,,,,,,,,,
50,ampC_mutation__PA_Cef_taz_wt,0.0,0.7038251226566914,2.0,121.0,-0.497679517,126.0,0.497679517,,,,,,,,,,,,
51,ampC_mutation__PA_mutS_Cef_taz,-1.5101493965,1.66047016623115,2.0,122.0,-0.33601968200000004,127.0,-2.684279111,,,,,,,,,,,,
52,ampC_mutation__PA_mutS,-2.0086976681666666,1.7371476987526537,6.0,123.0,-3.268443686,124.0,-1.820990341,125.0,-2.414520999,128.0,-4.294296904,129.0,-0.832566007,130.0,0.5786319280000001,,,,
53,Riboregulatory_protein_RsmN__Prelim_Total_Lib_wt,-1.1102230246251566e-17,0.9350657826616382,5.0,131.0,0.26965342600000003,132.0,1.3930648429999999,135.0,-1.165810955,136.0,-0.275618179,137.0,-0.22128913500000003,,,,,,
54,Riboregulatory_protein_RsmN__Prelim_RsmN_Lib,0.08684172200000002,0.4061622227947938,2.0,133.0,0.37404178400000004,134.0,-0.20035834,,,,,,,,,,,,
55,Riboregulatory_protein_RsmN__Final_RsmN_Lib,-2.537462037333333,0.6240797020241452,3.0,138.0,-3.154153889,139.0,-2.551984265,140.0,-1.906247958,,,,,,,,,,
56,n-alkanes_treatment__PA_alkane,20.549236425,0.24565375360779362,2.0,141.0,20.37553299,142.0,20.72293986,,,,,,,,,,,,
57,n-alkanes_treatment__PA_Glycerol,-3.333333331578814e-10,0.37447526818145155,3.0,143.0,-0.197369593,144.0,0.431874921,145.0,-0.234505329,,,,,,,,,,
58,Catabolise_Nucleic_Acids__L_asp,-0.3507527709999998,5.429872951518295,2.0,146.0,-4.190252756,147.0,3.488747214,,,,,,,,,,,,
59,Catabolise_Nucleic_Acids__DNA_1,0.0,0.4077789532775587,3.0,148.0,-0.33314398700000003,149.0,0.45474726600000004,150.0,-0.12160327900000001,,,,,,,,,,
60,cysB_mutant__PAO1HH_wt,0.0,0.8066286240995975,2.0,151.0,0.57037257,152.0,-0.57037257,,,,,,,,,,,,
61,cysB_mutant__cysBHH,1.6773205373333333,0.46644256117833316,3.0,153.0,1.6935025430000001,154.0,1.202997543,155.0,2.135461526,,,,,,,,,,
62,ersA_knockout__delersA,-1.4979234015,0.5366844352181129,2.0,156.0,-1.118430198,157.0,-1.877416605,,,,,,,,,,,,
63,ersA_knockout__wt_BHI,0.0,0.7092824964263568,2.0,158.0,-0.501538463,159.0,0.501538463,,,,,,,,,,,,
64,Farnesol_treatment__RNA of 0-1F_L,-2.3129646346357427e-18,0.2570833757571438,3.0,160.0,0.264247043,161.0,-0.24926440800000002,162.0,-0.014982635000000001,,,,,,,,,,
65,Farnesol_treatment__RNA of 6-F_L1,-1.2248554823333333,0.9632501558971396,3.0,163.0,-2.330044956,164.0,-0.563780179,165.0,-0.7807413120000001,,,,,,,,,,
66,Glucose_uptake_defective_mutants__PAO1_glu_wt,5.551115123125783e-17,1.0814154235071023,4.0,166.0,-1.509174059,167.0,-0.027732028000000002,169.0,0.9249177180000001,170.0,0.6119883690000001,,,,,,,,
67,Glucose_uptake_defective_mutants__PAO!_delglucose_60min,-2.8037583285,0.5624590897468348,2.0,168.0,-3.201476965,171.0,-2.4060396920000002,,,,,,,,,,,,
68,Metabolic_fitness_plasmid__PAO1_metabolites_wt,0.0,0.8467437223488344,2.0,172.0,0.598738228,173.0,-0.598738228,,,,,,,,,,,,
69,Metabolic_fitness_plasmid__PAO1_pAKD1,0.9534654265,0.4531546720034426,2.0,174.0,1.273894168,175.0,0.633036685,,,,,,,,,,,,
70,Metabolic_fitness_plasmid__PAO1_PAMBL1,-0.48012569650000003,0.01034000336940782,2.0,176.0,-0.47281421,177.0,-0.48743718300000005,,,,,,,,,,,,
71,Metabolic_fitness_plasmid__PAO1_PAMBL2,-0.35924308899999996,1.215329718034882,2.0,178.0,0.500124796,179.0,-1.218610974,,,,,,,,,,,,
72,Metabolic_fitness_plasmid__PAO1_pBS228,1.5437142665,0.2833208361597472,2.0,180.0,1.7440523510000001,181.0,1.343376182,,,,,,,,,,,,
73,Metabolic_fitness_plasmid__PAO1_RmS149,-0.23283276600000002,0.5147578480144334,2.0,182.0,0.131155999,183.0,-0.596821531,,,,,,,,,,,,
74,mexZ_knockout__del_mexZ,0.6687075696666667,0.9307674660093053,3.0,184.0,1.7322286020000002,185.0,0.002707208,186.0,0.27118689900000004,,,,,,,,,,
75,mexZ_knockout__wt_LB,-1.4802973661668753e-16,3.105796081314981,3.0,187.0,-3.505216776,188.0,1.096056171,189.0,2.409160605,,,,,,,,,,
76,Mucin_glycans__ABTGC,0.0,0.7023121808305135,5.0,190.0,-0.016361976,191.0,0.035592106000000005,192.0,1.13633489,193.0,-0.49868495900000004,194.0,-0.6568800610000001,,,,,,
77,Mucin_glycans__MUC5B,-3.1899283264999996,1.1845692330859168,2.0,195.0,-4.027545264,196.0,-2.352311389,,,,,,,,,,,,
78,Mucin_glycans__Glycans,-0.6807097055,0.2663214347683061,2.0,197.0,-0.8690273980000001,198.0,-0.492392013,,,,,,,,,,,,
79,NC_002516.2__Planktonic_total_RNA_Rep,3.333334349283253e-10,3.1661461651216016,3.0,199.0,-3.461611095,200.0,2.749342738,201.0,0.712268358,,,,,,,,,,
80,NC_002516.2__Biofilm_total_RNA_Rep,-2.936437392,1.877811212292276,2.0,202.0,-1.60862435,203.0,-4.264250434,,,,,,,,,,,,
81,Zinc_treatment__PA_Zn,7.471998060333333,0.5710517348722811,3.0,204.0,7.781665573,205.0,7.821326587,206.0,6.813002021,,,,,,,,,,
82,Zinc_treatment__PA_Zn_wt,0.0,0.010438912758853386,2.0,207.0,0.007381426000000001,208.0,-0.007381426000000001,,,,,,,,,,,,
83,sRNA_ReaL_represses_RpoS__sRNA_wt,0.0,0.2827508154631225,2.0,209.0,0.19993501900000002,210.0,-0.19993501900000002,,,,,,,,,,,,
84,sRNA_ReaL_represses_RpoS__RNAseq_ReaL,0.44813247633333336,1.3763499539966049,3.0,211.0,-1.140742826,212.0,1.273321568,213.0,1.211818687,,,,,,,,,,
85,Paeru_PRECISE__CAMHB_wt,-7.45599217025,0.724264485629419,8.0,214.0,-7.224718456,215.0,-8.849453189,216.0,-7.505420524,217.0,-7.8386771070000005,227.0,-7.112634251,228.0,-6.280790823,259.0,-7.532007435,260.0,-7.304235577
86,Paeru_PRECISE__M9glucAA_Pqt10,-4.005472099,1.5720773206765968,2.0,218.0,-5.117098633,219.0,-2.893845565,,,,,,,,,,,,
87,Paeru_PRECISE__M9glucAA_Pqt,-3.584365495,0.20636104882934778,2.0,220.0,-3.730284792,221.0,-3.438446198,,,,,,,,,,,,
88,Paeru_PRECISE__M9glucAA_wo_Pqt,-3.5483518280000004,0.15119643573577135,2.0,222.0,-3.441439803,223.0,-3.655263853,,,,,,,,,,,,
89,Paeru_PRECISE__M9glucAA_NaCl,2.787289668857143,1.0327732987820508,7.0,224.0,4.467950021,225.0,2.0589920840000002,226.0,2.258092061,239.0,3.665949787,240.0,3.321427003,244.0,1.973978726,245.0,1.764638,,
90,Paeru_PRECISE__LB_wt,6.9123144715,1.4971399976993092,4.0,229.0,8.699995133,230.0,7.351685254,275.0,6.452836385,276.0,5.144741114,,,,,,,,
91,Paeru_PRECISE__M9glucAA_wt,-8.326672684688674e-17,2.4364928018888268,4.0,231.0,-0.6990960260000001,232.0,-2.102220784,279.0,3.519353299,296.0,-0.718036489,,,,,,,,
92,Paeru_PRECISE__M9glucAA_lowpH,0.868415484,0.36426711050314037,2.0,233.0,0.61083974,234.0,1.125991228,,,,,,,,,,,,
