,A,AlgU,RpoN
R2,,0.3105881144425193,0.02097427237669347
xmin,,-4.329107414,-1.350103282
xmid,,-0.9710094029528401,1.1404956463424927
xmax,,3.265650087,2.153625913
ystart,,-5.398741445026297,1.2070486464995263
yend,,20.03373365415048,14.682334126903442
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,0.018673164000000003,0.08060149700000001,0.050849741000000004
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,-0.018673164000000003,-0.08060149700000001,-0.050849741000000004
AB569_EDTA_NaNO2:NaNO2:1,12.91013833,2.379680717,0.469542742
AB569_EDTA_NaNO2:NaNO2:2,14.46477707,2.479271477,0.506129956
AB569_EDTA_NaNO2:EDTA:1,12.49144991,0.9781002070000001,-0.583864814
AB569_EDTA_NaNO2:EDTA:2,12.1374525,1.035869137,-0.497361092
AB569_EDTA_NaNO2:EDTA:3,10.92540612,0.9713537170000001,-0.568083262
AB569_EDTA_NaNO2:NaNO2_EDTA:1,18.44334812,3.262384617,0.070809974
AB569_EDTA_NaNO2:NaNO2_EDTA:2,19.35841446,3.265650087,-0.018285352
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,0.14037279600000002,-0.060408058,-0.077468517
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,-0.14037279600000002,0.060408058,0.077468517
Anthranilate_metabolism_GntR_AntP:antP:1,2.7781453430000003,1.102664841,-0.397528417
Anthranilate_metabolism_GntR_AntP:antP:2,2.73046529,1.135756801,-0.192421586
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,0.280115659,0.162054695,0.135977451
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,-0.280115659,-0.162054695,-0.135977452
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,6.51098516,-0.675571895,-0.5438604930000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,4.763221921,-0.38156747500000004,-0.732086503
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,0.35588292400000004,-1.2247144890000001,-0.640474144
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,-0.15133976200000002,-1.506445345,-0.917637388
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,13.88127845,1.366674575,1.674559683
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,12.33089845,1.3552414750000001,2.110937362
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,13.77384815,1.7067636350000002,2.153625913
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,12.99502102,1.439248605,2.048013642
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,-0.240128422,-1.9268894460000001,-0.7700011910000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,-0.46593158,-1.9451292740000001,-0.976934308
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,1.276891054,-0.830541355,-0.511833195
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.06573906,-0.03391814,-0.12728687700000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.06573906,0.03391814,0.12728687700000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-0.44384746500000005,0.16985679,-0.25938849999999997
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,1.074771785,0.26396669,-0.31518951
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,4.051985904,0.3706538,0.01699287
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,6.097505396,0.47354055,-0.175758292
Catabolite_repression:del_hfq_crc_wt:1,1.963725758,0.11493973,-0.018410279
Catabolite_repression:del_hfq_crc_wt:2,-1.963725758,-0.11493973,0.018410279
Catabolite_repression:delHfq:1,-17.40138874,-0.724122424,-0.06832830100000001
Catabolite_repression:delHfq:2,-17.10721565,-0.6717691990000001,-0.09979937600000001
Catabolite_repression:deldcrc:1,-5.721166424,-0.36411656000000003,0.121031625
Catabolite_repression:deldcrc:2,0.9911094770000001,0.117185167,0.07898343000000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,-1.297529069,0.015560613000000001,-0.11905562
