,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,2.9163904037797006,2.0,0.0,-2.0621994311,1.0,2.0621994311,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,-10.9252730944,0.09410044164524287,2.0,2.0,-10.9918121548,3.0,-10.858734034,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,-9.154823657333333,0.2316964658829673,3.0,4.0,-9.150449422,5.0,-8.9253452794,6.0,-9.3886762706,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,-13.37142945025,0.4361176154081353,2.0,7.0,-13.6798111735,8.0,-13.063047727,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.5488496197826923,2.0,9.0,0.38809528800000004,10.0,-0.38809528800000004,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-1.62633244235,0.33079328140157,2.0,11.0,-1.3924262699,12.0,-1.8602386148,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.00546762158540243,2.0,13.0,0.0038661923,14.0,-0.0038661923,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,0.269252588225,1.00518555599205,4.0,15.0,-0.8345979847,16.0,-0.3073898205,17.0,1.2941109968,18.0,0.9248871613,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-4.632636457799999,0.37859997688339514,4.0,19.0,-4.9735942004,20.0,-4.0917300428,21.0,-4.7081960478,22.0,-4.7570255402,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.6332916489333333,0.27689377271455073,3.0,23.0,0.9427472265,24.0,0.40893559360000004,25.0,0.5481921267000001,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,-1.02170737495,2.54662921423028,2.0,26.0,0.7790314116,27.0,-2.8224461615000003,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,3.333333377838107e-11,0.1814207614857823,3.0,28.0,-0.1620511576,29.0,0.1959953985,30.0,-0.033944240800000004,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,0.1933747369393795,2.0,31.0,-0.1367365878,32.0,0.1367365878,,,,,,,,,,,,
13,Catabolite_repression__delHfq,-2.03525013285,0.06703792017162713,2.0,33.0,-2.0826531008,34.0,-1.9878471649,,,,,,,,,,,,
14,Catabolite_repression__deldcrc,-2.5960257453000004,0.4554255304405594,2.0,35.0,-2.2739912644,36.0,-2.9180602262,,,,,,,,,,,,
15,Diallyl_disulphide_treatment__PAO1_ctrl_wt,0.0,0.2468838198676303,3.0,37.0,-0.11879992880000001,38.0,-0.1650249745,39.0,0.2838249033,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_DDS,-1.1867675392333334,0.46746951624536476,3.0,40.0,-0.6476497870000001,41.0,-1.4330501283000001,42.0,-1.4796027024,,,,,,,,,,
17,Dispersed_cells__PAO1_dispersed_wt,0.0,0.2619101546293067,2.0,43.0,0.1851984464,44.0,-0.1851984464,,,,,,,,,,,,
18,Dispersed_cells__PyhjH_dispersed,0.8832746380500001,1.3788323721262437,2.0,45.0,-0.0917070824,46.0,1.8582563585,,,,,,,,,,,,
19,Dispersed_cells__PA01_Planktonic,-3.38077301155,0.03569502021695523,2.0,47.0,-3.3555328207,48.0,-3.4060132024,,,,,,,,,,,,
20,Dispersed_cells__PAO1_Biofilm,-4.245937987,0.3287851468626581,2.0,49.0,-4.0134517801,50.0,-4.4784241939000005,,,,,,,,,,,,
21,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,-1.0842249882666666,0.17167941601551623,3.0,51.0,-0.8859940482,52.0,-1.1848212296,53.0,-1.181859687,,,,,,,,,,
22,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,0.0,0.5013701691839412,3.0,54.0,-0.2212711954,55.0,0.5739404003,56.0,-0.35266920490000003,,,,,,,,,,
23,Farnesol_treatment__RNA of 0-1F_L,3.33333360913457e-11,0.3160725047295656,3.0,57.0,-0.3635959326,58.0,0.209190056,59.0,0.1544058767,,,,,,,,,,
24,Farnesol_treatment__RNA of 6-F_L1,-0.10062998573333336,0.4162945649677296,3.0,60.0,-0.0110038299,61.0,-0.5544375978,62.0,0.2635514705,,,,,,,,,,
25,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.3966037800251481,2.0,63.0,0.2804412223,64.0,-0.2804412223,,,,,,,,,,,,
26,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,1.3649961671500002,0.5947663377577591,2.0,65.0,0.9444328565000001,66.0,1.7855594778000001,,,,,,,,,,,,
27,Glucose_uptake_defective_mutants__PAO1_glu_wt,2.7755575615628914e-17,0.8841821274818237,4.0,67.0,-1.001167515,68.0,0.3107169093,70.0,1.0551871657,71.0,-0.36473656,,,,,,,,
28,Glucose_uptake_defective_mutants__PAO1_delglucose_60min,-1.15749281735,0.698849338456042,2.0,69.0,-0.6633317111,72.0,-1.6516539236,,,,,,,,,,,,
29,HapZ_SagS_mutant__PA_HapZ_SagS_wt,3.333337309877985e-11,1.3883797381315695,3.0,73.0,-1.1822911034999999,76.0,1.5288230588,77.0,-0.3465319552,,,,,,,,,,
30,HapZ_SagS_mutant__delHapZp,0.2769366929,0.22867763749280975,3.0,74.0,0.0775886851,75.0,0.5265731612,84.0,0.2266482324,,,,,,,,,,
31,HapZ_SagS_mutant__delHApZ,-0.16231067156666665,0.8240316559298302,3.0,78.0,-0.8822346845,79.0,-0.3411531117,80.0,0.7364557815,,,,,,,,,,
32,HapZ_SagS_mutant__delSagS,0.27491366133333334,1.272590455851949,3.0,81.0,-0.31538948240000003,82.0,-0.5953287419000001,83.0,1.7354592083,,,,,,,,,,
33,Lung_infection_transcriptome__PA01_LS1,-1.1602302927500001,0.5061621685333217,2.0,85.0,-0.802319591,86.0,-1.5181409945,,,,,,,,,,,,
34,Lung_infection_transcriptome__PA01_CS1,0.0,1.086959045436209,2.0,87.0,-0.7685961119,88.0,0.7685961119,,,,,,,,,,,,
35,Metabolic_fitness_plasmid__PAO1_metabolites_wt,0.0,0.033120723380280256,2.0,89.0,-0.0234198881,90.0,0.0234198881,,,,,,,,,,,,
36,Metabolic_fitness_plasmid__PAO1_pAKD1,0.85858061535,0.691090134265137,2.0,91.0,1.3472551357,92.0,0.36990609500000005,,,,,,,,,,,,
37,Metabolic_fitness_plasmid__PAO1_PAMBL1,-5.4194553753,1.291599912911958,2.0,93.0,-4.5061563183,94.0,-6.3327544323,,,,,,,,,,,,
38,Metabolic_fitness_plasmid__PAO1_PAMBL2,-1.90468782515,0.8386959352233159,2.0,95.0,-1.311640242,96.0,-2.4977354083,,,,,,,,,,,,
39,Metabolic_fitness_plasmid__PAO1_pBS228,0.9096730443500001,0.6122133575406812,2.0,97.0,1.342573261,98.0,0.4767728277,,,,,,,,,,,,
