,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.37844959363980585,2.0,0.0,-0.26760427400000003,1.0,0.26760427400000003,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,1.2210798784999999,0.3984908163759535,2.0,2.0,0.93930432,3.0,1.502855437,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,-0.016915942333333323,0.4577732084747602,3.0,4.0,0.058367991,5.0,-0.507664472,6.0,0.398548654,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,1.3070850485,0.25473826343136025,2.0,7.0,1.487212202,8.0,1.126957895,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.2079580735362881,2.0,9.0,0.14704856400000002,10.0,-0.14704856400000002,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-0.5388906710000001,0.4888583226707944,2.0,11.0,-0.8845657060000001,12.0,-0.19321563600000002,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.0023107075811919604,2.0,13.0,0.0016339170000000001,14.0,-0.0016339170000000001,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.5857056255,0.25298187326677574,4.0,15.0,-0.7528027460000001,16.0,-0.8330677390000001,17.0,-0.47067631600000004,18.0,-0.286275701,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-2.8981812375000002,0.17232458010959922,4.0,19.0,-3.054039292,20.0,-2.948615262,21.0,-2.6519028330000003,22.0,-2.938167563,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.298621469,0.3507503038514986,3.0,23.0,-0.314273676,24.0,0.059692911,25.0,-0.641283642,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,-0.479139923,0.7606264206623512,2.0,26.0,0.058704177,27.0,-1.016984023,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,0.0,0.4738136285050572,3.0,28.0,0.040118489,29.0,0.452478833,30.0,-0.492597322,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,0.43680101820225065,2.0,31.0,-0.308864962,32.0,0.308864962,,,,,,,,,,,,
13,Catabolite_repression__delHfq,0.20200573300000002,0.07360973672556012,2.0,33.0,0.149955789,34.0,0.25405567700000004,,,,,,,,,,,,
14,Catabolite_repression__deldcrc,1.2343106515,0.36277859910994764,2.0,35.0,1.490833859,36.0,0.9777874440000001,,,,,,,,,,,,
