sample,new_1157170_1157236
LBexp_1,7.25
LBexp_2,6.8105
LBexp_3,7.0961
LBtran_1,6.976
LBtran_2,6.8985
LBtran_3,7.0781
LBstat_1,6.9478
LBstat_2,7.302
LBstat_3,7.3741
LBGexp_1,7.3392
LBGexp_2,6.8727
LBGexp_3,7.1862
LBGtran_2,7.3185
LBGtran_3,7.3402
LBGstat_1,7.0487
LBGstat_2,7.0436
LBGstat_3,7.5588
S0_1,6.9248
S0_2,7.2687
S0_3,7.3366
S1_1,6.7997
S1_2,6.8976
S1_3,6.5744
S2_1,7.4578
S2_2,6.8592
S2_3,6.9563
S3_1,11.2329
S3_2,12.5765
S4_1,14.14
S4_2,13.6742
S4_3,13.9738
S5_1,14.2498
S5_2,15.0785
S5_3,15.4263
S6_1,15.1018
S6_2,14.8552
S6_3,14.6144
S6/t_1,15.6796
S6/t_2,13.4388
S6_4,14.3052
S6_5,15.6268
S6_6,15.0481
S7_4,14.3091
S7_5,14.1767
S7_6,14.2824
S8_4,13.5692
S8_5,13.0924
G135_1,7.8989
G135_3,7.5167
G150_1,7.357
G150_2,7.4661
G150_3,7.593
G180_1,7.4553
G180_2,7.3448
G180_3,7.1744
C30_1,8.6362
C30_2,8.7551
C90_1,7.8624
C90_2,6.9657
BI_1,7.0742
BI_2,6.8796
BC_2,10.1449
BC/t_1,8.9749
BC/t_2,10.0626
BC_1,8.6637
Sw_1,6.8298
Sw_2,7.0541
BT_1,13.4489
BT_2,13.207
B36_1,14.1137
B36_2,14.0128
B60_1,12.7588
B60_2,12.3845
M9exp_1,9.0806
M9exp_2,8.8069
M9exp_3,7.0095
M9tran_1,7.3913
M9tran_2,7.4001
M9tran_3,7.1527
M9stat_1,9.6885
M9stat_2,8.2498
M9stat_3,7.8856
M+G_1,8.4886
M+G_2,7.4004
M+G_3,7.2012
Glu_1,7.3054
Glu_2,7.7549
Glu_3,7.5947
Fru_1,7.1218
Fru_2,7.7219
Fru_3,7.5175
Mal_1,7.0163
Mal_2,7.5007
Mal_3,7.1648
G+S_2,12.5674
G+S_3,12.9166
Pyr_1,11.6067
Pyr_2,12.9955
Pyr_3,12.3501
Gly_1,7.7315
Gly_2,8.4226
Gly_3,8.0928
Glucon_1,9.8331
Glucon_2,9.7044
Glucon_3,8.0749
aero_1,9.8218
aero_2,7.6008
aero_3,9.4748
nit_1,12.4571
nit_2,10.1846
nit_3,11.3009
ferm_1,11.4403
ferm_2,9.3384
ferm_3,10.9312
T-5.40H_1,10.4516
T-4.40H_1,9.5078
T-3.40H_1,8.8232
T-2.40H_1,7.9281
T-1.40H_1,7.4232
T-1.10H_1,7.2947
T-0.40H_1,7.1204
T0.0H_1,7.1022
T0.30H_1,7.6197
T1.0H_1,7.2929
T1.30H_1,7.9801
T2.0H_1,8.1818
T2.30H_1,8.2041
T3.0H_1,8.7429
T3.30H_1,9.8766
T4.0H_1,10.6232
T5.0H_1,11.1057
HPh_1,8.0167
HPh_2,7.5363
HPh_3,7.9639
LPh_1,7.6476
LPh_2,7.7667
LPh_3,7.8616
LPhT_1,7.648
LPhT_2,7.6166
LPhT_3,7.6999
SMMPr_1,10.4155
SMMPr_2,10.6647
SMMPr_3,10.3605
HiTm_1,7.1883
HiTm_2,6.8471
HiTm_3,7.1278
LoTm_1,11.6676
LoTm_2,11.6063
LoTm_3,12.2905
HiOs_1,8.7236
HiOs_2,8.6108
HiOs_3,8.2557
BMM_1,6.9414
BMM_2,6.9302
BMM_3,7.0651
Heat_1,7.3307
Heat_2,6.7868
Heat_3,7.4099
Cold_1,7.7384
Cold_2,7.53
Cold_3,7.6519
Etha_1,7.5357
Etha_2,7.6807
Etha_3,7.2946
SMM_1,7.8398
SMM_2,7.6619
SMM_3,7.9088
Salt_1,7.3197
Salt_2,7.3057
Salt_3,6.9918
Mt0_1,7.2862
Mt0_3,7.0893
M0t45_1,6.9389
M0t45_2,6.9989
M0t45_3,6.6003
M0t90_1,7.2569
M0t90_2,6.665
M0t90_3,6.8893
M40t45_1,7.1796
M40t45_2,7.0281
M40t45_3,6.4867
M40t90_1,6.9358
M40t90_2,6.6319
M40t90_3,6.6108
dia0_1,7.0509
dia0_2,7.1838
dia0_3,6.654
dia5_1,6.9623
dia5_2,7.1437
dia5_3,6.6279
dia15_1,6.8006
dia15_2,6.9741
dia15_3,7.1294
Diami_1,7.4629
Diami_2,6.9133
Diami_3,7.5544
Paraq_1,8.4822
Paraq_2,8.267000000000001
Paraq_3,7.6402
H2O2_1,7.8019
H2O2_2,8.021
H2O2_3,7.8269
Oxctl_1,8.3989
Oxctl_2,8.1737
Oxctl_3,8.0228
GM-0.1_1,7.2598
GM-0.2_1,7.7612
GM+5_1,7.1928
