,A,AmrZ,RsmA
R2,,0.051294069049164115,0.0032794381805015815
xmin,,-9.193256778,-11.86582774
xmid,,,-0.9496538809459368
xmax,,2.740006255,3.239488809
ystart,,10.40964838214306,-0.3827423189528164
yend,,-2.806806641449715,1.7487095017807401
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,1.7381487836,-0.10955102600000001,0.130518076
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,-1.7381487836,0.10955102600000001,-0.130518076
AB569_EDTA_NaNO2:NaNO2:1,21.973057387,0.418911717,1.22092463
AB569_EDTA_NaNO2:NaNO2:2,21.7707479026,0.52626797,1.100526543
AB569_EDTA_NaNO2:EDTA:1,1.3044477291,0.374097508,-0.158950789
AB569_EDTA_NaNO2:EDTA:2,1.5467660807999999,0.501530957,0.100571318
AB569_EDTA_NaNO2:EDTA:3,2.257658583,0.25140381700000003,-0.20536514700000003
AB569_EDTA_NaNO2:NaNO2_EDTA:1,18.9992737768,1.257869397,1.379213347
AB569_EDTA_NaNO2:NaNO2_EDTA:2,19.3664354031,1.465075427,1.385894851
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,-0.0780110764,-0.049867545000000006,0.068178731
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,0.0780110764,0.049867545000000006,-0.068178731
Anthranilate_metabolism_GntR_AntP:antP:1,0.2510978455,0.5214354800000001,1.088075222
Anthranilate_metabolism_GntR_AntP:antP:2,0.9567137323,0.6210290900000001,0.8494373110000001
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,-0.0310506529,0.100522704,0.20452166400000002
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,0.0310506529,-0.100522704,-0.20452166400000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,0.6665776204,-0.74764845,0.521787529
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,-0.4421399594,-0.648726243,0.48637925
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,1.2672338219000001,-1.245659797,-0.803107148
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,0.9101112552,-1.8123105480000001,-1.415052607
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,1.7262897385,0.8265878720000001,3.239488809
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,1.9531633566000002,0.6842768850000001,3.196071484
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,1.4424605558999999,0.9207558090000001,3.056985743
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,2.0137110387,0.648805741,2.979745097
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,0.6743629250000001,-1.833069408,-1.320947224
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,0.6750076592,-1.213707093,-1.583030623
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,0.29086590570000004,-1.2658808910000001,-0.052747969000000006
Catabolise_Nucleic_Acids:L_asp:1,3.3941346624,-1.219930242,0.354042785
Catabolise_Nucleic_Acids:L_asp:2,2.7690468613,-1.036579929,-0.69118146
Catabolise_Nucleic_Acids:DNA_1:1,0.2615570686,-0.10831004,-0.37008751700000003
Catabolise_Nucleic_Acids:DNA_1:2,0.1955879958,0.10307213600000001,0.133835602
Catabolise_Nucleic_Acids:DNA_1:3,-0.4571450644,0.005237904000000001,0.236251915
Catabolite_repression:del_hfq_crc_wt:1,0.3624125527,-0.099549309,0.019328886
Catabolite_repression:del_hfq_crc_wt:2,-0.3624125527,0.099549309,-0.019328886
Catabolite_repression:delHfq:1,1.685863069,-0.350707882,0.351345024
Catabolite_repression:delHfq:2,0.7885956643,-0.21664560400000002,0.542642096
Catabolite_repression:deldcrc:1,4.4090668929,-0.519036657,0.556933863
Catabolite_repression:deldcrc:2,4.0543373556,-0.413184708,0.356474946
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.1715922551,0.03244428,-0.031817112
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.18066603720000002,-0.213200106,-0.18174489300000002
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.3522582923,0.180755826,0.21356200600000003
Diallyl_disulphide_treatment:PAO1_DDS:1,6.8065860085,-0.253876158,-1.264693732
Diallyl_disulphide_treatment:PAO1_DDS:2,8.2313707628,-0.36944729200000004,-0.7902755100000001
Diallyl_disulphide_treatment:PAO1_DDS:3,8.3685870643,-0.419690074,-0.6408308730000001
Dispersed_cells:PAO1_dispersed_wt:1,-0.23195087550000001,-0.120225617,-0.053128982000000005
Dispersed_cells:PAO1_dispersed_wt:2,0.23195087550000001,0.120225617,0.053128982000000005
Dispersed_cells:PyhjH_dispersed:1,-8.6367515484,0.563102058,1.536500702
Dispersed_cells:PyhjH_dispersed:2,-10.2351525551,0.616026076,1.690582714
Dispersed_cells:PA01_Planktonic:1,-4.1084436758,2.740006255,1.072553007
Dispersed_cells:PA01_Planktonic:2,-4.4890440658,2.632287385,0.9686988120000001
Dispersed_cells:PAO1_Biofilm:1,5.8188465363,-0.783372083,0.812067619
Dispersed_cells:PAO1_Biofilm:2,8.5877666783,-0.350800547,1.038594908
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,0.9338966528,-0.207143242,-0.460834907
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,0.8218530297000001,-0.507827965,-0.822703104
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,1.0486485723,-0.55200265,-0.9262013520000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.089960652,0.45075621600000004,0.11715285
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.289639325,-0.082215413,0.090723628
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.199678673,-0.368540802,-0.207876478
Farnesol_treatment:RNA of 0-1F_L:1,-0.5713412840000001,0.105022058,0.062718272
Farnesol_treatment:RNA of 0-1F_L:2,0.36495818490000004,0.021264542,0.019960321
Farnesol_treatment:RNA of 0-1F_L:3,0.2063830992,-0.1262866,-0.08267859200000001
Farnesol_treatment:RNA of 6-F_L1:1,-0.6246426133,-0.027062605,-0.47429669900000004
Farnesol_treatment:RNA of 6-F_L1:2,1.7224240037,-0.042592891,-0.337174548
Farnesol_treatment:RNA of 6-F_L1:3,2.8011247366000003,-0.080269516,-0.19754054000000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.4155670562,0.06907919800000001,0.08822977300000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.4155670562,-0.06907919800000001,-0.08822977300000001
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,1.0176699632,0.252257828,0.270366828
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.1013999233,0.22530371300000002,0.514265396
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,0.8287939832000001,0.16834285400000001,0.482675734
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.168751075,0.003862355,0.8681496870000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,0.3033736983,0.6965899050000001,-0.992874506
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.1714314077,-0.301487486,0.010908453
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-0.4886115005,0.129282276,-1.361733875
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-0.0640413767,1.058808993,0.49201798100000005
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.365713516,0.066593578,-0.130518021
HapZ_SagS_mutant:delHapZp:1,-0.7296865482,0.13349197100000001,-0.079242909
HapZ_SagS_mutant:delHapZp:2,0.21118761020000001,0.17301413200000001,-0.019483054
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,0.1946892192,-0.113851164,0.16261498200000002
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,-0.5604027352000001,0.047257585000000005,-0.032096961
HapZ_SagS_mutants:delHApZ:1,1.3756908965,-0.052374328000000005,0.028954819000000003
HapZ_SagS_mutants:delHApZ:2,2.0002627007,0.0027903999999999997,0.073488383
HapZ_SagS_mutants:delHApZ:3,1.2253932191999999,0.026055109,0.206842205
HapZ_SagS_mutants:delSagS:1,1.2623188631,0.29367719600000003,-0.171541413
HapZ_SagS_mutants:delSagS:2,0.9661194424,0.20976276800000002,-0.203880989
HapZ_SagS_mutants:delSagS:3,0.5966876353,0.24022209600000002,-0.130258191
HapZ_SagS_mutants:delHapZp:3,-0.5176257749000001,0.087912579,-0.043035685000000004
Lung_infection_transcriptome:PA01_LS1:1,1.9293381075,-0.8376032590000001,-0.384914523
Lung_infection_transcriptome:PA01_LS1:2,1.8161661651,-1.217624431,-0.5437967060000001
Lung_infection_transcriptome:PA01_CS1:1,0.25205567360000003,-0.036322189000000005,0.046420507
Lung_infection_transcriptome:PA01_CS1:2,-0.25205567360000003,0.036322189000000005,-0.046420507
