,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,1.1157051763471464,2.0,0.0,-0.7889226960000001,1.0,0.7889226960000001,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,-1.1373474085000002,0.40021389276613534,2.0,2.0,-1.4203413660000002,3.0,-0.854353451,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,-0.6753439043333334,1.70306950531713,3.0,4.0,-2.427732691,5.0,0.9736996950000001,6.0,-0.571998717,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,-1.4489801815,0.27858696414909706,2.0,7.0,-1.25198945,8.0,-1.6459709130000002,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.08477161949912919,2.0,9.0,0.059942587000000006,10.0,-0.059942587000000006,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,1.68366143,0.0994407222088987,2.0,11.0,1.753976639,12.0,1.613346221,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.2717573032994353,2.0,13.0,-0.19216143200000002,14.0,0.19216143200000002,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,0.9817547045000001,1.171318623198733,4.0,15.0,-0.038951637000000004,16.0,-0.006164822,17.0,1.785012191,18.0,2.187123086,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-6.7585345145,0.5563329119096292,4.0,19.0,-7.149296938,20.0,-5.939199063,21.0,-7.052431495,22.0,-6.893210562,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,1.2353758913333335,0.8802717207673062,3.0,23.0,2.249701664,24.0,0.6713295930000001,25.0,0.7850964170000001,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.23456945176182897,2.0,26.0,-0.16586565,27.0,0.16586565,,,,,,,,,,,,
