,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,3.333333146541643e-11,0.10303258451921228,3.0,0.0,-0.1084867092,6.0,0.0119504603,12.0,0.096536249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.42550682523333333,0.24804103816119877,3.0,1.0,-0.14430718680000001,7.0,-0.6132174619,13.0,-0.518995827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.30156798220000003,0.057202187408674506,3.0,2.0,-0.3201943094,8.0,-0.23737417360000002,14.0,-0.3471354636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.31334423596666666,0.18035255339680986,3.0,3.0,-0.4628080309,9.0,-0.1130238278,15.0,-0.3642008492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.5248109989,0.11269005205034267,3.0,4.0,-0.6524803657,10.0,-0.4827581294,16.0,-0.4391945016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.4337037262999999,0.30917253185764515,3.0,5.0,-0.7876659884,11.0,-0.2164647735,17.0,-0.296980417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,1.07623932455,0.26764584103185307,2.0,18.0,1.2654935137,71.0,0.8869851354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-0.7130285888666666,0.26260760034830755,3.0,19.0,-0.6485680328,70.0,-1.0018643604,205.0,-0.48865337340000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,0.11582242799999999,0.7060593848159787,8.0,20.0,1.4747419952,32.0,-0.1843459087,55.0,-0.1019847084,67.0,-0.24406072550000002,126.0,-0.4224126425,147.0,-0.4930088775,203.0,-0.048047856800000004,210.0,0.9456981482000001,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.01766134023333333,0.19340464514976322,3.0,21.0,-0.2105579886,34.0,0.17624733,61.0,-0.0186733621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-0.49754586177500004,0.6927058934925332,8.0,22.0,-0.7535772973,104.0,0.0483226469,111.0,-1.7712937466,133.0,-0.9964545213,165.0,0.1503705199,238.0,-0.29140597760000003,265.0,0.2985313196,270.0,-0.6648598378,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-3.193867484285714,0.30640363578008994,7.0,23.0,-2.7257940207,56.0,-3.2340427945,82.0,-3.6811282736,118.0,-2.8994880487,134.0,-3.2672563079,137.0,-3.2691022428,227.0,-3.2802607018,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,0.3476869327,0.31318961030809195,4.0,24.0,-0.08293099030000001,101.0,0.4043134179,139.0,0.6682679124,149.0,0.4010973908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-0.21405455475000001,0.06804112290348462,4.0,25.0,-0.157850225,123.0,-0.2972037481,155.0,-0.15903061670000002,191.0,-0.2421336292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.3149599436,0.1733976642301386,3.0,26.0,0.3708658289,59.0,0.1205058029,159.0,0.453508199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-0.8442363901800001,0.19342071300772778,5.0,27.0,-1.0190462993,76.0,-0.9476660047000001,146.0,-0.5305688693,162.0,-0.9304164908,262.0,-0.7934842868,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-0.41576329112500005,0.36444413411431137,4.0,28.0,0.0412313258,94.0,-0.30529354870000003,186.0,-0.7900577069,231.0,-0.6089332347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-0.06254539290000001,0.727391355190703,3.0,29.0,0.536033925,49.0,-0.8721048665000001,260.0,0.1484347628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,0.43932146326000004,0.20355847055859225,5.0,30.0,0.4932472382,77.0,0.21834335640000002,172.0,0.5326242845,259.0,0.7026691521,280.0,0.2497232851,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-0.19918223315,0.08548086736632413,4.0,31.0,-0.1900703742,40.0,-0.1929129004,138.0,-0.1027567519,192.0,-0.3109889061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,0.2693326222571429,0.7573926528829432,7.0,33.0,-0.901761911,39.0,-0.0395637031,58.0,0.2957053965,122.0,1.446746168,170.0,0.9707800461,244.0,0.1093420316,261.0,0.0040803277,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,0.4466425132571429,0.6035398423214363,7.0,35.0,0.38906361840000003,79.0,0.10702620090000001,92.0,1.2296579014,208.0,0.8433905011,251.0,-0.2123244639,263.0,1.0384891123,299.0,-0.2688052774,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,0.054648230666666665,0.37084397436321564,3.0,36.0,0.3049828546,234.0,0.2303541235,275.0,-0.3713922861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,0.3096745125,0.3154510782392848,3.0,37.0,0.1870010033,214.0,0.0739880519,307.0,0.6680344823000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,-0.5365820786,0.46692030784013594,4.0,38.0,-0.2471031605,102.0,-1.1675660658,248.0,-0.127300689,269.0,-0.6043583991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
