,name,x,y,cog,color,link
meta,start,0.10527622088805266,,,,
PA0001,dnaA,483,-0.0014764661,"Replication, recombination and repair",#1e90ff,
PA0002,dnaN,2056,-0.0053580684,"Replication, recombination and repair",#1e90ff,
PA0003,recF,3169,-0.0076059012,"Replication, recombination and repair",#1e90ff,
PA0004,gyrB,4275,-0.0023624286,"Replication, recombination and repair",#1e90ff,
PA0005,lptA,7018,0.0022084107,Lipid transport and metabolism,#87cefa,
PA0006,PA0006,7803,-0.0022113073,Carbohydrate transport and metabolism,#ffc0cb,
PA0007,PA0007,8671,0.010006327800000001,Energy production and conversion,#708090,
PA0008,glyS,10434,-0.0013622441000000001,"Translation, ribosomal structure and biogenesis",#daa520,
PA0009,glyQ,12488,-0.0017458621,"Translation, ribosomal structure and biogenesis",#daa520,
PA0010,tag,13540,-0.0175562226,"Replication, recombination and repair",#1e90ff,
PA0011,PA0011,14235,-0.0007251308,Cell wall/membrane/envelope biogenesis,#c71585,
PA0012,PA0012,15207,0.0008928545000000001,Function unknown,#0000ff,
PA0013,PA0013,15620,0.0082117736,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0014,PA0014,16335,-0.0011794189,No COG annotation,#00bfbf,
PA0015,PA0015,16900,-0.0036604217000000003,Cell motility,#da70d6,
PA0016,trkA,17366,0.0058857797000000005,Inorganic ion transport and metabolism,#8b4513,
PA0017,PA0017,18767,0.0096243139,"Translation, ribosomal structure and biogenesis",#daa520,
PA0018,fmt,20068,-0.0037016927,"Translation, ribosomal structure and biogenesis",#daa520,
PA0019,def,21067,0.0025767492,"Translation, ribosomal structure and biogenesis",#daa520,
PA0020,PA0020,21712,0.004866031000000001,Function unknown,#0000ff,
PA0021,PA0021,22872,0.0009207492000000001,"Replication, recombination and repair",#1e90ff,
PA0022,PA0022,24001,0.0008523226000000001,"Translation, ribosomal structure and biogenesis",#daa520,
PA0023,qor,24568,-0.0114578027,Energy production and conversion,#708090,
PA0024,hemF,25736,-0.0118150626,Coenzyme transport and metabolism,#d3d3d3,
PA0025,aroE,26711,-0.0028940622000000003,Amino acid transport and metabolism,#ff0000,
PA0026,plcB,27646,-0.0022132212,No COG annotation,#00bfbf,
PA0027,PA0027,28613,-0.0045975501,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0028,PA0028,29896,0.0079670335,No COG annotation,#00bfbf,
PA0029,PA0029,30502,0.0077903982000000005,Inorganic ion transport and metabolism,#8b4513,
PA0030,PA0030,32060,0.0065131905,Amino acid transport and metabolism,#ff0000,
PA0031,betC,33000,0.014117147,Inorganic ion transport and metabolism,#8b4513,
PA0032,PA0032,34624,-0.0019224442,Transcription,#000000,
PA0032a,PA0032a,35549,0.0042671013,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0033,PA0033,35905,0.0093187344,Signal transduction mechanisms,#f4a460,
PA0034,PA0034,36278,0.0109748729,Transcription,#000000,
PA0035,trpA,37087,0.0054886317000000006,Amino acid transport and metabolism,#ff0000,
PA0036,trpB,37890,0.0010429109,Amino acid transport and metabolism,#ff0000,
PA0037,trpI,39202,-0.002758309,Transcription,#000000,
PA0038,PA0038,40190,-0.0106022444,Function unknown,#0000ff,
PA0039,PA0039,40589,-0.0047551061,Function unknown,#0000ff,
PA0040,PA0040,41113,0.0042859571,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041,PA0041,42914,-0.0025746199,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041a,PA0041a,54121,-0.0085560585,"Replication, recombination and repair",#1e90ff,
PA0042,PA0042,56546,-0.016281791400000002,No COG annotation,#00bfbf,
PA0043,PA0043,57212,-0.0051134492,Function unknown,#0000ff,
PA0044,exoT,58786,-0.0057342542,Function unknown,#0000ff,
PA0045,PA0045,60656,0.0123156004,Cell wall/membrane/envelope biogenesis,#c71585,
PA0046,PA0046,61373,0.0035490065,Function unknown,#0000ff,
PA0047,PA0047,61879,0.0098407567,Function unknown,#0000ff,
PA0048,PA0048,62403,0.0137588445,Transcription,#000000,
PA0049,PA0049,63068,0.036352661200000004,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0050,PA0050,65339,-0.0113542026,No COG annotation,#00bfbf,
PA0051,phzH,66303,-0.0143635346,Amino acid transport and metabolism,#ff0000,
PA0052,PA0052,68188,-0.0025162675,"Replication, recombination and repair",#1e90ff,
PA0054,PA0054,69543,0.0035528226,"Translation, ribosomal structure and biogenesis",#daa520,
PA0055,PA0055,70130,0.014745293000000001,Function unknown,#0000ff,
PA0056,PA0056,70702,-0.0012639175,Transcription,#000000,
PA0057,PA0057,71730,0.0186571179,Function unknown,#0000ff,
PA0058,PA0058,72680,-0.006194574400000001,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0059,osmC,73468,-0.0081706387,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0060,PA0060,74034,0.0096350277,Function unknown,#0000ff,
PA0061,PA0061,74279,0.0087140605,No COG annotation,#00bfbf,
PA0062,PA0062,74773,0.0053101987,No COG annotation,#00bfbf,
PA0063,PA0063,75281,0.006125041800000001,Function unknown,#0000ff,
PA0064,PA0064,76416,0.0003153396,No COG annotation,#00bfbf,
PA0065,PA0065,77432,-0.0052008012,Function unknown,#0000ff,
PA0066,PA0066,78090,0.0010213706,Function unknown,#0000ff,
PA0067,prlC,78710,-0.005899799000000001,Amino acid transport and metabolism,#ff0000,
PA0068,PA0068,80752,-0.0043944157,Function unknown,#0000ff,
PA0069,PA0069,81116,-0.014448211400000001,"Replication, recombination and repair",#1e90ff,
PA0070,PA0070,82404,0.0025327139,Function unknown,#0000ff,
PA0071,tagR2,83380,0.006956543900000001,Function unknown,#0000ff,
PA0072,PA0072,85085,0.0023233125000000003,Defense mechanisms,#90ee90,
PA0073,PA0073,86284,-0.0019143958,Defense mechanisms,#90ee90,
PA0074,ppkA,87000,-0.0028179787000000003,Transcription,#000000,
PA0075,pppA,90106,0.008124915,Signal transduction mechanisms,#f4a460,
PA0076,PA0076,90844,0.0147175003,Function unknown,#0000ff,
PA0077,icmF1,91521,-0.0015443179,Function unknown,#0000ff,
PA0078,PA0078,95048,-0.0035070706,Cell motility,#da70d6,
PA0079,PA0079,96404,-0.005905834400000001,Function unknown,#0000ff,
PA0080,PA0080,97754,-0.0022672277,Function unknown,#0000ff,
PA0081,fha1,98263,-0.0102352997,Signal transduction mechanisms,#f4a460,
PA0082,PA0082,100124,-0.012855775100000001,Function unknown,#0000ff,
PA0083,PA0083,101247,0.0029581648,Function unknown,#0000ff,
PA0084,PA0084,101778,0.0022274991,Function unknown,#0000ff,
PA0085,hcp1,103350,0.0001074165,Function unknown,#0000ff,
PA0086,PA0086,104006,-0.001555601,Function unknown,#0000ff,
PA0087,PA0087,104853,0.0027634345,Function unknown,#0000ff,
PA0088,PA0088,105359,0.0079407961,Function unknown,#0000ff,
PA0089,PA0089,107182,0.0118441838,Function unknown,#0000ff,
PA0090,clpV1,108221,-0.012679407600000001,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0091,vgrG1,110976,-0.007938956,Function unknown,#0000ff,
PA0092,PA0092,113022,0.0022416134,No COG annotation,#00bfbf,
PA0093,PA0093,113303,0.0058566613000000005,Function unknown,#0000ff,
PA0094,PA0094,114611,0.0033037601000000002,Function unknown,#0000ff,
PA0095,PA0095,115299,-0.0027319329,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
