,BSU__tRNA_44
LBexp_1,0.5283333333333324
LBexp_2,0.741933333333332
LBexp_3,0.8363333333333323
LBtran_1,0.8142333333333323
LBtran_2,0.7636333333333329
LBtran_3,0.6341333333333328
LBstat_1,1.105033333333333
LBstat_2,0.9452333333333325
LBstat_3,2.5375333333333323
LBGexp_1,0.23573333333333224
LBGexp_2,0.8301333333333325
LBGexp_3,0.937833333333332
LBGtran_2,-0.767966666666668
LBGtran_3,1.147433333333332
LBGstat_1,0.4108333333333327
LBGstat_2,0.939333333333332
LBGstat_3,0.3633333333333333
S0_1,1.8888333333333325
S0_2,0.755233333333333
S0_3,1.9716333333333331
S1_1,1.919833333333333
S1_2,3.6879333333333317
S1_3,1.5680333333333323
S2_1,0.3113333333333319
S2_2,0.6637333333333331
S2_3,1.1556333333333324
S3_1,2.7802333333333316
S3_2,0.9288333333333316
S4_1,0.6013333333333328
S4_2,2.860333333333333
S4_3,2.047833333333333
S5_1,2.6521333333333317
S5_2,1.4047333333333327
S5_3,2.328433333333333
S6_1,3.3584333333333323
S6_2,2.7909333333333333
S6_3,2.1293333333333333
S6/t_1,2.988033333333332
S6/t_2,2.572033333333332
S6_4,2.672833333333333
S6_5,3.515133333333333
S6_6,3.4052333333333333
S7_4,3.911233333333332
S7_5,3.4833333333333325
S7_6,2.552133333333332
S8_4,3.6129333333333324
S8_5,4.229633333333332
G135_1,0.8272333333333322
G135_3,0.904633333333333
G150_1,0.6252333333333322
G150_2,1.5126333333333317
G150_3,0.6899333333333324
G180_1,0.6682333333333332
G180_2,1.202633333333333
G180_3,1.6952333333333325
C30_1,1.531133333333333
C30_2,1.868833333333333
C90_1,1.6006333333333327
C90_2,1.0660333333333316
BI_1,1.2288333333333323
BI_2,1.9001333333333328
BC_2,2.9417333333333318
BC/t_1,2.7463333333333324
BC/t_2,3.424433333333333
BC_1,2.166833333333333
Sw_1,2.331933333333332
Sw_2,2.1915333333333322
BT_1,3.0153333333333325
BT_2,2.134733333333333
B36_1,2.476733333333332
B36_2,1.934333333333333
B60_1,1.5603333333333325
B60_2,2.1114333333333324
M9exp_1,0.35123333333333306
M9exp_2,-0.14456666666666784
M9exp_3,-0.206666666666667
M9tran_1,0.890133333333333
M9tran_2,0.3531333333333322
M9tran_3,-0.10966666666666747
M9stat_1,1.5586333333333329
M9stat_2,0.012033333333333118
M9stat_3,1.0569333333333333
M+G_1,1.4961333333333329
M+G_2,1.601233333333333
M+G_3,1.6063333333333318
Glu_1,2.100833333333332
Glu_2,2.1475333333333317
Glu_3,1.7280333333333324
Fru_1,2.588333333333333
Fru_2,2.8290333333333333
Fru_3,1.0827333333333318
Mal_1,1.1960333333333324
Mal_2,2.0648333333333326
Mal_3,1.091033333333332
G+S_2,2.7852333333333323
G+S_3,2.456133333333332
Pyr_1,1.384833333333333
Pyr_2,2.8698333333333323
Pyr_3,2.1891333333333325
Gly_1,1.2878333333333334
Gly_2,3.628333333333332
Gly_3,2.313533333333332
Glucon_1,1.0839333333333325
Glucon_2,1.0758333333333319
Glucon_3,-0.5456666666666674
aero_1,1.886033333333332
aero_2,-0.35286666666666733
aero_3,1.3809333333333331
nit_1,1.586033333333333
nit_2,2.1700333333333326
nit_3,0.3959333333333319
ferm_1,0.5825333333333322
ferm_2,0.6234333333333328
ferm_3,1.0560333333333318
T-5.40H_1,0.7059333333333324
T-4.40H_1,1.4948333333333323
T-3.40H_1,1.0698333333333316
T-2.40H_1,1.011033333333332
T-1.40H_1,0.9167333333333332
T-1.10H_1,1.7870333333333317
T-0.40H_1,1.9214333333333329
T0.0H_1,1.2271333333333327
T0.30H_1,2.6023333333333323
T1.0H_1,2.472833333333332
T1.30H_1,1.7901333333333316
T2.0H_1,-0.34886666666666777
T2.30H_1,0.6776333333333326
T3.0H_1,1.0424333333333333
T3.30H_1,0.9705333333333321
T4.0H_1,0.16683333333333294
T5.0H_1,-1.1770666666666667
HPh_1,3.1547333333333327
HPh_2,2.424933333333332
HPh_3,3.0245333333333324
LPh_1,2.3020333333333323
LPh_2,2.165233333333333
LPh_3,1.5740333333333325
LPhT_1,3.1353333333333318
LPhT_2,2.845933333333333
LPhT_3,3.3171333333333326
SMMPr_1,1.2416333333333327
SMMPr_2,0.9203333333333319
SMMPr_3,0.5754333333333328
HiTm_1,1.7507333333333328
HiTm_2,1.3978333333333328
HiTm_3,1.5931333333333324
LoTm_1,0.168333333333333
LoTm_2,-0.23476666666666723
LoTm_3,0.2967333333333322
HiOs_1,1.2863333333333333
HiOs_2,1.655833333333332
HiOs_3,1.586733333333333
BMM_1,0.971333333333332
BMM_2,1.2755333333333319
BMM_3,1.0835333333333317
Heat_1,1.6444333333333319
Heat_2,1.2530333333333328
Heat_3,1.0975333333333328
Cold_1,2.0802333333333323
Cold_2,1.5368333333333322
Cold_3,1.0175333333333327
Etha_1,2.260233333333332
Etha_2,-1.123166666666668
Etha_3,-1.5415666666666672
SMM_1,0.9266333333333332
SMM_2,1.492733333333332
SMM_3,0.5932333333333322
Salt_1,0.8860333333333319
Salt_2,0.8665333333333329
Salt_3,0.251833333333332
Mt0_1,2.700733333333332
Mt0_3,1.6135333333333328
M0t45_1,1.493833333333333
M0t45_2,1.3198333333333316
M0t45_3,1.7786333333333317
M0t90_1,-0.968866666666667
M0t90_2,2.7149333333333328
M0t90_3,0.400033333333333
M40t45_1,0.31533333333333324
M40t45_2,1.5054333333333325
M40t45_3,1.0877333333333326
M40t90_1,-0.3302666666666667
M40t90_2,0.9951333333333316
M40t90_3,1.432033333333333
dia0_1,1.343333333333332
dia0_2,1.248833333333332
dia0_3,1.3203333333333322
dia5_1,0.7887333333333331
dia5_2,0.8882333333333321
dia5_3,0.6404333333333323
dia15_1,0.8803333333333327
dia15_2,1.3899333333333317
dia15_3,-0.44736666666666736
Diami_1,0.44813333333333283
Diami_2,-0.44096666666666806
Diami_3,0.6650333333333318
Paraq_1,1.2500333333333327
Paraq_2,1.5386333333333333
Paraq_3,-0.568266666666668
H2O2_1,-0.007466666666667621
H2O2_2,1.1391333333333318
H2O2_3,0.773533333333333
Oxctl_1,0.670633333333333
Oxctl_2,1.193533333333333
Oxctl_3,1.5238333333333323
GM-0.1_1,0.22983333333333178
GM-0.2_1,0.7963333333333331
GM+5_1,0.6187333333333331
GM+15_1,0.2463333333333324
GM+25_1,1.4269333333333325
GM+45_1,1.031133333333333
GM+60_1,1.0744333333333334
GM+90_1,0.059733333333332084
GM+120_1,-0.7783666666666669
GM+150_1,1.2551333333333332
GM-0.1_2,1.6597333333333317
GM-0.2_2,2.3008333333333333
GM+5_2,1.157333333333332
GM+10_2,1.0196333333333332
GM+15_2,2.009733333333333
GM+25_2,1.654633333333333
GM+45_2,0.20193333333333285
GM+60_2,0.5923333333333325
GM+90_2,1.568133333333332
GM+150_2,-1.174666666666667
GM-0.1_3,1.7703333333333333
GM-0.2_3,2.042333333333332
GM+5_3,1.9794333333333327
GM+10_3,-0.3324666666666669
GM+15_3,2.4771333333333327
GM+25_3,1.540733333333332
GM+45_3,0.6361333333333317
GM+60_3,1.1484333333333332
GM+90_3,1.1869333333333323
GM+120_3,1.289533333333333
GM+150_3,1.6013333333333328
MG-0.1_1,1.367233333333333
MG+5_1,1.566633333333332
MG+10_1,2.475833333333332
MG+15_1,1.321533333333333
MG+25_1,1.9745333333333317
MG+45_1,1.9414333333333325
MG+120_1,0.479733333333332
MG+150_1,2.0222333333333324
MG-0.1_2,0.27643333333333153
MG-0.2_2,0.9226333333333319
MG+5_2,0.6923333333333321
MG+10_2,1.5626333333333324
MG+15_2,2.5032333333333323
MG+25_2,0.5994333333333319
MG+45_2,-0.09996666666666698
MG+60_2,1.2304333333333322
MG+90_2,0.43233333333333235
MG+120_2,1.0638333333333332
MG-0.1_3,1.7240333333333329
MG-0.2_3,2.182533333333332
