,A,fur
R2,,0.10003894359042131
xmin,,-3.2098230693
xmid,,-1.053909833186845
xmax,,1.9393678591999999
ystart,,-4.377135336963436
yend,,9.920236247476309
2AA:WT:1.0,-0.41652177570000004,-0.051904201600000005
2AA:WT:2.0,-1.2028612319,-0.09899772230000001
2AA:WT:3.0,-0.30372348660000004,0.4286207104
2AA:WT:4.0,1.9231064942,-0.27771878650000004
2AA:del_ridA:1.0,-1.3792881005,0.20811682820000002
2AA:del_ridA:2.0,-0.5267470729,0.1869022885
2AA:del_ridA:3.0,-0.9042823321000001,0.1996234329
2AA:del_ridA:4.0,-0.6959238485,0.1207757041
GC_MS:WT:1.0,0.0833164982,-0.0095333744
GC_MS:WT:2.0,0.1021129491,0.049365963400000004
GC_MS:WT:3.0,-0.1854294473,-0.039832589
GC_MS:del_slyA:1.0,-1.9375034844,0.5003850296
GC_MS:del_slyA:2.0,-5.428398029,0.2794837215
Rho:WT:1.0,-4.2249437913,0.0991104433
Rho:WT:2.0,3.1047474845,-0.0993298903
Rho:WT:3.0,1.1201963068,0.000219447
Rho:rho_Y80C:1.0,-1.2067803452,0.1480539603
Rho:rho_Y80C:2.0,-0.6623760334000001,0.5671007259
Rho:rho_Y80C:3.0,-3.6248572336000002,0.6569767667
Rho:rho_K130Q:1.0,-0.07751691770000001,-0.024722312700000002
Rho:rho_K130Q:2.0,0.9308680509,-0.1715508343
Rho:rho_K130Q:3.0,-1.0448265068,-0.10824764840000001
flagella:WT:1.0,-0.7748237297,0.2325545189
flagella:WT:2.0,0.7748237297,-0.2325545189
flagella:del_rfaL:1.0,2.1649765059,0.7018604024
flagella:del_rfaL:2.0,1.8896434525,0.9632405189000001
flagella:del_rfaG:1.0,0.6243466798,1.2268599277
flagella:del_rfaG:2.0,0.7321145888,1.11189013
flagella:del_rfaD:1.0,0.1223011474,1.2781388417000001
flagella:del_rfaD:2.0,0.8312782812,1.1856457761
nusG:WT_OD08:1.0,-0.6492021943,-0.43782729930000003
nusG:WT_OD08:2.0,0.6492021943,0.43782729930000003
omv:spi2_ind_lowOD_intracellularRNAs:1.0,-0.7399113690000001,0.1564931181
omv:spi2_ind_lowOD_intracellularRNAs:2.0,0.8392291930000001,-0.0589999473
omv:spi2_ind_highOD_intracellularRNAs:1.0,0.1169810406,0.5896475925
omv:spi1_ind_highOD_intracellularRNAs:1.0,4.0512870445,0.311153932
omv:spi2_ind_highOD_intracellularRNAs:2.0,-1.4137365361,0.233537661
