,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,9.36550668855,0.011560279956985395,2.0,0.0,9.3573323362,5.0,9.3736810409
1,U01-Set001__USA300 LAC CA-MHB Control,9.701395459250001,0.04621314831002778,2.0,1.0,9.6687178287,6.0,9.7340730898
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,9.656121446250001,0.019086018136261887,2.0,2.0,9.6426255934,7.0,9.6696172991
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,9.687802045449999,0.044157458648048355,2.0,3.0,9.7190260839,8.0,9.656578007
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,9.62122687355,0.06131864847518862,2.0,4.0,9.5778680414,9.0,9.6645857057
5,U01-Set000__USA300 TCH1516 CA-MHB Control,10.1374971848,0.10635919241758654,2.0,10.0,10.212704491,29.0,10.0622898786
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,10.033902101199999,0.003978449754476452,2.0,11.0,10.03671529,30.0,10.0310889124
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,10.180729973,0.09754993988920976,2.0,12.0,10.249708197,31.0,10.111751749
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,8.9692842832,0.20261405548902933,2.0,13.0,9.1125540558,14.0,8.8260145106
9,U01-Set001__USA300 LAC RPMI+10%LB Control,10.0035367229,0.10246152692585417,2.0,15.0,10.0759879634,18.0,9.9310854824
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,10.0226254744,0.07745745671975182,2.0,16.0,10.0773961673,19.0,9.9678547815
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,10.033443520150001,0.09269013279722597,2.0,17.0,10.0989853416,20.0,9.9679016987
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,9.60511575915,0.25968716399787434,2.0,21.0,9.7887423138,24.0,9.4214892045
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,9.737412388300001,0.1437429792844601,2.0,22.0,9.8390540237,25.0,9.635770752900001
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,9.7501555187,0.04230421952651126,2.0,23.0,9.7800691192,26.0,9.7202419182
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,9.367397918550001,0.025763493767420365,2.0,27.0,9.3491803774,28.0,9.3856154597
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,10.2173051376,0.02366540223517618,2.0,32.0,10.234039104,33.0,10.2005711712
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,9.9304282204,0.04965099803043439,2.0,34.0,9.9655367778,38.0,9.895319663
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,10.24543368315,0.014094219734784662,2.0,35.0,10.2553998015,39.0,10.2354675648
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,10.32622962895,0.05837737573486761,2.0,36.0,10.3675086672,40.0,10.2849505907
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,9.9838434883,0.05257978156794376,2.0,37.0,9.9466639682,41.0,10.0210230084
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,10.11565219115,0.054109651707477405,2.0,42.0,10.1539134928,45.0,10.0773908895
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,10.41813054775,0.014308391347941483,2.0,43.0,10.4080129872,46.0,10.4282481083
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,10.453180868450001,0.05753102987039226,2.0,44.0,10.4938614498,47.0,10.4125002871
24,U01-Set003__USA300 TCH1516 CA-MHB Control,10.1782212873,0.03539668543130096,2.0,48.0,10.2032505236,52.0,10.153192051
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,10.31286248775,0.1165939985919188,2.0,49.0,10.395306894800001,53.0,10.2304180807
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,9.93352101045,0.11760704332442375,2.0,50.0,10.0166817483,54.0,9.8503602726
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,10.0841731501,0.08690373495907357,2.0,51.0,10.1456233704,55.0,10.0227229298
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,9.9443696873,0.010858276718993937,2.0,56.0,9.9520476484,57.0,9.9366917262
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,10.121948894700001,0.06150107855991036,2.0,58.0,10.078461065,59.0,10.1654367244
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,10.27609619145,0.024178586042281926,2.0,60.0,10.2931930336,61.0,10.2589993493
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,9.955256850200001,0.03233899590331806,2.0,62.0,9.9781239735,63.0,9.9323897269
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,8.1621595001,0.7017040587100508,2.0,64.0,7.6659798018,65.0,8.6583391984
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,9.65058139655,0.05944824327587709,2.0,66.0,9.692617652500001,67.0,9.6085451406
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,9.2496932623,0.237609113319583,2.0,68.0,9.4177082776,69.0,9.081678247
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,8.356304510600001,0.065304879161974,2.0,70.0,8.3101269877,71.0,8.4024820335
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,9.43260304685,0.009553491112989834,2.0,72.0,9.4393583852,73.0,9.4258477085
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,9.5477961627,0.06861663639907917,2.0,74.0,9.5963154516,75.0,9.4992768738
38,ICA-Set002__USA300 LAC CA-MHB Control,9.455704669700001,0.07399590046668897,2.0,76.0,9.5080276727,77.0,9.4033816667
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,10.0613845492,0.10337780268114094,2.0,78.0,10.1344836945,79.0,9.9882854039
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,9.460098589449998,0.02772892916837571,2.0,80.0,9.4797059033,81.0,9.4404912756
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,9.7615164111,0.11284452281182332,2.0,82.0,9.6817232838,83.0,9.841309538400001
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,9.3969858113,0.009718091075960498,2.0,84.0,9.4038575394,85.0,9.3901140832
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,9.67357934685,0.007762747573696645,2.0,86.0,9.6790684383,87.0,9.6680902554
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,9.80744398505,0.003885039322335922,2.0,88.0,9.810191122700001,89.0,9.8046968474
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,9.60969012,0.10331664444995116,2.0,90.0,9.6827460199,91.0,9.5366342201
