,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,2.971200431955312,2.0,0.0,-2.1009559737,1.0,2.1009559737,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,-8.04734973105,0.725538206958098,2.0,2.0,-8.5603827172,3.0,-7.5343167449,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,-8.176398619066667,0.6710336209464332,3.0,4.0,-8.9303019136,5.0,-7.6445002477,6.0,-7.9543936959,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,-8.36894138225,0.993929798651704,2.0,7.0,-9.0717558829,8.0,-7.6661268816,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.12871612749530162,2.0,9.0,-0.0910160466,10.0,0.0910160466,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,6.4107528067,0.21464137035331174,2.0,11.0,6.2589784382,12.0,6.5625271752,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.36448292741235444,2.0,13.0,0.2577283496,14.0,-0.2577283496,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-1.59003887155,3.038665817435865,4.0,15.0,2.3472635111,16.0,-0.7455567064,17.0,-3.8193175017,18.0,-4.1425447892,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,6.282890797625001,0.6726743344918443,4.0,19.0,5.8704437012,20.0,6.2839767612,21.0,7.2311174917,22.0,5.7460252364,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-4.446298820833333,0.7117332566029261,3.0,23.0,-4.4374403511,24.0,-5.1624199653,25.0,-3.7390361461,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,1.6075453633499999,0.5230543383127668,2.0,26.0,1.2376900938,27.0,1.9774006329,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,-7.401486830834377e-17,3.779873486925433,3.0,28.0,-3.0133416848,29.0,4.2411310259,30.0,-1.2277893411,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,0.12018701624865258,2.0,31.0,-0.08498505420000001,32.0,0.08498505420000001,,,,,,,,,,,,
13,Catabolite_repression__delHfq,-1.2938135925,1.091730072514098,2.0,33.0,-2.06578333,34.0,-0.5218438550000001,,,,,,,,,,,,
14,Catabolite_repression__deldcrc,0.15798137405,0.3718229439248404,2.0,35.0,0.42089989910000003,36.0,-0.104937151,,,,,,,,,,,,
15,Diallyl_disulphide_treatment__PAO1_ctrl_wt,0.0,1.0391822536042512,3.0,37.0,0.08245376480000001,38.0,-1.0779528774,39.0,0.9954991126,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_DDS,-9.5758007647,4.300497130652085,3.0,40.0,-10.4893322822,41.0,-13.3461345666,42.0,-4.8919354453,,,,,,,,,,
17,Dispersed_cells__PAO1_dispersed_wt,0.0,0.022025627125036966,2.0,43.0,0.0155744703,44.0,-0.0155744703,,,,,,,,,,,,
18,Dispersed_cells__PyhjH_dispersed,6.51279285015,0.1278614242650682,2.0,45.0,6.6032045303,46.0,6.42238117,,,,,,,,,,,,
19,Dispersed_cells__PA01_Planktonic,-17.2545858633,0.37454439533953443,2.0,47.0,-17.5194287451,48.0,-16.9897429815,,,,,,,,,,,,
20,Dispersed_cells__PAO1_Biofilm,-24.438947978850003,0.9920522897162474,2.0,49.0,-23.7374610775,50.0,-25.1404348802,,,,,,,,,,,,
21,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,-3.620855528766667,0.769485453072007,3.0,51.0,-4.4143825964,52.0,-3.5702768548,53.0,-2.8779071351,,,,,,,,,,
22,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,-1.850371707708594e-17,0.2893123925074516,3.0,54.0,0.0664896175,55.0,-0.31676907320000003,56.0,0.2502794557,,,,,,,,,,
23,Farnesol_treatment__RNA of 0-1F_L,0.0,1.8256442523245038,3.0,57.0,1.3192382391,58.0,0.7643488532,59.0,-2.0835870923,,,,,,,,,,
