,name,x,y,cog,color,link
meta,start,0.05845866277898207,,,,
PA0001,dnaA,483,-0.0008996613,"Replication, recombination and repair",#1e90ff,
PA0002,dnaN,2056,0.0017389908,"Replication, recombination and repair",#1e90ff,
PA0003,recF,3169,-5.75986e-05,"Replication, recombination and repair",#1e90ff,
PA0004,gyrB,4275,0.0035158874000000002,"Replication, recombination and repair",#1e90ff,
PA0005,lptA,7018,-0.0041592376,Lipid transport and metabolism,#87cefa,
PA0006,PA0006,7803,-0.0023820087,Carbohydrate transport and metabolism,#ffc0cb,
PA0007,PA0007,8671,0.0089890331,Energy production and conversion,#708090,
PA0008,glyS,10434,0.0056489826000000005,"Translation, ribosomal structure and biogenesis",#daa520,
PA0009,glyQ,12488,-0.001929921,"Translation, ribosomal structure and biogenesis",#daa520,
PA0010,tag,13540,0.0041804742,"Replication, recombination and repair",#1e90ff,
PA0011,PA0011,14235,0.0019512811,Cell wall/membrane/envelope biogenesis,#c71585,
PA0012,PA0012,15207,-0.0037712387000000003,Function unknown,#0000ff,
PA0013,PA0013,15620,-0.0151258554,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0014,PA0014,16335,0.009049432100000001,No COG annotation,#00bfbf,
PA0015,PA0015,16900,-0.0041649763000000005,Cell motility,#da70d6,
PA0016,trkA,17366,0.0038526377,Inorganic ion transport and metabolism,#8b4513,
PA0017,PA0017,18767,0.0007688468000000001,"Translation, ribosomal structure and biogenesis",#daa520,
PA0018,fmt,20068,0.004733036,"Translation, ribosomal structure and biogenesis",#daa520,
PA0019,def,21067,0.0058545856,"Translation, ribosomal structure and biogenesis",#daa520,
PA0020,PA0020,21712,0.0038436942,Function unknown,#0000ff,
PA0021,PA0021,22872,0.0026445278,"Replication, recombination and repair",#1e90ff,
PA0022,PA0022,24001,-0.0030405668,"Translation, ribosomal structure and biogenesis",#daa520,
PA0023,qor,24568,0.0058594396,Energy production and conversion,#708090,
PA0024,hemF,25736,-0.0056072092,Coenzyme transport and metabolism,#d3d3d3,
PA0025,aroE,26711,0.0021048887,Amino acid transport and metabolism,#ff0000,
PA0026,plcB,27646,0.0074228982,No COG annotation,#00bfbf,
PA0027,PA0027,28613,-0.0058935749,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0028,PA0028,29896,0.0055828234,No COG annotation,#00bfbf,
PA0029,PA0029,30502,0.0084626665,Inorganic ion transport and metabolism,#8b4513,
PA0030,PA0030,32060,7.014920000000001e-05,Amino acid transport and metabolism,#ff0000,
PA0031,betC,33000,0.0003331087,Inorganic ion transport and metabolism,#8b4513,
PA0032,PA0032,34624,-0.0084031542,Transcription,#000000,
PA0032a,PA0032a,35549,-0.0058042421,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0033,PA0033,35905,-0.008463300200000001,Signal transduction mechanisms,#f4a460,
PA0034,PA0034,36278,0.0031810687000000002,Transcription,#000000,
PA0035,trpA,37087,-0.0036154940000000003,Amino acid transport and metabolism,#ff0000,
PA0036,trpB,37890,-0.0025034541,Amino acid transport and metabolism,#ff0000,
PA0037,trpI,39202,-0.0037431909000000003,Transcription,#000000,
PA0038,PA0038,40190,0.003947057,Function unknown,#0000ff,
PA0039,PA0039,40589,0.0055920119,Function unknown,#0000ff,
PA0040,PA0040,41113,-0.007686191,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041,PA0041,42914,-0.0006994376,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041a,PA0041a,54121,-0.0013838308,"Replication, recombination and repair",#1e90ff,
PA0042,PA0042,56546,0.0094996262,No COG annotation,#00bfbf,
PA0043,PA0043,57212,0.0067854645,Function unknown,#0000ff,
PA0044,exoT,58786,0.0166161303,Function unknown,#0000ff,
PA0045,PA0045,60656,-0.0068652304,Cell wall/membrane/envelope biogenesis,#c71585,
PA0046,PA0046,61373,7.743600000000001e-05,Function unknown,#0000ff,
PA0047,PA0047,61879,-0.0104126424,Function unknown,#0000ff,
PA0048,PA0048,62403,-0.0215776827,Transcription,#000000,
PA0049,PA0049,63068,0.0191535247,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0050,PA0050,65339,0.020220086800000002,No COG annotation,#00bfbf,
PA0051,phzH,66303,0.0051397334,Amino acid transport and metabolism,#ff0000,
PA0052,PA0052,68188,-0.0008802163000000001,"Replication, recombination and repair",#1e90ff,
PA0054,PA0054,69543,-0.0105027764,"Translation, ribosomal structure and biogenesis",#daa520,
PA0055,PA0055,70130,-0.0086781043,Function unknown,#0000ff,
PA0056,PA0056,70702,0.0107838212,Transcription,#000000,
PA0057,PA0057,71730,0.0175677481,Function unknown,#0000ff,
PA0058,PA0058,72680,0.0117867123,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0059,osmC,73468,0.0001891145,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0060,PA0060,74034,0.0126600067,Function unknown,#0000ff,
PA0061,PA0061,74279,0.0017464015,No COG annotation,#00bfbf,
PA0062,PA0062,74773,0.0031989451,No COG annotation,#00bfbf,
PA0063,PA0063,75281,-0.0085186094,Function unknown,#0000ff,
PA0064,PA0064,76416,0.0009227077000000001,No COG annotation,#00bfbf,
PA0065,PA0065,77432,0.0025995924,Function unknown,#0000ff,
PA0066,PA0066,78090,-0.0031593692,Function unknown,#0000ff,
PA0067,prlC,78710,0.0098803146,Amino acid transport and metabolism,#ff0000,
PA0068,PA0068,80752,0.0050211529,Function unknown,#0000ff,
PA0069,PA0069,81116,0.0029641839000000003,"Replication, recombination and repair",#1e90ff,
PA0070,PA0070,82404,0.0015302027,Function unknown,#0000ff,
PA0071,tagR2,83380,-0.0057518086,Function unknown,#0000ff,
PA0072,PA0072,85085,-0.0039649228,Defense mechanisms,#90ee90,
PA0073,PA0073,86284,-0.0189683034,Defense mechanisms,#90ee90,
PA0074,ppkA,87000,0.0026366691,Transcription,#000000,
PA0075,pppA,90106,0.0022210901000000003,Signal transduction mechanisms,#f4a460,
PA0076,PA0076,90844,-0.0010223248,Function unknown,#0000ff,
PA0077,icmF1,91521,0.0015280950000000001,Function unknown,#0000ff,
PA0078,PA0078,95048,0.0005316169,Cell motility,#da70d6,
PA0079,PA0079,96404,0.0032564798000000003,Function unknown,#0000ff,
PA0080,PA0080,97754,0.0039315789000000005,Function unknown,#0000ff,
PA0081,fha1,98263,0.0004912867,Signal transduction mechanisms,#f4a460,
PA0082,PA0082,100124,-0.0022773371,Function unknown,#0000ff,
PA0083,PA0083,101247,0.0005152239,Function unknown,#0000ff,
PA0084,PA0084,101778,0.0143696732,Function unknown,#0000ff,
PA0085,hcp1,103350,0.0089948414,Function unknown,#0000ff,
PA0086,PA0086,104006,0.007764763300000001,Function unknown,#0000ff,
PA0087,PA0087,104853,0.0101992191,Function unknown,#0000ff,
PA0088,PA0088,105359,0.012189127800000001,Function unknown,#0000ff,
PA0089,PA0089,107182,0.0011975569,Function unknown,#0000ff,
PA0090,clpV1,108221,0.0018796524,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0091,vgrG1,110976,0.002672078,Function unknown,#0000ff,
PA0092,PA0092,113022,-0.0217833646,No COG annotation,#00bfbf,
PA0093,PA0093,113303,-0.0030248758,Function unknown,#0000ff,
PA0094,PA0094,114611,-0.0050333969,Function unknown,#0000ff,
PA0095,PA0095,115299,-0.0019451592,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0096,PA0096,117552,-0.0050674597000000005,No COG annotation,#00bfbf,
PA0097,PA0097,117931,0.008513410400000001,Function unknown,#0000ff,
PA0098,PA0098,119127,0.0023908215,Cell wall/membrane/envelope biogenesis,#c71585,
PA0099,PA0099,120164,0.014084599500000001,Transcription,#000000,
PA0100,PA0100,121346,-0.0017173806000000001,Function unknown,#0000ff,
PA0101,PA0101,122248,0.0024364559,Energy production and conversion,#708090,
PA0102,PA0102,123871,0.0036707329,Inorganic ion transport and metabolism,#8b4513,
PA0103,PA0103,124810,0.014608797000000001,Inorganic ion transport and metabolism,#8b4513,
PA0103a,PA0103a,126368,-0.0048339717,No COG annotation,#00bfbf,
PA0105,coxB,127378,-0.0082706214,Energy production and conversion,#708090,
PA0106,coxA,128512,-0.0069058581,Energy production and conversion,#708090,
PA0107,PA0107,130115,0.011071189,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0108,coIII,130680,0.0011311871000000001,Energy production and conversion,#708090,
PA0109,PA0109,131583,0.0060671894,Function unknown,#0000ff,
PA0110,PA0110,131808,-0.012154709100000001,Function unknown,#0000ff,
PA0111,PA0111,132577,-0.013126238,Function unknown,#0000ff,
PA0112,PA0112,133220,-0.0039641355,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0113,PA0113,134319,0.0201528387,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0114,senC,135259,0.0034221207,Function unknown,#0000ff,
PA0115,PA0115,135934,-0.0011435402,Function unknown,#0000ff,
PA0116,PA0116,136518,-0.0018658415,Transcription,#000000,
PA0117,PA0117,137248,0.016550873100000002,Lipid transport and metabolism,#87cefa,
PA0118,PA0118,138001,0.0053662299,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0119,PA0119,138818,-0.011502152,Energy production and conversion,#708090,
PA0120,PA0120,140216,-0.009486577000000001,Transcription,#000000,
PA0121,PA0121,141003,-0.0031147461000000003,Transcription,#000000,
PA0122,PA0122,141917,-0.0151459307,Function unknown,#0000ff,
PA0123,PA0123,142359,0.0028221516,Transcription,#000000,
PA0124,PA0124,143567,0.0058841454000000005,Function unknown,#0000ff,
PA0125,PA0125,143845,0.0092322388,Transcription,#000000,
PA0126,PA0126,144248,-0.00177884,No COG annotation,#00bfbf,
PA0127,PA0127,144969,-0.0031664715000000003,Function unknown,#0000ff,
PA0128,PA0128,145542,0.020024265200000002,Inorganic ion transport and metabolism,#8b4513,
PA0129,gabP,145965,0.0037670294,Amino acid transport and metabolism,#ff0000,
PA0130,PA0130,147561,0.0047102301,Energy production and conversion,#708090,
PA0131,PA0131,149138,0.0001048163,Function unknown,#0000ff,
PA0132,PA0132,149425,0.0099428968,Amino acid transport and metabolism,#ff0000,
PA0133,PA0133,150906,-0.0069820318,Transcription,#000000,
PA0134,PA0134,151936,-0.0053867048,Nucleotide transport and metabolism,#87ceeb,
PA0135,PA0135,153696,0.0171497481,No COG annotation,#00bfbf,
PA0136,PA0136,154417,0.0065992067000000005,Function unknown,#0000ff,
PA0137,PA0137,155988,0.010093796300000001,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0138,PA0138,157108,0.0190285161,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0139,ahpC,158199,-0.012408552100000001,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0140,ahpF,158907,0.0055933343,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0141,PA0141,160552,0.1396216881,Function unknown,#0000ff,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0141&e1=1&assembly=complete
PA0142,PA0142,161906,-0.0029322467,Nucleotide transport and metabolism,#87ceeb,
PA0143,nuh,163363,0.0011334385,Carbohydrate transport and metabolism,#ffc0cb,
PA0144,PA0144,164443,0.0049103045000000005,Nucleotide transport and metabolism,#87ceeb,
PA0145,PA0145,165219,-0.0014955347,Nucleotide transport and metabolism,#87ceeb,
PA0146,PA0146,165976,0.00307992,Function unknown,#0000ff,
PA0147,PA0147,167146,0.0235889633,Energy production and conversion,#708090,
PA0148,PA0148,168213,5.3248800000000004e-05,Nucleotide transport and metabolism,#87ceeb,
PA0149,PA0149,169361,0.0060714439,Transcription,#000000,
PA0150,PA0150,169903,-0.0022984256,Inorganic ion transport and metabolism,#8b4513,
PA0151,PA0151,171047,-0.0012718846,Inorganic ion transport and metabolism,#8b4513,
PA0152,pcaQ,173811,0.0019820040000000003,Transcription,#000000,
PA0153,pcaH,174773,-9.99887e-05,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0154,pcaG,175503,0.016758529,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0155,pcaR,176315,0.0065544471,Transcription,#000000,
PA0156,PA0156,177307,0.0117786848,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PA0157,PA0157,178455,0.006343096,Cell wall/membrane/envelope biogenesis,#c71585,
PA0158,PA0158,179522,0.0023852895000000002,Defense mechanisms,#90ee90,
PA0159,PA0159,182768,0.0081254608,Transcription,#000000,
PA0160,PA0160,183822,0.0056825123,No COG annotation,#00bfbf,
PA0162,opdC,184594,0.0174429358,Cell wall/membrane/envelope biogenesis,#c71585,
PA0163,PA0163,185957,-0.0136201816,Transcription,#000000,
PA0164,PA0164,186832,-0.008550578100000001,Amino acid transport and metabolism,#ff0000,
PA0165,PA0165,189120,0.0154822837,Cell wall/membrane/envelope biogenesis,#c71585,
PA0166,PA0166,190198,0.0029125773,Nucleotide transport and metabolism,#87ceeb,
PA0167,PA0167,191697,0.0059101224,Transcription,#000000,
PA0168,PA0168,192368,0.0026755075,Function unknown,#0000ff,
PA0169,PA0169,192965,-0.0003561765,Signal transduction mechanisms,#f4a460,
PA0170,PA0170,193799,0.0015060490000000002,Function unknown,#0000ff,
PA0171,PA0171,194206,-0.007210424700000001,No COG annotation,#00bfbf,
PA0172,PA0172,194757,-0.00043227980000000004,Transcription,#000000,
PA0173,PA0173,197011,-0.0190846387,Cell motility,#da70d6,
PA0174,PA0174,198080,0.0007400687,Cell motility,#da70d6,
PA0175,PA0175,198688,0.0120935943,Cell motility,#da70d6,
PA0176,aer2,199600,0.016348990600000002,Cell motility,#da70d6,
PA0177,PA0177,201675,0.026700705300000002,Cell motility,#da70d6,
PA0178,PA0178,202147,0.0159923361,Cell motility,#da70d6,
PA0179,PA0179,204094,-0.0004793624,Transcription,#000000,
PA0180,cttP,204657,-0.0102551258,Cell motility,#da70d6,
PA0181,PA0181,206022,0.0031655968,Transcription,#000000,
PA0182,PA0182,207071,0.0027551037000000003,Lipid transport and metabolism,#87cefa,
PA0183,atsA,207923,1.0044100000000001e-05,Inorganic ion transport and metabolism,#8b4513,
PA0184,PA0184,209621,0.022829014800000002,Inorganic ion transport and metabolism,#8b4513,
PA0185,PA0185,210457,0.0072270399,Inorganic ion transport and metabolism,#8b4513,
PA0186,atsR,212340,-0.0038747066,Inorganic ion transport and metabolism,#8b4513,
PA0187,PA0187,213819,0.0110252503,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0188,PA0188,214631,-0.0017138356000000001,Function unknown,#0000ff,
PA0189,PA0189,215550,0.005702067700000001,Function unknown,#0000ff,
PA0190,PA0190,217156,0.0027864457,Lipid transport and metabolism,#87cefa,
PA0191,PA0191,217905,0.0081200926,Transcription,#000000,
PA0192,PA0192,219172,0.0044692809,Inorganic ion transport and metabolism,#8b4513,
PA0193,PA0193,221585,0.007625961200000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0194,PA0194,222555,0.0007345162,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0195,pntAA,224101,0.0385168459,Energy production and conversion,#708090,
PA0195.1,pntAB,225295,0.0323210905,Energy production and conversion,#708090,
PA0196,pntB,225603,0.0294597413,Energy production and conversion,#708090,
PA0197,tonB2,227382,0.0344956082,Cell wall/membrane/envelope biogenesis,#c71585,
PA0198,exbB1,228223,0.0029007737,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0199,exbD1,228944,-0.0056729285,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0200,PA0200,229526,-0.051740699300000005,Function unknown,#0000ff,
PA0201,PA0201,229954,-0.0078544132,Function unknown,#0000ff,
PA0202,PA0202,230543,-0.0182679647,"Translation, ribosomal structure and biogenesis",#daa520,
PA0203,PA0203,232066,-0.0065864084,Amino acid transport and metabolism,#ff0000,
PA0204,PA0204,233123,0.0025861836,Amino acid transport and metabolism,#ff0000,
PA0205,PA0205,233929,0.0008457202000000001,Amino acid transport and metabolism,#ff0000,
PA0206,PA0206,234875,0.0098635254,Amino acid transport and metabolism,#ff0000,
PA0207,PA0207,236218,0.0009223325,Transcription,#000000,
PA0208,mdcA,237232,0.0022799305,Lipid transport and metabolism,#87cefa,
PA0209,PA0209,238896,0.032761747,Coenzyme transport and metabolism,#d3d3d3,
PA0210,mdcC,239779,0.0144467489,Energy production and conversion,#708090,
PA0211,mdcD,240071,0.0071941117,Lipid transport and metabolism,#87cefa,
PA0212,mdcE,240931,-0.0021902933,Lipid transport and metabolism,#87cefa,
PA0213,PA0213,241753,-0.0127894163,Coenzyme transport and metabolism,#d3d3d3,
PA0214,PA0214,242442,-0.0246514062,Lipid transport and metabolism,#87cefa,
PA0215,PA0215,243431,0.0009462032,Function unknown,#0000ff,
PA0216,PA0216,243841,-0.0063618356,Function unknown,#0000ff,
PA0217,mdcR,244690,0.0055567632,Transcription,#000000,
PA0218,PA0218,245948,-0.0003645766,Transcription,#000000,
PA0219,PA0219,247219,0.0008391738000000001,Energy production and conversion,#708090,
PA0220,PA0220,248767,-0.0083447764,Amino acid transport and metabolism,#ff0000,
PA0221,PA0221,250231,0.0146694806,Coenzyme transport and metabolism,#d3d3d3,
PA0222,PA0222,251777,0.008455240900000001,Amino acid transport and metabolism,#ff0000,
PA0223,PA0223,252913,0.0064110238,Amino acid transport and metabolism,#ff0000,
PA0224,PA0224,253854,-0.0001908776,Carbohydrate transport and metabolism,#ffc0cb,
PA0225,PA0225,254791,-0.009754639,Transcription,#000000,
PA0226,PA0226,255481,0.0144489383,Lipid transport and metabolism,#87cefa,
PA0227,PA0227,256329,-0.0078279163,Lipid transport and metabolism,#87cefa,
PA0228,pcaF,257108,0.0017059726,Lipid transport and metabolism,#87cefa,
PA0229,pcaT,258463,0.0038568706000000003,Amino acid transport and metabolism,#ff0000,
PA0230,pcaB,259784,-0.0049539194,Nucleotide transport and metabolism,#87ceeb,
PA0231,pcaD,261179,0.0039227729000000005,Function unknown,#0000ff,
PA0232,pcaC,261981,0.0097466121,Function unknown,#0000ff,
PA0233,PA0233,262557,-0.0012161353,Transcription,#000000,
PA0234,PA0234,263689,0.0015738661,Cell wall/membrane/envelope biogenesis,#c71585,
PA0235,pcaK,264964,-0.0006366219000000001,Amino acid transport and metabolism,#ff0000,
PA0236,PA0236,266616,0.009536890000000001,Transcription,#000000,
PA0237,PA0237,267638,-0.0022853360000000002,Function unknown,#0000ff,
PA0238,PA0238,268704,0.0025340539,Carbohydrate transport and metabolism,#ffc0cb,
PA0239,PA0239,269669,0.0105016469,Amino acid transport and metabolism,#ff0000,
PA0240,PA0240,270573,-0.0097981473,Function unknown,#0000ff,
PA0241,PA0241,271904,0.0060565106,Carbohydrate transport and metabolism,#ffc0cb,
PA0242,PA0242,273775,0.0008074882,Amino acid transport and metabolism,#ff0000,
PA0243,PA0243,275772,0.0012441462,Transcription,#000000,
PA0244,PA0244,276480,-0.0049499669,Amino acid transport and metabolism,#ff0000,
