,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,2.8954103252000003,0.08772613139971429,2.0,0.0,2.9574420676,5.0,2.8333785828
1,U01-Set001__USA300 LAC CA-MHB Control,2.5468679996,0.46901989999796884,2.0,1.0,2.2152208478,6.0,2.8785151514000002
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,2.8453251907,0.09978341627781044,2.0,2.0,2.7747676604000002,7.0,2.915882721
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,2.29427973565,0.008975505282738256,2.0,3.0,2.287933095,8.0,2.3006263763
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,3.41210487855,0.29566647600123075,2.0,4.0,3.2030371084,9.0,3.6211726487
5,U01-Set000__USA300 TCH1516 CA-MHB Control,1.0353437195500002,0.0833255512712384,2.0,10.0,1.0942637819,29.0,0.9764236572
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,0.79740437855,0.3019925228148308,2.0,11.0,1.0109453393,30.0,0.5838634178000001
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,0.96685015365,0.2619215910208322,2.0,12.0,0.7816436205,31.0,1.1520566868
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,2.79031536125,0.11971393105289375,2.0,13.0,2.7056648288,14.0,2.8749658936999998
9,U01-Set001__USA300 LAC RPMI+10%LB Control,2.374025281,0.5406173810955848,2.0,15.0,1.9917510648,18.0,2.7562994972
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,2.2222913952,0.12487236899614111,2.0,16.0,2.1339932963,19.0,2.3105894941000003
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,2.7822477767000002,0.03155120427859975,2.0,17.0,2.8045578472,20.0,2.7599377062
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,2.9253228607999997,0.079644997047684,2.0,21.0,2.8690053433,24.0,2.9816403783
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,2.2604912197,0.11906703802037011,2.0,22.0,2.1762981097,25.0,2.3446843297
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,2.68840850785,0.056860520249193906,2.0,23.0,2.6482020484,26.0,2.7286149673
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,2.4461172709000003,0.16114098624368808,2.0,27.0,2.560061155,28.0,2.3321733868
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,1.3809638686999999,0.43326284296964757,2.0,32.0,1.687326963,33.0,1.0746007744
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,2.189440699,0.2056429570028941,2.0,34.0,2.0440291696,38.0,2.3348522284
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,1.9871010775,0.2531336383164717,2.0,35.0,1.8081085653,39.0,2.1660935897
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,2.4689312535,0.0877519566364194,2.0,36.0,2.4068812499,40.0,2.5309812571
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,2.1442107726,0.27172999441128176,2.0,37.0,1.9520686509,41.0,2.3363528943
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,2.4766791235000003,0.17133776612451596,2.0,42.0,2.3555250272,45.0,2.5978332198
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,2.6437569386,0.19553859527126022,2.0,43.0,2.5054902719000003,46.0,2.7820236053
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,2.42514322055,0.2224780069086868,2.0,44.0,2.5824589279,47.0,2.2678275132
