,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.4087221261193844,2.0,0.0,0.28901018700000003,1.0,-0.28901018700000003,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,-0.7685160945,0.21310622597500667,2.0,2.0,-0.9192049520000001,3.0,-0.6178272370000001,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,2.534528002,0.4241613795745253,3.0,4.0,2.556691222,5.0,2.099719511,6.0,2.947173273,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,-0.20433927700000004,0.5866267599696039,2.0,7.0,-0.6191470370000001,8.0,0.210468483,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.27940804027995475,2.0,9.0,0.19757132,10.0,-0.19757132,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,0.9791748845000001,0.6664440350992428,2.0,11.0,1.450421981,12.0,0.507927788,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.26388662075462777,2.0,13.0,0.186596019,14.0,-0.186596019,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.9894367359999999,4.213464352718604,4.0,15.0,-6.417228201,16.0,0.550737865,17.0,3.5878109990000002,18.0,-1.679067607,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,16.1752371825,0.6253744002989222,4.0,19.0,16.4540397,20.0,15.386038450000001,21.0,16.01663474,22.0,16.84423584,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,1.0134608576666666,0.8787968563826013,3.0,23.0,0.41520877500000003,24.0,2.022414166,25.0,0.602759632,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.6108821163829872,2.0,26.0,-0.431958887,27.0,0.431958887,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,-1.0999719935,0.1899068246448811,2.0,28.0,-0.96568759,29.0,-1.234256397,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,-2.4634949,0.3488083038690741,2.0,30.0,-2.216850183,31.0,-2.7101396170000003,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.2792224756615815,2.0,32.0,0.197440106,33.0,-0.197440106,,,,,,,,,,,,
14,Catabolite_repression__delHfq,0.1850118655,0.3040511676881798,2.0,34.0,-0.029984777,35.0,0.40000850800000004,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,-1.7213996195,0.10673001095161287,2.0,36.0,-1.6459301050000001,37.0,-1.796869134,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,-3.3333334240973994e-10,0.5208939169819391,3.0,38.0,-0.598437273,39.0,0.351516779,40.0,0.24692049300000002,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,-3.5797327686666662,0.5080498334892615,3.0,41.0,-3.917909333,42.0,-2.995503436,43.0,-3.825785537,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.051192343169525055,2.0,44.0,0.036198453000000005,45.0,-0.036198453000000005,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,0.841339313,0.3197272194457369,2.0,46.0,0.6152580280000001,47.0,1.067420598,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,-0.028168793,,1.0,48.0,-0.028168793,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,0.29949145850000003,0.09416489315555551,2.0,49.0,0.36607609300000005,50.0,0.232906824,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,0.014084396999999999,0.4758975319616154,2.0,51.0,-0.32242597500000003,52.0,0.35059476900000003,,,,,,,,,,,,
