,name,x,y,cog,color,link
meta,start,0.31295402444282827,,,,
b0002,thrA,337,-0.0194547751710515,Amino acid transport and metabolism,#ff0000,
b0003,thrB,2801,-0.0212015240346661,Nucleotide transport and metabolism,#00bfbf,
b0004,thrC,3734,-0.0246748955194053,Amino acid transport and metabolism,#ff0000,
b0005,yaaX,5234,-0.0075058411341946,Function unknown,#708090,
b0006,yaaA,5683,0.0145523327009403,Function unknown,#708090,
b0007,yaaJ,6529,0.0207071689683113,Amino acid transport and metabolism,#ff0000,
b0008,talB,8238,-0.0102796372882507,Carbohydrate transport and metabolism,#ffc0cb,
b0009,mog,9306,-0.0098377250356709,Nucleotide transport and metabolism,#00bfbf,
b0010,satP,9928,-0.0083908265237936,Function unknown,#708090,
b0011,yaaW,10643,-0.0086808844943092,Function unknown,#708090,
b0012,mbiA,10830,0.0091608151488103,No COG annotation,#87cefa,
b0013,yaaI,11382,0.00728569061141,Function unknown,#708090,
b0014,dnaK,12163,-0.0051727450851632,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0015,dnaJ,14168,0.0056087098176689,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0016,insL-1,15445,0.0061202614135003,"Replication, recombination and repair",#ff00ff,
b0018,mokC,16751,0.0132436393759534,Function unknown,#708090,
b0019,nhaA,17489,-0.0072955014359939,Inorganic ion transport and metabolism,#0000ff,
b0020,nhaR,18715,-0.0049816697740148,Transcription,#f4a460,
b0021,insB-1,19811,0.0083044554164878,"Replication, recombination and repair",#ff00ff,
b0022,insA-1,20233,0.0015350958296056,"Replication, recombination and repair",#ff00ff,
b0023,rpsT,20815,-0.0031479592368536,"Translation, ribosomal structure and biogenesis",#000000,
b0024,yaaY,21181,0.0204210803403619,Function unknown,#708090,
b0025,ribF,21407,-0.0032164478752368,Coenzyme transport and metabolism,#008000,
b0026,ileS,22391,0.0001325898519376,"Translation, ribosomal structure and biogenesis",#000000,
b0027,lspA,25207,-0.0132214456414138,Cell wall/membrane/envelope biogenesis,#c71585,
b0028,fkpB,25826,-0.0034199740541341,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0029,ispH,26277,-0.0020755303145713,Lipid transport and metabolism,#40e0d0,
b0030,rihC,27293,-0.019840585069695,Nucleotide transport and metabolism,#00bfbf,
b0031,dapB,28374,0.0015787794438681,Amino acid transport and metabolism,#ff0000,
b0032,carA,29651,-0.0037607402407063,Nucleotide transport and metabolism,#00bfbf,
b0033,carB,30817,0.0162320409723927,Nucleotide transport and metabolism,#00bfbf,
b0034,caiF,34300,0.032395438021443,Transcription,#f4a460,
b0035,caiE,34781,0.0140524786032583,Function unknown,#708090,
b0036,caiD,35377,-0.0076675040564111,Lipid transport and metabolism,#40e0d0,
b0037,caiC,36271,-0.0020594805292039,Lipid transport and metabolism,#40e0d0,
b0038,caiB,37898,-0.0140095525762604,Energy production and conversion,#90ee90,
b0039,caiA,39244,-0.010248465800855,Lipid transport and metabolism,#40e0d0,
b0040,caiT,40417,0.0079602579900119,Cell wall/membrane/envelope biogenesis,#c71585,
b0041,fixA,42403,-0.0269443572727926,Energy production and conversion,#90ee90,
b0042,fixB,43188,-0.0351297225032099,Energy production and conversion,#90ee90,
b0043,fixC,44180,-0.0292384056595387,Energy production and conversion,#90ee90,
b0044,fixX,45463,-0.0216987099492796,Energy production and conversion,#90ee90,
b0045,yaaU,45807,0.0010680759500505,Inorganic ion transport and metabolism,#0000ff,
b0046,kefF,47246,0.0057263147401475,Energy production and conversion,#90ee90,
b0047,kefC,47769,0.0040354124939739,Inorganic ion transport and metabolism,#0000ff,
b0048,folA,49823,0.0168716836934759,Coenzyme transport and metabolism,#008000,
b0049,apaH,50380,-0.0004645748557994,Signal transduction mechanisms,#00ff00,
b0050,apaG,51229,-0.0045934082383875,Inorganic ion transport and metabolism,#0000ff,
b0051,rsmA,51609,0.0034023390728951,"Translation, ribosomal structure and biogenesis",#000000,
b0052,pdxA,52427,-0.0080501572613016,Coenzyme transport and metabolism,#008000,
b0053,surA,53416,-0.0129941702933439,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0054,lptD,54755,-0.0019153892305931,Cell wall/membrane/envelope biogenesis,#c71585,
b0055,djlA,57364,0.00275406068486,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0056,yabP,58474,0.0086792736535894,Function unknown,#708090,
b0057,yabQ,59121,-0.0271384099717008,No COG annotation,#87cefa,
b0058,rluA,59687,-0.0074960016950373,"Translation, ribosomal structure and biogenesis",#000000,
b0059,rapA,60358,0.0041565246389247,Transcription,#f4a460,
b0060,polB,63429,-0.0035261143072391,"Replication, recombination and repair",#ff00ff,
b0061,araD,65855,-0.0013781919171658,Carbohydrate transport and metabolism,#ffc0cb,
b0062,araA,66835,-0.0039310716156211,Carbohydrate transport and metabolism,#ffc0cb,
b0063,araB,68348,0.0018895226000545,Nucleotide transport and metabolism,#00bfbf,
b0064,araC,70387,-0.0089608911996283,Transcription,#f4a460,
b0065,yabI,71351,-0.0029880437512625,Function unknown,#708090,
b0066,thiQ,72229,-0.0056078507075751,Inorganic ion transport and metabolism,#0000ff,
b0067,thiP,72911,0.0072653181411225,Inorganic ion transport and metabolism,#0000ff,
b0068,thiB,74497,-0.0006003591586836,Inorganic ion transport and metabolism,#0000ff,
b0069,sgrR,75644,-0.0044310184356242,Transcription,#f4a460,
b0070,setA,77621,0.0129526578745486,Inorganic ion transport and metabolism,#0000ff,
b0071,leuD,78848,0.0003101354605561,Amino acid transport and metabolism,#ff0000,
b0072,leuC,79464,-0.0006888518927201,Amino acid transport and metabolism,#ff0000,
b0073,leuB,80867,-0.0018870160818703,Energy production and conversion,#90ee90,
b0074,leuA,81958,-0.0057984593394407,Amino acid transport and metabolism,#ff0000,
b0076,leuO,84368,0.0021473885086842,Transcription,#f4a460,
b0077,ilvI,85630,-0.0098479499826734,Coenzyme transport and metabolism,#008000,
b0078,ilvH,87357,-8.837596060328008e-06,Amino acid transport and metabolism,#ff0000,
b0080,cra,88028,0.0207690443406826,Transcription,#f4a460,
b0081,mraZ,89634,-0.0023477561228572,Transcription,#f4a460,
b0082,rsmH,90094,-0.001148207085808,"Translation, ribosomal structure and biogenesis",#000000,
b0083,ftsL,91032,-0.015628688609332,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0084,ftsI,91413,0.0061090145533724,Cell wall/membrane/envelope biogenesis,#c71585,
b0085,murE,93166,-0.0030228389605647,Cell wall/membrane/envelope biogenesis,#c71585,
b0086,murF,94650,-0.0042261680668928,Cell wall/membrane/envelope biogenesis,#c71585,
b0087,mraY,96002,-0.0015382530336898,Cell wall/membrane/envelope biogenesis,#c71585,
b0088,murD,97087,-0.004587003420279,Cell wall/membrane/envelope biogenesis,#c71585,
b0089,ftsW,98403,-0.0009779210262451,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0090,murG,99644,0.0002726457882971,Cell wall/membrane/envelope biogenesis,#c71585,
b0091,murC,100765,0.0043606157932737,Cell wall/membrane/envelope biogenesis,#c71585,
b0092,ddlB,102233,0.0047131086075908,Nucleotide transport and metabolism,#00bfbf,
b0093,ftsQ,103155,-0.0001815785510172,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0094,ftsA,103982,-0.0031929745715107,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0095,ftsZ,105305,-0.0023876534851034,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0096,lpxC,106557,-0.0044698992153988,Cell wall/membrane/envelope biogenesis,#c71585,
b0097,secM,107705,0.0065550071875784,Function unknown,#708090,
b0098,secA,108279,0.005658978738205,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
b0099,mutT,111044,-0.0058689062527362,"Replication, recombination and repair",#ff00ff,
b0101,yacG,111649,-0.0046273481674811,Function unknown,#708090,
b0102,zapD,111856,-0.0126632665850346,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0103,coaE,112599,-0.011060945683285,Nucleotide transport and metabolism,#00bfbf,
b0104,guaC,113444,-0.0057827863342654,Nucleotide transport and metabolism,#00bfbf,
b0106,hofC,114522,0.0001589138847418,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
b0107,hofB,115714,-0.0174300823508352,Cell motility,#da70d6,
b0108,ppdD,117109,-0.0291179278163784,Cell motility,#da70d6,
b0109,nadC,117752,0.0064532778078365,Nucleotide transport and metabolism,#00bfbf,
b0110,ampD,118733,-0.0018818244983593,Defense mechanisms,#d3d3d3,
b0111,ampE,119281,0.0012528114771223,Defense mechanisms,#d3d3d3,
b0112,aroP,120178,0.0032970601163957,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
b0113,pdhR,122092,-0.0150894543223559,Transcription,#f4a460,
b0114,aceE,123017,0.0060674678893625,Nucleotide transport and metabolism,#00bfbf,
b0115,aceF,125695,0.0040890668953224,Nucleotide transport and metabolism,#00bfbf,
b0116,lpd,127912,0.0061930159093634,Nucleotide transport and metabolism,#00bfbf,
b0117,yacH,129407,0.0118317914733522,Cell wall/membrane/envelope biogenesis,#c71585,
b0118,acnB,131615,0.0022909409261427,Energy production and conversion,#90ee90,
b0119,yacL,134388,-0.0140291058283039,Function unknown,#708090,
b0120,speD,134788,0.0091819660278766,Nucleotide transport and metabolism,#00bfbf,
