,A,MvfR
R2,,0.21266475894394976
xmin,,-2.491788289
xmid,,
xmax,,3.243503066
ystart,,-6.856510458883823
yend,,8.639286734803541
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,-0.440208398,0.43953029200000004
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,0.440208398,-0.43953029200000004
AB569_EDTA_NaNO2:NaNO2:1,2.825603758,1.249049967
AB569_EDTA_NaNO2:NaNO2:2,3.7161112689999998,0.934960432
AB569_EDTA_NaNO2:EDTA:1,3.9979286160000003,1.808138869
AB569_EDTA_NaNO2:EDTA:2,5.412450962,1.690631883
AB569_EDTA_NaNO2:EDTA:3,5.598538957,1.571192618
AB569_EDTA_NaNO2:NaNO2_EDTA:1,4.12507699,0.8332323960000001
AB569_EDTA_NaNO2:NaNO2_EDTA:2,4.768096217,0.8654367190000001
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,0.0026571850000000003,0.015749675
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,-0.0026571850000000003,-0.015749675
Anthranilate_metabolism_GntR_AntP:antP:1,-1.416722127,0.02739136
Anthranilate_metabolism_GntR_AntP:antP:2,-1.289995851,-0.071433824
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,-0.128019826,0.006614148
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,0.128019826,-0.006614148
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,1.30613528,0.018379844000000003
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,-1.310975051,0.09266031400000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,-1.308079,-0.024752001000000003
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,-0.843820776,-0.12165452900000001
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-0.466054236,-1.571569513
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-1.038070491,-1.227013691
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-0.681839543,-1.3874068670000002
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-1.017143433,-1.513990497
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,-0.654565756,-0.00762711
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,-0.728376632,0.27208922900000004
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,-0.5472799810000001,0.091391254
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.138436213,-0.051875335
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.138436213,0.051875335
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,1.7675328540000002,-0.573318732
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,1.923908618,-0.453419312
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-1.647802275,0.10352649400000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-1.394048263,-0.112172063
Catabolite_repression:del_hfq_crc_wt:1,-0.332940249,-0.237810717
Catabolite_repression:del_hfq_crc_wt:2,0.332940249,0.237810717
Catabolite_repression:delHfq:1,1.7162985860000002,-0.097118517
Catabolite_repression:delHfq:2,1.275882099,-0.143005192
Catabolite_repression:deldcrc:1,-0.21175316100000002,0.682570769
Catabolite_repression:deldcrc:2,0.137148338,0.6881653980000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.694888909,0.036173258
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.60936351,-0.258900836
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.085525399,0.222727578
Diallyl_disulphide_treatment:PAO1_DDS:1,-8.981782314,-2.114991861
Diallyl_disulphide_treatment:PAO1_DDS:2,-9.599448852,-2.389034181
Diallyl_disulphide_treatment:PAO1_DDS:3,-9.602644691,-2.491788289
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.316591712,0.31999138800000004
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.316591712,-0.31999138800000004
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.66948981,-0.041224331
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.30684168700000003,-0.188116224
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.957098588,0.32013562
HapZ_SagS_mutant:delHapZp:1,-0.102244239,0.23970084600000002
HapZ_SagS_mutant:delHapZp:2,0.691202646,-0.09681613
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,1.244134342,-0.38823330500000003
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.28703575400000003,0.068097684
HapZ_SagS_mutants:delHApZ:1,6.433356173,0.149121476
HapZ_SagS_mutants:delHApZ:2,7.664741156,-0.08750917200000001
HapZ_SagS_mutants:delHApZ:3,6.753466042,-0.095286718
HapZ_SagS_mutants:delSagS:1,5.735875762,0.345292351
HapZ_SagS_mutants:delSagS:2,6.963376507,-0.038554736
HapZ_SagS_mutants:delSagS:3,6.015301349,-0.226031894
HapZ_SagS_mutants:delHapZp:1,-0.417374362,0.044806413
yhjH_knockout:PA_delyhjH_wt:1,0.117787319,0.057497531000000004
yhjH_knockout:PA_delyhjH_wt:2,-0.117787319,-0.057497531000000004
yhjH_knockout:PA_delyhjH:1,3.195510256,0.251955667
yhjH_knockout:PA_delyhjH:2,2.6562929889999998,0.358394084
yhjH_knockout:PA_delwspF:1,2.144529245,0.30615953300000004
yhjH_knockout:PA_delwspF:2,0.18971144,0.08524782900000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,0.8974598500000001,-0.185153645
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,1.961528193,-0.063034923
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,1.125341398,0.106402904
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,1.784456401,-0.01440429
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.356516212,-0.15381113600000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.135697584,-0.13423800800000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.204435936,0.155820926
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.287777861,0.132228218
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,4.611921944,0.9985224170000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,4.288999542,1.09484848
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.2602259,-0.10973553500000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.043883772,-0.090156733
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.304109672,0.199892269
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.117802266,0.210399303
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,0.80141734,-0.47729313500000004
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,0.629923326,-0.46199229700000005
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.117802266,-0.210399303
Lung_infection_transcriptome:PA01_LS1:1,2.954759629,0.6732437290000001
Lung_infection_transcriptome:PA01_LS1:2,3.511280293,0.7508151190000001
Lung_infection_transcriptome:PA01_CS1:1,0.11303432000000001,-0.037261267
Lung_infection_transcriptome:PA01_CS1:2,-0.11303432000000001,0.037261267
Testosterone_treatment:Testosterone_Control:1,0.20106307,0.011293747000000002
Testosterone_treatment:Testosterone_Control:2,-0.20106307,-0.011293747000000002
Testosterone_treatment:Testosterone_2.5:1,-1.681886526,-0.194973258
Testosterone_treatment:Testosterone_2.5:2,-1.401115201,-0.001021901
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,0.584714104,0.9023432100000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-0.368118269,0.82541595
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,1.669502316,0.651804515
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-1.193672802,-0.86600475
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-2.098196785,-0.706400531
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-1.7736410930000002,-0.706872877
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,1.46904286,0.871880325
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,1.660114503,0.9365370230000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,1.393498308,0.7627375270000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-1.30256422,-0.9827922760000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-1.386693462,-0.8101435170000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-1.833397989,-0.7782190840000001
Dispersed_cells:PAO1_dispersed_wt:1,0.09772066400000001,-0.26778798
Dispersed_cells:PAO1_dispersed_wt:2,-0.09772066400000001,0.26778798
Dispersed_cells:PyhjH_dispersed:1,4.937514429,0.115259018
Dispersed_cells:PyhjH_dispersed:2,4.3652673570000005,0.17741358200000001
Dispersed_cells:PA01_Planktonic:1,-4.188701252,2.420158931
Dispersed_cells:PA01_Planktonic:2,-4.59971378,2.317989482
Dispersed_cells:PAO1_Biofilm:1,-2.304575593,1.2288197840000001
Dispersed_cells:PAO1_Biofilm:2,-1.7852882270000001,1.268578699
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-0.861481479,-0.767040558
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,0.136099423,-0.642281149
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,0.100283537,-0.9888516940000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.056248177,-0.18119601100000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.21126423800000002,0.093449554
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.155016061,0.087746458
gcsR_mutant:PAO1_rep_wt:1,-0.021148499,0.003698359
gcsR_mutant:PAO1_rep_wt:2,0.021148499,-0.003698358
gcsR_mutant:GcsR_rep:1,0.312281386,-0.209922939
gcsR_mutant:GcsR_rep:2,0.35749972300000005,-0.08158894200000001
ampC_mutation:PA_Cef_taz_wt:1,-2.884609997,-0.14950964
ampC_mutation:PA_mutS_Cef_taz:1,-3.967154319,-0.07728003900000001
ampC_mutation:PA_mutS:1,-2.410203366,0.173777396
ampC_mutation:PA_mutS:2,5.283105158,-0.417143996
ampC_mutation:PA_mutS:3,-4.703670965,-0.15572191900000001
ampC_mutation:PA_Cef_taz_wt:2,2.884609997,0.14950964
ampC_mutation:PA_mutS_Cef_taz:2,3.559110852,0.6942530720000001
ampC_mutation:PA_mutS:4,-2.771416201,0.144454885
ampC_mutation:PA_mutS:5,1.864851184,-0.728273916
ampC_mutation:PA_mutS:6,-1.341685283,0.455687104
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,3.240538356,-0.554161483
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,3.574750387,-0.44052838600000005
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,3.396958031,-0.171795038
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,2.128420661,-0.052160027000000005
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-2.497189786,0.210519218
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-2.206940336,0.390486427
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-2.111158621,0.393684226
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-2.471414644,-0.334972357
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-2.154165357,-0.341148924
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-2.449982998,-0.384612239
n-alkanes_treatment:PA_alkane:1,0.293356652,1.270978737
n-alkanes_treatment:PA_alkane:2,0.626444124,1.5027898020000001
n-alkanes_treatment:PA_Glycerol:1,1.457080775,0.11391343400000001
n-alkanes_treatment:PA_Glycerol:2,-1.889406996,0.011400307
n-alkanes_treatment:PA_Glycerol:3,0.432326221,-0.125313742
Catabolise_Nucleic_Acids:L_asp:1,-2.803488775,-0.5444599050000001
Catabolise_Nucleic_Acids:L_asp:2,-3.786615782,-0.608389304
Catabolise_Nucleic_Acids:DNA_1:1,1.708215396,-0.016392463
Catabolise_Nucleic_Acids:DNA_1:2,-1.076521285,-0.132106308
Catabolise_Nucleic_Acids:DNA_1:3,-0.6316941110000001,0.148498772
cysB_mutant:PAO1HH_wt:1,0.263334348,0.096715299
cysB_mutant:PAO1HH_wt:2,-0.263334348,-0.096715298
cysB_mutant:cysBHH:1,4.905455611,0.621386691
cysB_mutant:cysBHH:2,4.8057501810000005,0.525801199
cysB_mutant:cysBHH:3,5.078145507,0.7011963250000001
ersA_knockout:delersA:1,-0.284680041,0.514986249
ersA_knockout:delersA:2,0.44918509900000003,0.265087035
ersA_knockout:wt_BHI:1,-0.49534688400000004,-0.024793502000000002
ersA_knockout:wt_BHI:2,0.49534688400000004,0.024793502000000002
Farnesol_treatment:RNA of 0-1F_L:1,0.435365575,0.078102826
Farnesol_treatment:RNA of 0-1F_L:2,-0.13559594800000002,0.010290311
Farnesol_treatment:RNA of 0-1F_L:3,-0.29976962700000004,-0.08839313800000001
Farnesol_treatment:RNA of 6-F_L1:1,-6.786819915,-0.43347169900000004
Farnesol_treatment:RNA of 6-F_L1:2,-9.151847546,-0.380391698
Farnesol_treatment:RNA of 6-F_L1:3,-8.536243218,-0.29616899
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-1.315817926,0.103213052
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.206257335,0.16319017500000002
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-0.97779114,0.283508499
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.575681839,0.02486421
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.533878753,-0.29126743800000005
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,0.049629164,0.32270661300000003
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.18048744400000002,-0.139617409
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.18048744400000002,0.139617408
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-0.43783391400000005,-0.2103429
Metabolic_fitness_plasmid:PAO1_pAKD1:2,1.077105862,-0.304197357
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,1.003859218,0.20327191500000003
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,0.905193876,1.058022265
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,1.969718404,-1.08084378
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,2.627840751,-0.662596959
Metabolic_fitness_plasmid:PAO1_pBS228:1,3.6089434479999998,-0.555523124
Metabolic_fitness_plasmid:PAO1_pBS228:2,2.365504074,0.048767128
Metabolic_fitness_plasmid:PAO1_RmS149:1,2.582863754,-1.9384490300000001
Metabolic_fitness_plasmid:PAO1_RmS149:2,2.5169429340000002,-0.804155972
mexZ_knockout:del_mexZ:1,-1.6424465700000002,-0.077820241
mexZ_knockout:del_mexZ:2,-1.555513683,0.060671214
mexZ_knockout:del_mexZ:3,-3.539753772,-0.38937681100000004
mexZ_knockout:wt_LB:1,-0.183512015,0.13214965
mexZ_knockout:wt_LB:2,-0.560966329,0.16170604800000002
mexZ_knockout:wt_LB:3,0.744478343,-0.293855697
Mucin_glycans:ABTGC:1,-1.292350147,-0.166523428
Mucin_glycans:ABTGC:2,-0.757902642,-0.189707712
Mucin_glycans:ABTGC:3,1.729739452,0.068028775
Mucin_glycans:ABTGC:4,0.22448788300000003,0.174790954
Mucin_glycans:ABTGC:5,0.09602545400000001,0.113411409
Mucin_glycans:MUC5B:1,2.015057461,-1.24531452
Mucin_glycans:MUC5B:2,3.067415467,-1.069730755
Mucin_glycans:Glycans:1,1.152943961,-0.18284466300000002
Mucin_glycans:Glycans:2,0.658133537,-0.284726584
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.579832734,0.017371557000000003
NC_002516.2:Planktonic_total_RNA_Rep:2,0.859796517,0.0044793440000000006
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.279963783,-0.0218509
NC_002516.2:Biofilm_total_RNA_Rep:1,-3.374954131,-0.5351085750000001
NC_002516.2:Biofilm_total_RNA_Rep:2,-4.58712856,-0.564209888
Zinc_treatment:PA_Zn:1,1.408503839,-0.47646701100000005
Zinc_treatment:PA_Zn:2,1.4778991160000001,-0.27825303900000004
Zinc_treatment:PA_Zn:3,1.642636466,-0.6765419920000001
Zinc_treatment:PA_Zn_wt:1,0.052428805,-0.11527090200000001
Zinc_treatment:PA_Zn_wt:2,-0.052428805,0.11527090300000001
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.21833190200000002,0.029505204
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.21833190200000002,-0.029505204
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,1.8017114730000001,0.16860039400000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,2.281833799,-0.69144118
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,2.4492240240000003,-0.25566583600000004
Paeru_PRECISE:CAMHB_wt:1,-15.38293261,-1.811842984
Paeru_PRECISE:CAMHB_wt:2,-16.23908808,-1.7771029660000002
Paeru_PRECISE:CAMHB_wt:3,-14.31638724,-1.50261258
Paeru_PRECISE:CAMHB_wt:4,-14.11599279,-1.6577194080000002
Paeru_PRECISE:M9glucAA_Pqt10:1,-1.7581547899999999,-0.090612229
Paeru_PRECISE:M9glucAA_Pqt10:2,-1.200229735,-0.516138697
Paeru_PRECISE:M9glucAA_Pqt:1,-1.7094276270000002,-0.46538200300000004
Paeru_PRECISE:M9glucAA_Pqt:2,-1.230352686,-0.370666519
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-2.067474076,-0.424900785
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-2.060405238,-0.566953009
Paeru_PRECISE:M9glucAA_NaCl:1,-15.3787645,-1.885598172
Paeru_PRECISE:M9glucAA_NaCl:2,-15.66109134,-1.790912283
Paeru_PRECISE:M9glucAA_NaCl:3,-15.046269,-2.038909318
Paeru_PRECISE:CAMHB_wt:5,-10.43032547,-1.84441983
Paeru_PRECISE:CAMHB_wt:6,-11.26195085,-1.762375423
Paeru_PRECISE:LB_wt:1,1.578831683,-0.5147567390000001
Paeru_PRECISE:LB_wt:2,1.099889262,0.15403603200000002
Paeru_PRECISE:M9glucAA_wt:1,0.163269569,-0.129490282
Paeru_PRECISE:M9glucAA_wt:2,0.295879416,-0.045296756
Paeru_PRECISE:M9glucAA_lowpH:1,-1.024994133,0.25336256500000004
Paeru_PRECISE:M9glucAA_lowpH:2,-0.6720601260000001,0.263804865
Paeru_PRECISE:M9glucAA_DPD:1,-4.7737151,-0.619041515
Paeru_PRECISE:M9glucAA_DPD:2,-3.425846821,-0.747900996
Paeru_PRECISE:M9sucAA_wt:1,-0.24553986600000002,-0.243834914
Paeru_PRECISE:M9sucAA_wt:2,-3.219255602,-0.792149317
Paeru_PRECISE:M9glucAA_NaCl:4,-14.87875198,-1.972207636
Paeru_PRECISE:M9glucAA_NaCl:5,-14.86735718,-1.822570204
Paeru_PRECISE:M9sucAA_wt:3,-0.111884176,-0.02194299
Paeru_PRECISE:M9sucAA_wt:4,-0.530157536,-0.16732717700000002
Paeru_PRECISE:R10LB_wt:1,-0.6632130580000001,-0.031754234
Paeru_PRECISE:M9glucAA_NaCl:6,-7.276879216,-0.9382015730000001
Paeru_PRECISE:M9glucAA_NaCl:7,-7.647687223,-1.298163694
Paeru_PRECISE:M9fructAA_wt:1,0.15252237700000001,0.079663547
Paeru_PRECISE:M9fructAA_wt:2,0.209409013,0.127053364
Paeru_PRECISE:M9GlcNAcAA_wt:1,0.519008923,0.315727082
Paeru_PRECISE:M9GlcNAcAA_wt:2,0.8600656590000001,0.298539761
Paeru_PRECISE:M9pyruvAA_wt:1,-4.205344134,-0.8298905980000001
Paeru_PRECISE:M9pyruvAA_wt:2,-2.271120935,-0.124947948
Paeru_PRECISE:M9fructAA_wt:3,0.423652332,-0.5557835280000001
Paeru_PRECISE:M9fructAA_wt:4,1.083465412,-0.7591022230000001
Paeru_PRECISE:M9GlcNAcAA_wt:3,-1.5957252180000001,-0.237589826
Paeru_PRECISE:M9GlcNAcAA_wt:4,-0.786155911,0.025252935
Paeru_PRECISE:M9glycAA_wt:1,-1.6474275569999999,0.055611771000000004
Paeru_PRECISE:M9glycAA_wt:2,-2.778187042,-0.051426925000000005
Paeru_PRECISE:M9pyruvAA_wt:3,-10.12640562,-0.844621653
Paeru_PRECISE:CAMHB_wt:7,-13.75022854,-1.5724004850000002
Paeru_PRECISE:CAMHB_wt:8,-13.03708867,-1.524030162
Paeru_PRECISE:R10LB_wt:2,-0.721354951,0.08709633700000001
Paeru_PRECISE:R10LB_wt:3,-0.418519672,0.176871577
Paeru_PRECISE:R10LB_wt:4,-0.882077277,0.34032818200000003
Paeru_PRECISE:R10LB_wt:5,-1.72587797,0.265959654
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-0.9763181970000001,-0.31015501300000003
