,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,2AA__WT,6.938893903907228e-18,0.1193339690251964,4.0,0.0,-0.1556733568,1.0,-0.0304475097,2.0,0.104016143,3.0,0.0821047235
1,2AA__del_ridA,0.44320784980000005,0.0457320503658541,4.0,4.0,0.4984869088,5.0,0.3889814233,6.0,0.4544592154,7.0,0.4309038517
2,GC_MS__WT,0.0,0.03752706626333238,3.0,8.0,0.0398385599,9.0,-0.0346823271,10.0,-0.0051562328000000004,,
3,GC_MS__del_slyA,-0.15276601485000002,0.3293290410243775,2.0,11.0,-0.385636813,12.0,0.08010478330000001,,,,
4,Rho__WT,2.6020852139652106e-18,0.24093814549841827,3.0,13.0,0.23866883800000002,14.0,-0.24314507800000001,15.0,0.00447624,,
5,Rho__rho_Y80C,0.4064694742333333,0.014382348430124632,3.0,16.0,0.39797996750000003,17.0,0.4230753826,18.0,0.3983530726,,
6,Rho__rho_K130Q,-0.3933924102,0.12882070825118858,3.0,19.0,-0.3023300754,20.0,-0.3370633142,21.0,-0.540783841,,
7,flagella__WT,0.0,0.0057908869055517155,2.0,22.0,0.0040947754,23.0,-0.0040947754,,,,
8,flagella__del_rfaL,-0.38009065315,0.16019937209471505,2.0,24.0,-0.4933687155,25.0,-0.2668125908,,,,
9,flagella__del_rfaG,-1.4800120457500001,0.001699920269443565,2.0,26.0,-1.4788100206,27.0,-1.4812140709000001,,,,
10,flagella__del_rfaD,-1.22844259515,0.009039673526074855,2.0,28.0,-1.2220505807,29.0,-1.2348346096,,,,
11,nusG__WT_OD08,0.0,0.07460573565915568,2.0,30.0,-0.052754221600000005,31.0,0.052754221600000005,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,-0.12947163736666667,0.1317867429524439,3.0,32.0,-0.2816456579,33.0,-0.0531696293,45.0,-0.053599624900000004,,
13,omv__spi2_ind_highOD_intracellularRNAs,0.1672519095666667,0.3002822825393442,3.0,34.0,0.10009598850000001,36.0,0.4954262226,37.0,-0.0937664824,,
14,omv__spi1_ind_highOD_intracellularRNAs,3.3040972612333337,0.05915520168704171,3.0,35.0,3.2934987155,41.0,3.2509577541,42.0,3.3678353141,,
15,omv__controlPCN_highOD_intracellularRNAs,5.268176467766667,0.27450471652889796,3.0,38.0,5.0218983495,39.0,5.218505933,40.0,5.5641251208,,
16,omv__controlPCN_lowOD_intracellularRNAs,9.25185853854297e-18,0.4783139979204399,3.0,43.0,0.3095150641,44.0,-0.5509072505,46.0,0.24139218640000001,,
17,sv5015__STM1625,0.2992965694333333,0.08107124803136996,3.0,47.0,0.3548916647,48.0,0.2062729818,49.0,0.3367250618,,
18,sv5015__STM0581,0.8858196093333334,0.09090278885095443,3.0,50.0,0.8433095054,51.0,0.8239603706,52.0,0.990188952,,
19,sv5015__WT,-4.625929269271485e-18,0.09373553385248383,3.0,53.0,-0.0686718708,54.0,-0.038117366300000004,55.0,0.1067892371,,
20,tomato__tomato_root,-1.3099781620333333,0.15057535733134225,3.0,56.0,-1.1397140747,57.0,-1.4256150194,58.0,-1.364605392,,
21,tomato__LB,0.0,0.16450436496282467,2.0,59.0,-0.11632215200000001,60.0,0.11632215200000001,,,,
22,AcrB_efflux_virulence__AcrB_D408A,-0.8803587558333335,0.2628823052439069,3.0,61.0,-0.9820929594000001,62.0,-1.0771703174,63.0,-0.5818129907,,
23,AcrB_efflux_virulence__WT,0.0,0.07531620594723805,3.0,64.0,0.050150623000000005,65.0,-0.0866075562,66.0,0.0364569332,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,-0.3042483335333333,0.4147007732096123,3.0,67.0,-0.3267650299,74.0,-0.7072320403,75.0,0.1212520696,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,-2.2474026469333332,0.13740128792946715,3.0,68.0,-2.1476584743,69.0,-2.1904223166,71.0,-2.4041271499,,
26,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_0,0.9671117699666666,0.4909456022220943,3.0,70.0,0.9174255038,106.0,1.4810111785,107.0,0.5028986276,,
27,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_32,-2.8992507990333336,0.2861275281379443,3.0,72.0,-2.6597058758000003,79.0,-2.8219632833,110.0,-3.216083238,,
28,Chlortetracycline_florfenicol_MDR__530_Florfenicol_0,0.8240529204333334,0.37906916360388804,3.0,73.0,0.5630450595000001,76.0,0.6502550218,109.0,1.25885868,,
29,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_16,-2.759253123266667,0.3718568756902895,3.0,77.0,-2.7173108848,78.0,-2.4101456394,86.0,-3.1503028456,,
30,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_32,-2.8126820212999997,0.673944417419294,2.0,80.0,-3.289232689,95.0,-2.3361313536,,,,
31,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_16,-2.40430989395,0.023627608155538805,2.0,81.0,-2.4210171359,82.0,-2.387602652,,,,
32,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_0,-0.5635367828333333,0.8264623246396416,3.0,83.0,0.3100694818,84.0,-1.332979427,85.0,-0.6677004033,,
33,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_0,-0.6877057876666667,1.2229362016540017,3.0,87.0,-1.7599988598,100.0,-0.9473064658,101.0,0.6441879626,,
34,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_0,0.0,0.7720832960887213,3.0,88.0,-0.8206655156,89.0,0.7119843776,90.0,0.10868113800000001,,
35,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_16,-1.9824504783666665,0.3876207130098547,3.0,91.0,-2.4300275852,92.0,-1.7562396877,93.0,-1.7610841622,,
36,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_0,0.6176937578333334,0.7506443892152505,3.0,94.0,-0.22910064200000002,119.0,1.2013140284000001,120.0,0.8808678871000001,,
37,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_16,-2.2260728471,0.7640979507979849,2.0,96.0,-2.7663716896,97.0,-1.6857740046,,,,
38,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_16,-2.6863646359666666,0.1365857770231958,3.0,98.0,-2.6109511501,99.0,-2.8440308683,105.0,-2.6041118895,,
39,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_32,-2.5674535974333335,0.5685630199291638,3.0,102.0,-2.3180995984,103.0,-2.1661735217,104.0,-3.2180876722,,
40,Chlortetracycline_florfenicol_MDR__530_Florfenicol_16,-2.0711607476666667,0.6595165056609636,3.0,108.0,-1.7537534186000001,111.0,-2.8293654229,112.0,-1.6303634015,,
41,Chlortetracycline_florfenicol_MDR__1306_Florfenicol_0,0.012838772799999973,0.8899932596512357,3.0,113.0,0.5100180877,114.0,0.543157036,115.0,-1.0146588053,,
42,Chlortetracycline_florfenicol_MDR__1306_Florfenicol_16,-2.0676148356333335,0.1921065380363875,3.0,116.0,-1.8985566714000002,117.0,-2.0277677754,118.0,-2.2765200601,,
43,OPG__del_opgGH,0.8775933927,0.16527976716862028,3.0,121.0,1.068097483,122.0,0.7922683370000001,123.0,0.7724143581,,
