,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
0,RichMedia__BHIN_Growth_Late,4.7048661470967765,0.6210760930937078,2.0,0.0,4.265699030037369,1.0,5.144033264156185
1,RichMedia__BHIN_Growth_Mid,5.879074071819812,3.8851530148487967,2.0,2.0,3.1318560290728685,3.0,8.626292114566755
2,RichMedia__BHIN_Growth_Stat,11.871304311995189,0.70452487890434,2.0,4.0,12.369478631383078,5.0,11.373129992607298
3,RichMedia__LBv2_Growth_Late,2.912137124017676,0.9573284904551207,2.0,6.0,3.589070591441573,7.0,2.235203656593779
4,RichMedia__LBv2_Growth_Mid,9.020562075079397e-15,0.41462779845272685,2.0,8.0,-0.2931861279543633,9.0,0.2931861279543813
5,RichMedia__LBv2_Growth_Stat,6.518731883257952,1.235779581501598,2.0,10.0,5.644903761126298,11.0,7.392560005389606
6,RichMedia__MHB_Rich_Mid,6.125317983814698,0.9862447419507837,2.0,12.0,6.822698328757674,13.0,5.427937638871723
7,RichMedia__NBO_Rich_Mid,2.226357714978884,0.4712731157703188,2.0,14.0,1.8931172990267784,15.0,2.559598130930989
8,Carbon__M9Na_Arabinose_Mid,-3.7911970783160025,2.0107509476462453,2.0,16.0,-2.369381447958066,17.0,-5.213012708673939
9,Carbon__M9Na_Galactose_Mid,-4.162568367789406,2.4215040501610066,2.0,18.0,-2.4503064332498683,19.0,-5.874830302328943
10,Carbon__M9Na_GlcNAcGrowth_Late,-14.051179317108446,0.8393580407764443,2.0,20.0,-14.644695079584924,21.0,-13.457663554631967
11,Carbon__M9Na_GlcNAcGrowth_Mid,-7.072292572115678,0.9102814216047451,2.0,22.0,-7.715958738120524,23.0,-6.4286264061108325
12,Carbon__M9Na_GlcNAcGrowth_Stat,-18.768044649789974,0.268019694002748,2.0,24.0,-18.578526106669088,25.0,-18.95756319291086
13,Carbon__M9Na_GlcNAc_Mid,-7.831594665582042,1.0427250571712867,2.0,26.0,-7.094276706743094,27.0,-8.568912624420989
14,Carbon__M9Na_Gluconate_Mid,-15.655501342472057,0.16511640405961936,2.0,28.0,-15.538746413476362,29.0,-15.772256271467752
15,Carbon__M9Na_Glucosamine_Mid,-20.41821253824276,1.5681293455701568,2.0,30.0,-19.30937764421248,31.0,-21.52704743227304
16,Carbon__M9Na_Glycerol_Mid,-0.002005642940004826,3.0065928359165217,2.0,32.0,-2.12798782548347,33.0,2.1239765396034604
17,Carbon__M9Na_Maltose_Mid,-0.8316829211636645,1.0481185473213122,2.0,34.0,-1.5728146534619576,35.0,-0.0905511888653713
18,Carbon__M9Na_Mannitol_Mid,1.154562515513347,7.0843426477447915,2.0,36.0,-3.854824210956056,37.0,6.16394924198275
19,Carbon__M9Na_Trehalose_Mid,-9.360376804573134,7.983809163246237,2.0,38.0,-3.714971205542424,39.0,-15.005782403603844
20,Carbon__M9Na_ethanol_Mid,-12.31756355885099,2.203295958498806,2.0,40.0,-10.75959804563557,41.0,-13.87552907206641
21,Carbon__M9Na_fructose_Mid,-10.354021070944176,4.1342789965424425,2.0,42.0,-13.277397784716452,43.0,-7.4306443571719
22,Carbon__M9Na_fumarate_Mid,-15.272873587364595,0.3661299989143719,2.0,44.0,-15.01398058233642,45.0,-15.53176659239277
23,Carbon__M9Na_glucoseGrowth_Late,-14.188506455799496,0.644919105137247,2.0,46.0,-14.644533128358804,47.0,-13.732479783240189
24,Carbon__M9Na_glucoseGrowth_Mid,1.7763568394002505e-15,4.806827454017634,2.0,48.0,3.398940288729538,49.0,-3.3989402887295346
25,Carbon__M9Na_glucoseGrowth_Stat,-23.07125833462343,0.3623850849669181,2.0,50.0,-22.81501338364246,51.0,-23.3275032856044
26,Carbon__M9Na_ribose_Mid,-10.682831272241113,1.0889173154045038,2.0,52.0,-9.912850454367138,53.0,-11.452812090115088
27,Carbon__M9Na_succinate_Mid,-13.369442456221945,2.643073263310138,2.0,54.0,-15.2383774838814,55.0,-11.50050742856249
28,Carbon__M9Na_sucrose_Mid,-19.453916399420272,0.052905894731157636,2.0,56.0,-19.491326516349417,57.0,-19.41650628249113
29,TF__LBv2_HapROver_Late,3.6709204908258153,0.4839100465023647,2.0,58.0,3.328744415459696,59.0,4.013096566191935
30,TF__LBv2_HapROver_Mid,4.489925307095238,0.30726336014026756,2.0,60.0,4.2726573015298905,61.0,4.707193312660586
31,TF__LBv2_HapROver_Stat,10.541136749845812,0.2433680132010453,2.0,62.0,10.713223922304168,63.0,10.369049577387456
32,TF__LBv2_LuxOOver_Late,14.50834053245594,0.051325691942711936,2.0,64.0,14.472047787634155,65.0,14.544633277277722
33,TF__LBv2_LuxOOver_Mid,9.164828419344389,0.7269164372535791,2.0,66.0,8.650820877206417,67.0,9.67883596148236
34,TF__LBv2_LuxOOver_Stat,9.651423977476174,0.2590799588946665,2.0,68.0,9.468226781672223,69.0,9.834621173280125
35,TF__LBv2_QstROver_Late,10.768158106736028,0.7708138117047425,2.0,70.0,11.3132057800247,71.0,10.223110433447353
36,TF__LBv2_QstROver_Mid,7.532809664955231,0.7459829010535022,2.0,72.0,8.060299232939375,73.0,7.005320096971086
37,TF__LBv2_QstROver_Stat,6.127747894822858,0.0590179081148962,2.0,74.0,6.1694798578623455,75.0,6.08601593178337
38,TF__LBv2_TfoXOver_Late,8.797806479554662,0.2069626893494132,2.0,76.0,8.651461758463087,77.0,8.944151200646237
39,TF__LBv2_TfoXOver_Mid,15.851284431664943,1.1877462739010385,2.0,78.0,15.011420987060465,79.0,16.691147876269422
40,TF__LBv2_TfoXOver_Stat,5.56733714328601,0.11277061135591872,2.0,80.0,5.487596279277687,81.0,5.647078007294333
41,Stress-I__20-300-T1,0.19568933135494795,0.7009030002606008,2.0,82.0,0.6913025957932153,83.0,-0.2999239330833194
