,0
name,Cadaverine
TF,GadX+ArcA+CadC+Lrp+OmpR+H-NS+GadE-RcsB
regulator,"<a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011458&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">GadX</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011345&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">ArcA</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011250&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">CadC</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011383&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">Lrp</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125257196&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">OmpR</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011294&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">H-NS</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125257204&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">GadE-RcsB</a>"
function,
category,Amino Acid Metabolism
has_venn,True
scatter,7
exp_var,0.0012673486080000001
precision,0.6666666667000001
recall,1.0
