,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,2AA__WT,-1.1102230246251565e-16,2.2066088204660073,4.0,0.0,0.6395083865,1.0,0.1059355832,2.0,2.2644479736,3.0,-3.0098919433
1,2AA__del_ridA,2.16104772815,0.500296676641806,4.0,4.0,2.3593919874,5.0,1.5271824505,6.0,2.7066232613,7.0,2.0509932134
2,GC_MS__WT,0.0,0.6777376337703801,3.0,8.0,-0.7417562148,9.0,0.1548304539,10.0,0.5869257609,,
3,GC_MS__del_slyA,-2.08986145975,0.5716659916224973,2.0,11.0,-2.494090359,12.0,-1.6856325605,,,,
4,Rho__WT,-1.850371707708594e-17,0.49983638730901064,3.0,13.0,-0.37912635850000004,14.0,0.5664369211,15.0,-0.1873105626,,
5,Rho__rho_Y80C,2.360751931533333,0.589674467710055,3.0,16.0,3.0221637586,17.0,2.1701059128,18.0,1.8899861232,,
6,Rho__rho_K130Q,-0.29190118550000005,0.4713761369970627,3.0,19.0,-0.8270669297000001,20.0,-0.1103048368,21.0,0.06166821,,
7,flagella__WT,0.0,0.8669023366900529,2.0,22.0,-0.6129925209,23.0,0.6129925209,,,,
8,flagella__del_rfaL,0.9386443366500001,0.4027074971225258,2.0,24.0,1.2234015387000001,25.0,0.6538871346,,,,
9,flagella__del_rfaG,-0.68181058765,0.4380695394127174,2.0,26.0,-0.3720486457,27.0,-0.9915725296000001,,,,
10,flagella__del_rfaD,0.8036644440499999,1.2192440757014222,2.0,28.0,1.6658001979,29.0,-0.0584713098,,,,
11,nusG__WT_OD08,0.0,1.483232320781982,2.0,30.0,1.0488036321,31.0,-1.0488036321,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,-15.2234045067,5.4139706789272415,3.0,32.0,-21.3720932342,33.0,-11.1711548758,45.0,-13.1269654101,,
13,omv__spi2_ind_highOD_intracellularRNAs,-24.687689029333338,1.3554088071006034,3.0,34.0,-26.2176410592,36.0,-23.637111676700002,37.0,-24.2083143521,,
14,omv__spi1_ind_highOD_intracellularRNAs,-12.211332238599999,0.1269176147584857,3.0,35.0,-12.0654954737,41.0,-12.2717282635,42.0,-12.2967729786,,
15,omv__controlPCN_highOD_intracellularRNAs,-21.747214210600003,1.1578325492493085,3.0,38.0,-20.6586547927,39.0,-22.9636955317,40.0,-21.6192923074,,
16,omv__controlPCN_lowOD_intracellularRNAs,-9.25185853854297e-18,0.26556653127632485,3.0,43.0,-0.28124588170000003,44.0,0.2464584172,46.0,0.034787464500000004,,
17,sv5015__STM1625,-0.6770775972333333,0.48022594506328375,3.0,47.0,-0.7066394739,48.0,-0.18275361610000002,49.0,-1.1418397017,,
18,sv5015__STM0581,-0.5896535513333333,0.6887833130154992,3.0,50.0,-0.7973432372,51.0,-1.1506930578,52.0,0.179075641,,
19,sv5015__WT,1.850371707708594e-17,0.4739884885786203,3.0,53.0,-0.5325182689,54.0,0.15679084100000001,55.0,0.3757274279,,
20,tomato__tomato_root,-2.7499947135333334,0.5045077846993952,3.0,56.0,-2.1706464985,57.0,-2.9868025830000002,58.0,-3.0925350591,,
21,tomato__LB,0.0,2.500332857271198,2.0,59.0,1.7680023186,60.0,-1.7680023186,,,,
22,AcrB_efflux_virulence__AcrB_D408A,-1.4061151035333335,0.2346464898768999,3.0,61.0,-1.1955378992,62.0,-1.6590583906,63.0,-1.3637490208,,
23,AcrB_efflux_virulence__WT,0.0,0.2612568261141443,3.0,64.0,0.25680189200000003,65.0,0.008692891900000001,66.0,-0.26549478390000003,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,-0.16820143186666667,0.6432457431054143,3.0,67.0,0.0508018575,74.0,-0.8923519645,75.0,0.3369458114,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,0.5566153412333333,0.18983066364448123,3.0,68.0,0.4583350044,69.0,0.7754358338,71.0,0.4360751855,,
26,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_0,-1.7548170921666666,2.530813131244693,3.0,70.0,-1.905816554,106.0,-4.2067497495,107.0,0.8481150270000001,,
27,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_32,-1.4012360134666668,0.6570839760786025,3.0,72.0,-0.7990454732000001,79.0,-1.3026010414,110.0,-2.1020615258,,
28,Chlortetracycline_florfenicol_MDR__530_Florfenicol_0,-0.9672253784666668,3.6117392833813375,3.0,73.0,-1.129091548,76.0,2.7227256002,109.0,-4.4953101876,,
29,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_16,-0.09213890526666664,0.4956133029347962,3.0,77.0,-0.654122993,78.0,0.095242456,86.0,0.2824638212,,
30,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_32,-0.17970057165,0.08613718333713918,2.0,80.0,-0.24060875810000001,95.0,-0.1187923852,,,,
31,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_16,-0.19964083875000002,0.23522597884140387,2.0,81.0,-0.36597072350000004,82.0,-0.033310954000000004,,,,
32,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_0,-1.8623538375666666,0.8688144931628895,3.0,83.0,-2.4860551823,84.0,-0.8699988684000001,85.0,-2.231007462,,
33,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_0,-2.818200849266667,0.852221549682767,3.0,87.0,-1.9117603216,100.0,-2.9396746028000003,101.0,-3.6031676234,,
34,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_0,0.0,3.0907528984804506,3.0,88.0,-3.0618732701,89.0,-0.0569715921,90.0,3.1188448622,,
35,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_16,2.9234789896666666,1.0201075918146407,3.0,91.0,1.7863100934,92.0,3.758060947,93.0,3.2260659286,,
