,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,2AA__WT,6.938893903907228e-18,0.39278492458672043,4.0,0.0,-0.1570435113,1.0,0.40222761300000004,2.0,-0.4735426542,3.0,0.2283585525
1,2AA__del_ridA,0.18410040825,0.2132583713818328,4.0,4.0,0.3714754618,5.0,-0.11654919720000001,6.0,0.28828892440000004,7.0,0.193186444
2,GC_MS__WT,-1.850371707708594e-17,0.3497545532618094,3.0,8.0,-0.1012511261,9.0,-0.2879588498,10.0,0.3892099759,,
3,GC_MS__del_slyA,0.25461511085,0.09457231401145025,2.0,11.0,0.32148783540000003,12.0,0.1877423863,,,,
4,Rho__WT,-1.850371707708594e-17,0.490116616911617,3.0,13.0,0.4824069003,14.0,0.0150717634,15.0,-0.49747866370000005,,
5,Rho__rho_Y80C,0.3394792155333333,0.9189852530077206,3.0,16.0,1.3473666519,17.0,-0.4519642104,18.0,0.1230352051,,
6,Rho__rho_K130Q,-0.19379797860000003,0.3128320502292389,3.0,19.0,-0.48916993300000006,20.0,-0.2261965595,21.0,0.1339725567,,
7,flagella__WT,0.0,0.7612852959728357,2.0,22.0,-0.5383099952,23.0,0.5383099952,,,,
8,flagella__del_rfaL,0.30031072685,1.1859887988102276,2.0,24.0,-0.5383099952,25.0,1.1389314489,,,,
9,flagella__del_rfaG,1.4411482455,0.5069591847195538,2.0,26.0,1.7996225228,27.0,1.0826739682,,,,
10,flagella__del_rfaD,0.9639698023,0.8064228534806878,2.0,28.0,0.3937427341,29.0,1.5341968705,,,,
11,nusG__WT_OD08,0.0,0.18258635320022334,2.0,30.0,-0.12910804850000002,31.0,0.12910804850000002,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,0.7982963255333334,0.35053110240036006,3.0,32.0,0.7866895779,33.0,1.1544866516,45.0,0.45371274710000004,,
13,omv__spi2_ind_highOD_intracellularRNAs,1.5515054544333335,0.6211367485264524,3.0,34.0,1.4205521018,36.0,2.227677861,37.0,1.0062864005,,
14,omv__spi1_ind_highOD_intracellularRNAs,0.6090950119,0.28519084125048677,3.0,35.0,0.39096676020000004,41.0,0.9318150885,42.0,0.5045031870000001,,
15,omv__controlPCN_highOD_intracellularRNAs,1.0534638241333332,0.7860584392788987,3.0,38.0,1.3331262989,39.0,0.16581606840000002,40.0,1.6614491051,,
16,omv__controlPCN_lowOD_intracellularRNAs,-3.33333360913457e-11,0.17280606056807973,3.0,43.0,0.19002854560000002,44.0,-0.042299963100000004,46.0,-0.14772858260000002,,
17,sv5015__STM1625,0.16271100303333333,1.008647198539383,3.0,47.0,0.9870843954,48.0,0.4630378531,49.0,-0.9619892394,,
18,sv5015__STM0581,0.9214081282666667,0.3802868455119724,3.0,50.0,1.2715994937000001,51.0,0.5168727137,52.0,0.9757521774000001,,
19,sv5015__WT,0.0,0.9244571720105416,3.0,53.0,-0.9619892394,54.0,0.8816860101,55.0,0.0803032293,,
20,tomato__tomato_root,2.9093005037000004,0.5683532394745826,3.0,56.0,3.5425743218,57.0,2.7418232685,58.0,2.4435039208,,
21,tomato__LB,0.0,0.6904621687840892,2.0,59.0,-0.4882304817,60.0,0.4882304817,,,,
22,AcrB_efflux_virulence__AcrB_D408A,-1.2259374285666667,0.36229040687367153,3.0,61.0,-1.4351058925,62.0,-0.8076005007,63.0,-1.4351058925,,
23,AcrB_efflux_virulence__WT,-3.700743415417188e-17,0.8750929708863101,3.0,64.0,-0.7553962953000001,65.0,-0.20352473170000002,66.0,0.958921027,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,0.3532376394999999,0.39266309907821306,3.0,67.0,0.7568999526,74.0,0.3302272371,75.0,-0.0274142712,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,0.6267590053666667,0.5728857739605621,3.0,68.0,1.15394336,69.0,0.7092240519,71.0,0.0171096042,,
26,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_0,0.21392069810000006,0.577587807854934,3.0,70.0,0.5680006489,106.0,0.5263480016000001,107.0,-0.4525865562,,
27,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_32,0.8113457407333334,0.6723224903166555,3.0,72.0,1.2931796896,79.0,1.0975858257,110.0,0.0432717069,,
28,Chlortetracycline_florfenicol_MDR__530_Florfenicol_0,-0.2691724149666667,0.3976783021598613,3.0,73.0,-0.5888634030000001,76.0,-0.39480246480000003,109.0,0.1761486229,,
29,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_16,0.1793562189333333,0.7824986146278152,3.0,77.0,0.6199985833,78.0,0.6421747091000001,86.0,-0.7241046356,,
30,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_32,0.05304102465000002,0.7025704774268559,2.0,80.0,-0.4437513242,95.0,0.5498333735,,,,
31,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_16,0.4963807184,0.3455796244662699,2.0,81.0,0.7407424143,82.0,0.2520190225,,,,
32,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_0,-0.9100532152,0.6373965613385953,3.0,83.0,-0.5676842307000001,84.0,-1.6454734607,85.0,-0.5170019542000001,,
33,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_0,-0.6253592999333334,0.9117928647128525,3.0,87.0,-1.6335831806,100.0,-0.3838871947,101.0,0.1413924755,,
34,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_0,-1.850371707708594e-17,0.2905124085530433,3.0,88.0,0.2920628628,89.0,-0.0031261388,90.0,-0.28893672400000003,,
35,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_16,-0.037399594200000004,0.0615556590578512,3.0,91.0,-0.098200168,92.0,0.0248843379,93.0,-0.0388829525,,
36,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_0,-0.3818332966333333,0.34897273963633074,3.0,94.0,-0.1960511556,119.0,-0.7843947081,120.0,-0.1650540262,,
37,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_16,-0.2249587676,0.17581747397668032,2.0,96.0,-0.1006370395,97.0,-0.3492804957,,,,
38,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_16,0.19034483663333335,0.2623756227807096,3.0,98.0,0.1802856367,99.0,-0.0668565242,105.0,0.4576053974,,
39,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_32,0.8418378300000001,0.09711296078451198,3.0,102.0,0.8121641365000001,103.0,0.9503257904,104.0,0.7630235631000001,,
40,Chlortetracycline_florfenicol_MDR__530_Florfenicol_16,0.2290819399,0.244818345455569,3.0,108.0,0.3537026236,111.0,-0.0529743602,112.0,0.3865175563,,
41,Chlortetracycline_florfenicol_MDR__1306_Florfenicol_0,-0.8340431699333334,0.03612809657353946,3.0,113.0,-0.7963808524,114.0,-0.8373372202,115.0,-0.8684114372,,
42,Chlortetracycline_florfenicol_MDR__1306_Florfenicol_16,-0.20693559786666668,0.34694427102665354,3.0,116.0,-0.6015822405,117.0,-0.0692851162,118.0,0.050060563100000004,,
43,OPG__del_opgGH,0.5572829008333334,0.3227780377937018,3.0,121.0,0.7723667228000001,122.0,0.1861316694,123.0,0.7133503103000001,,
44,OPG__del_opgGH_pBK16,0.8170019396666667,0.464822862417528,3.0,124.0,0.35481393580000004,125.0,0.8117762847000001,126.0,1.2844155985,,
45,OPG__WT,0.0,0.7732966989623358,3.0,127.0,-0.2680412218,128.0,-0.6036129107,129.0,0.8716541325,,
46,PinT__pinT+_1h,0.0,2.862631442033906,2.0,130.0,-2.0241861047,131.0,2.0241861047,,,,
47,cold_shock_protein__WT_RNAseq,0.0,0.2424679895109819,3.0,132.0,0.013140091500000001,133.0,-0.24877084970000002,134.0,0.2356307582,,
48,cold_shock_protein__DeltaCspCE_RNAseq,-0.28686158643333337,0.36979829526962643,3.0,135.0,-0.5630696042000001,136.0,-0.4307728739,137.0,0.1332577188,,
49,dephostatin__LB_DMSO,0.0,0.8761290140385529,3.0,138.0,-0.5058333221,139.0,1.0116666442,140.0,-0.5058333221,,
50,dephostatin__LB_Dephostatin,0.7527270307333334,1.1449426679079988,3.0,141.0,1.7325968412,142.0,-0.5058333221,143.0,1.0314175731,,
51,dephostatin__LPM_DMSO,-0.5058333221,0.0,2.0,144.0,-0.5058333221,145.0,-0.5058333221,,,,
52,dephostatin__LPM_Dephostatin,0.7028558223333334,0.12378182524329875,3.0,146.0,0.7080447709000001,147.0,0.5765611202,148.0,0.8239615759000001,,
53,efflux_inhibition__Chlorpromazine,0.54844019795,0.16439639065417422,4.0,149.0,0.7000308115,150.0,0.6299493322,151.0,0.542088601,157.0,0.3216920471
54,efflux_inhibition__PABN,0.5977334773666667,0.3333331097825622,3.0,152.0,0.25462282270000003,153.0,0.6182349366000001,158.0,0.9203426728,,
55,efflux_inhibition__no_treatment,0.0,0.4010880849356158,3.0,154.0,-0.08324616280000001,155.0,0.4361787925,156.0,-0.3529326297,,
56,fis_regulatory_network__GX_EE,-0.20443555070000002,0.49911361408213056,2.0,159.0,0.1484910704,160.0,-0.5573621718,,,,
57,fis_regulatory_network__GX_TS,0.59283675935,0.5488023557047776,2.0,161.0,0.2047748921,162.0,0.9808986266,,,,
58,fis_regulatory_network__WT_EE,0.0,0.42986619006813,2.0,163.0,-0.30396129800000005,164.0,0.30396129800000005,,,,
59,fis_regulatory_network__WT_TS,0.52507007845,0.10309417953491246,2.0,165.0,0.45217148500000004,166.0,0.5979686719,,,,
60,fis_regulatory_network__OX_EE,-0.11092659115,0.015789937032232238,2.0,167.0,-0.0997614196,168.0,-0.12209176270000001,,,,
61,fis_regulatory_network__OX_TS,0.7560481760000001,0.5275744339122415,2.0,169.0,0.38299671620000003,170.0,1.1290996358,,,,
62,persisters__rep,0.0,0.2760887659320811,2.0,171.0,0.19522423860000002,172.0,-0.19522423860000002,,,,
63,proQ_pulse_expression__empty_vector,0.0,0.4155956343777047,2.0,173.0,-0.29387049130000004,174.0,0.29387049130000004,,,,
64,proQ_pulse_expression__long_STnc540_overexpression,0.3157143173,0.25011297346523687,2.0,175.0,0.4925708969,176.0,0.1388577377,,,,
65,proQ_pulse_expression__short_STnc540_overexpression,0.46082059090000005,0.1410964587732879,2.0,177.0,0.36105032810000004,178.0,0.5605908537000001,,,,
66,proQ_virulence__dhfq_dproQ_LB,-0.14711945356666664,0.5273792626101721,3.0,179.0,-0.7518564203,180.0,0.21728762610000002,181.0,0.09321043350000001,,
67,proQ_virulence__dhfq_dproQ_SPI-2,0.7796876020333334,0.3152449977824685,3.0,182.0,0.4815424136,183.0,0.7478970060000001,184.0,1.1096233865,,
68,proQ_virulence__dhfq_LB,-0.21881876103333334,0.19147660375836037,3.0,185.0,-0.0037334851,186.0,-0.28201015500000004,187.0,-0.370712643,,
69,proQ_virulence__dhfq_SPI-2,0.3457544962333334,0.305966302732279,3.0,188.0,0.6975444002,189.0,0.1981133229,190.0,0.14160576560000002,,
70,proQ_virulence__dproQ_LB,0.05468871100000002,0.6574122676454867,3.0,191.0,-0.29326671590000003,192.0,0.8129490233000001,193.0,-0.35561617440000004,,
71,proQ_virulence__dproQ_SPI-2,0.5081716217666666,0.13382365788882317,3.0,194.0,0.3662513441,195.0,0.6320727419000001,196.0,0.5261907793,,
72,proQ_virulence__WT_LB,0.0,0.2640969476565105,3.0,197.0,-0.2585148031,198.0,-0.0108310355,199.0,0.2693458386,,
73,proQ_virulence__WT_SPI-2,0.014430789933333327,0.15006352574331558,3.0,200.0,-0.0040281013,201.0,0.1728698658,202.0,-0.1255493947,,
74,rcsB__del_rcsB_S207C,-0.25890206029999996,0.8670355325559473,2.0,203.0,0.3541846443,211.0,-0.8719887649,,,,
75,rcsB__del_rcsB_WT,3.333337309877985e-11,0.7942629340391952,3.0,204.0,0.1898637185,212.0,-0.8719887649,218.0,0.6821250465,,
76,rcsB__del_rcsB,-0.19970915625,0.9507469402597067,2.0,205.0,0.4725704524,213.0,-0.8719887649,,,,
77,rcsB__del_rcsB_H12A,-0.11189063223333333,0.7326053422288136,3.0,206.0,-0.8719887649,214.0,-0.0533982623,219.0,0.5897151305,,
78,rcsB__del_rcsB_D56A,-0.3115144707333333,0.48637688814160324,3.0,207.0,-0.062324086800000005,215.0,-0.0002305605,220.0,-0.8719887649,,
79,rcsB__del_rcsB_M88A,-0.8719887649,0.0,2.0,208.0,-0.8719887649,221.0,-0.8719887649,,,,
80,rcsB__del_rcsB_H77A,-0.8719887648999999,1.3597399555105182e-16,3.0,209.0,-0.8719887649,216.0,-0.8719887649,222.0,-0.8719887649,,
81,rcsB__del_rcsB_L108A,-0.17522392463333333,0.6723452487431437,3.0,210.0,-0.8719887649,217.0,-0.1233835783,223.0,0.46970056930000004,,
82,ribodepletion__RiboZero,0.0,0.2681334012691082,2.0,224.0,-0.18959894630000002,225.0,0.18959894630000002,,,,
83,single_carbon_source__mucic,0.0,0.36891558480356273,2.0,226.0,0.2608627117,227.0,-0.2608627117,,,,
84,single_carbon_source__tartarate,-0.9201687563000001,1.177332279437399,2.0,228.0,-0.0876691178,229.0,-1.7526683948000001,,,,
85,ssrA_ssrB_TCS__ssrB_minus,0.0,0.061408222523655014,3.0,230.0,-0.042347517800000005,231.0,-0.0280805363,232.0,0.0704280541,,
86,ssrA_ssrB_TCS__ssrB_plus,-0.1505471165,0.4552697474723055,3.0,233.0,-0.2287564158,234.0,-0.5616457788,235.0,0.3387608451,,
87,yedF__WT,0.0,0.0,2.0,236.0,0.0,237.0,0.0,,,,
88,yedF__del_yedF,0.0,0.0,3.0,238.0,0.0,239.0,0.0,240.0,0.0,,
89,14028S_paratyphiA__37C_stationary,0.3732873621,0.24072488756842142,2.0,241.0,0.2030691617,245.0,0.5435055625,,,,
90,14028S_paratyphiA__42C_log,0.34120810245000005,0.2617838573678802,2.0,242.0,0.5263172432000001,244.0,0.1560989617,,,,
91,14028S_paratyphiA__37C_log,0.0,0.1264253041810607,2.0,243.0,-0.0893961899,246.0,0.0893961899,,,,
92,7TF__hilC,-0.2876278921,0.036632469365565724,2.0,247.0,-0.3135309596,260.0,-0.2617248246,,,,
93,7TF__del_hilD,0.8675820955,0.1377607488596564,2.0,248.0,0.7701705358000001,262.0,0.9649936552,,,,
94,7TF__WT,0.0,0.43144172583312196,4.0,249.0,-0.1711668617,251.0,0.015337722000000002,261.0,-0.4303920245,268.0,0.5862211642
95,7TF__hilD,-0.29063593005,0.23475785223194812,2.0,250.0,-0.4566347993,257.0,-0.1246370608,,,,
96,7TF__del_sprB,-0.3075983836,0.24756794540458074,2.0,252.0,-0.1325414106,267.0,-0.48265535660000003,,,,
97,7TF__del_rtsB,0.39076125380000004,0.03212775397497802,2.0,253.0,0.3680435011,259.0,0.4134790065,,,,
98,7TF__rtsA,-0.35932023710000005,0.6176776550878159,2.0,254.0,-0.7960842956,263.0,0.0774438214,,,,
99,7TF__del_invF,0.39362003765000003,0.4920402256165199,2.0,255.0,0.045695057500000004,258.0,0.7415450178,,,,
100,7TF__sprB,-0.5507007215,0.3470247784758034,2.0,256.0,-0.3053171474,266.0,-0.7960842956,,,,
101,7TF__invF,-0.43710904965,0.5076676613787074,2.0,264.0,-0.7960842956,265.0,-0.0781338037,,,,
102,MMC__del_rtcB_No treatment,-0.6544237971666668,0.22944407066173225,3.0,269.0,-0.5188861513,283.0,-0.5250461226,288.0,-0.9193391176000001,,
103,MMC__WT_No_treatment,2.3129646346357427e-18,0.34001990285578865,3.0,270.0,-0.3618115501,271.0,0.3129392405,274.0,0.048872309600000004,,
104,MMC__del_rtcR_No_treatment,-0.31699384295,0.3725714239480582,2.0,272.0,-0.0535460626,281.0,-0.5804416233,,,,
105,MMC__del_rtcR_3mM_MMC,-0.6965451186000001,0.1813019573238111,3.0,273.0,-0.7776126091000001,277.0,-0.8231683242000001,278.0,-0.4888544225,,
106,MMC__del_rtcB_3mM_MMC,-0.8161991279666667,0.49168928372008097,3.0,275.0,-1.3645980496,276.0,-0.4147113378,280.0,-0.6692879965,,
107,MMC__del_rsr_No_treatment,0.9900353587333334,1.151508931838958,3.0,279.0,-0.2775063162,287.0,1.97162281,289.0,1.2759895824,,
108,MMC__del_rsr_3mM_MMC,0.7324697439000001,0.9210272116287126,2.0,282.0,0.0812051569,285.0,1.3837343309,,,,
109,MMC__WT_3mM_MMC,-0.61166389295,0.05400210175600914,2.0,284.0,-0.5734786406,286.0,-0.6498491453,,,,
110,Nontyphoidal_comparisons__rep,0.0,0.09577989925166577,3.0,290.0,0.1034238527,291.0,-0.0177793591,292.0,-0.0856444936,,
111,araC__delta_araC_LB,1.1948413617,0.44855604151860473,2.0,293.0,0.8776643430000001,296.0,1.5120183804,,,,
112,araC__WT_LB,0.0,0.04670618042239801,2.0,294.0,-0.0330262569,295.0,0.0330262569,,,,
113,csgD__WT_planktonic_TP1,0.0,,1.0,297.0,0.0,,,,,,
114,csgD__del_csgD_planktonic_TP2,-1.2091738391,,1.0,298.0,-1.2091738391,,,,,,
115,csgD__WT_aggregate_TP2,-0.6703195068000001,,1.0,299.0,-0.6703195068000001,,,,,,
116,csgD__del_csgD_planktonic_TP1,0.0529749974,,1.0,300.0,0.0529749974,,,,,,
117,csgD__WT_planktonic_TP3,0.415055422,,1.0,301.0,0.415055422,,,,,,
118,csgD__del_csgD_planktonic_TP3,-0.5629542013000001,,1.0,302.0,-0.5629542013000001,,,,,,
119,csgD__WT_planktonic_TP2,0.5719981877,,1.0,303.0,0.5719981877,,,,,,
120,csgD__WT_aggregate_TP3,-1.5143498918,,1.0,304.0,-1.5143498918,,,,,,
121,csgD__PcsgD_planktonic_lux_TP1,0.7210741671,,1.0,305.0,0.7210741671,,,,,,
122,csgD__PcsgD_planktonic_lux_TP4,0.302071405,,1.0,306.0,0.302071405,,,,,,
123,csgD__PcsgD_aggregate_lux_TP3,-0.8977914022000001,,1.0,307.0,-0.8977914022000001,,,,,,
124,csgD__PcsgD_planktonic_lux_TP2,0.3743887363,,1.0,308.0,0.3743887363,,,,,,
125,csgD__PcsgD_planktonic_lux_TP3,-0.1835814735,,1.0,309.0,-0.1835814735,,,,,,
126,csgD__del_csgD_planktonic_TP4,-0.0446665849,,1.0,310.0,-0.0446665849,,,,,,
127,csgD__WT_aggregate_TP4,-0.4410016701,,1.0,311.0,-0.4410016701,,,,,,
128,csgD__PcsgD_aggregate_lux_TP4,0.3712073115,,1.0,312.0,0.3712073115,,,,,,
129,csgD__PcsgD_aggregate_lux_TP2,-0.0511579346,,1.0,313.0,-0.0511579346,,,,,,
130,csrA__10min_LB_csrA,-1.2317375033,0.0,2.0,314.0,-1.2317375033,345.0,-1.2317375033,,,,
131,csrA__10min_LB_WT,-1.2317375033,0.0,2.0,315.0,-1.2317375033,338.0,-1.2317375033,,,,
132,csrA__02.5min_LB_csrA,-0.3823837133,0.4923245217869832,2.0,316.0,-0.7305097212,344.0,-0.0342577054,,,,
133,csrA__05min_mLPM_WT,0.05710071615000001,0.6555739821532051,2.0,317.0,0.5206615245,332.0,-0.4064600922,,,,
134,csrA__15min_mLPM_csrA,-0.2771921394,0.26507123957357664,2.0,318.0,-0.4646258104,336.0,-0.0897584684,,,,
135,csrA__05min_LB_WT,-0.89860814775,0.4711160526434189,2.0,319.0,-1.2317375033,331.0,-0.5654787922,,,,
136,csrA__02.5min_LB_WT,-0.27565093055,0.18005131408351163,2.0,320.0,-0.1483354254,333.0,-0.4029664357,,,,
137,csrA__00min_LB_WT,0.0,0.9561282287033204,2.0,321.0,-0.6760847542,339.0,0.6760847542,,,,
138,csrA__15min_LB_WT,-1.2317375033,0.0,2.0,322.0,-1.2317375033,329.0,-1.2317375033,,,,
139,csrA__00min_mLPM_WT,1.10178945495,0.0641522565713206,2.0,323.0,1.0564269593,327.0,1.1471519506,,,,
