,name,x,y,cog,color,link
meta,start,0.049039771994204576,,,,
STM0002,thrA,337,-0.0121629059,Amino acid transport and metabolism,#ff0000,
STM0003,thrB,2801,-0.024321049,Nucleotide transport and metabolism,#00bfbf,
STM0004,thrC,3734,-0.0222964369,Amino acid transport and metabolism,#ff0000,
STM0005,yaaA,5114,-0.008226764000000001,Function unknown,#708090,
STM0006,yaaJ,5966,-0.0141544094,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
STM0007,talB,7665,0.000571483,Nucleotide transport and metabolism,#00bfbf,
STM0008,mog,8729,-0.0007805822,Coenzyme transport and metabolism,#008000,
STM0009,yaaH,9376,-0.013195777,Function unknown,#708090,
STM0010,htgA,10092,0.0065099727,Function unknown,#708090,
STM0011,yaaI,10841,-0.002490224,Function unknown,#708090,
STM0012,dnaK,11593,-0.0026471343000000003,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0013,dnaJ,13595,-0.0077552089,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0014,STM0014,15014,-0.0004591221,Transcription,#f4a460,
STM0015,STM0015,16088,-0.0008545585,Function unknown,#708090,
STM0016,STM0016,16493,0.0106933438,Function unknown,#708090,
STM0017,STM0017,17043,-0.0059884854,Transcription,#f4a460,
STM0018,STM0018,17867,-0.0061729465,Carbohydrate transport and metabolism,#ffc0cb,
STM0019,STM0019,20058,0.0012480258,Function unknown,#708090,
STM0020,STM0020,23335,0.013819992500000001,Signal transduction mechanisms,#00ff00,
STM0021,bcfA,24469,-0.0089196429,Cell motility,#da70d6,
STM0022,bcfB,25112,-0.0138167166,Cell wall/membrane/envelope biogenesis,#c71585,
STM0023,bcfC,25803,-0.0074222893,Cell motility,#da70d6,
STM0024,bcfD,28425,-0.0024067877,Cell motility,#da70d6,
STM0025,bcfE,29433,0.0086857319,Cell motility,#da70d6,
STM0026,bcfF,29994,0.0052846989,Cell motility,#da70d6,
STM0027,bcfG,30478,0.0013901782,Cell motility,#da70d6,
STM0028,bcfH,31274,-0.00028481890000000003,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0029,STM0029,32545,0.0112839706,Transcription,#f4a460,
STM0030,STM0030,33364,0.0007359266,Transcription,#f4a460,
STM0031,STM0031,34376,0.0040566867,Transcription,#f4a460,
STM0032,STM0032,35339,0.0029225342,Cell wall/membrane/envelope biogenesis,#c71585,
STM0033,STM0033,37103,0.0036737691,Nucleotide transport and metabolism,#00bfbf,
STM0034,STM0034,38773,0.0030097999,Function unknown,#708090,
STM0035,STM0035,40131,-0.0041621212000000005,Inorganic ion transport and metabolism,#0000ff,
STM0036,STM0036,41723,-0.0028482497,Energy production and conversion,#90ee90,
STM0037,STM0037,42932,-0.0219049467,"Replication, recombination and repair",#ff00ff,
STM0038,STM0038,44312,-0.0127573778,Cell wall/membrane/envelope biogenesis,#c71585,
STM0039,nhaA,46190,-0.023312481000000003,Inorganic ion transport and metabolism,#0000ff,
STM0040,nhaR,47418,-0.0249280622,Transcription,#f4a460,
STM0041,STM0041,48372,0.0003825983,Carbohydrate transport and metabolism,#ffc0cb,
STM0042,STM0042,50451,-0.007409766000000001,Inorganic ion transport and metabolism,#0000ff,
STM0043,rpsT,52280,0.0077232080000000005,"Translation, ribosomal structure and biogenesis",#000000,
