,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,7.59827642915,0.13308900388719747,2.0,0.0,7.504168292,5.0,7.6923845663
1,U01-Set001__USA300 LAC CA-MHB Control,7.7180028904,0.007079036622446488,2.0,1.0,7.7129972556,6.0,7.7230085252
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,7.65721978735,0.12724679729278748,2.0,2.0,7.5672427141,7.0,7.7471968606
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,7.75247341405,0.023525580425188125,2.0,3.0,7.7358383166,8.0,7.7691085115
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,7.812471347000001,0.10488957689748571,2.0,4.0,7.7383032159,9.0,7.8866394781
5,U01-Set000__USA300 TCH1516 CA-MHB Control,7.8408529265,0.04245033932446588,2.0,10.0,7.8108360037,29.0,7.8708698493
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,7.80535407395,0.07388046761811162,2.0,11.0,7.8575954536,30.0,7.7531126943
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,7.76416832435,0.038119274722227425,2.0,12.0,7.791122722,31.0,7.7372139267
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,7.4528586755,0.009354094566736916,2.0,13.0,7.4462443318,14.0,7.4594730192
9,U01-Set001__USA300 LAC RPMI+10%LB Control,7.8191745762,0.05651462729991401,2.0,15.0,7.7792127,18.0,7.8591364524
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,7.8071224278999996,0.06302014516848996,2.0,16.0,7.8516843999,19.0,7.7625604559
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,7.7497628038999995,0.13228001610031698,2.0,17.0,7.8432989003,20.0,7.6562267075
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,7.7260798700999995,0.053668494787052906,2.0,21.0,7.6881305135,24.0,7.7640292267
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,7.675086240300001,0.040094608274617145,2.0,22.0,7.6467350709,25.0,7.7034374097
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,7.68234248,0.03096742271832744,2.0,23.0,7.6604452054,26.0,7.7042397546
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,7.33939543425,0.1444027597623367,2.0,27.0,7.2372872636,28.0,7.4415036049
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,7.80249347295,0.040899067891091906,2.0,32.0,7.8314134812,33.0,7.7735734647
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,7.383388461699999,0.08984631485699104,2.0,34.0,7.3198575232,38.0,7.4469194002
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,7.514050587,0.1293536074516441,2.0,35.0,7.6055174,39.0,7.422583774
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,7.4529088772000005,0.028947776551727755,2.0,36.0,7.4733780463,40.0,7.4324397081
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,7.6858278271,0.08030276488752768,2.0,37.0,7.7426104567,41.0,7.6290451975
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,7.551987216300001,0.08804712026029222,2.0,42.0,7.4897285005,45.0,7.6142459321
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,7.6860664238,0.009940109594488114,2.0,43.0,7.6930951427,46.0,7.6790377049
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,7.5506815648,0.024824424495752777,2.0,44.0,7.5331280459,47.0,7.5682350837
24,U01-Set003__USA300 TCH1516 CA-MHB Control,7.1423062422,0.09564141668464365,2.0,48.0,7.0746775479,52.0,7.2099349365
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,7.0025389945,0.07630575796410786,2.0,49.0,6.9485826756,53.0,7.0564953134
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,7.23105069955,0.03671268546801162,2.0,50.0,7.2050909107,54.0,7.2570104884
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,7.30622738825,0.12456785070310632,2.0,51.0,7.3943101602,55.0,7.2181446163
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,7.75458491875,0.02883712770479125,2.0,56.0,7.7341939902,57.0,7.7749758473
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,7.75954158175,0.07567202687578788,2.0,58.0,7.7060333784,59.0,7.8130497851000005
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,7.76159586,0.07734600749864878,2.0,60.0,7.7069039736,61.0,7.8162877464000005
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,8.03105043185,0.04145413002660352,2.0,62.0,8.0603629283,63.0,8.0017379354
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,6.61354583055,0.5040641378829713,2.0,64.0,6.2571186605,65.0,6.9699730006
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,6.89747799735,0.2048670779354083,2.0,66.0,6.7526150973,67.0,7.0423408974
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,7.519457378549999,0.09020868480848569,2.0,68.0,7.5832445513,69.0,7.4556702058
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,7.38371840935,0.36099625027164983,2.0,70.0,7.6389813059,71.0,7.1284555128000004
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,7.629141912350001,0.08305534837532023,2.0,72.0,7.5704129123,73.0,7.6878709124
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,7.5073786104,0.016030385652615515,2.0,74.0,7.5187138048,75.0,7.496043416
38,ICA-Set002__USA300 LAC CA-MHB Control,7.45816205575,0.04296566227100722,2.0,76.0,7.4885433669,77.0,7.4277807446
