,BSU18250
M9exp_1,7.0064
M9exp_2,7.0704
M9exp_3,6.8628
M9tran_1,7.2588
M9tran_2,7.3474
M9tran_3,7.0387
M9stat_1,11.1723
M9stat_2,9.1569
M9stat_3,8.9009
MG-0.1_1,6.8649
MG-0.1_2,6.4162
MG-0.1_3,6.8547
MG-0.2_2,6.5097
MG-0.2_3,7.174
MG+5_1,7.1668
MG+5_2,6.3586
MG+5_3,7.3881
MG+10_1,6.813
MG+10_2,6.6546
MG+10_3,7.5314
MG+15_1,7.004
MG+15_2,7.3677
MG+15_3,6.815
MG+25_1,6.9277
MG+25_2,6.95
MG+25_3,6.8841
MG+45_1,7.0543
MG+45_2,7.0601
MG+45_3,6.8608
MG+60_2,6.975
MG+60_3,7.2624
MG+90_2,6.3084
MG+90_3,6.6166
MG+120_1,7.2041
MG+120_2,6.9375
MG+120_3,6.7771
MG+150_1,7.1212
MG+150_3,6.9682
GM-0.1_1,6.9608
GM-0.1_2,6.4833
GM-0.1_3,7.1768
GM-0.2_1,7.6786
GM-0.2_2,7.3937
GM-0.2_3,6.5417
GM+5_1,6.8091
GM+5_2,6.3756
GM+5_3,6.8547
GM+10_2,6.4422
GM+10_3,6.7999
GM+15_1,6.8515
GM+15_2,7.0046
GM+15_3,6.8102
GM+25_1,6.5942
GM+25_2,6.8181
GM+25_3,7.1732
GM+45_1,6.8833
GM+45_2,6.3201
GM+45_3,7.6954
GM+60_1,6.6369
GM+60_2,7.2081
GM+60_3,7.4359
GM+90_1,7.0717
GM+90_2,7.5702
GM+90_3,7.4245
GM+120_1,7.9762
GM+120_3,8.0508
GM+150_1,7.3764
GM+150_2,7.362
GM+150_3,7.019
BT_1,10.9004
BT_2,10.4566
B36_1,11.1439
B36_2,10.5843
B60_1,11.1739
B60_2,10.6562
S0_1,6.7096
S0_2,6.9522
S0_3,7.1958
S1_1,7.024
S1_2,7.0491
S1_3,6.9338
S2_1,7.5924
S2_2,7.4905
S2_3,7.4625
S3_1,11.6855
S3_2,12.4812
S4_1,13.0507
S4_2,13.4017
S4_3,12.755
S5_1,13.3552
S5_2,14.3049
S5_3,13.5936
S6_1,14.0555
S6_2,14.4836
S6_3,13.9785
S6/t_1,14.1219
S6/t_2,13.7719
S6_4,12.7663
S6_5,13.4406
S6_6,13.3858
S7_4,13.0902
S7_5,13.0157
S7_6,12.936
S8_4,13.1491
S8_5,12.9148
G135_1,7.1560000000000015
G135_3,7.3961
G150_1,7.176
G150_2,6.7455
G150_3,7.1351
G180_1,7.0855
G180_2,6.797999999999999
G180_3,6.9252
T-5.40H_1,7.6945
T-4.40H_1,7.4639
T-3.40H_1,7.1842
T-2.40H_1,7.2534
T-1.40H_1,7.1961
T-1.10H_1,6.7253
T-0.40H_1,6.6758
T0.0H_1,6.8409
T0.30H_1,8.1687
T1.0H_1,8.2621
T1.30H_1,8.2117
T2.0H_1,8.3911
T2.30H_1,8.9705
T3.0H_1,9.1597
T3.30H_1,9.9515
T4.0H_1,10.1657
T5.0H_1,10.142
LBexp_1,6.8694
LBexp_2,6.75
LBexp_3,7.0088
LBtran_1,7.3526
LBtran_2,7.1182
LBtran_3,7.2546
LBstat_1,7.4041
LBstat_2,7.5819
LBstat_3,7.6758
LBGexp_1,6.865
LBGexp_2,6.8678
LBGexp_3,7.0067
LBGtran_2,7.4106
LBGtran_3,7.3648
LBGstat_1,7.1326
LBGstat_2,7.2244
LBGstat_3,7.5222
Mt0_1,6.9544
Mt0_3,6.5343
M0t45_1,6.9686
M0t45_2,6.6314
M0t45_3,6.6795
M0t90_1,7.5178
M0t90_2,7.326
M0t90_3,7.4232
M40t45_1,7.2645
M40t45_2,7.4075
M40t45_3,6.4959
M40t90_1,7.347
M40t90_2,7.3069
M40t90_3,7.3946
dia0_1,6.9060000000000015
dia0_2,6.9465
dia0_3,6.4822
dia5_1,7.1399
dia5_2,7.2074
dia5_3,6.7534
dia15_1,6.9284
dia15_2,6.8674
dia15_3,7.1018
C30_1,7.841
C30_2,7.7654
C90_1,7.0153
C90_2,6.4953
SMM_1,7.0984
SMM_2,6.9693
SMM_3,6.9169
Salt_1,7.1096
Salt_2,7.0381
Salt_3,6.9558
M+G_1,7.5173
M+G_2,7.0641
M+G_3,7.061
Glu_1,6.7718
Glu_2,7.0997
Glu_3,7.1471
Fru_1,6.9063
Fru_2,7.4716
Fru_3,7.2702
Mal_1,7.0165
Mal_2,7.3419
Mal_3,7.1537
G+S_2,10.6182
G+S_3,11.0925
Pyr_1,9.5682
Pyr_2,9.7831
Pyr_3,9.602
Gly_1,7.5209
Gly_2,7.6832
Gly_3,7.9047
Glucon_1,8.1504
Glucon_2,7.8889999999999985
Glucon_3,8.0934
BI_1,6.9331
BI_2,6.7714
BC_2,10.0815
BC/t_1,9.4707
BC/t_2,9.9742
BC_1,9.5526
Sw_1,7.0786
Sw_2,7.3139
BMM_1,6.7139
BMM_2,6.7331
BMM_3,6.9163
Heat_1,7.1912
Heat_2,6.6846
Heat_3,7.357
Cold_1,6.7925
Cold_2,7.0457
Cold_3,7.185
Etha_1,7.5078
Etha_2,7.697
Etha_3,7.3624
SMMPr_1,7.4832
SMMPr_2,7.7218
SMMPr_3,7.5126
HiTm_1,7.37
HiTm_2,6.9688
HiTm_3,7.1798
LoTm_1,9.9288
LoTm_2,9.7117
LoTm_3,10.1373
HiOs_1,7.4695
HiOs_2,7.6452
HiOs_3,7.4858
Oxctl_1,7.5859
Oxctl_2,7.4498
Oxctl_3,6.8707
Diami_1,7.4217
Diami_2,7.0455
Diami_3,7.6316
Paraq_1,7.2618
Paraq_2,6.7853
Paraq_3,7.0205
H2O2_1,6.8063
H2O2_2,6.9118
H2O2_3,7.2322
HPh_1,7.4289
HPh_2,6.9376
HPh_3,7.4768
LPh_1,7.2733
LPh_2,6.9625
LPh_3,7.4154
LPhT_1,7.4886
LPhT_2,7.1534
LPhT_3,7.2991
aero_1,6.9825
aero_2,7.1696
aero_3,6.9364
nit_1,8.1777
nit_2,7.2149
nit_3,7.8921
ferm_1,8.0818
ferm_2,7.1370000000000005
ferm_3,8.1231
