,BSU__misc_RNA_16
LBexp_1,-0.7356
LBexp_2,-0.6535000000000001
LBexp_3,-0.9611000000000001
LBtran_1,-0.3955
LBtran_2,-0.4929
LBtran_3,-0.4122
LBstat_1,-0.2543
LBstat_2,-0.4939
LBstat_3,-0.7686000000000001
LBGexp_1,-4.3937
LBGexp_2,-0.9281
LBGexp_3,-0.753
LBGtran_2,-0.49420000000000003
LBGtran_3,0.1366
LBGstat_1,-1.5187
LBGstat_2,-2.785
LBGstat_3,-1.3867
S0_1,-2.5946
S0_2,-2.8282
S0_3,-2.1724
S1_1,-0.2927
S1_2,-0.0011
S1_3,-0.1602
S2_1,0.2466
S2_2,-0.1883
S2_3,0.2078
S3_1,-0.23040000000000002
S3_2,-0.3244
S4_1,-0.36250000000000004
S4_2,-0.2631
S4_3,-0.2049
S5_1,-0.8343
S5_2,-0.17220000000000002
S5_3,-0.2386
S6_1,-1.1294
S6_2,-5.2009
S6_3,-0.6157
S6/t_1,-1.3953
S6/t_2,-5.8255
S6_4,-2.3955
S6_5,-1.5406
S6_6,-1.4695
S7_4,-1.1245
S7_5,-1.4329
S7_6,-2.1489
S8_4,-2.1
S8_5,-3.3327
G135_1,-2.8407
G135_3,-4.2542
G150_1,-2.4413
G150_2,-0.43910000000000005
G150_3,-2.1846
G180_1,-2.0496
G180_2,-1.3725
G180_3,-1.2262
C30_1,-2.6961
C30_2,-2.4294000000000002
C90_1,-0.9426
C90_2,-0.5433
BI_1,-0.7032
BI_2,-0.6315000000000001
BC_2,-1.1524
BC/t_1,-1.8587
BC/t_2,-0.9339000000000001
BC_1,-0.8627
Sw_1,-1.775
Sw_2,-1.6213000000000002
BT_1,-1.9206
BT_2,-3.1341
B36_1,-0.7134
B36_2,-1.1908
B60_1,-0.5821000000000001
B60_2,-0.5349
M9exp_1,0.3437
M9exp_2,-0.1173
M9exp_3,-0.22640000000000002
M9tran_1,0.1077
M9tran_2,-0.3642
M9tran_3,-0.0217
M9stat_1,-0.0461
M9stat_2,-1.4449
M9stat_3,-1.6636000000000002
M+G_1,-0.27490000000000003
M+G_2,-0.8172
