,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,0.54280555845,0.14635632241617208,2.0,0.0,0.6462951065,5.0,0.4393160104,,
1,U01-Set001__USA300 LAC CA-MHB Control,1.6236151343,0.5176576871258038,2.0,1.0,1.2575758734,6.0,1.9896543952,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,1.981707737,0.08775587683641427,2.0,2.0,2.0437605126,7.0,1.9196549614,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,1.067173664,0.9305659066030159,2.0,3.0,1.7251831269,8.0,0.4091642011,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,1.84365273515,0.9813718301294688,2.0,4.0,1.1497180592,9.0,2.5375874111,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,10.0,0.0,29.0,0.0,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,0.0,0.0,2.0,11.0,0.0,30.0,0.0,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,0.0,0.0,2.0,12.0,0.0,31.0,0.0,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,1.3663664846499999,0.3538643342242074,2.0,13.0,1.616586355,14.0,1.1161466143,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,1.6867685946000002,0.30303951892588166,2.0,15.0,1.9010498934000002,18.0,1.4724872958000002,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,2.1913133388499997,0.183013888557037,2.0,16.0,2.3207237005,19.0,2.0619029772,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,2.0495318099,0.05277481703312211,2.0,17.0,2.0122143789,20.0,2.0868492409,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,21.0,0.0,24.0,0.0,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,0.0,0.0,2.0,22.0,0.0,25.0,0.0,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,0.0,0.0,2.0,23.0,0.0,26.0,0.0,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,0.0,0.0,2.0,27.0,0.0,28.0,0.0,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,0.0,0.0,2.0,32.0,0.0,33.0,0.0,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,1.3144135343999999,0.40073310868905987,2.0,34.0,1.0310524358,38.0,1.597774633,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,0.5954166974999999,0.06148514390859747,2.0,35.0,0.6388932597,39.0,0.5519401353,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,0.9213155526000001,0.3761572005485107,2.0,36.0,0.6553322453,40.0,1.1872988599,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,0.2685117717,0.37973298919496823,2.0,37.0,0.0,41.0,0.5370235434,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,1.988275527,0.017162027324411175,2.0,42.0,1.9761401411000001,45.0,2.0004109129,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,1.5520917361,0.34944226370643783,2.0,43.0,1.3049987418,46.0,1.7991847304,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,1.9070790508000002,0.11246634626605229,2.0,44.0,1.9866047669,47.0,1.8275533347000001,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,48.0,0.0,52.0,0.0,,
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,0.0,0.0,2.0,49.0,0.0,53.0,0.0,,
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,0.0,0.0,2.0,50.0,0.0,54.0,0.0,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,0.0,0.0,2.0,51.0,0.0,55.0,0.0,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,1.86917151065,0.14087570505665972,2.0,56.0,1.7695573443,57.0,1.968785677,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,2.38981579415,0.7744287569002004,2.0,58.0,1.8422119686,59.0,2.9374196197,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,2.3104633117,0.24040978381616168,2.0,60.0,2.1404679233,61.0,2.4804587001,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,1.94333690555,0.5927807803605526,2.0,62.0,2.3624962151,63.0,1.524177596,,
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,0.0,0.0,2.0,64.0,0.0,65.0,0.0,,
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,0.0,0.0,2.0,66.0,0.0,67.0,0.0,,
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,0.0,0.0,2.0,68.0,0.0,69.0,0.0,,
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,0.0,0.0,2.0,70.0,0.0,71.0,0.0,,
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,0.92363798175,0.050101846697823714,2.0,72.0,0.8882106262,73.0,0.9590653373,,
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,0.5023691311,0.0039860303634344976,2.0,74.0,0.499550582,75.0,0.5051876802,,
38,ICA-Set002__USA300 LAC CA-MHB Control,0.8668548122,0.26551008093142553,2.0,76.0,1.0545987909,77.0,0.6791108335,,
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,1.4976487423,0.0616945254389958,2.0,78.0,1.5412733596,79.0,1.4540241250000001,,
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,0.8342685866999999,0.32596301355394924,2.0,80.0,0.6037779294,81.0,1.064759244,,
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,0.0,0.0,2.0,82.0,0.0,83.0,0.0,,
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,0.0,0.0,2.0,84.0,0.0,85.0,0.0,,
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,0.0,0.0,2.0,86.0,0.0,87.0,0.0,,
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,0.0,0.0,2.0,88.0,0.0,89.0,0.0,,
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,90.0,0.0,91.0,0.0,,
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,92.0,0.0,93.0,0.0,,
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,0.858093664,0.06333922696207919,2.0,94.0,0.8133060671,96.0,0.9028812609,,
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,0.8982214774000001,0.12269533542644881,2.0,95.0,0.9849801811000001,97.0,0.8114627737000001,,
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,0.0,0.0,2.0,98.0,0.0,99.0,0.0,,
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,0.0,0.0,2.0,100.0,0.0,101.0,0.0,,
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,0.0,0.0,2.0,102.0,0.0,103.0,0.0,,
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,104.0,0.0,105.0,0.0,,
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,0.0,0.0,2.0,106.0,0.0,107.0,0.0,,
