,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,7.4466321396,0.013440355760769754,2.0,0.0,7.4371283729,5.0,7.4561359063,,
1,U01-Set001__USA300 LAC CA-MHB Control,7.83031397445,0.03703031839980627,2.0,1.0,7.8564983637,6.0,7.8041295852,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,7.859565792350001,0.10946001793409549,2.0,2.0,7.9369657133,7.0,7.7821658714,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,7.8367282651500005,0.041798181033428375,2.0,3.0,7.8662840424,8.0,7.8071724879,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,7.9718501545,0.006303388283903665,2.0,4.0,7.9763073231,9.0,7.9673929859,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,7.792275817749999,0.32575255488779087,2.0,10.0,8.0226176583,29.0,7.5619339772,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,7.803502711,0.1284521840500319,2.0,11.0,7.8943321214,30.0,7.7126733006,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,7.8661036013,0.09165119346083966,2.0,12.0,7.9309107817,31.0,7.8012964209,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,6.0080462874,0.04690127712302419,2.0,13.0,5.9748820763,14.0,6.0412104985,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,5.1640667772,0.024125519021856584,2.0,15.0,5.1470074591,18.0,5.1811260953,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,5.3846184377,0.07853585706930091,2.0,16.0,5.3290852006,19.0,5.4401516748,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,5.498173377800001,0.07509270638148755,2.0,17.0,5.5512719397,20.0,5.4450748159,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,5.2367587999000005,0.06642874280059784,2.0,21.0,5.1897865854,24.0,5.2837310144,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,4.97965029205,0.1400592573639482,2.0,22.0,5.0786871427,25.0,4.8806134414,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,5.253992748,0.28502945759026516,2.0,23.0,5.4555390103,26.0,5.0524464857,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,6.9720973312000005,0.03284491609743546,2.0,27.0,6.9953221941,28.0,6.9488724683,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,7.738740985150001,0.03578836594882558,2.0,32.0,7.7134347889,33.0,7.7640471814000005,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,7.409222102099999,0.053358301891388654,2.0,34.0,7.371492085,38.0,7.4469521192,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,7.371608638750001,0.057296778545971094,2.0,35.0,7.4121235794,39.0,7.3310936981,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,7.1978992817,0.09978923025118669,2.0,36.0,7.2684609231,40.0,7.1273376403,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,7.208162381799999,0.08314873830136366,2.0,37.0,7.2669574185,41.0,7.1493673451,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,5.837435256,0.1427627836217403,2.0,42.0,5.9383837884,45.0,5.7364867236,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,5.911840961899999,0.1936555338505147,2.0,43.0,5.7749058207,46.0,6.0487761031,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,6.0985063107,0.10394665240893648,2.0,44.0,6.0250049279,47.0,6.1720076935,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,7.44212874215,0.35022072526931064,2.0,48.0,7.1944852924,52.0,7.6897721919,,
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,7.628622534050001,0.1743009841359229,2.0,49.0,7.7518719419,53.0,7.5053731262,,
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,7.656280505950001,0.1821499402591932,2.0,50.0,7.7850799639,54.0,7.527481048,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,7.57746538315,0.033842434815636174,2.0,51.0,7.6013955983,55.0,7.553535168,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,5.19673506625,0.05576517564126872,2.0,56.0,5.2361670001,57.0,5.1573031324,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,5.1876887875,0.12323959806151248,2.0,58.0,5.274832343,59.0,5.100545232,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,5.24898031245,0.12065086252862937,2.0,60.0,5.3342933555,61.0,5.1636672694,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,5.46719997955,0.22355100467958505,2.0,62.0,5.3091255482,63.0,5.6252744109,,
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,6.02615807775,0.020662227740883738,2.0,64.0,6.0407684791,65.0,6.0115476764,,
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,5.88305633845,0.26685081033075175,2.0,66.0,6.071748356,67.0,5.6943643209,,
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,6.74935075555,0.3229938681492378,2.0,68.0,6.97774191,69.0,6.5209596011,,
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,5.85604759195,0.024653770284520583,2.0,70.0,5.8734804401,71.0,5.8386147438,,
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,7.241182117999999,0.09431897639008097,2.0,72.0,7.3078757058,73.0,7.1744885302,,
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,6.7457597246,0.09124501520369167,2.0,74.0,6.8102796936,75.0,6.6812397556,,
38,ICA-Set002__USA300 LAC CA-MHB Control,7.549348487950001,0.22566932165780196,2.0,76.0,7.7089207956,77.0,7.3897761803,,
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,5.67972115135,0.06265667665590025,2.0,78.0,5.7240261123,79.0,5.6354161904,,
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,6.199412285699999,0.05189896148134704,2.0,80.0,6.1627141781,81.0,6.2361103933,,
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,7.6006818119999995,0.050196350741312075,2.0,82.0,7.636175992,83.0,7.565187632,,
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,6.7250733705000005,0.0306212609977607,2.0,84.0,6.7034208692,85.0,6.7467258718,,
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,7.86131685975,0.004208564150673647,2.0,86.0,7.864292764,87.0,7.8583409555,,
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,7.2698398468,0.006622696634504863,2.0,88.0,7.2745228005,89.0,7.2651568931,,
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,7.4438395679500005,0.07814247185874845,2.0,90.0,7.3885844962,91.0,7.4990946397,,
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,6.897932078949999,0.0852734738999658,2.0,92.0,6.8376346273,93.0,6.9582295306,,
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,6.01787353565,0.30491112175194895,2.0,94.0,5.8022688138,96.0,6.2334782575,,
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,6.1130392944,0.05670724318710927,2.0,95.0,6.1531373706,97.0,6.0729412182,,
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,7.6209755115,0.05322051831669833,2.0,98.0,7.5833429221,99.0,7.6586081009,,
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,7.73978658535,0.053236791601449826,2.0,100.0,7.7774306817,101.0,7.702142489,,
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,7.15617927205,0.08401537466563656,2.0,102.0,7.0967714309,103.0,7.2155871132,,
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,7.7074885724,0.045685502047925576,2.0,104.0,7.7397931007,105.0,7.6751840441,,
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,7.07991833785,0.022559748081091516,2.0,106.0,7.063966187,107.0,7.0958704887,,
