,A,MmsR
R2,,0.13081411595716352
xmin,,-2.092075725
xmid,,
xmax,,3.7872532850000002
ystart,,-6.155975715137586
yend,,8.202452447491435
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,0.9446147420000001,-0.46084336600000003
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,-0.9446147420000001,0.46084336600000003
AB569_EDTA_NaNO2:NaNO2:1,-0.638507397,1.579016036
AB569_EDTA_NaNO2:NaNO2:2,-0.6851775950000001,1.8568633399999999
AB569_EDTA_NaNO2:EDTA:1,3.640740347,1.061968543
AB569_EDTA_NaNO2:EDTA:2,4.360928282,0.681693132
AB569_EDTA_NaNO2:EDTA:3,3.6429592680000003,0.7460238090000001
AB569_EDTA_NaNO2:NaNO2_EDTA:1,0.20785124300000002,1.9339689660000001
AB569_EDTA_NaNO2:NaNO2_EDTA:2,1.095433043,2.110516274
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,-0.145341311,-0.230118766
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,0.145341311,0.230118767
Anthranilate_metabolism_GntR_AntP:antP:1,0.9673196740000001,-0.12989677
Anthranilate_metabolism_GntR_AntP:antP:2,0.9423621440000001,0.325977391
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,0.033211267,-0.027910647
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,-0.033211267,0.027910647
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,0.29373182200000003,-0.29109077
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,0.362611512,-0.20413218500000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,0.38835498300000004,-0.322793665
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,-0.23783244,-0.045469246000000005
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-3.853791443,-1.663580649
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-2.846408813,-1.488355483
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-3.26854529,-1.493271271
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-3.275936689,-1.495501548
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,0.10543627400000001,-0.008301462
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,-0.106145346,0.286660169
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,0.37291655500000004,0.177702685
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.133330254,0.23160693000000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.133330254,-0.23160693000000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-6.630302661,-0.526185327
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-5.784809334,-0.41927615700000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-4.036956639,-0.013161385000000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-3.342214658,-0.20214162500000002
Catabolite_repression:del_hfq_crc_wt:1,0.41959598800000003,-0.001639868
Catabolite_repression:del_hfq_crc_wt:2,-0.41959598800000003,0.001639868
Catabolite_repression:delHfq:1,5.594487297,0.395199036
Catabolite_repression:delHfq:2,5.499541162,0.44968680200000005
Catabolite_repression:deldcrc:1,8.889969258,1.328103956
Catabolite_repression:deldcrc:2,8.07338227,1.044462897
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,-0.36192591700000004,-0.205167918
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,1.017081791,0.23276997100000002
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.655155873,-0.027602052000000002
Diallyl_disulphide_treatment:PAO1_DDS:1,-5.466189156,-0.38484197600000003
Diallyl_disulphide_treatment:PAO1_DDS:2,-5.273742358,-0.32285334600000004
Diallyl_disulphide_treatment:PAO1_DDS:3,-4.7964970860000005,0.062884219
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.533186307,-0.0245136
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.533186307,0.0245136
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.49860028700000003,-0.34388154400000004
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-0.8482931450000001,0.137294851
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.319737886,-0.20382989999999998
HapZ_SagS_mutant:delHapZp:1,1.456611671,-0.011389839
HapZ_SagS_mutant:delHapZp:2,1.406855476,-0.206843314
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,-0.7447741710000001,0.547565038
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,0.425036285,-0.343735137
HapZ_SagS_mutants:delHApZ:1,-1.648533073,-0.14295971700000001
HapZ_SagS_mutants:delHApZ:2,-1.6447060279999999,-0.20702921300000002
HapZ_SagS_mutants:delHApZ:3,-1.749236641,-0.712092507
HapZ_SagS_mutants:delSagS:1,-1.038405905,-0.84363893
HapZ_SagS_mutants:delSagS:2,-0.9327974240000001,-0.13137142300000001
HapZ_SagS_mutants:delSagS:3,-0.7646210250000001,0.196342923
HapZ_SagS_mutants:delHapZp:1,1.001574768,-0.063851825
yhjH_knockout:PA_delyhjH_wt:1,0.223283584,0.053691893000000004
yhjH_knockout:PA_delyhjH_wt:2,-0.223283584,-0.053691893000000004
yhjH_knockout:PA_delyhjH:1,14.60180647,0.600037958
yhjH_knockout:PA_delyhjH:2,15.42152831,0.625592863
yhjH_knockout:PA_delwspF:1,-18.97222085,-0.696286928
yhjH_knockout:PA_delwspF:2,-19.70314857,-1.032159127
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,1.871848574,-0.131270256
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,1.874673445,-0.12593594600000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,2.41273649,0.094547478
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,2.819478697,-0.223961072
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.55501342,0.037112389
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.238093818,-0.085003227
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.160732244,-0.29274181200000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.156187358,0.34063264800000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-2.5971395250000002,0.797794493
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-2.5434566590000003,0.6191040360000001
