,A,lrp
R2,,0.2783997498179219
xmin,,-3.727888258
xmid,,1.0588670754011589
xmax,,2.2666337632999998
ystart,,1.0548187488224148
yend,,16.301577793433125
2AA:WT:1.0,0.3405326526,0.15588451820000002
2AA:WT:2.0,1.0968615327,0.1698030509
2AA:WT:3.0,-0.34009804400000004,-0.2642303703
2AA:WT:4.0,-1.0972961413,-0.0614571989
2AA:del_ridA:1.0,-10.6740700289,0.2348709263
2AA:del_ridA:2.0,-11.4235302949,0.1676779871
2AA:del_ridA:3.0,-11.2701120122,0.19606378600000002
2AA:del_ridA:4.0,-11.4191686847,0.2088271629
GC_MS:WT:1.0,0.1430694798,0.1173468668
GC_MS:WT:2.0,-0.23647496240000002,-0.001788749
GC_MS:WT:3.0,0.0934054826,-0.1155581178
GC_MS:del_slyA:1.0,-2.4460015268,-0.2854198018
GC_MS:del_slyA:2.0,-2.5006589179,-0.6408080862000001
Rho:WT:1.0,0.0989282142,0.07167282800000001
Rho:WT:2.0,-0.1427803564,-0.2031440331
Rho:WT:3.0,0.0438521422,0.13147120510000002
Rho:rho_Y80C:1.0,0.32881142820000003,-1.7144797927000002
Rho:rho_Y80C:2.0,0.8033973369,-1.4196559898
Rho:rho_Y80C:3.0,0.9842099538,-1.3970353565
Rho:rho_K130Q:1.0,1.1028135001,-0.6961691154
Rho:rho_K130Q:2.0,1.5833442856,-0.6002781282
Rho:rho_K130Q:3.0,1.2717575004000001,-0.9140388717000001
flagella:WT:1.0,-0.3890604057,0.1556528684
flagella:WT:2.0,0.3890604057,-0.1556528684
flagella:del_rfaL:1.0,1.1665090333,0.8829891047
flagella:del_rfaL:2.0,1.7740010533000001,0.6959072321
flagella:del_rfaG:1.0,1.7259807837,0.5553394069
flagella:del_rfaG:2.0,1.8010723069,0.5626380548000001
flagella:del_rfaD:1.0,0.6362952987,0.7503569768
flagella:del_rfaD:2.0,0.7613391172,0.6502886762
nusG:WT_OD08:1.0,-0.11851722760000001,0.1095277629
nusG:WT_OD08:2.0,0.11851722760000001,-0.1095277629
omv:spi2_ind_lowOD_intracellularRNAs:1.0,0.6007437691,-0.4663325055
omv:spi2_ind_lowOD_intracellularRNAs:2.0,2.4339019229,-0.3770690459
omv:spi2_ind_highOD_intracellularRNAs:1.0,-0.8100306249,-1.8424991938000002
omv:spi1_ind_highOD_intracellularRNAs:1.0,-8.9950211548,-0.489449326
omv:spi2_ind_highOD_intracellularRNAs:2.0,-0.34323872780000003,-1.4005626418000001
omv:spi2_ind_highOD_intracellularRNAs:3.0,-0.26004064,-1.1467776807
omv:controlPCN_highOD_intracellularRNAs:1.0,-1.1418181128,-3.0971023449
omv:controlPCN_highOD_intracellularRNAs:2.0,0.1929850566,-3.673755395
omv:controlPCN_highOD_intracellularRNAs:3.0,-1.0793835116,-2.8755839402000003
omv:spi1_ind_highOD_intracellularRNAs:2.0,-9.3997644947,-0.45196886610000003
omv:spi1_ind_highOD_intracellularRNAs:3.0,-8.8873069603,-0.36388004690000003
omv:controlPCN_lowOD_intracellularRNAs:1.0,-1.1942726320000001,-0.2041288506
omv:controlPCN_lowOD_intracellularRNAs:2.0,2.1751845915,0.2856444872
omv:spi2_ind_lowOD_intracellularRNAs:3.0,2.0603059627,-0.18599643400000002
omv:controlPCN_lowOD_intracellularRNAs:3.0,-0.9809119594000001,-0.0815156366
sv5015:STM1625:1.0,0.8614907524000001,-0.0164421091
sv5015:STM1625:2.0,0.5318653916,0.019180546
sv5015:STM1625:3.0,0.3604074411,0.1178487414
sv5015:STM0581:1.0,-0.8716614255,-0.2147214747
sv5015:STM0581:2.0,-1.306360538,-0.2134272238
sv5015:STM0581:3.0,-0.8427190069,-0.32127172600000004
sv5015:WT:1.0,0.07812628790000001,-0.0603239448
sv5015:WT:2.0,0.1173503451,0.0842067237
sv5015:WT:3.0,-0.195476633,-0.023882778900000002
tomato:tomato_root:1.0,5.4047284473,-1.0186365376
tomato:tomato_root:2.0,4.8184330875,-1.0312506291
tomato:tomato_root:3.0,5.049016097,-0.9158426439
tomato:LB:1.0,-1.3218152058000001,0.030740248
tomato:LB:2.0,1.3218152058000001,-0.030740248
AcrB_efflux_virulence:AcrB_D408A:1.0,0.7252450208,-0.0603005595
AcrB_efflux_virulence:AcrB_D408A:2.0,0.8816767829000001,-0.2021975295
AcrB_efflux_virulence:AcrB_D408A:3.0,0.9958415091,-0.39107609860000003
AcrB_efflux_virulence:WT:1.0,0.059919287700000004,-0.06785638370000001
AcrB_efflux_virulence:WT:2.0,0.1476296645,0.110786139
AcrB_efflux_virulence:WT:3.0,-0.2075489522,-0.0429297552
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:1.0,0.2282287836,0.1482155783
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:1.0,7.9576527389,-0.8515298508
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:2.0,8.240053317,-0.7243934937000001
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:1.0,0.7101976689,0.7884722161000001
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:3.0,5.5838900447,-0.7624700848
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:1.0,8.0664286714,-0.6745403781
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:1.0,-0.1924868625,-0.3019652387
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:2.0,0.9188542892,0.2887701432
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:3.0,-0.5973786371,-0.2644954371
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:2.0,-0.7907527475,-0.1987876371
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:1.0,7.5016217155,-0.7733939652
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:2.0,7.2438117716,-0.8508070972
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:2.0,7.9003930464,-0.6720324275
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_32:1.0,4.0213841575,-0.9419961292000001
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_16:1.0,6.7970880565,-0.9225676190000001
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_16:2.0,6.7670974206,-0.8612852606
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:1.0,-0.8688621522000001,0.47757117800000004
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:2.0,1.3427893849,-0.3604602537
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:3.0,0.09668476370000001,-0.0504972011
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:3.0,4.8480415555,-0.49253331650000004
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:1.0,1.6119110785,0.0069748449
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:1.0,0.17311492550000002,0.3177198988
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:2.0,-0.1524529492,-0.1270875804
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:3.0,-0.0206619763,-0.1906323184
