,name,x,y,cog,color,link
meta,start,0.06638712507064676,,,,
STM0002,thrA,337,-0.0008433802,Amino acid transport and metabolism,#ff0000,
STM0003,thrB,2801,0.006845520900000001,Nucleotide transport and metabolism,#00bfbf,
STM0004,thrC,3734,-0.0015626779,Amino acid transport and metabolism,#ff0000,
STM0005,yaaA,5114,0.0088450381,Function unknown,#708090,
STM0006,yaaJ,5966,0.0083417121,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
STM0007,talB,7665,0.0037686901,Nucleotide transport and metabolism,#00bfbf,
STM0008,mog,8729,0.0051449106,Coenzyme transport and metabolism,#008000,
STM0009,yaaH,9376,-0.009433131400000001,Function unknown,#708090,
STM0010,htgA,10092,-0.0083258851,Function unknown,#708090,
STM0011,yaaI,10841,-0.0061885298,Function unknown,#708090,
STM0012,dnaK,11593,-0.006658463900000001,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0013,dnaJ,13595,-0.0122616072,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0014,STM0014,15014,-0.008388944,Transcription,#f4a460,
STM0015,STM0015,16088,-0.0205836529,Function unknown,#708090,
STM0016,STM0016,16493,0.006527327,Function unknown,#708090,
STM0017,STM0017,17043,0.0247423238,Transcription,#f4a460,
STM0018,STM0018,17867,0.0084881712,Carbohydrate transport and metabolism,#ffc0cb,
STM0019,STM0019,20058,0.0013100658,Function unknown,#708090,
STM0020,STM0020,23335,-0.0075013796,Signal transduction mechanisms,#00ff00,
STM0021,bcfA,24469,0.011887991700000001,Cell motility,#da70d6,
STM0022,bcfB,25112,-0.0156751959,Cell wall/membrane/envelope biogenesis,#c71585,
STM0023,bcfC,25803,0.0025361775000000003,Cell motility,#da70d6,
STM0024,bcfD,28425,0.0224176885,Cell motility,#da70d6,
STM0025,bcfE,29433,-0.010152453300000001,Cell motility,#da70d6,
STM0026,bcfF,29994,0.0188383106,Cell motility,#da70d6,
STM0027,bcfG,30478,-0.008162757,Cell motility,#da70d6,
STM0028,bcfH,31274,0.005517081300000001,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0029,STM0029,32545,0.0077760076,Transcription,#f4a460,
STM0030,STM0030,33364,-0.0043187967,Transcription,#f4a460,
STM0031,STM0031,34376,-0.016463911,Transcription,#f4a460,
STM0032,STM0032,35339,0.0028375358000000002,Cell wall/membrane/envelope biogenesis,#c71585,
STM0033,STM0033,37103,0.019550448800000002,Nucleotide transport and metabolism,#00bfbf,
STM0034,STM0034,38773,-0.0004301956,Function unknown,#708090,
STM0035,STM0035,40131,0.0109668174,Inorganic ion transport and metabolism,#0000ff,
STM0036,STM0036,41723,0.0042748178000000005,Energy production and conversion,#90ee90,
STM0037,STM0037,42932,-0.0053895656,"Replication, recombination and repair",#ff00ff,
STM0038,STM0038,44312,0.0023410607,Cell wall/membrane/envelope biogenesis,#c71585,
STM0039,nhaA,46190,-0.0063239562000000004,Inorganic ion transport and metabolism,#0000ff,
STM0040,nhaR,47418,-0.0116265203,Transcription,#f4a460,
STM0041,STM0041,48372,0.0020675822,Carbohydrate transport and metabolism,#ffc0cb,
STM0042,STM0042,50451,0.002197998,Inorganic ion transport and metabolism,#0000ff,
STM0043,rpsT,52280,0.0216038515,"Translation, ribosomal structure and biogenesis",#000000,
STM0044,yaaY,52649,0.0134804077,Function unknown,#708090,
STM0045,ribF,52872,0.0043263932000000005,Coenzyme transport and metabolism,#008000,
STM0046,ileS,53855,0.0109041398,"Translation, ribosomal structure and biogenesis",#000000,
STM0047,lspA,56689,0.0105428221,Cell wall/membrane/envelope biogenesis,#c71585,
STM0048,slpA,57344,-0.0036362867,Carbohydrate transport and metabolism,#ffc0cb,
STM0049,lytB,57796,0.0030033925000000003,Lipid transport and metabolism,#40e0d0,
STM0050,STM0050,58946,-0.0044102308000000005,No COG annotation,#87cefa,
STM0051,rihC,60164,-0.028390551200000003,Carbohydrate transport and metabolism,#ffc0cb,
STM0052,STM0052,61106,-0.0017207863,Transcription,#f4a460,
STM0053,STM0053,61794,0.0074531271,Signal transduction mechanisms,#00ff00,
STM0056,STM0056,66654,-0.012601691,Energy production and conversion,#90ee90,
STM0057,STM0057,67052,-0.0076177897000000005,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
STM0058,citC2,68637,0.0019127879,Coenzyme transport and metabolism,#008000,
STM0059,citD2,69710,0.0190080252,Energy production and conversion,#90ee90,
STM0060,citE2,70000,-0.0025247332,Carbohydrate transport and metabolism,#ffc0cb,
STM0061,citF2,70880,-0.0020583004,Energy production and conversion,#90ee90,
STM0062,citX2,72400,0.0055568107,Coenzyme transport and metabolism,#008000,
STM0063,citG2,72929,0.0018411999999999999,Nucleotide transport and metabolism,#00bfbf,
STM0064,dapB,74017,-0.0174421637,Amino acid transport and metabolism,#ff0000,
STM0066,carA,75880,-0.0104925738,Nucleotide transport and metabolism,#00bfbf,
STM0067,carB,77047,0.0132051202,Nucleotide transport and metabolism,#00bfbf,
STM0068,caiF,80548,-0.0069002966,Transcription,#f4a460,
STM0069,caiE,81020,-0.014721712000000001,Function unknown,#708090,
STM0070,caiD,81725,0.0058217691000000005,Coenzyme transport and metabolism,#008000,
STM0071,caiC,82564,0.0017933233,Lipid transport and metabolism,#40e0d0,
STM0073,caiA,85509,-0.0083031167,Lipid transport and metabolism,#40e0d0,
STM0074,caiT,86686,0.0054072444,Cell wall/membrane/envelope biogenesis,#c71585,
STM0075,fixA,88684,0.0058680524000000005,Energy production and conversion,#90ee90,
STM0076,fixB,89470,-0.00016945800000000002,Energy production and conversion,#90ee90,
STM0077,fixC,90461,0.0046456321,Energy production and conversion,#90ee90,
STM0078,fixX,91744,0.008169253100000001,Energy production and conversion,#90ee90,
STM0079,yaaU,92178,-0.0021821656,Carbohydrate transport and metabolism,#ffc0cb,
STM0080,STM0080,93607,-0.0188610739,Cell wall/membrane/envelope biogenesis,#c71585,
STM0081,STM0081,94131,-0.0071613146,No COG annotation,#87cefa,
STM0082,STM0082,94771,-0.0077343873,Function unknown,#708090,
STM0084,STM0084,95959,-0.0008763855,Inorganic ion transport and metabolism,#0000ff,
STM0085,yabF,98255,-0.0155420696,Energy production and conversion,#90ee90,
STM0086,kefC,98778,-0.014395151200000001,Inorganic ion transport and metabolism,#0000ff,
STM0087,folA,100839,0.0061739663,Coenzyme transport and metabolism,#008000,
STM0088,apaH,101424,0.0040861842,Signal transduction mechanisms,#00ff00,
STM0089,apaG,102283,-0.0122451087,Inorganic ion transport and metabolism,#0000ff,
STM0090,ksgA,102663,-0.0069567288,"Translation, ribosomal structure and biogenesis",#000000,
STM0091,pdxA,103481,-0.0050368952000000005,Coenzyme transport and metabolism,#008000,
STM0092,surA,104470,0.007676419800000001,Cell wall/membrane/envelope biogenesis,#c71585,
STM0093,imp,105810,0.0007595489000000001,Cell wall/membrane/envelope biogenesis,#c71585,
STM0094,djlA,108424,-0.0004014154,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0095,rluA,109331,-0.0078734307,"Translation, ribosomal structure and biogenesis",#000000,
STM0096,hepA,110002,-0.0100431653,Transcription,#f4a460,
STM0097,polB,113082,-0.00029242870000000003,"Replication, recombination and repair",#ff00ff,
STM0098,STM0098,115477,-0.0022725209,Function unknown,#708090,
STM0100,STM0100,116816,-0.0157757719,Function unknown,#708090,
STM0101,araD,117241,0.03135875,Carbohydrate transport and metabolism,#ffc0cb,
STM0102,araA,118077,0.0040962402,Carbohydrate transport and metabolism,#ffc0cb,
STM0103,araB,119590,0.0077859086000000004,Nucleotide transport and metabolism,#00bfbf,
