,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,4.7851326603,0.1901718303059572,2.0,0.0,4.9196044511,5.0,4.6506608695,,
1,U01-Set001__USA300 LAC CA-MHB Control,4.3706354236500005,0.016854889766438397,2.0,1.0,4.3825536305,6.0,4.3587172168,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,4.5477373373,0.056940542038697126,2.0,2.0,4.5880003807000005,7.0,4.5074742939,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,4.3293683789,0.041857285614393835,2.0,3.0,4.2997708084,8.0,4.3589659494,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,5.2365214576,0.08887593779619056,2.0,4.0,5.1736766793,9.0,5.2993662359,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,3.7275928499999997,0.10269156856076479,2.0,10.0,3.6549789455,29.0,3.8002067545,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,3.9618018467000002,0.21862072435593974,2.0,11.0,3.80721365,30.0,4.1163900434,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,3.8341028690499996,0.21153074080128156,2.0,12.0,3.6845280477999998,31.0,3.9836776903,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,6.266896013249999,0.2889959915348179,2.0,13.0,6.4712470386,14.0,6.0625449879,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,7.485854711949999,0.012962787366596909,2.0,15.0,7.4766886371,18.0,7.4950207868,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,7.49493285005,0.14253782544819044,2.0,16.0,7.3941433871,19.0,7.595722313,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,7.269195451850001,0.09414037048025187,2.0,17.0,7.2026281575,20.0,7.3357627462,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,7.01129067235,0.09522486807015394,2.0,21.0,7.0786248223,24.0,6.9439565224,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,6.58528481105,0.0028602632640660655,2.0,22.0,6.5832622995,25.0,6.5873073226,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,6.3516432619500005,0.08773969561696608,2.0,23.0,6.2896019282,26.0,6.4136845957,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,3.63098499045,0.30565697685337384,2.0,27.0,3.8471171115000002,28.0,3.4148528693999998,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,4.3485341593,0.06264230803397451,2.0,32.0,4.3928289601,33.0,4.3042393585,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,4.4254376273,0.020625740536000404,2.0,34.0,4.4400222283,38.0,4.4108530263,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,4.1440927878,0.027057812496006035,2.0,35.0,4.1249600251,39.0,4.1632255505,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,4.180419114499999,0.2166463536708542,2.0,36.0,4.0272270087,40.0,4.3336112203,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,4.683052211150001,0.4034418089885903,2.0,37.0,4.9683286501,41.0,4.3977757722,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,6.797155119599999,0.013488484559566959,2.0,42.0,6.8066929185,45.0,6.7876173207,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,6.64571647965,0.014325477027673275,2.0,43.0,6.6558461216,46.0,6.6355868377,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,6.11198087565,0.009070752849007008,2.0,44.0,6.1183948665,47.0,6.1055668848,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,3.651228679,0.13159719829564287,2.0,48.0,3.7442819503,52.0,3.5581754077000003,,
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,3.6320918864,0.000988773857927044,2.0,49.0,3.6327910551,53.0,3.6313927177,,
