,USA300_LAC_U01-Set001_CAMHB_PreCulture_1,USA300_LAC_U01-Set001_CAMHB_Control_1,USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,USA300_LAC_U01-Set001_CAMHB_PreCulture_2,USA300_LAC_U01-Set001_CAMHB_Control_2,USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,USA300_TCH1516_U01-Set000_CAMHB_Control_1,USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,USA300_LAC_U01-Set001_R10LB_PreCulture_1,USA300_LAC_U01-Set001_R10LB_PreCulture_2,USA300_LAC_U01-Set001_R10LB_Control_1,USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,USA300_LAC_U01-Set001_R10LB_Control_2,USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,USA300_TCH1516_U01-Set000_R10LB_Control_1,USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,USA300_TCH1516_U01-Set000_R10LB_Control_2,USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,USA300_TCH1516_U01-Set000_CAMHB_Control_2,USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,USA300_LAC_U01-Set004_CAMHB_Control_1,USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,USA300_LAC_U01-Set004_CAMHB_Control_2,USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,USA300_LAC_U01-Set004_R10LB_Control_1,USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,USA300_LAC_U01-Set004_R10LB_Control_2,USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,USA300_TCH1516_U01-Set003_CAMHB_Control_2,USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,USA300_TCH1516_U01-Set003_CAMHB_Control_3,USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,USA300_LAC_ICA-Set001_R10LB_Control_1,USA300_LAC_ICA-Set001_R10LB_Control_2,USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,USA300_LAC_ICA-Set001_R10LB_5.5pH_1,USA300_LAC_ICA-Set001_R10LB_5.5pH_2,USA300_TCH1516_BK-Set001_THB_Control_1,USA300_TCH1516_BK-Set001_THB_Control_2,USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_2,USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_1,USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_2,USA300_LAC_ICA-Set002_CAMHB_2gLglucose_1,USA300_LAC_ICA-Set002_CAMHB_2gLglucose_2,USA300_LAC_ICA-Set002_CAMHB_Control_1,USA300_LAC_ICA-Set002_CAMHB_Control_2,USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_1,USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_2,USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_1,USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_2,USA300_SNFM1_ICA-Set002_CAMHB_Control_1,USA300_SNFM1_ICA-Set002_CAMHB_Control_2,USA300_SNFM1_ICA-Set002_R10LB_Control_1,USA300_SNFM1_ICA-Set002_R10LB_Control_2,USA300_SNFR19_ICA-Set002_CAMHB_Control_1,USA300_SNFR19_ICA-Set002_CAMHB_Control_2,USA300_SNFR19_ICA-Set002_R10LB_Control_1,USA300_SNFR19_ICA-Set002_R10LB_Control_2,USA300_TCH1516_ICA-Set002_CAMHB_Control_1,USA300_TCH1516_ICA-Set002_CAMHB_Control_2,USA300_TCH1516_ICA-Set002_R10LB_Control_1,USA300_TCH1516_ICA-Set002_R10LB_Control_2,USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_2,USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_1,USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_1,USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_2,USA300_TCH1516_ICA-Set003_250nMParaquat_1,USA300_TCH1516_ICA-Set003_250nMParaquat_2,USA300_TCH1516_ICA-Set003_2gLGalactose_1,USA300_TCH1516_ICA-Set003_2gLGalactose_2,USA300_TCH1516_ICA-Set003_2gLPyruvate_1,USA300_TCH1516_ICA-Set003_2gLPyruvate_2,USA300_TCH1516_ICA-Set003_Control_1,USA300_TCH1516_ICA-Set003_Control_2,USA300_TCH1516_ICA-Set003_StationaryPhase_1,USA300_TCH1516_ICA-Set003_StationaryPhase_2
0,0.34305540799999995,-0.10868081,-1.212603179,-1.773711952,-1.608852626,1.167407094,0.10868081,-1.042176604,-1.279903158,-0.769599798,1.954710134,1.303038934,0.125278236,-1.153177083,-2.027933435,-0.4820371570000001,-1.251170629,-1.229697226,-0.976363979,-1.241448731,-1.796006479,-1.080282286,-2.985177247,-3.2292205110000003,-1.36380959,-2.922303432,-3.903889093,0.513557052,1.308353119,-1.954710134,1.041669891,0.337278249,2.930755198,1.946743534,1.715480544,1.4697692759999998,0.965610369,0.728684938,2.335701956,1.148564314,1.351525747,-0.122583012,0.49204798,1.295896411,1.620867626,1.243137212,1.4999362630000002,1.3165168109999998,-10.04717744,-12.83105922,-5.830839215,2.303630947,-11.92949886,-11.73803425,-4.131557798,1.691748382,-0.569124348,-0.015231859,-0.698745642,-0.938979561,-0.037605283,0.067663862,0.937031385,0.503654395,4.643003992,-5.05576364,-10.11035467,-9.324444762999999,-2.367408491,-3.943252555,8.879269311,3.333901104,-0.223595643,-0.8480028709999999,1.194882563,2.282135343,0.838630306,1.126951792,0.112681746,-0.33658654600000004,-0.719998702,-0.655708014,-0.016217106000000002,0.66798106,0.039278478,1.096343431,-0.7302565109999999,-1.675983922,-0.036420892,0.13195035800000002,-1.0447145409999998,1.0447145409999998,-4.869295751,-2.507758298,-3.000761772,-1.663651199,-1.912309078,-1.834298023,-9.622281097,-7.269495018,-8.59041479,-8.81260929,-5.209254242,-6.181323431,-7.350371834,-7.937444112,-14.14302379,-13.32179603
1,2.254759024,0.439746379,-2.753704155,-5.498176702,-2.135663587,2.492823357,-0.439746379,-3.328378818,-5.802639704,-2.803249167,-0.504558195,-2.986818189,-2.912078672,-12.71706689,-12.91157949,-11.63095844,-14.22275148,-13.36083867,-11.53853331,-14.03520147,-13.03918902,-9.783645956,-10.61262758,-10.09255107,-9.917593808,-11.42216252,-11.49064199,-1.95931068,-1.4032902619999998,0.504558195,-1.871131524,-3.190274018,-3.2697544310000004,-3.454828088,-5.796669052,-4.896523368,-5.868600042000001,-4.780597473,-5.943861562,-4.008082543,-5.233668711,-4.415203968999999,-11.47979508,-11.9814891,-11.47737626,-11.11567431,-11.52395642,-10.92097104,6.387249204,6.266049289,7.520306275,4.649198462,6.246781395,6.110899725,8.451390539,4.107271712,-10.79481186,-10.32423451,-10.91294009,-11.69972664,15.81600593,16.19524381,-5.8716242670000005,-6.6852062010000015,-3.5653452260000003,-4.08054043,-5.029717849,-7.119841715,-3.678068334,-5.540550378,-3.301275725,-5.880387519,-3.038198668,-3.324582155,-5.869770682,-6.0570512339999985,-3.901573896,-4.989665777,-12.13811766,-12.18216903,-8.021048544,-8.915134068,2.694228769,3.392515453,-2.043732806,-1.880303757,10.97611403,10.31175201,4.781471007,5.472208042,-0.004136389,0.004136389,-1.7506237059999998,-1.318723506,-3.450883461,4.340269458,-6.0306596039999985,7.028056984,8.848085696,8.914607813,7.693175926,8.986719118,5.876064333,8.515409962,7.993884491,8.765577708,13.68826898,16.27729379
2,7.668030814,-0.161572523,-0.120956299,-1.305245349,1.2777159809999998,7.780701199,0.161572523,0.210934424,-1.5193704630000002,1.41088112,0.35750661,-0.6369708510000001,-0.316679104,-0.142266336,0.490514913,-1.513851808,-0.690066925,0.458838026,-0.8393089429999999,-0.50115365,0.08918175,-2.871848622,-2.333428911,-1.5284536519999998,-3.12002151,-2.753628299,-2.814748239,-2.747690153,-3.546253792,-0.35750661,-0.764465067,-1.363252774,-3.387450234,-2.376234064,-1.5603518980000002,-2.721799293,-2.313343509,-0.665347445,-1.585594629,-2.359654586,-2.749125324,-0.983867826,-0.387660102,0.481371206,1.95469537,0.695774103,0.326874108,1.7372904059999998,3.348209336,7.98854913,1.597062935,-1.096182472,3.5229116510000003,14.99539886,1.6643917169999998,-0.666868824,-1.061503125,-0.8384588620000001,-1.186523395,-1.074836609,0.999678462,0.990985808,-1.800661295,-0.994650732,24.27512376,3.1027505580000003,-3.517034022,-5.426745607000001,8.221237433999999,-2.566065236,16.18933808,22.46910193,0.31093992800000003,0.125538881,-0.23159752,3.561082024,-1.035045121,-2.466502195,-1.339370863,-1.743310764,-0.395940026,-0.806065567,-0.2207527,0.4583327820000001,4.972343649,4.930367071,-1.457029451,-1.023590848,1.97599914,1.479894406,-0.189882291,0.189882291,9.333683042,9.225051933,13.7646547,-1.499879941,14.38057893,-1.455611795,3.235715028,2.122531906,1.071461268,1.216347595,-1.29973525,1.817377355,3.495754875,2.214307733,27.58916767,30.37061783
3,1.034055413,0.233881803,-0.578997122,-0.124214878,-0.789613518,1.185515594,-0.233881803,-1.139551753,-0.313666918,-0.454566392,-1.414560992,0.7739054940000001,0.6581590589999999,-6.098729564,-8.62651414,-1.604060109,-0.14333884,-0.657487786,-0.486143718,-0.157856769,-0.207268964,3.621339265,5.844069464,5.663806941,1.192031375,5.6054338989999986,5.384777742000001,9.274457171,10.14577187,1.414560992,2.408017407,2.962254283,6.696585211,4.5690021110000005,-7.435605542999999,-11.76077478,-12.43327921,-12.03372665,-7.8555442489999985,-11.46666309,-11.62269484,-11.44742185,-5.1534254310000005,-3.197579562,-4.690828338999999,-4.790878931,-2.393536467,-4.349633125,-4.239009372,-4.161672705,-2.122014621,0.727987046,-5.120402412,-5.931233434,-0.147484796,2.303141129,-3.315612382,-2.845579639,-2.582438825,-2.227043014,-5.778402694,-6.08908153,-6.309269753,-5.93181219,19.19600071,19.82524529,21.72523122,19.95779262,13.39087841,16.60385949,15.65310627,17.16032293,-5.92851311,-5.434752137,-0.257060117,-1.185262737,-5.481235005,-1.20252823,-4.506968446,-4.743205019,-12.84978315,-13.45025883,0.308765712,2.29986182,-7.211103557,-6.946268858,-2.454970277,-2.171620741,-5.0796809000000005,-4.694056346,-1.670294815,1.670294815,-16.27356935,-17.02425148,-19.32054445,4.032271915,-18.35413537,4.748372022,-7.217507622999999,-4.62718254,-4.771163272,-3.967796216,1.345394308,2.219529439,-8.300312619,-6.3950832470000005,14.41729408,11.55390082
4,15.92786352,0.256238302,-5.828511482000001,-8.92405455,-4.297534582,16.33849338,-0.256238302,-5.940921301,-9.29599359,-4.554361759,-0.8602784590000001,-2.4894569090000003,-2.416294821,5.538036018,7.408796055,4.19084337,3.195047708,-0.08838879300000001,6.573782297,4.933241309,1.826241488,-7.476625239,-6.728675002999999,-9.24522283,-7.715033912000001,-6.198958907000001,-7.759978929,-17.01282544,-16.42276949,0.8602784590000001,-2.768902092,-3.993765912,-7.532761837000001,-5.574719635,-0.98373154,2.362039857,2.957575928,9.107655425,-2.219255139,0.445123252,3.746492325,7.838590507,6.9352286560000005,0.784253243,-2.349756972,7.445610537,0.440628447,-2.354928489,-2.802842011,-6.830706137000001,4.754424602,1.172803997,0.554925785,-2.183620935,3.72589699,2.690835818,8.622574875,8.687818848,9.169517486,9.985344619,8.332812181,8.81317775,15.42292105,15.73476224,-11.91437713,-15.91624102,-2.432938474,-8.850772516000001,-20.28880466,-21.41811497,-10.28203344,-9.698288251000001,2.626436552,2.771339107,0.8372239779999999,5.714351499,-2.805204407,-3.355164839,-0.620700017,-1.090579258,-7.803303086,-9.254470719,-0.915693712,1.869465619,-3.725304659,-4.70382085,4.822205834,4.515305109,2.0635045830000003,1.935113821,0.32831137,-0.32831137,25.48460931,16.41826638,4.758846567,7.168356083,5.643122533,7.04260739,-0.766374112,5.733552735,3.931357747,3.696961791,0.740734586,6.0049399060000015,3.596419198,4.398073751,-15.32243825,-12.12995527
5,0.320409923,-0.328730498,-0.027728908,-0.106425346,2.788104275,0.43121316,0.328730498,-0.036868513,-0.141971104,2.816958063,-0.737053836,2.607791581,3.217472569,10.79918799,9.919820439,16.0417565,18.36337781,16.44354609,13.61233807,17.69039401,17.85089832,12.90273908,10.69782742,9.067271221,11.42511993,10.13533378,8.199204012000001,-4.075484689,-2.252573983,0.737053836,2.084670627,0.668192063,1.869402757,0.865102377,-1.966817262,-0.805949965,-0.507003187,-0.685529772,-0.619752657,-1.097661609,-1.487482484,-1.037955433,12.26019163,13.73304836,11.92694225,13.17583682,13.66102931,13.92247049,-1.034456388,-0.294283535,1.031183185,-2.061936476,-0.16724103199999998,0.41381943,0.292129708,-0.327668877,17.19166154,17.32279048,17.20866111,17.44664361,5.191515374,3.928369867,10.99312008,7.954539225,4.519251212,5.998852012,8.344308637000001,8.84001457,8.227537847,13.49691389,6.8944574260000016,7.153546235,1.209236211,0.19754320600000005,0.12637117,0.2482617000000001,-2.37513724,-3.317003112,13.02124265,14.74015024,7.525092823,9.337069484,-0.339796758,1.863474985,28.27198644,29.01757493,3.643447813,3.702176962,7.5229214089999985,8.824159879,-0.179215558,0.179215558,25.80124621,23.79519114,20.19831648,-5.28327499,20.10915417,-2.603697582,-5.7966667260000015,-3.725276574,-3.137140318,-3.757877661,-9.459799357,-7.368047309,-5.297657476,-4.515035943,-0.288726511,-1.422330817
6,19.04614579,0.057569933,1.409651906,0.6951074,1.276498426,18.36429075,-0.057569933,1.149307562,1.355439768,0.519373664,-0.257638147,0.26105578100000004,-0.908469171,3.724829881,3.3065512910000003,5.000243823,5.5555836460000005,5.799079371,5.0052675010000005,4.6163191,5.696624382,0.427011283,-0.087218071,-0.08732801800000001,-0.081159804,-0.484259778,-0.658490991,6.0801430960000005,7.935799153,0.257638147,-0.108080408,0.051185419,-2.3639715580000003,-1.662069626,0.827932076,1.001118551,1.602392675,-0.970677013,0.594211539,0.8056053059999999,0.142120703,-0.519940296,4.40778287,5.631944674,5.163123969,5.075754936,5.676134452,5.6216297310000005,10.05592558,9.608217598,6.82762638,5.090792402,9.746252988,12.618406599999998,8.843483389,7.175891778,6.12618472,5.711235632,5.218849507,5.565142091,5.490060122999999,7.781341491,2.547574559,2.430467946,18.25625428,12.97834573,-3.755072516,-2.601454723,11.72563181,10.04032427,19.25672126,16.85907877,2.02755821,2.644778553,19.46562661,21.95892417,-2.11052336,7.5306039,7.775035082,5.474048193,2.449475359,2.549013131,5.755087867,12.70381265,4.969338882,9.829832271,1.067089497,0.756448773,3.421023249,2.74409177,0.215698468,-0.215698468,7.443905395,6.856023572000001,2.383626328,2.777708809,2.282925322,2.628328558,5.790067481,4.966339137,-0.8239457859999999,2.587030236,13.72531009,18.05827915,-5.182396149,-3.326612027,5.15341562,9.267442282000001
7,6.720449338,0.439725506,2.165465988,1.812412882,-1.303070863,6.298540353,-0.439725506,1.457883344,1.191663595,-1.642639219,1.2394609909999998,7.760847287000001,5.712990063,-6.223676163,-1.115364728,-30.91573373,-29.23691259,-24.30593362,-26.66919537,-29.47232896,-24.06546632,1.570203541,-3.234305988,4.276709568,9.779427856,-3.629004554,-1.846075881,34.9520639,35.72663789,-1.2394609909999998,2.851649055,6.526230846,19.85107875,15.78526103,-7.038466003,-7.150340666,-6.970503025,-6.885662653,-7.367216687999999,-7.485437514,-6.32887008,-6.934602349,-21.92095658,-27.99645456,-21.28098463,-20.57175038,-27.67219709,-20.62542835,24.47114243,26.24809242,9.550306467,18.60596134,21.946125100000003,25.85024696,10.61424689,23.92897151,-42.49957728,-41.23079434,-41.24979753,-42.35547026,-29.60955651,-30.74570361,-31.88695796,-27.7764294,45.73204439,43.94909889,44.11317611,45.8713758,32.23436975,39.33798064,41.51838197,43.41039041,3.596593684,4.634499053,6.825369882,8.301269551,4.733328751,6.519318051,-14.5085092,-15.53744639,7.0211428510000005,6.826613861,-0.520513619,-0.9005790640000001,-5.494943932000001,-5.227185472,0.549842064,-0.348227399,-9.190106173,-8.97052489,0.446681027,-0.446681027,1.408588466,-0.808468414,-24.57075282,2.730411002,-24.46562759,1.992003593,21.25888031,13.30902608,15.26246644,16.51962533,29.68273899,27.80488621,7.99692488,9.834500475,27.30088192,24.44655258
8,-3.229869787,-0.198650412,1.6274754530000002,1.977037701,-2.246058657,-3.467488794,0.198650412,2.365596226,2.206758717,-1.064606474,1.376379973,1.238586857,1.446759528,3.191518934,5.782415267999999,1.797540275,0.665631792,3.7147039,1.839919895,-0.22425007,5.062287102,-2.56515162,-2.700273005,6.9840034,-0.916925247,-3.965780327,0.039078438,-3.279808143,-4.486384628,-1.376379973,-0.996241282,0.425175271,-2.138365897,-2.123442646,-3.65463578,-6.351746436,-6.343742795,-8.709917207,-2.176881147,-5.688262053,-6.660238007,-7.953806021,-3.029235455,4.829834933,7.443805372000001,-3.13648656,4.154501501,13.42793614,-13.73333644,-13.86287133,-11.29785374,-8.922113927,-14.230791,-15.11609554,-13.69174549,-9.523122983,-6.5468995639999985,-6.184116096,-4.369804126,-4.794322074,7.19802833,3.648600116,-2.996439747,-3.187718953,-8.122266613999999,-3.391341725,-5.667847017000001,-7.684083771,-9.025292347,-4.014723326,-14.67546203,-5.893280817999999,0.063617224,-0.613361838,-9.510116193,-12.4017972,-3.482793871,-4.294558011,2.0078769480000003,-0.675641333,-4.343362374,-3.5597251560000003,-0.902485584,-2.41903153,1.826770747,1.018032485,-1.39494116,-2.3559798240000003,-1.886908736,-3.277996269,-0.212144867,0.212144867,-3.4109141110000003,-6.719652251,35.13731356,-5.44589703,35.00380582,-3.022268074,-10.86352492,-8.049965667,-7.394046201,-8.813361358,-1.772219514,-1.996879887,-9.05344284,-8.784248067,-26.09096215,-27.3030944
9,5.272882206,0.027094109,0.48783483,-0.900101493,5.701070077000001,4.353914809,-0.027094109,-0.209040016,-1.084296092,5.868516519,-0.284177826,1.871009417,1.153841548,22.01751298,18.99194683,27.113921,28.01302184,25.88843761,28.52010823,30.24693965,27.11789037,28.46778634,26.075106,21.84370056,27.41502267,27.82394674,25.20236169,-1.037218492,0.144505957,0.284177826,1.366111964,1.942982969,3.777992061,4.008814376,-1.800528134,-2.73221946,-2.609934285,5.9728713970000005,-1.868534702,-2.8406263110000003,-1.390410499,5.822059647000001,23.59767788,21.90264445,17.60315327,23.49648093,22.86518686,18.27733274,3.14161686,2.259017582,1.889771797,3.860601015,3.875890072,3.89316752,4.500496862,4.712067475,29.36187201,29.86299989,26.31043965,25.96139086,20.91604805,21.25232163,26.98913934,26.38578689,2.246320224,-2.615231862,-0.32894547,1.579305714,0.7500951770000001,6.093135976,-1.62960424,0.201561282,-2.129305245,-1.984934698,3.414090945,1.906461243,-5.435719477999999,-3.5312327010000004,22.73772803,24.72427608,8.230388016000001,7.740067317,1.843877014,3.495753697,12.83928922,11.60113681,4.200395481,3.518888221,10.29875378,10.2634035,0.307741053,-0.307741053,5.606068616,5.47543992,1.419252661,50.54991596,1.842722641,51.22911606,0.027477321,-0.226549549,-1.691619678,-0.691899302,5.921812856,7.275454625,-3.039119272,-1.416231155,0.5546424120000001,-1.0282608640000002
