,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,1.3229694282244528,2.0,0.0,0.935480654,1.0,-0.935480654,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,2.9788956446999997,0.05155088406708878,2.0,2.0,3.0153476244,3.0,2.942443665,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,0.9198996526000002,0.5716990532490548,3.0,4.0,0.9173480579000001,5.0,0.3494806673,6.0,1.4928702326,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,3.0749571437,0.1546118635951213,2.0,7.0,3.1842842409,8.0,2.9656300465000003,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.1730672834089463,2.0,9.0,0.1223770497,10.0,-0.1223770497,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,0.2635996626,0.16627070737846963,2.0,11.0,0.14602851790000002,12.0,0.3811708073,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.0026896403069542256,2.0,13.0,0.0019018629000000001,14.0,-0.0019018629000000001,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.706725221225,0.46377882994910224,4.0,15.0,-1.3061322201,16.0,-0.7825334184,17.0,-0.2074404823,18.0,-0.5307947641,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-4.492194477,0.24082684608859375,4.0,19.0,-4.6481580398,20.0,-4.1485659783,21.0,-4.6696285815,22.0,-4.5024253084,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.039890260600000005,0.6251998906148769,3.0,23.0,-0.4340245475,24.0,0.6809788742,25.0,-0.3666251085,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,-1.06964570665,2.2221808798287537,2.0,26.0,0.5016734625,27.0,-2.6409648758,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,0.0,0.8171137240674775,3.0,28.0,-0.2342277391,29.0,0.9086489999999999,30.0,-0.6744212609,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,0.7617689387678124,2.0,31.0,0.5386519823,32.0,-0.5386519823,,,,,,,,,,,,
13,Catabolite_repression__delHfq,1.02659512975,0.029142945589378386,2.0,33.0,1.0059879553,34.0,1.0472023042,,,,,,,,,,,,
