,A,MexS,GlcC
R2,,0.13774827662351907,0.0034965238894908435
xmin,,-10.66568081,-2.468979894
xmid,,0.10524447704214253,
xmax,,2.650295785,3.6191136420000003
ystart,,-0.0543279871403467,1.526316016516654
yend,,12.881916346629504,-1.1109845740277338
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,0.935480654,0.250622628,-0.26627727700000003
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,-0.935480654,-0.250622628,0.26627727700000003
AB569_EDTA_NaNO2:NaNO2:1,3.0153476244,0.7702116440000001,0.868247732
AB569_EDTA_NaNO2:NaNO2:2,2.942443665,0.709074643,1.15884629
AB569_EDTA_NaNO2:EDTA:1,0.9173480579000001,-0.025924263000000003,0.139902788
AB569_EDTA_NaNO2:EDTA:2,0.3494806673,-0.160116112,0.580719548
AB569_EDTA_NaNO2:EDTA:3,1.4928702326,-0.09726193,0.792171289
AB569_EDTA_NaNO2:NaNO2_EDTA:1,3.1842842409,0.480523342,1.044522957
AB569_EDTA_NaNO2:NaNO2_EDTA:2,2.9656300465000003,0.42786204800000005,1.560757657
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,0.1223770497,-0.057435997,-0.19147389
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,-0.1223770497,0.057435997,0.19147389
Anthranilate_metabolism_GntR_AntP:antP:1,0.14602851790000002,-0.5573488790000001,0.458738177
Anthranilate_metabolism_GntR_AntP:antP:2,0.3811708073,-0.34852997900000005,0.49062148800000005
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,0.0019018629000000001,-0.08124693300000001,-0.09241808600000001
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,-0.0019018629000000001,0.08124693300000001,0.09241808600000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,-1.3061322201,0.11885263800000001,-0.45974733700000003
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,-0.7825334184,0.12208178,-0.559288831
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,-0.2074404823,-0.29758992700000003,-0.20042857400000003
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,-0.5307947641,-0.13817463,0.3548977
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-4.6481580398,-0.685647337,-2.283943878
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-4.1485659783,-0.694252065,-1.902540471
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-4.6696285815,-0.469081835,-2.267567513
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-4.5024253084,-0.53887837,-1.9752734470000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,-0.4340245475,-0.29032677500000004,0.208465221
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,0.6809788742,0.030084528000000003,0.041991413000000005
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,-0.3666251085,-0.14892297100000002,0.13633017
Catabolise_Nucleic_Acids:L_asp:1,0.5016734625,-0.373149094,0.11457123
Catabolise_Nucleic_Acids:L_asp:2,-2.6409648758,-0.742636347,0.04716063
Catabolise_Nucleic_Acids:DNA_1:1,-0.2342277391,-0.049386283,-0.046534842
Catabolise_Nucleic_Acids:DNA_1:2,0.9086489999999999,0.12955070100000002,0.334257438
Catabolise_Nucleic_Acids:DNA_1:3,-0.6744212609,-0.080164418,-0.287722596
Catabolite_repression:del_hfq_crc_wt:1,0.5386519823,0.07541539700000001,-0.15289402800000002
Catabolite_repression:del_hfq_crc_wt:2,-0.5386519823,-0.07541539700000001,0.15289402800000002
Catabolite_repression:delHfq:1,1.0059879553,-0.6770463670000001,-0.6676397620000001
Catabolite_repression:delHfq:2,1.0472023042,-0.725662278,-0.669000695
Catabolite_repression:deldcrc:1,1.9897019227000001,-0.9177525200000001,0.181946499
Catabolite_repression:deldcrc:2,2.1320503147,-0.9715044930000001,-0.46594915000000003
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.0149122135,-0.039745378000000005,0.153741195
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.22482066720000002,-0.037443561,0.171511939
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,0.2099084537,0.077188939,-0.325253134
Diallyl_disulphide_treatment:PAO1_DDS:1,15.3796748782,0.485634275,-1.434418337
Diallyl_disulphide_treatment:PAO1_DDS:2,17.0826783219,0.7132512430000001,-0.9856215970000001
Diallyl_disulphide_treatment:PAO1_DDS:3,15.831643932,0.535397381,-0.920259743
Dispersed_cells:PAO1_dispersed_wt:1,0.3114190411,-0.187087302,-0.008796647000000001
Dispersed_cells:PAO1_dispersed_wt:2,-0.3114190411,0.187087302,0.008796647000000001
Dispersed_cells:PyhjH_dispersed:1,5.6102686399,0.463193813,1.162627547
Dispersed_cells:PyhjH_dispersed:2,5.379009455,0.808269804,1.333627054
Dispersed_cells:PA01_Planktonic:1,-2.2936948017,0.7063716640000001,2.207410615
Dispersed_cells:PA01_Planktonic:2,-1.9043608511,0.46023541300000004,2.338939902
Dispersed_cells:PAO1_Biofilm:1,-2.5533785186999998,0.6748387290000001,1.906787992
Dispersed_cells:PAO1_Biofilm:2,-0.2811403404,1.088196857,2.002889624
