,name,x,y,cog,color,link
meta,start,0.0940517455015866,,,,
b0002,thrA,337,-0.0398756126,Amino acid transport and metabolism,#ff0000,
b0003,thrB,2801,0.0068186925,Nucleotide transport and metabolism,#00bfbf,
b0004,thrC,3734,0.0008595850000000001,Amino acid transport and metabolism,#ff0000,
b0005,yaaX,5234,0.020705329800000002,Function unknown,#708090,
b0006,yaaA,5683,-0.0187117138,Function unknown,#708090,
b0007,yaaJ,6529,0.009980186700000001,Amino acid transport and metabolism,#ff0000,
b0008,talB,8238,-0.002218276,Carbohydrate transport and metabolism,#ffc0cb,
b0009,mog,9306,0.0062639474,Nucleotide transport and metabolism,#00bfbf,
b0010,satP,9928,-0.021708836800000002,Function unknown,#708090,
b0011,yaaW,10643,-0.0391064959,Function unknown,#708090,
b0012,mbiA,10830,-0.0063586843,No COG annotation,#87cefa,
b0013,yaaI,11382,0.0331215175,Function unknown,#708090,
b0014,dnaK,12163,0.0059371120000000005,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0015,dnaJ,14168,0.0062312686,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0016,insL-1,15445,-0.0077439826,"Replication, recombination and repair",#ff00ff,
b0018,mokC,16751,0.0028901866,Function unknown,#708090,
b0019,nhaA,17489,0.0095763183,Inorganic ion transport and metabolism,#0000ff,
b0020,nhaR,18715,-0.0114287516,Transcription,#f4a460,
b0021,insB-1,19811,-0.0026071677,"Replication, recombination and repair",#ff00ff,
b0022,insA-1,20233,-0.0092263487,"Replication, recombination and repair",#ff00ff,
b0023,rpsT,20815,-0.0202095666,"Translation, ribosomal structure and biogenesis",#000000,
b0024,yaaY,21181,-0.0349100769,Function unknown,#708090,
b0025,ribF,21407,0.0014032736,Coenzyme transport and metabolism,#008000,
b0026,ileS,22391,-0.0079532304,"Translation, ribosomal structure and biogenesis",#000000,
b0027,lspA,25207,-0.0140319989,Cell wall/membrane/envelope biogenesis,#c71585,
b0028,fkpB,25826,0.0100286639,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0029,ispH,26277,0.00080457,Lipid transport and metabolism,#40e0d0,
b0030,rihC,27293,-0.012542283100000001,Nucleotide transport and metabolism,#00bfbf,
b0031,dapB,28374,-0.0144090393,Amino acid transport and metabolism,#ff0000,
b0032,carA,29651,0.0086702506,Nucleotide transport and metabolism,#00bfbf,
b0033,carB,30817,0.0030069927000000002,Nucleotide transport and metabolism,#00bfbf,
b0034,caiF,34300,-0.0132467033,Transcription,#f4a460,
b0035,caiE,34781,0.0134940712,Function unknown,#708090,
b0036,caiD,35377,-0.00517654,Lipid transport and metabolism,#40e0d0,
b0037,caiC,36271,0.0073902142,Lipid transport and metabolism,#40e0d0,
b0038,caiB,37898,0.0116472772,Energy production and conversion,#90ee90,
b0039,caiA,39244,-0.0100756707,Lipid transport and metabolism,#40e0d0,
b0040,caiT,40417,-0.0069059027,Cell wall/membrane/envelope biogenesis,#c71585,
b0041,fixA,42403,0.0102897652,Energy production and conversion,#90ee90,
b0042,fixB,43188,-0.0011001227,Energy production and conversion,#90ee90,
b0043,fixC,44180,-0.0034955493000000002,Energy production and conversion,#90ee90,
b0045,yaaU,45807,0.0371889831,Inorganic ion transport and metabolism,#0000ff,
b0046,kefF,47246,0.0009666928000000001,Energy production and conversion,#90ee90,
b0047,kefC,47769,-0.0068689229,Inorganic ion transport and metabolism,#0000ff,
b0048,folA,49823,-0.0025784261,Coenzyme transport and metabolism,#008000,
b0049,apaH,50380,-0.0011562881000000001,Signal transduction mechanisms,#00ff00,
b0050,apaG,51229,0.0131300407,Inorganic ion transport and metabolism,#0000ff,
b0051,rsmA,51609,0.0084781758,"Translation, ribosomal structure and biogenesis",#000000,
b0052,pdxA,52427,0.001653327,Coenzyme transport and metabolism,#008000,
b0053,surA,53416,0.0066663508,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0054,lptD,54755,0.0076341745,Cell wall/membrane/envelope biogenesis,#c71585,
b0055,djlA,57364,0.002253516,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0056,yabP,58474,0.001887846,Function unknown,#708090,
b0057,yabQ,59121,0.0096067153,No COG annotation,#87cefa,
b0058,rluA,59687,-0.0035138186,"Translation, ribosomal structure and biogenesis",#000000,
b0059,rapA,60358,0.0045148149000000005,Transcription,#f4a460,
b0060,polB,63429,-0.007307572,"Replication, recombination and repair",#ff00ff,
b0061,araD,65855,-0.012595242000000001,Carbohydrate transport and metabolism,#ffc0cb,
b0062,araA,66835,0.0112581495,Carbohydrate transport and metabolism,#ffc0cb,
b0063,araB,68348,0.0490771569,Nucleotide transport and metabolism,#00bfbf,
b0064,araC,70387,0.0442627218,Transcription,#f4a460,
b0065,yabI,71351,0.0013961402,Function unknown,#708090,
b0066,thiQ,72229,-0.0219575831,Inorganic ion transport and metabolism,#0000ff,
b0067,thiP,72911,-0.0195504319,Inorganic ion transport and metabolism,#0000ff,
b0068,thiB,74497,0.011920588000000001,Inorganic ion transport and metabolism,#0000ff,
b0069,sgrR,75644,-0.0162823505,Transcription,#f4a460,
b4662,sgrT,77388,-0.0022220094,Energy production and conversion,#90ee90,
b0070,setA,77621,0.007611761900000001,Inorganic ion transport and metabolism,#0000ff,
b0071,leuD,78848,0.005589109300000001,Amino acid transport and metabolism,#ff0000,
b0072,leuC,79464,-0.0072857637000000005,Amino acid transport and metabolism,#ff0000,
b0073,leuB,80867,0.0066098082,Energy production and conversion,#90ee90,
b0074,leuA,81958,-0.0024653386000000003,Amino acid transport and metabolism,#ff0000,
b0076,leuO,84368,-0.0060054117,Transcription,#f4a460,
b0077,ilvI,85630,-0.0087742459,Coenzyme transport and metabolism,#008000,
b0078,ilvH,87357,-0.0064900202,Amino acid transport and metabolism,#ff0000,
