,name,x,y,cog,color,link
meta,start,0.31246092960367267,,,,
BSU_00010,dnaA,410,0.016994045964502567,"Replication, recombination and repair",#1e90ff,
BSU_00020,dnaN,1939,0.01346273030240718,"Replication, recombination and repair",#1e90ff,
BSU_00030,rlbA,3206,0.0014532032519785805,Function unknown,#0000ff,
BSU_00040,recF,3437,-0.008297282416948265,"Replication, recombination and repair",#1e90ff,
BSU_00050,remB,4567,0.008404115104952767,Function unknown,#0000ff,
BSU_00060,gyrB,4867,-0.0022338811851532283,"Replication, recombination and repair",#1e90ff,
BSU_00070,gyrA,6994,0.001011719786268706,"Replication, recombination and repair",#1e90ff,
BSU_00080,yaaC,14847,-0.008263393298889364,Function unknown,#0000ff,
BSU_00090,guaB,15915,0.0004955430229441276,Nucleotide transport and metabolism,#87ceeb,
BSU_00100,dacA,17534,-0.007240263408510613,Cell wall/membrane/envelope biogenesis,#c71585,
BSU_00110,pdxS,19062,-0.005851437720247072,Coenzyme transport and metabolism,#d3d3d3,
BSU_00120,pdxT,19968,0.0004600485648489839,Coenzyme transport and metabolism,#d3d3d3,
BSU_00130,serS,20880,0.0008398006013891605,"Translation, ribosomal structure and biogenesis",#daa520,
BSU_00140,dck,22496,0.008219747019195584,Nucleotide transport and metabolism,#87ceeb,
BSU_00150,dgk,23146,0.0040984438238905714,Nucleotide transport and metabolism,#87ceeb,
BSU_00160,sleL,23868,-0.001779041515326089,Cell wall/membrane/envelope biogenesis,#c71585,
BSU_00170,yaaI,25221,0.00018413628322887468,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
BSU_00180,tadA,25852,-0.009215842539093902,Nucleotide transport and metabolism,#87ceeb,
BSU_00190,dnaX,26814,-0.0037759418744839047,"Replication, recombination and repair",#1e90ff,
BSU_00200,ebfC,28529,0.003830361803419783,Function unknown,#0000ff,
BSU_00210,recR,28867,-0.0006626564847439536,"Replication, recombination and repair",#1e90ff,
BSU_00220,yaaL,29481,0.003738878011013594,Function unknown,#0000ff,
BSU_00230,bofA,29772,0.02158730378869742,Function unknown,#0000ff,
BSU_00240,csfB,35531,-0.0030353480547016076,Function unknown,#0000ff,
BSU_00250,xpaC,35845,-0.01769041376033311,Function unknown,#0000ff,
BSU_00260,yaaN,36478,-0.007417519201260665,Inorganic ion transport and metabolism,#8b4513,
BSU_00270,yaaO,37720,0.0017876296711673012,Amino acid transport and metabolism,#ff0000,
BSU_00280,tmk,39159,0.006516643912030596,Nucleotide transport and metabolism,#87ceeb,
BSU_00290,darA,39871,0.009682067286852242,Function unknown,#0000ff,
BSU_00300,yaaR,40213,0.015023069085915913,Function unknown,#0000ff,
BSU_00310,holB,40665,0.0111842647354812,"Replication, recombination and repair",#1e90ff,
BSU_00320,ricT,41657,0.008722481541706247,Function unknown,#0000ff,
BSU_00330,dnaH,42499,0.016872615122042925,"Replication, recombination and repair",#1e90ff,
BSU_00340,trmNF,42917,0.008542436888947834,Function unknown,#0000ff,
BSU_00350,yazA,43647,-0.0004767918805726949,"Replication, recombination and repair",#1e90ff,
BSU_00360,rsmI,43921,0.002990396255855717,Coenzyme transport and metabolism,#d3d3d3,
BSU_00370,abrB,44848,-0.004499427102554701,Transcription,#000000,
