,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.44231566069154576,2.0,0.0,-0.31276440310000003,1.0,0.31276440310000003,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,1.62377090985,0.22353359132656983,2.0,2.0,1.4657087916,3.0,1.7818330280999999,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,-0.18512940943333334,0.31781824223575034,3.0,4.0,0.18135516240000002,5.0,-0.3849617241,6.0,-0.3517816666,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,1.31510032645,0.7726922774424025,2.0,7.0,0.7687243773,8.0,1.8614762756,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.06605788481001297,2.0,9.0,0.0467099783,10.0,-0.0467099783,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,0.18963851945000001,0.9685285947912914,2.0,11.0,-0.4952146177,12.0,0.8744916566000001,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.034482028526279206,2.0,13.0,0.0243824762,14.0,-0.0243824762,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.44799902027500005,0.9589383530195873,4.0,15.0,0.8731481160000001,16.0,-0.7450980753,17.0,-0.5124443225,18.0,-1.4076017993,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,3.6574526839750003,0.46962769757266376,4.0,19.0,3.4764435754000003,20.0,3.3548055809,21.0,4.3577179671,22.0,3.4408436125,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-1.5743146710666667,0.12669830690413014,3.0,23.0,-1.4853304456,24.0,-1.7193742571000001,25.0,-1.5182393105,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,-1.41495050475,0.834796027778824,2.0,26.0,-2.0052404369,27.0,-0.8246605726,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,0.0,2.3451861041560496,3.0,28.0,-1.4882013474,29.0,2.7033965741,30.0,-1.2151952267000001,,,,,,,,,,
