,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,2.323697589553338,2.0,0.0,1.643102323,1.0,-1.643102323,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,-0.622820073,0.6128172286410027,2.0,2.0,-0.18949285500000002,3.0,-1.056147291,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,-1.2737812186666666,0.3795990845524951,3.0,4.0,-1.626802723,5.0,-0.8722652930000001,6.0,-1.32227564,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,-1.1548961700000002,0.4138602298636356,2.0,7.0,-1.4475395450000001,8.0,-0.8622527950000001,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.14086918362294873,2.0,9.0,-0.099609555,10.0,0.099609555,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,1.7566606735,0.020532188187528767,2.0,11.0,1.771179123,12.0,1.7421422240000002,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.08295420940748283,2.0,13.0,-0.058657484,14.0,0.058657484,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,2.161852177,2.0284680756518165,4.0,15.0,4.97791382,16.0,2.078590266,17.0,1.375458902,18.0,0.21544572,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,0.10243402100000001,0.13302021491274457,4.0,19.0,-0.005432805000000001,20.0,0.035716743,21.0,0.294025835,22.0,0.085426311,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.5668156776666667,0.12470435108860801,3.0,23.0,0.5011307110000001,24.0,0.48868388900000004,25.0,0.710632433,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.0816016894975547,2.0,26.0,0.057701108,27.0,-0.057701108,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,-2.2776740685,0.19643310345139509,2.0,28.0,-2.416573248,29.0,-2.138774889,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,-3.1769777965,0.025870410221923545,2.0,30.0,-3.158684654,31.0,-3.195270939,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.45883215043642184,2.0,32.0,-0.324443325,33.0,0.324443325,,,,,,,,,,,,
14,Catabolite_repression__delHfq,21.34050098,0.05444542610013827,2.0,34.0,21.37899971,35.0,21.30200225,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,23.17418573,0.2474471673237138,2.0,36.0,22.99921416,37.0,23.3491573,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,0.0,3.9647421405051317,3.0,38.0,-2.55678116,39.0,4.567209945,40.0,-2.010428785,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,4.380910750999999,1.6001651010008635,3.0,41.0,5.769846638,42.0,2.631136607,43.0,4.741749008,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.09842973911692438,2.0,44.0,-0.069600336,45.0,0.069600336,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,0.0415269315,0.1808678814894006,2.0,46.0,-0.08636597400000001,47.0,0.16941983700000002,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,0.025733428000000003,,1.0,48.0,0.025733428000000003,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,-0.36603678100000003,0.24947498552338315,2.0,49.0,-0.18963132700000002,50.0,-0.542442235,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,-0.012866713499999988,0.5469030799719861,2.0,51.0,-0.39958559,52.0,0.373852163,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,0.3293291973333334,0.31910090760761434,3.0,53.0,0.535964733,54.0,-0.038188695,55.0,0.49021155400000005,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,-0.7150506503333333,0.29747670625840344,3.0,56.0,-1.038906425,57.0,-0.45397404300000005,58.0,-0.652271483,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,-0.5938564430000001,,1.0,59.0,-0.5938564430000001,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,0.0,0.14654999323597415,2.0,60.0,0.103626494,61.0,-0.103626494,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,-2.6361662145,0.029118353900453073,2.0,62.0,-2.615576429,63.0,-2.656756,,,,,,,,,,,,
28,yhjH_knockout__PA_delwspF,10.301660915,5.494376264474034,2.0,64.0,14.18677163,65.0,6.4165502,,,,,,,,,,,,
29,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,-4.13935572775,0.2331216265956437,4.0,66.0,-4.241052648,67.0,-3.8294942770000002,68.0,-4.375752883,69.0,-4.111123103,,,,,,,,
30,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,-2.5000000680730494e-10,0.33091317799343417,4.0,70.0,-0.38391609600000004,71.0,-0.090488334,72.0,0.063419152,73.0,0.41098527700000004,,,,,,,,
31,Pseudomonas_culture_MOPS_Glycerol_Acetate__Gly_Hypoxia,-5.436518125,0.16874061057621528,2.0,74.0,-5.317200495,75.0,-5.555835755,,,,,,,,,,,,
32,Pseudomonas_culture_MOPS_Glycerol_Acetate__Glycerol_wt,0.0,0.23026442055070054,3.0,76.0,-0.25294484500000003,77.0,0.055508471000000004,78.0,0.19743637400000003,,,,,,,,,,
33,p-anisaldehyde_epigallocatechin_gallate__Microbe_Control_1,0.0,0.5002560198990349,2.0,79.0,-0.35373442400000005,82.0,0.35373442400000005,,,,,,,,,,,,
34,p-anisaldehyde_epigallocatechin_gallate__Microbe_p-anisaldehyde,-2.943699746,0.16653103199265465,2.0,80.0,-2.825944524,81.0,-3.061454968,,,,,,,,,,,,
35,Lung_infection_transcriptome__PA01_LS1,-1.8863110555,1.588087487459332,2.0,83.0,-0.763363624,84.0,-3.009258487,,,,,,,,,,,,
36,Lung_infection_transcriptome__PA01_CS1,0.0,0.1934481306634687,2.0,85.0,0.13678848500000002,86.0,-0.13678848500000002,,,,,,,,,,,,
37,Testosterone_treatment__Testosterone_Control,0.0,1.2168641270221352,2.0,87.0,0.8604528760000001,88.0,-0.8604528760000001,,,,,,,,,,,,
38,Testosterone_treatment__Testosterone_2.5,-1.1975646434999998,1.2379724120748592,2.0,89.0,-0.322185956,90.0,-2.072943331,,,,,,,,,,,,
39,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_COU,4.854463074,1.2124542666586122,3.0,91.0,4.85196463,92.0,6.068164632,93.0,3.64325996,,,,,,,,,,
40,Planktonic_biofilm_coumarin__E-MTAB-6629:PC_COU,-2.6904376620000003,0.619977903505559,3.0,94.0,-2.514619547,95.0,-3.379336398,96.0,-2.177357041,,,,,,,,,,
41,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_CTRL,-1.6666675447159682e-10,3.616230369730537,6.0,97.0,3.374144389,98.0,3.843073872,99.0,2.591921875,100.0,-3.477821447,101.0,-3.598928367,102.0,-2.732390323,,,,
42,Dispersed_cells__PAO1_dispersed_wt,0.0,1.0361039470878972,2.0,103.0,0.732636127,104.0,-0.732636127,,,,,,,,,,,,
43,Dispersed_cells__PyhjH_dispersed,1.3228624925,0.28555423434233845,2.0,105.0,1.524779828,106.0,1.120945157,,,,,,,,,,,,
44,Dispersed_cells__PA01_Planktonic,-0.760893468,0.4004359278309618,2.0,107.0,-0.477742508,108.0,-1.044044428,,,,,,,,,,,,
45,Dispersed_cells__PAO1_Biofilm,-0.7321979445000001,0.3530809152771138,2.0,109.0,-0.9818638540000001,110.0,-0.482532035,,,,,,,,,,,,
46,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,0.7380068716666667,0.1732186430449168,3.0,111.0,0.639169565,112.0,0.6368330670000001,113.0,0.938017983,,,,,,,,,,
47,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,4.625929269271485e-18,0.20765346048131916,3.0,114.0,0.12359589200000001,115.0,-0.239738951,116.0,0.116143059,,,,,,,,,,
48,gcsR_mutant__PAO1_rep_wt,0.0,0.0025215837939045376,2.0,117.0,-0.0017830290000000002,118.0,0.0017830290000000002,,,,,,,,,,,,
49,gcsR_mutant__GcsR_rep,0.21215299200000004,0.45789561861743866,2.0,119.0,-0.111628105,120.0,0.5359340890000001,,,,,,,,,,,,
50,ampC_mutation__PA_Cef_taz_wt,0.0,2.2796643730315664,2.0,121.0,-1.611966137,126.0,1.611966137,,,,,,,,,,,,
51,ampC_mutation__PA_mutS_Cef_taz,1.3712174845,0.7949056994713113,2.0,122.0,0.809134274,127.0,1.933300695,,,,,,,,,,,,
52,ampC_mutation__PA_mutS,0.16760371316666658,2.1866584267909515,6.0,123.0,2.649562241,124.0,-1.723742781,125.0,0.142979734,128.0,1.306557254,129.0,-3.0743054340000002,130.0,1.704571265,,,,
53,Riboregulatory_protein_RsmN__Prelim_Total_Lib_wt,-1.9999999989472884e-10,0.25600747551835895,5.0,131.0,-0.43179877800000005,132.0,0.07107613800000001,135.0,-0.0120859,136.0,0.208966801,137.0,0.16384173800000001,,,,,,
54,Riboregulatory_protein_RsmN__Prelim_RsmN_Lib,-1.2363817105000001,0.3156133832085583,2.0,133.0,-1.4595540740000001,134.0,-1.013209347,,,,,,,,,,,,
55,Riboregulatory_protein_RsmN__Final_RsmN_Lib,-0.4468618903333333,0.2041450038922311,3.0,138.0,-0.46596157200000005,139.0,-0.640785842,140.0,-0.23383825700000002,,,,,,,,,,
56,n-alkanes_treatment__PA_alkane,-8.505907502500001,1.3326856361336337,2.0,141.0,-9.448258553,142.0,-7.563556452,,,,,,,,,,,,
57,n-alkanes_treatment__PA_Glycerol,-3.33333360913457e-10,1.1510895960107117,3.0,143.0,0.119982791,144.0,1.0863987449999999,145.0,-1.206381537,,,,,,,,,,
58,Catabolise_Nucleic_Acids__L_asp,2.4033665109999998,0.5083167982024692,2.0,146.0,2.043932256,147.0,2.762800766,,,,,,,,,,,,
59,Catabolise_Nucleic_Acids__DNA_1,4.625929269271485e-18,0.12521881838892743,3.0,148.0,-0.141156171,149.0,0.043449613000000005,150.0,0.09770655800000001,,,,,,,,,,
60,cysB_mutant__PAO1HH_wt,0.0,0.5930041828991831,2.0,151.0,0.41931727900000004,152.0,-0.41931727900000004,,,,,,,,,,,,
61,cysB_mutant__cysBHH,0.5318580820000001,0.5497246491343257,3.0,153.0,0.9572101730000001,154.0,0.7272309170000001,155.0,-0.088866844,,,,,,,,,,
62,ersA_knockout__delersA,-1.2473218835,0.7537942099856365,2.0,156.0,-0.7143088860000001,157.0,-1.780334881,,,,,,,,,,,,
63,ersA_knockout__wt_BHI,0.0,0.31168087460592,2.0,158.0,-0.22039166000000002,159.0,0.22039166000000002,,,,,,,,,,,,
