,BSU_35000
LBexp_1,12.5192
LBexp_2,12.7836
LBexp_3,12.5223
LBtran_1,11.7242
LBtran_2,11.7812
LBtran_3,11.6011
LBstat_1,11.2601
LBstat_2,11.2163
LBstat_3,10.995
LBGexp_1,12.2281
LBGexp_2,12.3504
LBGexp_3,12.2986
LBGtran_2,12.5157
LBGtran_3,12.9021
LBGstat_1,12.2374
LBGstat_2,12.3546
LBGstat_3,11.9658
S0_1,11.3261
S0_2,11.173
S0_3,11.4651
S1_1,12.0745
S1_2,11.9581
S1_3,12.2672
S2_1,11.5158
S2_2,11.551
S2_3,11.2726
S3_1,11.718
S3_2,12.0086
S4_1,12.213
S4_2,11.7184
S4_3,11.3095
S5_1,11.829
S5_2,12.1529
S5_3,12.3547
S6_1,10.8435
S6_2,7.5529
S6_3,11.2234
S6/t_1,10.836500000000001
S6/t_2,7.6569
S6_4,10.4515
S6_5,11.2593
S6_6,11.281
S7_4,10.7169
S7_5,10.405
S7_6,10.7979
S8_4,10.1982
S8_5,9.1423
G135_1,12.0856
G135_3,10.1471
G150_1,11.9526
G150_2,12.2799
G150_3,12.2858
G180_1,11.7626
G180_2,12.2818
G180_3,10.7307
C30_1,11.0086
C30_2,11.3684
C90_1,11.7828
C90_2,12.3353
BI_1,11.9592
BI_2,12.1261
BC_2,11.4279
BC/t_1,10.7614
BC/t_2,11.1483
BC_1,10.5752
Sw_1,10.6853
Sw_2,11.5192
BT_1,10.4989
BT_2,9.9362
B36_1,12.1155
B36_2,12.1307
B60_1,11.4063
B60_2,11.2853
M9exp_1,12.3583
M9exp_2,11.8623
M9exp_3,11.72
M9tran_1,11.573
M9tran_2,11.459
M9tran_3,11.8552
M9stat_1,9.92
M9stat_2,9.6204
M9stat_3,9.4481
M+G_1,11.2593
M+G_2,11.7341
M+G_3,11.5388
Glu_1,12.2007
Glu_2,12.1876
Glu_3,12.4335
Fru_1,12.4666
Fru_2,12.3802
Fru_3,11.7215
Mal_1,10.936
Mal_2,11.4464
Mal_3,11.6655
G+S_2,11.4634
G+S_3,11.9186
Pyr_1,11.2336
Pyr_2,11.6973
Pyr_3,11.4272
Gly_1,10.7725
Gly_2,11.3166
Gly_3,9.8649
Glucon_1,11.2391
Glucon_2,11.5307
Glucon_3,11.0584
aero_1,12.0725
aero_2,11.0494
aero_3,12.1128
nit_1,11.5751
nit_2,11.9474
nit_3,11.644400000000001
ferm_1,11.1959
ferm_2,11.4906
ferm_3,11.7654
T-5.40H_1,12.5681
T-4.40H_1,12.2131
T-3.40H_1,12.0999
T-2.40H_1,11.7489
T-1.40H_1,11.664
T-1.10H_1,11.7154
T-0.40H_1,11.4883
T0.0H_1,11.4062
T0.30H_1,11.1283
T1.0H_1,11.2296
T1.30H_1,10.7813
T2.0H_1,10.7782
T2.30H_1,11.4522
T3.0H_1,11.1057
T3.30H_1,11.3191
T4.0H_1,11.096
T5.0H_1,10.4892
HPh_1,11.8951
HPh_2,11.5497
HPh_3,11.3784
LPh_1,11.7725
LPh_2,12.6078
LPh_3,11.9999
LPhT_1,11.7067
LPhT_2,11.7788
LPhT_3,12.3593
SMMPr_1,11.485
SMMPr_2,11.5249
SMMPr_3,11.4929
HiTm_1,10.7564
HiTm_2,11.7063
HiTm_3,11.5296
LoTm_1,12.0123
LoTm_2,11.6276
LoTm_3,11.8544
HiOs_1,11.8053
HiOs_2,11.4815
HiOs_3,11.6392
BMM_1,12.1505
BMM_2,11.8869
BMM_3,11.5096
Heat_1,12.1007
Heat_2,11.9472
Heat_3,11.4592
Cold_1,12.753
Cold_2,11.6458
Cold_3,10.8229
Etha_1,10.1515
Etha_2,9.7682
Etha_3,10.205
SMM_1,11.8279
SMM_2,11.7464
SMM_3,11.9466
Salt_1,10.8194
Salt_2,10.5928
Salt_3,10.6585
Mt0_1,12.4055
Mt0_3,12.7164
M0t45_1,12.2099
M0t45_2,12.4963
M0t45_3,12.6375
M0t90_1,10.7723
M0t90_2,12.1323
M0t90_3,11.4097
M40t45_1,12.1031
M40t45_2,12.0272
M40t45_3,12.7638
M40t90_1,11.5102
M40t90_2,12.3173
M40t90_3,12.1989
dia0_1,12.4089
dia0_2,12.3902
dia0_3,12.6872
dia5_1,11.9304
dia5_2,11.7907
dia5_3,11.8416
dia15_1,11.8353
dia15_2,12.2662
dia15_3,11.5383
Diami_1,11.1236
Diami_2,11.5192
Diami_3,11.5174
Paraq_1,12.2512
Paraq_2,12.4893
Paraq_3,11.0019
H2O2_1,12.0286
H2O2_2,12.4305
H2O2_3,12.1194
Oxctl_1,11.487
Oxctl_2,11.6289
Oxctl_3,12.173
GM-0.1_1,11.956900000000001
GM-0.2_1,12.0849
GM+5_1,11.692
GM+15_1,12.1895
GM+25_1,12.3706
GM+45_1,12.3559
GM+60_1,12.3015
GM+90_1,12.3741
GM+120_1,11.3864
GM+150_1,11.5611
GM-0.1_2,12.4934
GM-0.2_2,12.31
GM+5_2,12.3297
GM+10_2,12.1997
GM+15_2,12.0232
GM+25_2,12.0183
GM+45_2,11.2213
GM+60_2,11.0403
GM+90_2,12.1456
GM+150_2,11.2835
GM-0.1_3,12.0195
GM-0.2_3,12.0927
GM+5_3,12.3307
GM+10_3,11.0601
GM+15_3,11.8228
GM+25_3,11.2837
GM+45_3,11.3206
GM+60_3,11.0522
GM+90_3,11.545
GM+120_3,11.4721
GM+150_3,11.717600000000001
MG-0.1_1,12.1038
MG+5_1,12.1465
MG+10_1,12.544599999999999
MG+15_1,11.487
MG+25_1,11.9486
MG+45_1,11.8989
MG+120_1,11.0486
MG+150_1,11.7902
MG-0.1_2,11.173
MG-0.2_2,11.8495
MG+5_2,12.1777
MG+10_2,12.2226
MG+15_2,12.8026
MG+25_2,11.908
MG+45_2,11.688
MG+60_2,11.9513
MG+90_2,11.5749
MG+120_2,12.268
MG-0.1_3,12.6787
MG-0.2_3,11.9308
MG+5_3,11.6621
MG+10_3,11.3682
MG+15_3,12.3272
MG+25_3,12.2969
MG+45_3,12.8859
MG+60_3,12.068
MG+90_3,12.2482
MG+120_3,11.7882
MG+150_3,11.9176
