,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,2AA__WT,-2.500002982408489e-11,0.5792222729993373,4.0,0.0,0.027654978700000003,1.0,0.1531553547,2.0,-0.7853611998000001,3.0,0.6045508663
1,2AA__del_ridA,-0.68020565935,0.07625071625052324,4.0,4.0,-0.5855624556,5.0,-0.7641856322,6.0,-0.7117640844,7.0,-0.6593104652
2,GC_MS__WT,-3.33333360913457e-11,0.15149871308345034,3.0,8.0,0.1733222089,9.0,-0.06613261250000001,10.0,-0.1071895965,,
3,GC_MS__del_slyA,-0.40981909505,0.14198814835508197,2.0,11.0,-0.5102198776,12.0,-0.3094183125,,,,
4,Rho__WT,-3.33333360913457e-11,0.32297521362295445,3.0,13.0,-0.3386992452,14.0,0.0341641773,15.0,0.3045350678,,
5,Rho__rho_Y80C,-0.021271936933333332,0.06474069958321775,3.0,16.0,-0.0592355501,17.0,-0.0580613706,18.0,0.053481109900000004,,
6,Rho__rho_K130Q,0.15068298996666665,0.20502236678223393,3.0,19.0,-0.0854249209,20.0,0.2537715954,21.0,0.2837022954,,
7,flagella__WT,0.0,0.1825512105588838,2.0,22.0,0.1290831989,23.0,-0.1290831989,,,,
8,flagella__del_rfaL,-0.22558204804999998,0.06802843322939293,2.0,24.0,-0.2736854145,25.0,-0.1774786816,,,,
9,flagella__del_rfaG,0.0454728315,0.06624876008315561,2.0,26.0,-0.001372116,27.0,0.092317779,,,,
10,flagella__del_rfaD,-0.17108889645000003,0.43133105687122,2.0,28.0,0.1339082188,29.0,-0.47608601170000003,,,,
11,nusG__WT_OD08,0.0,0.17013331875863041,2.0,30.0,0.12030242340000001,31.0,-0.12030242340000001,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,0.12466340120000001,1.467357322543736,3.0,32.0,-1.5024608262,33.0,1.3474779718,45.0,0.528973058,,
13,omv__spi2_ind_highOD_intracellularRNAs,-0.08701898976666667,0.4335179560236099,3.0,34.0,-0.359181256,36.0,0.4129077065,37.0,-0.3147834198,,
14,omv__spi1_ind_highOD_intracellularRNAs,-1.1203614734666667,0.08052154481664561,3.0,35.0,-1.1072870638,41.0,-1.2066201562,42.0,-1.0471772004,,
15,omv__controlPCN_highOD_intracellularRNAs,-0.6247886877000001,0.19012087169184527,3.0,38.0,-0.5916308612,39.0,-0.4534278107,40.0,-0.8293073912000001,,
16,omv__controlPCN_lowOD_intracellularRNAs,-1.850371707708594e-17,0.6975490325562562,3.0,43.0,0.3780099738,44.0,-0.8049643992000001,46.0,0.4269544254,,
17,sv5015__STM1625,-0.4154485727333334,0.20646329514129402,3.0,47.0,-0.2253453164,48.0,-0.6350901531,49.0,-0.3859102487,,
