,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,1.7957636806554746,2.0,0.0,1.269796676,1.0,-1.269796676,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,-4.778099079,0.07536586470090782,2.0,2.0,-4.724807365,3.0,-4.831390793,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,-1.8613011933333334,0.23650683864096672,3.0,4.0,-1.805552084,5.0,-2.120702231,6.0,-1.657649265,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,-4.856453934,0.13582452262561753,2.0,7.0,-4.760411493,8.0,-4.952496375,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.24260535687712853,2.0,9.0,-0.171547893,10.0,0.171547893,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-15.83739945,0.09648853866952345,2.0,11.0,-15.90562715,12.0,-15.76917175,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.13636819157382804,2.0,13.0,-0.09642687300000001,14.0,0.09642687300000001,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,1.3671433755,2.642141427999802,4.0,15.0,4.739889734,16.0,2.193355379,17.0,-0.546507874,18.0,-0.9181637370000001,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,6.28189195975,0.6979460413421823,4.0,19.0,6.745590097,20.0,5.299406626,21.0,6.270617349,22.0,6.811953767,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.8839837573333335,0.33980118146634414,3.0,23.0,-1.158988871,24.0,-0.5041096190000001,25.0,-0.988852782,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.6051815176795836,2.0,26.0,0.427927955,27.0,-0.427927955,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,0.5959118375000001,0.8154659548483059,2.0,28.0,1.172533344,29.0,0.019290331,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,-0.26571145050000006,0.41020411374541393,2.0,30.0,-0.5557695610000001,31.0,0.02434666,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.17554751177991046,2.0,32.0,0.12413083600000001,33.0,-0.12413083600000001,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-7.888025699,0.07075273824421316,2.0,34.0,-7.8379959580000005,35.0,-7.93805544,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,-12.075569815,0.06534169411085117,2.0,36.0,-12.12177337,37.0,-12.02936626,,,,,,,,,,,,
