,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,2AA__WT,6.938893903907228e-18,0.13871990847870502,4.0,0.0,0.1478186217,1.0,0.0734466258,2.0,-0.055834209600000004,3.0,-0.1654310379
1,2AA__del_ridA,0.09637537402499999,0.09087896130354992,4.0,4.0,0.1799902992,5.0,-0.0323294311,6.0,0.1290204529,7.0,0.1088201751
2,GC_MS__WT,0.0,0.11705431256633866,3.0,8.0,-0.10878651980000001,9.0,-0.0150749481,10.0,0.12386146790000001,,
3,GC_MS__del_slyA,-0.39156459480000005,0.06802903617934526,2.0,11.0,-0.43966838760000004,12.0,-0.343460802,,,,
4,Rho__WT,5.782411586589357e-19,0.18921145931193256,3.0,13.0,-0.1925890193,14.0,0.185642585,15.0,0.0069464343,,
5,Rho__rho_Y80C,0.8113153513000001,0.10282927692194127,3.0,16.0,0.9023926697,17.0,0.8317505638,18.0,0.6998028204000001,,
6,Rho__rho_K130Q,1.1937864973333332,0.06526510316037912,3.0,19.0,1.1414913667,20.0,1.1729399335,21.0,1.2669281918,,
7,flagella__WT,0.0,0.0722427303190058,2.0,22.0,0.0510833245,23.0,-0.0510833245,,,,
8,flagella__del_rfaL,-0.49273561175,0.09784201465852978,2.0,24.0,-0.4235508597,25.0,-0.5619203638,,,,
9,flagella__del_rfaG,-1.00590121755,0.19883629614479337,2.0,26.0,-0.8653027242,27.0,-1.1464997109,,,,
10,flagella__del_rfaD,0.54781333015,0.5675093682125678,2.0,28.0,0.9491030528000001,29.0,0.1465236075,,,,
11,nusG__WT_OD08,0.0,0.2811355496639692,2.0,30.0,0.1987928536,31.0,-0.1987928536,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,-1.2341765203333332,0.47019200431215685,3.0,32.0,-1.7582759082,33.0,-0.8493652907,45.0,-1.0948883621,,
13,omv__spi2_ind_highOD_intracellularRNAs,-2.2175859959,0.4334357467989369,3.0,34.0,-2.3960776062,36.0,-1.723405498,37.0,-2.5332748835,,
14,omv__spi1_ind_highOD_intracellularRNAs,-0.0951938072,0.09778520253194793,3.0,35.0,-0.0542993545,41.0,-0.2067875016,42.0,-0.024494565500000003,,
15,omv__controlPCN_highOD_intracellularRNAs,-1.3023697738333333,0.4587119345922935,3.0,38.0,-0.8187602116,39.0,-1.3570703529,40.0,-1.7312787570000001,,
16,omv__controlPCN_lowOD_intracellularRNAs,0.0,0.07685715331550474,3.0,43.0,-0.027995216000000003,44.0,0.086930611,46.0,-0.058935395,,
17,sv5015__STM1625,0.07313370336666668,0.05194214831756591,3.0,47.0,0.0879703948,48.0,0.116043195,49.0,0.0153875203,,
18,sv5015__STM0581,0.3193366454666667,0.20608030319212567,3.0,50.0,0.2378065681,51.0,0.1664945401,52.0,0.5537088282,,
19,sv5015__WT,0.0,0.167605071621142,3.0,53.0,-0.1424584206,54.0,-0.0422197158,55.0,0.1846781364,,
20,tomato__tomato_root,0.5863571137,0.17008479036701338,3.0,56.0,0.7392581174,57.0,0.4031601917,58.0,0.616653032,,
21,tomato__LB,0.0,0.27810457222601614,2.0,59.0,0.1966496289,60.0,-0.1966496289,,,,
22,AcrB_efflux_virulence__AcrB_D408A,-0.14380590563333331,0.04719591437593477,3.0,61.0,-0.1982908655,62.0,-0.11556533000000001,63.0,-0.11756152140000001,,
23,AcrB_efflux_virulence__WT,0.0,0.07425158605077326,3.0,64.0,-0.0642923795,65.0,-0.016977791000000002,66.0,0.0812701705,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,0.1992090982666667,0.38552068748358265,3.0,67.0,-0.1533191154,74.0,0.1400606005,75.0,0.6108858097000001,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,0.28991545096666665,0.07576907089766255,3.0,68.0,0.3766522464,69.0,0.2564716864,71.0,0.2366224201,,
26,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_0,0.002819494666666681,1.0222353948258294,3.0,70.0,0.6628554642000001,106.0,-1.1746827623,107.0,0.5202857821,,
27,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_32,0.21627528470000001,0.08674266939324474,3.0,72.0,0.3162653842,79.0,0.16120325800000002,110.0,0.1713572119,,
28,Chlortetracycline_florfenicol_MDR__530_Florfenicol_0,0.5094783545333333,0.642000282860041,3.0,73.0,0.0514330405,76.0,1.2432883241,109.0,0.23371369900000002,,
29,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_16,0.09649155873333333,0.10961167291148409,3.0,77.0,0.17054148600000002,78.0,0.148360774,86.0,-0.0294275838,,
30,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_32,-0.08035625485,0.39162226033997527,2.0,80.0,-0.3572750108,95.0,0.1965625011,,,,
31,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_16,0.00705819505,0.1070959713084996,2.0,81.0,0.0827864826,82.0,-0.0686700925,,,,
32,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_0,0.8922422218333335,0.31962637614792433,3.0,83.0,0.7737433079,84.0,1.254195372,85.0,0.6487879856000001,,
33,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_0,0.6524336675333334,0.2688012692350496,3.0,87.0,0.9612757845000001,100.0,0.47124448560000004,101.0,0.5247807325,,
34,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_0,1.850371707708594e-17,0.5028587324650802,3.0,88.0,0.2355081996,89.0,-0.5773939814,90.0,0.3418857818,,
35,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_16,0.6609565698666667,0.020720957230281487,3.0,91.0,0.6705600449,92.0,0.6371762123,93.0,0.6751334524,,
36,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_0,0.32178601050000005,0.6483683630240387,3.0,94.0,-0.0332044794,119.0,1.0701296138,120.0,-0.0715671029,,
37,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_16,0.74088874625,0.07852566150875481,2.0,96.0,0.796414774,97.0,0.6853627185000001,,,,
38,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_16,0.20573906900000002,0.30094205168984944,3.0,98.0,0.2089430022,99.0,-0.0967921577,105.0,0.5050663625,,
39,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_32,0.026872771266666654,0.14965389666751702,3.0,102.0,0.19816519999999999,103.0,-0.0390132133,104.0,-0.0785336729,,
