,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.3472917648843953,2.0,0.0,-0.24557236200000002,1.0,0.24557236200000002,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,-1.2489261045,0.0705747290617971,2.0,2.0,-1.298829974,3.0,-1.199022235,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,4.021128328666666,0.6819943102862065,3.0,4.0,3.622348011,5.0,4.808606009,6.0,3.6324309660000003,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,-1.466744761,0.1784507578731739,2.0,7.0,-1.592928502,8.0,-1.34056102,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.47261186979316416,2.0,9.0,0.33418705800000004,10.0,-0.33418705800000004,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,0.5645436300000001,0.1389714334730376,2.0,11.0,0.466275987,12.0,0.6628112730000001,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.025197006271248816,2.0,13.0,-0.017816974000000003,14.0,0.017816974000000003,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,0.8844542725,0.15953710121232798,4.0,15.0,0.977464328,16.0,0.653339392,17.0,1.002265429,18.0,0.9047479410000001,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-5.04254909025,0.19326569650074474,4.0,19.0,-5.28509153,20.0,-4.817016648,21.0,-5.000738681,22.0,-5.067349502,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.6794737556666667,0.5148473727767469,3.0,23.0,0.956314666,24.0,0.996670629,25.0,0.085435972,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.7206765322556843,2.0,26.0,-0.509595263,27.0,0.509595263,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,-1.626044024,0.09430192832842926,2.0,28.0,-1.6927255570000002,29.0,-1.559362491,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,-0.24010963850000003,0.27221456592030485,2.0,30.0,-0.047624873000000005,31.0,-0.43259440400000004,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.0123114842505001,2.0,32.0,0.008705534000000001,33.0,-0.008705534000000001,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-4.4796211725,0.42131072339611103,2.0,34.0,-4.181709503,35.0,-4.777532842,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,-5.642154923,0.3983461755625418,2.0,36.0,-5.360481641,37.0,-5.923828205,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,3.3333334240973994e-10,0.2509818541194335,3.0,38.0,0.12055208,39.0,-0.28851339,40.0,0.167961311,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,-3.7510411203333334,0.17709394520117427,3.0,41.0,-3.551797743,42.0,-3.89052285,43.0,-3.8108027680000003,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.12685508099566015,2.0,44.0,-0.08970008800000001,45.0,0.08970008800000001,,,,,,,,,,,,
