,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,1.2308999260896336,2.0,0.0,-0.8703776847,1.0,0.8703776847,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,-4.8493090969,0.06253322479216114,2.0,2.0,-4.8050914296,3.0,-4.8935267642,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,-0.05327737763333334,0.4261549760645164,3.0,4.0,-0.1920806897,5.0,0.4249742436,6.0,-0.39272568680000003,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,-2.9379375988,0.9396986552511952,2.0,7.0,-3.6024048902,8.0,-2.2734703074000002,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.21123613147841447,2.0,9.0,0.149366501,10.0,-0.149366501,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-0.054520162950000006,0.6046633074746338,2.0,11.0,-0.482081688,12.0,0.3730413621,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.02974767681438858,2.0,13.0,0.021034784,14.0,-0.021034784,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.8549194278,0.5914375608012448,4.0,15.0,-0.4788464287,16.0,-0.2992232876,17.0,-1.0335156409,18.0,-1.608092354,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,6.283624125925,0.1478352282074235,4.0,19.0,6.3082472618,20.0,6.2080880516,21.0,6.1388488368,22.0,6.4793123535,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.6640109177666668,0.5174256524405468,3.0,23.0,-1.1280463408,24.0,-0.7579267124,25.0,-0.1060597001,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,-0.7004898507999999,4.852605710472968,2.0,26.0,2.7308205535,27.0,-4.1318002551,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,-3.33333360913457e-11,0.5814866838046655,3.0,28.0,-0.2565645136,29.0,0.6656441006,30.0,-0.40907958710000003,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,0.2703454978599162,2.0,31.0,-0.1911631348,32.0,0.1911631348,,,,,,,,,,,,
13,Catabolite_repression__delHfq,0.42902545715,0.2806717496287755,2.0,33.0,0.2305605597,34.0,0.6274903546,,,,,,,,,,,,
14,Catabolite_repression__deldcrc,0.7007073122499999,0.4236783522953711,2.0,35.0,1.0002931482,36.0,0.4011214763,,,,,,,,,,,,
15,Diallyl_disulphide_treatment__PAO1_ctrl_wt,0.0,0.4025936036036128,3.0,37.0,-0.0044924597000000005,38.0,-0.4003285744,39.0,0.40482103410000003,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_DDS,5.4522551684666665,2.487513281852996,3.0,40.0,6.9376087411,41.0,6.8386664265,42.0,2.5804903378,,,,,,,,,,
17,Dispersed_cells__PAO1_dispersed_wt,0.0,2.061717461616864,2.0,43.0,-1.457854398,44.0,1.457854398,,,,,,,,,,,,
18,Dispersed_cells__PyhjH_dispersed,3.6609865561,0.003992794264060839,2.0,45.0,3.6581632242,46.0,3.6638098880000003,,,,,,,,,,,,
19,Dispersed_cells__PA01_Planktonic,-25.52925057145,0.9922309700844205,2.0,47.0,-24.827637324,48.0,-26.2308638189,,,,,,,,,,,,
20,Dispersed_cells__PAO1_Biofilm,-25.57550552835,0.8786813004499847,2.0,49.0,-24.9541840223,50.0,-26.1968270344,,,,,,,,,,,,
21,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,0.46763087696666666,0.27714202170477814,3.0,51.0,0.37127235550000004,52.0,0.2515300274,53.0,0.780090248,,,,,,,,,,
22,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,-3.33333360913457e-11,0.30036782827551095,3.0,54.0,0.3414989939,55.0,-0.11826464090000001,56.0,-0.2232343531,,,,,,,,,,
23,Farnesol_treatment__RNA of 0-1F_L,-3.700743415417188e-17,0.9690138364616085,3.0,57.0,1.0862081403,58.0,-0.31050630100000004,59.0,-0.7757018393,,,,,,,,,,
24,Farnesol_treatment__RNA of 6-F_L1,-0.018344793133333332,0.0374000840293073,3.0,60.0,-0.0502489065,61.0,-0.0275991235,62.0,0.022813650600000002,,,,,,,,,,
