,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,1.5761172791043836,2.0,0.0,-1.114483216,1.0,1.114483216,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,3.8738242585,0.1554651099732536,2.0,2.0,3.7638938250000002,3.0,3.983754692,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,1.8769238856666666,1.3681623841566914,3.0,4.0,3.395119819,5.0,1.496216115,6.0,0.739435723,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,5.057008864,0.8980802997453725,2.0,7.0,4.421970194,8.0,5.692047534,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.5230889009144137,2.0,9.0,0.369879709,10.0,-0.369879709,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-1.498469746,0.40216897442675836,2.0,11.0,-1.782846155,12.0,-1.214093337,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.39891471769888665,2.0,13.0,0.282075302,14.0,-0.282075302,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.5826493482499999,1.4500653683755542,4.0,15.0,-2.121963232,16.0,-1.300080181,17.0,1.208077193,18.0,-0.116631173,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-3.2870805907499996,0.4898039545964332,4.0,19.0,-3.326617205,20.0,-2.58376786,21.0,-3.57889101,22.0,-3.659046288,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.34176654500000003,0.5090071797821438,3.0,23.0,0.048091673,24.0,-0.15578065500000002,25.0,-0.9176106530000001,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.4126299376034762,2.0,26.0,-0.29177342700000003,27.0,0.29177342700000003,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,0.9259081855,0.021823427395372266,2.0,28.0,0.941339679,29.0,0.910476692,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,1.8141317835000002,0.7242201816261448,2.0,30.0,1.302030782,31.0,2.326232785,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.018759411383017805,2.0,32.0,0.013264907000000001,33.0,-0.013264907000000001,,,,,,,,,,,,
14,Catabolite_repression__delHfq,4.4782943545,0.6256462068679935,2.0,34.0,4.92069303,35.0,4.035895679,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,29.12983749,0.8763834776978493,2.0,36.0,29.74953419,37.0,28.51014079,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,-1.850371707708594e-17,0.37822007440292976,3.0,38.0,-0.434061285,39.0,0.1752751,40.0,0.258786185,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,-2.506383358666667,0.572811552838367,3.0,41.0,-3.089640222,42.0,-1.9446222770000001,43.0,-2.484887577,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.06376066981615555,2.0,44.0,-0.045085602,45.0,0.045085602,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-1.0132426865,0.5895944355114487,2.0,46.0,-1.43014891,47.0,-0.596336463,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,-0.812186362,,1.0,48.0,-0.812186362,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,-0.369556213,0.33109484625100083,2.0,49.0,-0.135436802,50.0,-0.6036756240000001,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,0.40609318099999997,1.616833857938047,2.0,51.0,1.549367366,52.0,-0.7371810040000001,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,-1.1744573363333333,0.7573867908520187,3.0,53.0,-1.461621887,54.0,-1.7462680590000002,55.0,-0.31548206300000003,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,0.07619686833333332,1.111210236509479,3.0,56.0,-0.33828940300000004,57.0,-0.7681963580000001,58.0,1.335076366,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,-1.493419094,,1.0,59.0,-1.493419094,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,0.0,0.5026086631549919,2.0,60.0,-0.355397994,61.0,0.355397994,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,-1.15745826,0.3975572183430054,2.0,62.0,-0.8763428550000001,63.0,-1.438573665,,,,,,,,,,,,
28,yhjH_knockout__PA_delwspF,0.0088459055,0.2900817796653063,2.0,64.0,-0.196272888,65.0,0.213964699,,,,,,,,,,,,
29,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,0.323254285,0.2955374562675166,4.0,66.0,0.078048162,67.0,0.263232694,68.0,0.7512919530000001,69.0,0.200444331,,,,,,,,
30,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,-1.3877787807814457e-17,0.602311719925565,4.0,70.0,-0.8706494880000001,71.0,0.299027313,72.0,0.48267957600000005,73.0,0.08894259900000001,,,,,,,,
31,Pseudomonas_culture_MOPS_Glycerol_Acetate__Gly_Hypoxia,-12.899347565,0.2019196658818811,2.0,74.0,-13.04212633,75.0,-12.7565688,,,,,,,,,,,,
32,Pseudomonas_culture_MOPS_Glycerol_Acetate__Glycerol_wt,-3.700743415417188e-17,0.7333175682953066,3.0,76.0,-0.8413207890000001,77.0,0.33765947,78.0,0.503661319,,,,,,,,,,
33,p-anisaldehyde_epigallocatechin_gallate__Microbe_Control_1,0.0,0.2527670498366313,2.0,79.0,0.17873329500000001,82.0,-0.17873329500000001,,,,,,,,,,,,
34,p-anisaldehyde_epigallocatechin_gallate__Microbe_p-anisaldehyde,-0.37105347750000006,0.3024211564498971,2.0,80.0,-0.584897528,81.0,-0.157209427,,,,,,,,,,,,
35,Lung_infection_transcriptome__PA01_LS1,-4.331729866,1.042833100486788,2.0,83.0,-3.594335509,84.0,-5.069124223,,,,,,,,,,,,
36,Lung_infection_transcriptome__PA01_CS1,0.0,0.7467746343966839,2.0,85.0,0.528049408,86.0,-0.528049408,,,,,,,,,,,,
37,Testosterone_treatment__Testosterone_Control,0.0,3.1135521572931637,2.0,87.0,2.201613844,88.0,-2.201613844,,,,,,,,,,,,
38,Testosterone_treatment__Testosterone_2.5,-1.2250382085,2.078384556055166,2.0,89.0,0.24460160500000003,90.0,-2.694678022,,,,,,,,,,,,
39,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_COU,4.654632656,0.3226975744684761,3.0,91.0,4.858381076,92.0,4.822941089,93.0,4.282575803,,,,,,,,,,
40,Planktonic_biofilm_coumarin__E-MTAB-6629:PC_COU,-3.4307099373333334,1.0109250761217718,3.0,94.0,-2.567989253,95.0,-4.543065342,96.0,-3.181075217,,,,,,,,,,
41,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_CTRL,-1.666668284864651e-10,3.9938710499792847,6.0,97.0,3.256514884,98.0,4.346828812,99.0,3.241926908,100.0,-3.036144774,101.0,-4.0382259640000004,102.0,-3.770899867,,,,
42,Dispersed_cells__PAO1_dispersed_wt,0.0,0.532968400285467,2.0,103.0,0.37686557,104.0,-0.37686557,,,,,,,,,,,,
43,Dispersed_cells__PyhjH_dispersed,-10.209366924000001,1.3095472008430753,2.0,105.0,-9.283377218,106.0,-11.13535663,,,,,,,,,,,,
