,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,7.3305930642,0.08326603557839012,2.0,0.0,7.2717150858,5.0,7.3894710426
1,U01-Set001__USA300 LAC CA-MHB Control,7.12760224875,0.15625191228487414,2.0,1.0,7.017115462,6.0,7.2380890355
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,6.80280852295,0.1852521097735612,2.0,2.0,6.6718154999,7.0,6.933801546
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,6.60679759075,0.09855816151707128,2.0,3.0,6.5371064464,8.0,6.6764887351
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,6.424703737850001,0.02256358696380642,2.0,4.0,6.4087488725,9.0,6.4406586032
5,U01-Set000__USA300 TCH1516 CA-MHB Control,7.6618402155,0.11382600569172859,2.0,10.0,7.742327356,29.0,7.581353075
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,7.31094547315,0.11859966030770609,2.0,11.0,7.2270828491,30.0,7.3948080972
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,7.05757924605,0.159530307234092,2.0,12.0,6.944774284,31.0,7.1703842081
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,4.3613318682,0.010890613560624604,2.0,13.0,4.3690326949,14.0,4.3536310415
9,U01-Set001__USA300 LAC RPMI+10%LB Control,4.5742446574999995,0.07893603594967435,2.0,15.0,4.5184284512,18.0,4.6300608638
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,4.4504418826,0.21647327429549487,2.0,16.0,4.6035116028,19.0,4.2973721624
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,4.564059739599999,0.15293423352345184,2.0,17.0,4.6722005732,20.0,4.455918906
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,4.20372076235,0.25811571421183876,2.0,21.0,4.3862361342,24.0,4.0212053905
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,3.94194492865,0.26800803456020583,2.0,22.0,3.7524346299999998,25.0,4.1314552273
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,4.2193976840000005,0.10462317950884227,2.0,23.0,4.2933774437,26.0,4.1454179243
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,6.7833086499,0.057353544583390384,2.0,27.0,6.7427535696,28.0,6.8238637302
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,7.49270005775,0.300706239152731,2.0,32.0,7.7053314786,33.0,7.2800686369
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,7.04115402995,0.0998723956960175,2.0,34.0,7.1117744782,38.0,6.9705335817
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,7.51753176505,0.10701203872352254,2.0,35.0,7.5932007033,39.0,7.4418628267999996
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,7.48310820725,0.20812271804698632,2.0,36.0,7.6302731925,40.0,7.335943222
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,5.1545663123,0.19988800894091796,2.0,37.0,5.0132241457,41.0,5.2959084789
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,4.2874867084999995,0.05973150763612502,2.0,42.0,4.2452501544,45.0,4.3297232626
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,4.15951078715,0.5028786737885762,2.0,43.0,3.8039218668,46.0,4.5150997075
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,4.4274999060999995,0.06602581002215387,2.0,44.0,4.3808126081,47.0,4.4741872041
24,U01-Set003__USA300 TCH1516 CA-MHB Control,7.8034172527,0.02374955770021034,2.0,48.0,7.820210726,52.0,7.7866237794
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,7.7901791571,0.05130890180280754,2.0,49.0,7.7538982847,53.0,7.8264600295
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,8.21951712775,0.18253971561891666,2.0,50.0,8.090442057,54.0,8.3485921985
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,9.0432702178,0.1309071128474708,2.0,51.0,8.9507049106,55.0,9.135835525
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,3.9022561792,0.04346508365883097,2.0,56.0,3.8715217238,57.0,3.9329906346
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,4.08700672965,0.06303230111187633,2.0,58.0,4.0424361621,59.0,4.1315772972
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,4.1687893415,0.1354191233173001,2.0,60.0,4.0730335611,61.0,4.2645451219
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,4.2094975832,0.03866882701098943,2.0,62.0,4.236840573,63.0,4.1821545934
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,4.59584828115,0.35904001461276047,2.0,64.0,4.8497279102,65.0,4.3419686521
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,3.79325659785,0.10860555236245133,2.0,66.0,3.7164608753,67.0,3.8700523204
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,4.275641320049999,0.009976124876306206,2.0,68.0,4.2685871345,69.0,4.2826955056
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,5.3709114465,0.950080398285368,2.0,70.0,6.0427197388,71.0,4.6991031542
