,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,2AA__WT,-1.0570971181733668e-18,0.16885930041119374,4.0,0.0,0.1499292187,1.0,0.08536467140000001,2.0,-0.23616463340000002,3.0,0.0008707433
1,2AA__del_ridA,0.291960176875,0.029739107935028646,4.0,4.0,0.3147444132,5.0,0.24981419300000002,6.0,0.3108714246,7.0,0.2924106767
2,GC_MS__WT,0.0,0.06797015223745995,3.0,8.0,0.0756867393,9.0,-0.019855048,10.0,-0.0558316913,,
3,GC_MS__del_slyA,0.13503526755,0.20871835976787798,2.0,11.0,0.2826214351,12.0,-0.0125509,,,,
4,Rho__WT,-9.25185853854297e-18,0.16197615609464297,3.0,13.0,0.0265737697,14.0,-0.17361982350000002,15.0,0.1470460538,,
5,Rho__rho_Y80C,-0.4458978665,0.1603689416154711,3.0,16.0,-0.6060765393,17.0,-0.2853393309,18.0,-0.44627772930000004,,
6,Rho__rho_K130Q,-0.6205128204333333,0.11033379675836091,3.0,19.0,-0.5772590372,20.0,-0.5383592737,21.0,-0.7459201504,,
7,flagella__WT,0.0,0.1555999795608992,2.0,22.0,-0.11002580070000001,23.0,0.11002580070000001,,,,
8,flagella__del_rfaL,0.11046054475,0.042483691500725076,2.0,24.0,0.1405010511,25.0,0.0804200384,,,,
9,flagella__del_rfaG,0.39772628145,0.05840689546308332,2.0,26.0,0.43902619330000003,27.0,0.3564263696,,,,
10,flagella__del_rfaD,0.6667346006,0.12379867981623231,2.0,28.0,0.7542734866,29.0,0.5791957146,,,,
11,nusG__WT_OD08,0.0,0.0033095698729872715,2.0,30.0,0.0023402193000000003,31.0,-0.0023402193000000003,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,-0.257178196,0.30851870718890795,3.0,32.0,-0.6133022219,33.0,-0.0872125599,45.0,-0.07101980620000001,,
13,omv__spi2_ind_highOD_intracellularRNAs,-1.6000960646666667,0.36439114328014804,3.0,34.0,-1.9812671176,36.0,-1.563823132,37.0,-1.2551979443999999,,
14,omv__spi1_ind_highOD_intracellularRNAs,-2.994469713733333,0.07960265025711843,3.0,35.0,-3.0026718527,41.0,-3.069653735,42.0,-2.9110835535,,
15,omv__controlPCN_highOD_intracellularRNAs,-3.1886127463666667,0.5169423943349812,3.0,38.0,-3.4733905591,39.0,-3.5005427116,40.0,-2.5919049684,,
16,omv__controlPCN_lowOD_intracellularRNAs,-3.33333360913457e-11,0.29487450159211437,3.0,43.0,0.1082215805,44.0,-0.3336944787,46.0,0.2254728981,,
17,sv5015__STM1625,-0.48991231416666664,0.13652187749306657,3.0,47.0,-0.3527670538,48.0,-0.6258021502000001,49.0,-0.4911677385,,
18,sv5015__STM0581,-1.2283552674,0.09423919039716698,3.0,50.0,-1.2579850231,51.0,-1.30421885,52.0,-1.1228619291,,
19,sv5015__WT,-2.3129646346357427e-18,0.10317833686151459,3.0,53.0,-0.11832348770000001,54.0,0.0712213206,55.0,0.0471021671,,
20,tomato__tomato_root,0.07992574613333332,0.29354937404621817,3.0,56.0,0.4081669807,57.0,-0.1574376452,58.0,-0.0109520971,,
21,tomato__LB,0.0,0.16563189622290128,2.0,59.0,0.117119437,60.0,-0.117119437,,,,
22,AcrB_efflux_virulence__AcrB_D408A,-0.3036307015333333,0.15971955500605922,3.0,61.0,-0.1788092138,62.0,-0.2484615432,63.0,-0.48362134760000003,,
23,AcrB_efflux_virulence__WT,-3.33333360913457e-11,0.11767351665411056,3.0,64.0,-0.1133207675,65.0,-0.0082692649,66.0,0.1215900323,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,0.32987414433333334,0.16313578637805745,3.0,67.0,0.3532550433,74.0,0.4800579824,75.0,0.1563094073,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,-2.6386843367333332,0.16290953483691326,3.0,68.0,-2.8236208531,69.0,-2.5760217865,71.0,-2.5164103706,,
26,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_0,0.3018163687666667,0.4090112804125699,3.0,70.0,0.7238868979,106.0,-0.0927470376,107.0,0.274309246,,
27,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_32,-2.271865276533333,0.24036784332655947,3.0,72.0,-2.3838840103,79.0,-2.4357776061,110.0,-1.9959342132,,
28,Chlortetracycline_florfenicol_MDR__530_Florfenicol_0,-0.005278677566666667,0.36376365579700015,3.0,73.0,-0.4082184511,76.0,0.09346024280000001,109.0,0.2989221756,,
29,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_16,-2.4447373756333333,0.10698134357503819,3.0,77.0,-2.4663849522,78.0,-2.5392394849,86.0,-2.3285876898,,
30,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_32,-2.6053705303,0.02879807356086948,2.0,80.0,-2.6257338434,95.0,-2.5850072172000003,,,,
31,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_16,-2.5066025514500003,0.05654197868518561,2.0,81.0,-2.4666213349,82.0,-2.546583768,,,,
32,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_0,-0.06330019440000001,0.343042947097401,3.0,83.0,0.2996741737,84.0,-0.3821397342,85.0,-0.10743502270000001,,
33,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_0,0.15696104733333335,0.2893568559958617,3.0,87.0,-0.1140184789,100.0,0.12317304350000001,101.0,0.4617285774,,
34,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_0,-3.3333345343204236e-11,0.3058627985643552,3.0,88.0,0.3501063236,89.0,-0.21531757740000002,90.0,-0.1347887463,,
35,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_16,-2.5124657593,0.06487144183353895,3.0,91.0,-2.4387062343,92.0,-2.5606571671,93.0,-2.5380338765,,
36,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_0,0.01931830489999999,0.3164584641199211,3.0,94.0,0.3209296605,119.0,0.0471712461,120.0,-0.31014599190000003,,
37,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_16,-2.4889843304,0.009778084560860656,2.0,96.0,-2.4958984803,97.0,-2.4820701805,,,,
38,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_16,-2.369596556033333,0.430141773640327,3.0,98.0,-2.251343122,99.0,-2.8464959857,105.0,-2.0109505604,,
39,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_32,-2.6323558108666667,0.05963627889539608,3.0,102.0,-2.6623672979,103.0,-2.6710247238,104.0,-2.5636754109,,
40,Chlortetracycline_florfenicol_MDR__530_Florfenicol_16,-2.585819257833333,0.03281664945179734,3.0,108.0,-2.5697649438,111.0,-2.5641205552,112.0,-2.6235722745,,
41,Chlortetracycline_florfenicol_MDR__1306_Florfenicol_0,-0.2399207121,0.07369279398110752,3.0,113.0,-0.3156734007,114.0,-0.2356118448,115.0,-0.1684768908,,
42,Chlortetracycline_florfenicol_MDR__1306_Florfenicol_16,-2.6314043566666663,0.06321575323689439,3.0,116.0,-2.5596071417,117.0,-2.6787091642,118.0,-2.6558967641,,
43,OPG__del_opgGH,0.053543388099999985,0.3547193930415379,3.0,121.0,-0.34280514170000004,122.0,0.16223732,123.0,0.341197986,,
44,OPG__del_opgGH_pBK16,0.29214521323333337,0.049563878635219556,3.0,124.0,0.3092099602,125.0,0.2363034974,126.0,0.3309221821,,
45,OPG__WT,0.0,0.08554660630053215,3.0,127.0,0.08330126880000001,128.0,-0.08762775710000001,129.0,0.0043264883,,
46,PinT__pinT+_1h,0.0,0.10233169519118256,2.0,130.0,0.07235943560000001,131.0,-0.07235943560000001,,,,
47,cold_shock_protein__WT_RNAseq,-3.3333334356622224e-11,0.03859310545900495,3.0,132.0,0.0313917123,133.0,-0.043088338500000004,134.0,0.011696626100000001,,
48,cold_shock_protein__DeltaCspCE_RNAseq,0.6095192821000001,0.0856862200908049,3.0,135.0,0.5264295445,136.0,0.6975851133000001,137.0,0.6045431885,,
49,dephostatin__LB_DMSO,-4.625929269271485e-18,0.07671035662170982,3.0,138.0,0.0781861168,139.0,-0.0030420228,140.0,-0.07514409400000001,,
50,dephostatin__LB_Dephostatin,-0.027678933166666666,0.0804021765560453,3.0,141.0,0.0227230992,142.0,-0.1204020668,143.0,0.0146421681,,
51,dephostatin__LPM_DMSO,0.013940041100000002,0.04871946531497271,2.0,144.0,0.0483899054,145.0,-0.0205098232,,,,
52,dephostatin__LPM_Dephostatin,-0.03431510416666667,0.019042012136590743,3.0,146.0,-0.019729496500000002,147.0,-0.027358583000000002,148.0,-0.055857233000000006,,
53,efflux_inhibition__Chlorpromazine,-0.525993780475,0.1007927645642107,4.0,149.0,-0.46313806160000004,150.0,-0.4314841086,151.0,-0.553624093,157.0,-0.6557288587
54,efflux_inhibition__PABN,-0.05417178420000001,0.3096222084472522,3.0,152.0,0.0714545392,153.0,-0.40686325160000003,158.0,0.1728933598,,
55,efflux_inhibition__no_treatment,-9.25185853854297e-18,0.22504370421749584,3.0,154.0,0.2478166305,155.0,-0.056196742800000005,156.0,-0.19161988770000002,,
56,fis_regulatory_network__GX_EE,-0.06652551999999999,0.2601682563294019,2.0,159.0,0.11744121830000001,160.0,-0.2504922583,,,,
57,fis_regulatory_network__GX_TS,-0.027601771799999997,0.0978166027257382,2.0,161.0,0.0415650113,162.0,-0.0967685549,,,,
58,fis_regulatory_network__WT_EE,0.0,0.14826521296271022,2.0,163.0,0.1048393375,164.0,-0.1048393375,,,,
59,fis_regulatory_network__WT_TS,-0.3029586191,0.03476949656563093,2.0,165.0,-0.2783728723,166.0,-0.3275443659,,,,
60,fis_regulatory_network__OX_EE,-0.018522895449999997,0.07855925077791748,2.0,167.0,0.0370268835,168.0,-0.0740726744,,,,
61,fis_regulatory_network__OX_TS,1.0891880496500002,0.1195941866207192,2.0,169.0,1.17375391,170.0,1.0046221893,,,,
62,persisters__rep,0.0,0.3072008154631068,2.0,171.0,-0.21722377980000002,172.0,0.21722377980000002,,,,
63,proQ_pulse_expression__empty_vector,0.0,0.09067840940855602,2.0,173.0,-0.0641193182,174.0,0.0641193182,,,,
64,proQ_pulse_expression__long_STnc540_overexpression,-0.04111238695,0.06639717861454617,2.0,175.0,-0.08806228220000001,176.0,0.0058375083000000005,,,,
65,proQ_pulse_expression__short_STnc540_overexpression,0.054250912350000007,0.1790728645502756,2.0,177.0,0.1808745492,178.0,-0.0723727245,,,,
66,proQ_virulence__dhfq_dproQ_LB,0.04123523046666667,0.1723816706564742,3.0,179.0,0.150558214,180.0,-0.157481127,181.0,0.13062860440000001,,
67,proQ_virulence__dhfq_dproQ_SPI-2,0.6297918035333333,0.10009567448116369,3.0,182.0,0.7072227001,183.0,0.6653897877,184.0,0.5167629228,,
68,proQ_virulence__dhfq_LB,-0.3822421868666667,0.16236838872809717,3.0,185.0,-0.3529103737,186.0,-0.5572771279000001,187.0,-0.23653905900000002,,
69,proQ_virulence__dhfq_SPI-2,-0.1712520753,0.1682870109208609,3.0,188.0,-0.0527425994,189.0,-0.0971383532,190.0,-0.3638752733,,
70,proQ_virulence__dproQ_LB,-0.03396294766666668,0.21535054514104732,3.0,191.0,0.1087169811,192.0,-0.28167662250000003,193.0,0.0710707984,,
71,proQ_virulence__dproQ_SPI-2,0.5081180646,0.1745900801068797,3.0,194.0,0.6933543198000001,195.0,0.48440090500000005,196.0,0.34659896900000003,,
72,proQ_virulence__WT_LB,-4.625929269271485e-18,0.27201985056255945,3.0,197.0,0.2268413577,198.0,-0.3015749983,199.0,0.0747336406,,
73,proQ_virulence__WT_SPI-2,-0.29648207373333335,0.06992560694776691,3.0,200.0,-0.21940529490000002,201.0,-0.3558523649,202.0,-0.3141885614,,
74,rcsB__del_rcsB_S207C,-0.13545321310000003,0.06563785348249324,2.0,203.0,-0.18186618440000002,211.0,-0.0890402418,,,,
75,rcsB__del_rcsB_WT,3.333333377838107e-11,0.09481811684669542,3.0,204.0,-0.0896199926,212.0,0.0992771238,218.0,-0.0096571311,,
76,rcsB__del_rcsB,-0.16128269035,0.11689322256434968,2.0,205.0,-0.24393868070000002,213.0,-0.0786267,,,,
77,rcsB__del_rcsB_H12A,-0.10370747136666668,0.07842270151249861,3.0,206.0,-0.19221028950000002,214.0,-0.0760560171,219.0,-0.042856107500000004,,
78,rcsB__del_rcsB_D56A,-0.12814385593333336,0.22456448787719285,3.0,207.0,0.07191567730000001,215.0,-0.08530533850000001,220.0,-0.3710419066,,
79,rcsB__del_rcsB_M88A,-0.12504551815,0.18640184404514598,2.0,208.0,-0.2568515261,221.0,0.0067604898,,,,
80,rcsB__del_rcsB_H77A,-0.03508485986666667,0.26053335488549473,3.0,209.0,-0.31787337660000003,216.0,0.195194831,222.0,0.017423966000000003,,
81,rcsB__del_rcsB_L108A,-0.3008930270666667,0.26797096723160485,3.0,210.0,-0.0437864641,217.0,-0.28034701030000003,223.0,-0.5785456068,,
82,ribodepletion__RiboZero,0.0,0.06849646572293606,2.0,224.0,-0.048434315400000004,225.0,0.048434315400000004,,,,
83,single_carbon_source__mucic,0.0,0.01766002113435477,2.0,226.0,0.012487520700000001,227.0,-0.012487520700000001,,,,
84,single_carbon_source__tartarate,-0.38919743515000005,0.05863883129563861,2.0,228.0,-0.43066135040000003,229.0,-0.3477335199,,,,
85,ssrA_ssrB_TCS__ssrB_minus,0.0,0.043360277589472404,3.0,230.0,0.0418336622,231.0,0.0029069428000000003,232.0,-0.044740605,,
86,ssrA_ssrB_TCS__ssrB_plus,0.04954537233333334,0.0504226776608189,3.0,233.0,0.0077363322,234.0,0.035357877,235.0,0.1055419078,,
87,yedF__WT,0.0,0.4550833773083352,2.0,236.0,0.3217925421,237.0,-0.3217925421,,,,
88,yedF__del_yedF,3.309207839066667,0.35531448728532145,3.0,238.0,3.595819241,239.0,3.4201437812,240.0,2.911660495,,
89,14028S_paratyphiA__37C_stationary,-0.3130884075,0.02956467545809714,2.0,241.0,-0.29218302500000004,245.0,-0.33399379,,,,
