,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,9.2351912147,0.06966697380180197,2.0,0.0,9.1859292251,5.0,9.2844532043
1,U01-Set001__USA300 LAC CA-MHB Control,8.80672594135,0.047834265559216216,2.0,1.0,8.7729020078,6.0,8.8405498749
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,9.0920783529,0.015923715624825557,2.0,2.0,9.1033381202,7.0,9.0808185856
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,9.2183950011,0.003238783534442824,2.0,3.0,9.2206851669,8.0,9.2161048353
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,9.22344211795,0.03783230646594836,2.0,4.0,9.2501935984,9.0,9.1966906375
5,U01-Set000__USA300 TCH1516 CA-MHB Control,8.3753701967,0.2471791836117168,2.0,10.0,8.2005881198,29.0,8.5501522736
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,8.4787145871,0.014344824529867291,2.0,11.0,8.4685712644,30.0,8.4888579098
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,8.487701333499999,0.1419418054958815,2.0,12.0,8.3873333203,31.0,8.5880693467
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,9.18456298195,0.08077957554607454,2.0,13.0,9.2416827676,14.0,9.1274431963
9,U01-Set001__USA300 LAC RPMI+10%LB Control,9.47140576815,0.006654437738674587,2.0,15.0,9.4667003701,18.0,9.4761111662
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,9.44018441805,0.04207688292859263,2.0,16.0,9.4699372673,19.0,9.4104315688
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,9.572471843399999,0.06324232151325226,2.0,17.0,9.6171909178,20.0,9.527752769
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,9.213413635,0.060363400317525726,2.0,21.0,9.2560970047,24.0,9.1707302653
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,9.2425017489,0.04515338892157564,2.0,22.0,9.2744300164,25.0,9.2105734814
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,9.260877073549999,0.0517799850378478,2.0,23.0,9.2974910521,26.0,9.224263095
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,9.2798900134,0.020796808616830705,2.0,27.0,9.265184449,28.0,9.2945955778
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,8.88054532465,0.07291044552491577,2.0,32.0,8.9321007951,33.0,8.8289898542
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,8.997417873,0.10567365663586592,2.0,34.0,8.9226953138,38.0,9.0721404322
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,9.20872322225,0.018019201468581523,2.0,35.0,9.2214647218,39.0,9.1959817227
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,9.1646545227,0.01387726544431397,2.0,36.0,9.1744672312,40.0,9.1548418142
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,9.437485173799999,0.06786537801189536,2.0,37.0,9.4854732428,41.0,9.3894971048
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,9.20914666995,0.036943076979356046,2.0,42.0,9.1830239697,45.0,9.2352693702
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,9.42864712715,0.05652128916503264,2.0,43.0,9.468613714,46.0,9.3886805403
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,9.44725013075,0.043016466054757285,2.0,44.0,9.4776673656,47.0,9.4168328959
24,U01-Set003__USA300 TCH1516 CA-MHB Control,8.367397359649999,0.09414019059228755,2.0,48.0,8.3008301925,52.0,8.4339645268
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,8.4731011008,0.010930436400327743,2.0,49.0,8.4808300865,53.0,8.4653721151
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,8.17383755845,0.020136449867029563,2.0,50.0,8.1595989382,54.0,8.1880761787
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,8.2413626556,0.05586988196281682,2.0,51.0,8.2018566832,55.0,8.280868628
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,9.3788000161,0.01028015469997697,2.0,56.0,9.3860691832,57.0,9.371530848999999
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,9.396061608650001,0.05967315598246091,2.0,58.0,9.3538663154,59.0,9.4382569019
