,A,phoB
R2,,0.5715148604358723
xmin,,-5.4787587669
xmid,,-0.75615554923211
xmax,,3.6522729982
ystart,,-2.6722899774766358
yend,,11.310570087642338
2AA:WT:1.0,0.2302894316,0.0277475883
2AA:WT:2.0,0.1263897336,-0.0746651752
2AA:WT:3.0,-0.26995948610000003,0.168349556
2AA:WT:4.0,-0.08671967900000001,-0.12143196910000001
2AA:del_ridA:1.0,0.9119318430000001,0.1861002153
2AA:del_ridA:2.0,0.6199958168,0.2633483713
2AA:del_ridA:3.0,0.722318832,0.13425431840000002
2AA:del_ridA:4.0,0.8187216373,0.14936105660000001
GC_MS:WT:1.0,0.1325009822,-0.0866022225
GC_MS:WT:2.0,0.1151913189,-0.10247379720000001
GC_MS:WT:3.0,-0.2476923011,0.18907601970000001
GC_MS:del_slyA:1.0,0.4131051062,-0.6726258889000001
GC_MS:del_slyA:2.0,1.2281462467,-0.0778772883
Rho:WT:1.0,0.990462727,0.2972626044
Rho:WT:2.0,-1.501308006,-0.4061507238
Rho:WT:3.0,0.510845279,0.1088881195
Rho:rho_Y80C:1.0,-2.6128810196,0.1370996523
Rho:rho_Y80C:2.0,-1.4320682446,-0.0890426508
Rho:rho_Y80C:3.0,-1.6783200863,-0.05186445
Rho:rho_K130Q:1.0,-1.148666055,0.0482570458
Rho:rho_K130Q:2.0,-0.7101157344,0.47749332440000003
Rho:rho_K130Q:3.0,-1.0372764739,0.1605239696
flagella:WT:1.0,0.30749219650000004,0.06439023120000001
flagella:WT:2.0,-0.30749219650000004,-0.06439023120000001
flagella:del_rfaL:1.0,0.908351486,-0.011040279600000001
flagella:del_rfaL:2.0,0.4915298752,-0.1813400826
flagella:del_rfaG:1.0,2.1576072463,0.7889447441
flagella:del_rfaG:2.0,1.9339951032,0.7555179001
flagella:del_rfaD:1.0,3.6267225553999998,1.1428321146
flagella:del_rfaD:2.0,3.1401620252,1.2402060162
nusG:WT_OD08:1.0,0.3668032718,0.011960287600000001
nusG:WT_OD08:2.0,-0.3668032718,-0.011960287600000001
omv:spi2_ind_lowOD_intracellularRNAs:1.0,-1.4105400096,0.9569112073
omv:spi2_ind_lowOD_intracellularRNAs:2.0,-0.1266737843,1.2452119073
omv:spi2_ind_highOD_intracellularRNAs:1.0,1.2115508697,0.2578003875
omv:spi1_ind_highOD_intracellularRNAs:1.0,5.5068554184,2.6620926647000003
omv:spi2_ind_highOD_intracellularRNAs:2.0,0.3025466979,0.9910386159000001
omv:spi2_ind_highOD_intracellularRNAs:3.0,-0.9148829281,0.2949982015
omv:controlPCN_highOD_intracellularRNAs:1.0,0.43641859450000003,1.3097116474
omv:controlPCN_highOD_intracellularRNAs:2.0,0.7869159127,0.9680290906000001
omv:controlPCN_highOD_intracellularRNAs:3.0,0.1466473271,0.5225943188000001
omv:spi1_ind_highOD_intracellularRNAs:2.0,3.9528969223,1.7901133557
omv:spi1_ind_highOD_intracellularRNAs:3.0,4.0374421238,1.9232027339000002
omv:controlPCN_lowOD_intracellularRNAs:1.0,-0.17140260400000001,-0.10046723190000001
omv:controlPCN_lowOD_intracellularRNAs:2.0,0.7086167156000001,0.1762386141
omv:spi2_ind_lowOD_intracellularRNAs:3.0,-0.3864586043,1.3151978808
omv:controlPCN_lowOD_intracellularRNAs:3.0,-0.5372141116,-0.0757713822
sv5015:STM1625:1.0,1.058406526,0.2233760029
sv5015:STM1625:2.0,0.722195704,0.0382525526
sv5015:STM1625:3.0,1.2357431107,0.0708581735
sv5015:STM0581:1.0,1.0540326212,-0.1404165637
sv5015:STM0581:2.0,0.8309662327,-0.0723342247
sv5015:STM0581:3.0,0.6379081439000001,0.0442819974
sv5015:WT:1.0,-0.1509155922,-0.0032194125000000002
sv5015:WT:2.0,-0.0838119184,-0.0426351101
sv5015:WT:3.0,0.23472751060000002,0.0458545226
tomato:tomato_root:1.0,4.1377955269,0.7654691365
tomato:tomato_root:2.0,2.6949947403000003,0.8007798057000001
tomato:tomato_root:3.0,2.9009535896000003,1.0591908993
tomato:LB:1.0,-0.34569180320000004,-0.0018395326
tomato:LB:2.0,0.34569180320000004,0.0018395326
AcrB_efflux_virulence:AcrB_D408A:1.0,-0.4623195507,-0.272582478
AcrB_efflux_virulence:AcrB_D408A:2.0,-0.3802288896,-0.42683863
AcrB_efflux_virulence:AcrB_D408A:3.0,-0.11884803520000001,-0.3061158162
AcrB_efflux_virulence:WT:1.0,0.36608085900000004,-0.0873911138
AcrB_efflux_virulence:WT:2.0,-0.4361601047,0.20191505410000002
AcrB_efflux_virulence:WT:3.0,0.0700792456,-0.11452394040000001
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:1.0,-1.7305556224,0.0614570367
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:1.0,9.8111766026,2.8906482821
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:2.0,9.7029458893,2.8989944036
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:1.0,6.7188058687000005,1.0236376689
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:3.0,9.5720415781,2.5396143138
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:1.0,5.9041855108,1.4197015242
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:1.0,-0.5219641861000001,0.0708896889
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:2.0,-0.4943360637,0.004598529200000001
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:3.0,0.9448453229,0.5919997797000001
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:2.0,0.6502546051,0.1918923345
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:1.0,6.4642842738,1.57227233
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:2.0,9.6720785535,2.8419727719
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:2.0,6.3492797002,1.8835019658
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_32:1.0,6.6823000356,1.0672425402
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_16:1.0,8.6326154966,2.0951426351
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_16:2.0,10.1819385798,2.6732002001
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:1.0,0.1461779469,0.4127739607
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:2.0,0.4904443753,-0.2887174019
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:3.0,-0.6415474708000001,0.133547423
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:3.0,6.2247903431000005,1.3333880173
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:1.0,-0.8942705659,0.0999385187
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:1.0,-0.8281807475,-0.0509646445
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:2.0,0.5354840539,-0.08008460340000001
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:3.0,0.2926966937,0.13104924780000002
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:1.0,11.3498627324,2.8202103687
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:2.0,10.6420128874,2.4424568004
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:3.0,10.2186058158,2.1248981047
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:1.0,1.1381029996,0.1296425182
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_32:2.0,9.4265499065,2.168470432
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:1.0,10.070770554,2.0626579323
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:2.0,8.3858569209,1.4171814385000001
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:1.0,9.3613667376,2.0726482359
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:2.0,8.9319666259,1.9657638551
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:2.0,0.005148316,0.4678227788
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:3.0,3.2306057527,0.3096772253
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:1.0,9.7077409244,2.6641899926
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:2.0,9.6995632302,2.6822547935000003
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:3.0,6.3228993904,1.3836184004
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:3.0,9.0721304445,2.0968041236
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:2.0,-0.17802949640000001,-0.3145691697
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:3.0,0.9259645498,0.23111551530000002
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:1.0,11.584011426,2.8382821605
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:3.0,1.5641358092000002,0.2724755256
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:3.0,6.9067742509,1.9900302354
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:2.0,7.7470971266,1.4614690548
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:3.0,10.2166855556,2.1346296454
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:1.0,1.6139608368,-0.056277138000000004
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:2.0,1.8996230085999999,0.4401651634
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:3.0,0.8696945650000001,0.3904586513
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:1.0,8.5520782313,1.2690607202
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:2.0,10.9496478352,2.3600057778
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:3.0,11.1493657112,2.805047863
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:2.0,0.9853300659,0.020700612400000002
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:3.0,1.132509071,0.24618684270000002
OPG:del_opgGH:1.0,3.2847991558,0.870468321
OPG:del_opgGH:2.0,3.1995376102,0.5412229914000001
OPG:del_opgGH:3.0,2.9720859253,0.2669339351
OPG:del_opgGH_pBK16:1.0,0.0166937301,-0.1678605655
OPG:del_opgGH_pBK16:2.0,-0.0233774394,-0.24434540670000002
OPG:del_opgGH_pBK16:3.0,0.0584367963,-0.0203882125
OPG:WT:1.0,-0.09295687080000001,-0.0805835468
OPG:WT:2.0,-0.123832095,0.0542023702
OPG:WT:3.0,0.2167889658,0.0263811766
PinT:pinT+_1h:1.0,-0.045219699700000004,-0.0573061403
PinT:pinT+_1h:2.0,0.045219699700000004,0.0573061403
cold_shock_protein:WT_RNAseq:1.0,-0.09464683580000001,-0.0743920488
cold_shock_protein:WT_RNAseq:2.0,0.1547245182,0.1108971479
cold_shock_protein:WT_RNAseq:3.0,-0.060077682400000006,-0.0365050991
cold_shock_protein:DeltaCspCE_RNAseq:1.0,0.5738050982,-0.09826141120000001
cold_shock_protein:DeltaCspCE_RNAseq:2.0,1.1223871787,-0.019069516300000002
cold_shock_protein:DeltaCspCE_RNAseq:3.0,0.5410717127,-0.180346489
dephostatin:LB_DMSO:1.0,-0.096713437,-0.2496582383
dephostatin:LB_DMSO:2.0,0.3281752866,0.1521729554
dephostatin:LB_DMSO:3.0,-0.23146184960000002,0.0974852829
dephostatin:LB_Dephostatin:1.0,0.2114509213,-0.2328863284
dephostatin:LB_Dephostatin:2.0,0.9786179766,0.7604887733
dephostatin:LB_Dephostatin:3.0,0.3093378298,0.5825670221
dephostatin:LPM_DMSO:1.0,3.2514587784,1.6098597961999999
dephostatin:LPM_DMSO:2.0,3.95329396,1.2342735655000001
dephostatin:LPM_Dephostatin:1.0,2.6205265789,0.6011302073
dephostatin:LPM_Dephostatin:2.0,3.1575572609,1.4357658984000001
dephostatin:LPM_Dephostatin:3.0,2.5141040335,1.5321739994999999
efflux_inhibition:Chlorpromazine:1.0,5.777685388,0.47925926490000004
efflux_inhibition:Chlorpromazine:2.0,17.4204052395,3.6522729982
efflux_inhibition:Chlorpromazine:3.0,8.620437341,0.5840646309
efflux_inhibition:PABN:1.0,3.9945372178,1.1223962225
efflux_inhibition:PABN:2.0,9.8474223603,1.4021384113
efflux_inhibition:no_treatment:1.0,-0.7882727666,-0.1004291867
efflux_inhibition:no_treatment:2.0,0.4498006009,0.2341394373
efflux_inhibition:no_treatment:3.0,0.3384721657,-0.1337102506
efflux_inhibition:Chlorpromazine:4.0,8.8993207235,0.6285685173000001
efflux_inhibition:PABN:3.0,9.4398463764,1.6042886113
fis_regulatory_network:GX_EE:1.0,-0.8055002522,0.0485507297
fis_regulatory_network:GX_EE:2.0,1.7874166942,0.2194807122
fis_regulatory_network:GX_TS:1.0,2.8730626388,-0.1652565821
fis_regulatory_network:GX_TS:2.0,3.0284819596,-0.1535552309
fis_regulatory_network:WT_EE:1.0,-0.48144203490000004,-0.1228391612
fis_regulatory_network:WT_EE:2.0,0.48144203490000004,0.1228391612
fis_regulatory_network:WT_TS:1.0,2.7579962191,-0.2345789393
fis_regulatory_network:WT_TS:2.0,3.0274461913,-0.45481463450000004
fis_regulatory_network:OX_EE:1.0,3.5783914726,0.7237247287
fis_regulatory_network:OX_EE:2.0,3.7219467221,0.7053523321
fis_regulatory_network:OX_TS:1.0,1.5045558812,-1.0535630974
fis_regulatory_network:OX_TS:2.0,2.6772840882,-0.1647908199
persisters:rep:1.0,-0.9126532134,-0.3989074353
persisters:rep:2.0,0.9126532134,0.3989074353
proQ_pulse_expression:empty_vector:1.0,-0.1437292754,-0.0578110188
proQ_pulse_expression:empty_vector:2.0,0.1437292754,0.0578110188
proQ_pulse_expression:long_STnc540_overexpression:1.0,-0.0688332497,0.2582869419
proQ_pulse_expression:long_STnc540_overexpression:2.0,-0.1968328651,0.057741654100000005
proQ_pulse_expression:short_STnc540_overexpression:1.0,-0.021219511700000002,0.0604846686
proQ_pulse_expression:short_STnc540_overexpression:2.0,0.0330827371,0.2815204905
proQ_virulence:dhfq_dproQ_LB:1.0,0.0712359226,-0.2672727845
proQ_virulence:dhfq_dproQ_LB:2.0,-0.5562297576,0.0226518031
proQ_virulence:dhfq_dproQ_LB:3.0,-0.6974231066000001,0.5361895494
proQ_virulence:dhfq_dproQ_SPI-2:1.0,4.2676235264,2.1287946256
proQ_virulence:dhfq_dproQ_SPI-2:2.0,4.3461014723,2.1927216233
proQ_virulence:dhfq_dproQ_SPI-2:3.0,4.6956923615,2.2851649212
proQ_virulence:dhfq_LB:1.0,1.0140672961,0.611483729
proQ_virulence:dhfq_LB:2.0,0.2752737712,-0.057506261100000004
proQ_virulence:dhfq_LB:3.0,1.0574555105,0.5227398360000001
proQ_virulence:dhfq_SPI-2:1.0,5.149039894,2.5491842817
proQ_virulence:dhfq_SPI-2:2.0,5.1916460219000005,2.5716131687
proQ_virulence:dhfq_SPI-2:3.0,5.5551039075,2.5908013858
proQ_virulence:dproQ_LB:1.0,1.181687008,0.3150432608
proQ_virulence:dproQ_LB:2.0,-0.8489945704,-0.5439067719
proQ_virulence:dproQ_LB:3.0,0.1179020539,0.3554809293
proQ_virulence:dproQ_SPI-2:1.0,3.8085872687,1.6352816541
proQ_virulence:dproQ_SPI-2:2.0,4.4347464647,1.9344570654000002
proQ_virulence:dproQ_SPI-2:3.0,4.291774814,1.9225225728000002
proQ_virulence:WT_LB:1.0,-0.0120882264,-0.22355999470000001
proQ_virulence:WT_LB:2.0,0.2641803722,0.321482339
proQ_virulence:WT_LB:3.0,-0.2520921457,-0.0979223443
proQ_virulence:WT_SPI-2:1.0,3.7523535945,2.0710745787000002
proQ_virulence:WT_SPI-2:2.0,4.3809017728,2.4603819759
proQ_virulence:WT_SPI-2:3.0,3.6711000496,2.0800826066
rcsB:del_rcsB_S207C:1.0,-1.470061783,-0.2168078803
rcsB:del_rcsB_WT:1.0,-0.0906777398,0.18518272090000001
rcsB:del_rcsB:1.0,-0.9645656610000001,-0.253729555
rcsB:del_rcsB_H12A:1.0,-1.1089945882,-0.2537099605
rcsB:del_rcsB_D56A:1.0,-1.2467932921,-0.23940627450000002
rcsB:del_rcsB_M88A:1.0,-1.6375514057,-0.3374440468
rcsB:del_rcsB_H77A:1.0,-1.3475700073,-0.1792934886
rcsB:del_rcsB_L108A:1.0,1.7833132244,0.1116916985
rcsB:del_rcsB_S207C:2.0,1.3540145997,0.1977031877
rcsB:del_rcsB_WT:2.0,0.009037837,-0.07381929820000001
rcsB:del_rcsB:2.0,0.2220653441,-0.020719247200000002
rcsB:del_rcsB_H12A:2.0,0.0777904652,-0.0693697907
rcsB:del_rcsB_D56A:2.0,-0.6870488394,-0.22332125160000002
rcsB:del_rcsB_H77A:2.0,-0.219837852,0.1494644753
rcsB:del_rcsB_L108A:2.0,-1.5901041715000002,-0.1425705231
rcsB:del_rcsB_WT:3.0,0.0816399028,-0.1113634228
rcsB:del_rcsB_H12A:3.0,-0.43496242970000004,-0.063753734
rcsB:del_rcsB_D56A:3.0,-0.8980081892,-0.0919167088
rcsB:del_rcsB_M88A:2.0,-1.2128698318,-0.1978517908
rcsB:del_rcsB_H77A:3.0,1.727976356,0.1648572181
rcsB:del_rcsB_L108A:3.0,-1.5411743104,-0.31586319900000004
ribodepletion:RiboZero:1.0,-0.026502851600000002,-0.0721291757
ribodepletion:RiboZero:2.0,0.026502851600000002,0.0721291757
single_carbon_source:mucic:1.0,0.2236352389,0.0048012733000000005
single_carbon_source:mucic:2.0,-0.2236352389,-0.0048012733000000005
single_carbon_source:tartarate:1.0,1.2968749233,0.1014501928
single_carbon_source:tartarate:2.0,0.49276700300000004,-0.003600537
ssrA_ssrB_TCS:ssrB_minus:1.0,0.4964293992,-0.168392023
ssrA_ssrB_TCS:ssrB_minus:2.0,-0.434240868,0.0563312111
ssrA_ssrB_TCS:ssrB_minus:3.0,-0.0621885312,0.1120608119
ssrA_ssrB_TCS:ssrB_plus:1.0,3.5179913181,1.3666774466
ssrA_ssrB_TCS:ssrB_plus:2.0,3.6006857435,1.3446075103
ssrA_ssrB_TCS:ssrB_plus:3.0,2.7751680887,1.4654374271
yedF:WT:1.0,-0.1632259412,0.18510168300000002
yedF:WT:2.0,0.1632259412,-0.18510168300000002
yedF:del_yedF:1.0,-2.9394117666,1.9313677085
yedF:del_yedF:2.0,-2.8459626947,1.7845143285
yedF:del_yedF:3.0,-5.7502674704,1.1706150934
14028S_paratyphiA:37C_stationary:1.0,0.07285325840000001,0.8265888779
14028S_paratyphiA:42C_log:1.0,-1.5419974911,0.0822619088
14028S_paratyphiA:37C_log:1.0,-0.2820752592,0.0713471069
14028S_paratyphiA:42C_log:2.0,-1.8574328348,-0.1933949096
14028S_paratyphiA:37C_stationary:2.0,1.5862798737000001,1.6784435361
14028S_paratyphiA:37C_log:2.0,0.2820752592,-0.0713471069
7TF:hilC:1.0,-0.2755070092,-1.1713780441
7TF:del_hilD:1.0,-0.6447961953,0.1466694583
7TF:WT:1.0,-0.1013043282,0.0209154387
7TF:hilD:1.0,-1.1395565653,-0.8647518338
7TF:WT:2.0,-0.0400691241,-0.0401823758
7TF:del_sprB:1.0,0.22392608760000002,-0.0816708049
7TF:del_rtsB:1.0,-1.4517098599,0.32438374070000003
7TF:rtsA:1.0,0.6093059968,-0.3835452149
7TF:del_invF:1.0,-0.033266439,-0.012388449000000001
7TF:sprB:1.0,0.1404739438,-0.5115632433
7TF:hilD:2.0,-0.7261759905,-1.0210239749
7TF:del_invF:2.0,0.3991096806,0.0712111015
7TF:del_rtsB:2.0,-1.3455587617,0.1455465122
7TF:hilC:2.0,-0.2252153076,-0.7407863823
7TF:WT:3.0,0.1110032806,-0.0002236103
7TF:del_hilD:2.0,-0.3845565321,0.0773798349
7TF:rtsA:2.0,0.8991208243000001,0.2213847266
7TF:invF:1.0,0.22733904100000002,-0.42349037840000003
7TF:invF:2.0,-0.4295557217,-1.0963919234
7TF:sprB:2.0,-0.2957495979,-0.6598937513
7TF:del_sprB:2.0,-0.3481676536,-0.1319642482
7TF:WT:4.0,0.030370171600000002,0.0194905473
MMC:del_rtcB_No treatment:1.0,-6.0485738001,-0.5377108032
MMC:WT_No_treatment:1.0,1.5341685213,0.167304805
MMC:WT_No_treatment:2.0,-3.0070921914,-0.45529258300000003
MMC:del_rtcR_No_treatment:1.0,-3.0340245594,-0.5123809774
MMC:del_rtcR_3mM_MMC:1.0,0.8281122117,-0.5619683271
MMC:WT_No_treatment:3.0,1.4729236701000001,0.28798777810000004
MMC:del_rtcB_3mM_MMC:1.0,-1.2036576539000001,-0.8207996435
MMC:del_rtcB_3mM_MMC:2.0,-0.5313910510000001,-0.6168623998
MMC:del_rtcR_3mM_MMC:2.0,0.6155599066,-0.4831841468
MMC:del_rtcR_3mM_MMC:3.0,-3.4178552584,-0.827577493
MMC:del_rsr_No_treatment:1.0,-3.2191496644,-0.7990703570000001
MMC:del_rtcB_3mM_MMC:3.0,-1.3250186080000002,-0.7837099337000001
MMC:del_rtcR_No_treatment:2.0,2.4379998265,0.1721653018
MMC:del_rsr_3mM_MMC:1.0,-0.38889855240000004,-0.8860108157000001
MMC:del_rtcB_No treatment:2.0,-5.5118400059,-0.7157055143000001
MMC:WT_3mM_MMC:1.0,1.9289045667,-0.5333345029000001
MMC:del_rsr_3mM_MMC:2.0,-0.0482214808,-0.6046018969
MMC:WT_3mM_MMC:2.0,1.2112474930000001,-0.6785842688
MMC:del_rsr_No_treatment:2.0,-0.7999870839000001,-0.1725221674
MMC:del_rtcB_No treatment:3.0,-5.3892977128,-0.8737229167
MMC:del_rsr_No_treatment:3.0,-4.0549988708,-0.8551652666
Nontyphoidal_comparisons:rep:1.0,-1.4354000932,-0.36358384
Nontyphoidal_comparisons:rep:2.0,3.1115607523,0.7961706159
Nontyphoidal_comparisons:rep:3.0,-1.6761606591,-0.4325867759
araC:delta_araC_LB:1.0,0.4297726154,-0.0259028588
araC:WT_LB:1.0,-0.0371539477,0.14773371200000002
araC:WT_LB:2.0,0.0371539477,-0.14773371200000002
araC:delta_araC_LB:2.0,-0.0521677955,0.1091536615
csgD:WT_planktonic_TP1:1.0,1.0039650849999998e-16,0.0
csgD:del_csgD_planktonic_TP2:1.0,1.1315559592,-0.2028182073
csgD:WT_aggregate_TP2:1.0,3.1148815499,-0.4345930585
csgD:del_csgD_planktonic_TP1:1.0,0.0827422589,0.39145922710000003
csgD:WT_planktonic_TP3:1.0,-2.2660134665,-0.6939948338
csgD:del_csgD_planktonic_TP3:1.0,-3.3844553053,-0.6201858877
csgD:WT_planktonic_TP2:1.0,0.44958997310000004,0.0131114481
csgD:WT_aggregate_TP3:1.0,-1.0503318135,-1.2767890679
csgD:PcsgD_planktonic_lux_TP1:1.0,-0.28827534250000003,0.2063675194
csgD:PcsgD_planktonic_lux_TP4:1.0,-2.3594571561,-0.9993477071
csgD:PcsgD_aggregate_lux_TP3:1.0,-0.035445538400000004,-1.21807106
csgD:PcsgD_planktonic_lux_TP2:1.0,0.9595367476000001,0.5112838963
csgD:PcsgD_planktonic_lux_TP3:1.0,-2.7531269485000003,-0.7859856874000001
csgD:del_csgD_planktonic_TP4:1.0,-3.1518403593,-1.489085166
csgD:WT_aggregate_TP4:1.0,-3.5093378202,-2.4201731532
csgD:PcsgD_aggregate_lux_TP4:1.0,-3.9088815173,-2.1178868451
csgD:PcsgD_aggregate_lux_TP2:1.0,1.9105895107,-0.2508702608
csrA:10min_LB_csrA:1.0,-1.3526423734,-3.3332117004
csrA:10min_LB_WT:1.0,-3.8648350995,-3.1175759287
csrA:2.5min_LB_csrA:1.0,1.5802522412000002,-1.5065925919
csrA:5min_mLPM_WT:1.0,4.8865350442,0.2636799107
csrA:15min_mLPM_csrA:1.0,1.8290845682999999,-0.5821088561000001
csrA:5min_LB_WT:1.0,-3.2794602285,-3.8724158842
csrA:2.5min_LB_WT:1.0,-2.3785685687,-1.9640265120000002
csrA:0min_LB_WT:1.0,0.2638195065,0.061704410300000005
csrA:15min_LB_WT:1.0,1.3048737217,-1.0796782357
csrA:0min_mLPM_WT:1.0,4.7308043311,2.323099167
csrA:15min_LB_csrA:1.0,2.3444934003,-1.6169909282
csrA:15min_mLPM_WT:1.0,5.8722317089,0.9384435375
csrA:15min_LB_csrA:2.0,2.4439521257,-1.7741104203
csrA:0min_mLPM_WT:2.0,4.7723869414,2.1774727556
csrA:0min_LB_csrA:1.0,2.9385585321,0.6599601326
csrA:15min_LB_WT:2.0,1.9104219698,-0.9839500257
csrA:15min_mLPM_WT:2.0,1.3574909077,-0.7147128960000001
csrA:5min_LB_WT:2.0,-3.382976793,-3.3666060992
csrA:5min_mLPM_WT:2.0,2.0921221773,-0.2696674027
csrA:2.5min_LB_WT:2.0,-1.1163386639,-1.8933018177
csrA:5min_mLPM_csrA:1.0,2.3392454167,-1.7512455864
csrA:0min_LB_csrA:2.0,2.4897488052,0.4135876133
csrA:15min_mLPM_csrA:2.0,1.7415144393,-0.5879716018000001
csrA:5min_mLPM_csrA:2.0,2.8691908906,-1.486714703
csrA:10min_LB_WT:2.0,-3.1549936178,-2.8325522028
csrA:0min_LB_WT:2.0,-0.2638195065,-0.061704410300000005
csrA:5min_LB_csrA:1.0,-0.3679711962,-2.6020118446
csrA:10min_mLPM_csrA:1.0,1.1800555473,-1.1420951118
csrA:10min_mLPM_csrA:2.0,0.8789108001,-1.3329918936
csrA:5min_LB_csrA:2.0,-1.2291593854,-3.0725339231
csrA:2.5min_LB_csrA:2.0,2.5043983473,-1.415618254
csrA:10min_LB_csrA:2.0,-1.208693388,-3.1836762661
