,name,x,y,cog,color,link
meta,start,0.025345744,,,,
PA0001,dnaA,483,0.000355661,"Replication, recombination and repair",#1e90ff,
PA0002,dnaN,2056,-0.002300807,"Replication, recombination and repair",#1e90ff,
PA0003,recF,3169,-0.0005418770000000001,"Replication, recombination and repair",#1e90ff,
PA0004,gyrB,4275,-0.0016385280000000002,"Replication, recombination and repair",#1e90ff,
PA0005,lptA,7018,0.002238462,Lipid transport and metabolism,#87cefa,
PA0006,PA0006,7803,-0.004446212000000001,Carbohydrate transport and metabolism,#ffc0cb,
PA0007,PA0007,8671,-0.004967058,Energy production and conversion,#708090,
PA0008,glyS,10434,0.001641277,"Translation, ribosomal structure and biogenesis",#daa520,
PA0009,glyQ,12488,-0.003741603,"Translation, ribosomal structure and biogenesis",#daa520,
PA0010,tag,13540,-0.004585163000000001,"Replication, recombination and repair",#1e90ff,
PA0011,PA0011,14235,-0.002938177,Cell wall/membrane/envelope biogenesis,#c71585,
PA0012,PA0012,15207,-0.004852311000000001,Function unknown,#0000ff,
PA0013,PA0013,15620,-0.008218862,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0014,PA0014,16335,-0.0067744020000000005,No COG annotation,#00bfbf,
PA0015,PA0015,16900,-0.002386693,Cell motility,#da70d6,
PA0016,trkA,17366,-0.002330495,Inorganic ion transport and metabolism,#8b4513,
PA0017,PA0017,18767,-0.000997409,"Translation, ribosomal structure and biogenesis",#daa520,
PA0018,fmt,20068,-0.002139541,"Translation, ribosomal structure and biogenesis",#daa520,
PA0019,def,21067,-0.003032148,"Translation, ribosomal structure and biogenesis",#daa520,
PA0020,PA0020,21712,-0.001676025,Function unknown,#0000ff,
PA0021,PA0021,22872,-0.001391443,"Replication, recombination and repair",#1e90ff,
PA0022,PA0022,24001,-0.004123694000000001,"Translation, ribosomal structure and biogenesis",#daa520,
PA0023,qor,24568,-0.0012531999999999999,Energy production and conversion,#708090,
PA0024,hemF,25736,-0.00045476100000000003,Coenzyme transport and metabolism,#d3d3d3,
PA0025,aroE,26711,0.0007708880000000001,Amino acid transport and metabolism,#ff0000,
PA0026,plcB,27646,-0.0077580340000000005,No COG annotation,#00bfbf,
PA0027,PA0027,28613,-0.011000579,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0028,PA0028,29896,-0.009627198,No COG annotation,#00bfbf,
PA0029,PA0029,30502,-0.00246372,Inorganic ion transport and metabolism,#8b4513,
PA0030,PA0030,32060,-0.004040934,Amino acid transport and metabolism,#ff0000,
PA0031,betC,33000,0.00030050700000000004,Inorganic ion transport and metabolism,#8b4513,
PA0032,PA0032,34624,-0.0026877150000000002,Transcription,#000000,
PA0032a,PA0032a,35549,0.0012501670000000002,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0033,PA0033,35905,0.001570524,Signal transduction mechanisms,#f4a460,
PA0034,PA0034,36278,0.008100413,Transcription,#000000,
PA0035,trpA,37087,0.004210018,Amino acid transport and metabolism,#ff0000,
PA0036,trpB,37890,0.003789347,Amino acid transport and metabolism,#ff0000,
PA0037,trpI,39202,0.002151632,Transcription,#000000,
PA0038,PA0038,40190,-0.000187617,Function unknown,#0000ff,
PA0039,PA0039,40589,-0.001234875,Function unknown,#0000ff,
PA0040,PA0040,41113,-0.0032984530000000002,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041,PA0041,42914,-0.002182568,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041a,PA0041a,54121,0.002243147,"Replication, recombination and repair",#1e90ff,
PA0042,PA0042,56546,-0.004619403,No COG annotation,#00bfbf,
PA0043,PA0043,57212,0.001836614,Function unknown,#0000ff,
PA0044,exoT,58786,-0.005840757,Function unknown,#0000ff,
PA0045,PA0045,60656,-0.0028765310000000003,Cell wall/membrane/envelope biogenesis,#c71585,
PA0046,PA0046,61373,-0.009391233,Function unknown,#0000ff,
PA0047,PA0047,61879,-0.004389664000000001,Function unknown,#0000ff,
