,name,x,y,cog,color,link
meta,start,0.09579687087437083,,,,
BSU_00010,dnaA,410,-0.0059816135712982615,"Replication, recombination and repair",#1e90ff,
BSU_00020,dnaN,1939,0.00010772267806296176,"Replication, recombination and repair",#1e90ff,
BSU_00030,rlbA,3206,-0.0069665660425222145,Function unknown,#0000ff,
BSU_00040,recF,3437,-0.001293923399960673,"Replication, recombination and repair",#1e90ff,
BSU_00050,remB,4567,0.0011178490283892237,Function unknown,#0000ff,
BSU_00060,gyrB,4867,-0.0015483872895045393,"Replication, recombination and repair",#1e90ff,
BSU_00070,gyrA,6994,0.0040863133139983935,"Replication, recombination and repair",#1e90ff,
BSU_00080,yaaC,14847,-0.012100417162311463,Function unknown,#0000ff,
BSU_00090,guaB,15915,0.002220627701229768,Nucleotide transport and metabolism,#87ceeb,
BSU_00100,dacA,17534,0.0034699770442870705,Cell wall/membrane/envelope biogenesis,#c71585,
BSU_00110,pdxS,19062,0.00117175927772279,Coenzyme transport and metabolism,#d3d3d3,
BSU_00120,pdxT,19968,-0.0014249580216571368,Coenzyme transport and metabolism,#d3d3d3,
BSU_00130,serS,20880,0.005867612224073844,"Translation, ribosomal structure and biogenesis",#daa520,
BSU_00140,dck,22496,-0.0023832730438991443,Nucleotide transport and metabolism,#87ceeb,
BSU_00150,dgk,23146,0.0013829573604800052,Nucleotide transport and metabolism,#87ceeb,
BSU_00160,sleL,23868,-0.008218080117725844,Cell wall/membrane/envelope biogenesis,#c71585,
BSU_00170,yaaI,25221,0.02493724584539912,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
BSU_00180,tadA,25852,-0.002171111614656848,Nucleotide transport and metabolism,#87ceeb,
BSU_00190,dnaX,26814,-0.0020755135921349034,"Replication, recombination and repair",#1e90ff,
BSU_00200,ebfC,28529,0.0024431160389781193,Function unknown,#0000ff,
BSU_00210,recR,28867,-0.0049701858486828464,"Replication, recombination and repair",#1e90ff,
BSU_00220,yaaL,29481,-0.006963980907505685,Function unknown,#0000ff,
BSU_00230,bofA,29772,0.015171251685234487,Function unknown,#0000ff,
BSU_00240,csfB,35531,-0.0010155300875099584,Function unknown,#0000ff,
BSU_00250,xpaC,35845,-0.010032589181024848,Function unknown,#0000ff,
BSU_00260,yaaN,36478,0.0028916500598464533,Inorganic ion transport and metabolism,#8b4513,
BSU_00270,yaaO,37720,-0.0023054972186092744,Amino acid transport and metabolism,#ff0000,
BSU_00280,tmk,39159,-0.007593135722703417,Nucleotide transport and metabolism,#87ceeb,
BSU_00290,darA,39871,-0.004805870885670657,Function unknown,#0000ff,
BSU_00300,yaaR,40213,-0.006394470632720782,Function unknown,#0000ff,
BSU_00310,holB,40665,0.0010511854408196992,"Replication, recombination and repair",#1e90ff,
BSU_00320,ricT,41657,0.0028846612160630873,Function unknown,#0000ff,
