,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,14.538465780500001,0.03344421752018342,2.0,0.0,14.5148171475,5.0,14.5621144135,,
1,U01-Set001__USA300 LAC CA-MHB Control,14.62391898585,0.0334780714594143,2.0,1.0,14.6002464145,6.0,14.6475915572,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,14.83774651245,0.04182638724008657,2.0,2.0,14.8081707904,7.0,14.8673222345,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,14.95462681525,0.02937521489349087,2.0,3.0,14.9338554016,8.0,14.9753982289,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,14.728108846,0.0452102676011057,2.0,4.0,14.6961403592,9.0,14.7600773328,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,15.66651441255,0.11241331361101636,2.0,10.0,15.5870261962,29.0,15.7460026289,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,15.7381126025,0.12543970523258133,2.0,11.0,15.6494133363,30.0,15.8268118687,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,15.797959421049999,0.11134554249060166,2.0,12.0,15.7192262329,31.0,15.8766926092,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,15.151023774599999,0.21756374000805107,2.0,13.0,15.3048645705,14.0,14.9971829787,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,16.267267012799998,0.05114026899773217,2.0,15.0,16.3034286438,18.0,16.2311053818,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,16.21330549905,0.2087076814655322,2.0,16.0,16.0657268822,19.0,16.3608841159,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,16.0119815026,0.03962569465531538,2.0,17.0,15.9839619052,20.0,16.0400011,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,15.7202142393,0.25222389976337745,2.0,21.0,15.8985634692,24.0,15.5418650094,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,15.8174810319,0.004901995557421922,2.0,22.0,15.8140147976,25.0,15.8209472662,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,15.51473132845,0.2743757149725528,2.0,23.0,15.3207183998,26.0,15.7087442571,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,14.49754495815,0.02478430742891814,2.0,27.0,14.4800198063,28.0,14.51507011,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,15.49818423915,0.093212228058963,2.0,32.0,15.4322732406,33.0,15.5640952377,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,13.98548932625,0.06922852623172022,2.0,34.0,13.9365373659,38.0,14.0344412866,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,13.7951156259,0.25137422964850115,2.0,35.0,13.6173672035,39.0,13.9728640483,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,13.53209804515,0.027205280393039998,2.0,36.0,13.5128610069,40.0,13.5513350834,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,12.1389547222,0.2891344238799809,2.0,37.0,11.9345058104,41.0,12.343403634,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,15.09854284915,0.09686207327140689,2.0,42.0,15.167034678,45.0,15.0300510203,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,14.9658172154,0.0012615343590725889,2.0,43.0,14.9649251759,46.0,14.9667092549,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,14.444942520200001,0.0530884050312851,2.0,44.0,14.4824816914,47.0,14.407403349,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,15.413464015,0.10069699625920452,2.0,48.0,15.4846675439,52.0,15.3422604861,,
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,15.350354689300001,0.04618589507117767,2.0,49.0,15.3176963297,53.0,15.3830130489,,
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,15.69966396655,0.10364874726136157,2.0,50.0,15.6263732345,54.0,15.7729546986,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,15.411595879699998,0.10883522410980392,2.0,51.0,15.4885540047,55.0,15.3346377547,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,16.3801041853,0.019238179949532225,2.0,56.0,16.3937076328,57.0,16.3665007378,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,16.4670472145,0.00022861059220494306,2.0,58.0,16.4668855624,59.0,16.4672088666,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,14.1414648883,0.055723759902119065,2.0,60.0,14.1020622398,61.0,14.1808675368,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,14.81661521545,0.08109254807849575,2.0,62.0,14.8739563061,63.0,14.7592741248,,
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,13.727374963799999,0.5137888594285079,2.0,64.0,14.0906785504,65.0,13.3640713772,,
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,9.9292306346,2.4018553021795164,2.0,66.0,8.230862463,67.0,11.6275988062,,
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,13.66847383685,0.6151369420048709,2.0,68.0,13.2335063338,69.0,14.1034413399,,
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,13.2507711967,0.48402272981413647,2.0,70.0,12.9085154422,71.0,13.5930269512,,
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,13.8071257393,0.06452050569143708,2.0,72.0,13.7615028522,73.0,13.8527486264,,
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,13.98276586115,0.008194013413755172,2.0,74.0,13.9885599036,75.0,13.976971818700001,,
38,ICA-Set002__USA300 LAC CA-MHB Control,14.4783284283,0.11439935714413528,2.0,76.0,14.3974358671,77.0,14.5592209895,,
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,15.7268236275,0.11775287893616461,2.0,78.0,15.6435597683,79.0,15.8100874867,,
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,13.726006344750001,0.05641503915866904,2.0,80.0,13.7658978015,81.0,13.686114888,,
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,13.9885970101,0.17056721418738718,2.0,82.0,13.8679877763,83.0,14.1092062439,,
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,12.97767333225,0.08709619549490998,2.0,84.0,12.9160870218,85.0,13.0392596427,,
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,6.9937591345,0.24018261091346327,2.0,86.0,7.1635938874,87.0,6.8239243816,,
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,8.1850664806,0.4609181457050923,2.0,88.0,7.8591481342,89.0,8.510984827,,
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,14.22515416565,0.07100317404077429,2.0,90.0,14.1749473398,91.0,14.2753609915,,
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,13.734195943,0.13284442604605484,2.0,92.0,13.8281311375,93.0,13.6402607485,,
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,13.37363228595,0.07357462738895054,2.0,94.0,13.321607168,96.0,13.4256574039,,
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,14.376479489049999,0.2680357841173053,2.0,95.0,14.5660094096,97.0,14.1869495685,,
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,14.95013179565,0.20217163171609448,2.0,98.0,14.8071748639,99.0,15.0930887274,,
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,15.1219442407,0.06932540884099873,2.0,100.0,15.1709647074,101.0,15.072923774,,
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,14.899707746250002,0.18222503301945625,2.0,102.0,14.7708551897,103.0,15.0285603028,,
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,14.52749770675,0.24452117919144264,2.0,104.0,14.3545951228,105.0,14.7004002907,,
