,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,9.64145486085,0.08889612095717801,2.0,0.0,9.5785958109,5.0,9.7043139108
1,U01-Set001__USA300 LAC CA-MHB Control,9.4975379132,0.07045372371681104,2.0,1.0,9.4477196074,6.0,9.547356219000001
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,9.41392681,0.05244375190091228,2.0,2.0,9.3768434774,7.0,9.4510101426
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,9.37986234845,0.025462558455156537,2.0,3.0,9.3618576007,8.0,9.3978670962
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,9.36078755845,0.05194633487797021,2.0,4.0,9.3240559528,9.0,9.3975191641
5,U01-Set000__USA300 TCH1516 CA-MHB Control,8.99008055065,0.14299687605926778,2.0,10.0,9.0911946114,29.0,8.8889664899
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,9.002896210100001,0.13402679456838365,2.0,11.0,9.0976674654,30.0,8.9081249548
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,8.97028716765,0.03802450021039549,2.0,12.0,8.9971745496,31.0,8.9433997857
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,9.4056989205,0.05356780094293503,2.0,13.0,9.3678207652,14.0,9.4435770758
9,U01-Set001__USA300 LAC RPMI+10%LB Control,8.799855111300001,0.08195658356260568,2.0,15.0,8.7419030553,18.0,8.8578071673
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,8.741586667850001,0.030712172514537638,2.0,16.0,8.7633034533,19.0,8.7198698824
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,8.93353025155,0.095628804657384,2.0,17.0,9.0011500278,20.0,8.8659104753
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,8.870391139150001,0.2145328825661185,2.0,21.0,8.718693483100001,24.0,9.0220887952
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,8.51526598115,0.029259888747329345,2.0,22.0,8.5359558469,25.0,8.4945761154
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,8.64491041085,0.0075172639994771934,2.0,23.0,8.6502259192,26.0,8.6395949025
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,9.67157519085,0.04184550952877098,2.0,27.0,9.7011644344,28.0,9.6419859473
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,9.230177000600001,0.024540621815111754,2.0,32.0,9.2475298407,33.0,9.2128241605
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,9.754332046950001,0.054784419667135,2.0,34.0,9.793070481600001,38.0,9.7155936123
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,9.92806414495,0.051634434036587296,2.0,35.0,9.9645752034,39.0,9.8915530865
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,9.90611636285,0.043554742040969284,2.0,36.0,9.9369142163,40.0,9.8753185094
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,9.63250453755,0.07941453390642204,2.0,37.0,9.688659093,41.0,9.5763499821
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,9.3001801526,0.017825050806117574,2.0,42.0,9.2875759383,45.0,9.3127843669
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,9.0862794469,0.09160768786759926,2.0,43.0,9.1510558642,46.0,9.0215030296
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,9.3867394504,0.007313127857892335,2.0,44.0,9.3919106127,47.0,9.3815682881
24,U01-Set003__USA300 TCH1516 CA-MHB Control,8.82792258235,0.3197035057005913,2.0,48.0,8.6018580655,52.0,9.0539870992
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,9.045337203999999,0.018563965937327627,2.0,49.0,9.0322104978,53.0,9.0584639102
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,8.8413380077,0.10746662657156991,2.0,50.0,8.9173283881,54.0,8.7653476273
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,9.20299185,0.03228346397936309,2.0,51.0,9.1801639937,55.0,9.2258197063
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,8.3227819724,0.07686220942302256,2.0,56.0,8.3771317619,57.0,8.2684321829
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,8.2433199446,0.06546687350716712,2.0,58.0,8.2896120148,59.0,8.1970278744
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,8.84837503165,0.022020445375833066,2.0,60.0,8.8639458379,61.0,8.8328042254
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,8.83393076635,0.12452954588024227,2.0,62.0,8.74587508,63.0,8.9219864527
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,8.49378942745,0.6331199966697716,2.0,64.0,8.0461059845,65.0,8.9414728704
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,8.8380202683,0.039898381617354,2.0,66.0,8.8098078521,67.0,8.8662326845
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,8.954567320199999,0.20383133401456616,2.0,68.0,9.0986978387,69.0,8.8104368017
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,8.89833240415,0.23644778313318263,2.0,70.0,9.065526235,71.0,8.7311385733
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,9.5225843386,0.04351078693994732,2.0,72.0,9.5533511111,73.0,9.4918175661
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,9.7047709084,0.01055374180894966,2.0,74.0,9.697308286,75.0,9.7122335308
38,ICA-Set002__USA300 LAC CA-MHB Control,9.48267074025,0.05779706635173361,2.0,76.0,9.441802042700001,77.0,9.5235394378
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,9.03785540745,0.05437724184384007,2.0,78.0,9.0763059239,79.0,8.999404891
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,9.82176901225,0.03594434762363747,2.0,80.0,9.7963525203,81.0,9.8471855042
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,9.5971588536,0.0111479018582914,2.0,82.0,9.5892760966,83.0,9.6050416106
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,9.3746709245,0.04121825681135792,2.0,84.0,9.4038166334,85.0,9.3455252156
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,9.5480310256,0.0161952825297243,2.0,86.0,9.5594828197,87.0,9.5365792315
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,9.34356128975,0.06493758887865426,2.0,88.0,9.3894790992,89.0,9.2976434803
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,9.615034801250001,0.02623754692165057,2.0,90.0,9.6335875486,91.0,9.5964820539
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,9.652792441799999,0.0010216650712754395,2.0,92.0,9.6520700155,93.0,9.6535148681
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,8.3018181077,0.02050139976832597,2.0,94.0,8.2873214289,96.0,8.3163147865
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,8.996574662099999,0.10845221180217846,2.0,95.0,9.0732619565,97.0,8.9198873677
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,8.48836184125,0.009928392198727938,2.0,98.0,8.4953822747,99.0,8.4813414078
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,8.77307184765,0.1159422231992017,2.0,100.0,8.8550553799,101.0,8.6910883154
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,8.8290553603,0.06415038676885891,2.0,102.0,8.8744165338,103.0,8.7836941868
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,8.473033007649999,0.07910976890383097,2.0,104.0,8.5289720617,105.0,8.4170939536
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,8.553886945199999,0.24014589297963698,2.0,106.0,8.7236957346,107.0,8.3840781558
