,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.4947862717606987,2.0,0.0,-0.349866728,1.0,0.349866728,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,-1.451153609,0.1815610278614061,2.0,2.0,-1.322770575,3.0,-1.579536643,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,-3.144261831666667,0.09879688714282345,3.0,4.0,-3.258339803,5.0,-3.08792088,6.0,-3.086524812,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,-1.5157661355,0.21707574101103846,2.0,7.0,-1.669261864,8.0,-1.362270407,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.07167665952086083,2.0,9.0,-0.050683052000000006,10.0,0.050683052000000006,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,0.42170101750000005,0.1455451796506657,2.0,11.0,0.318785034,12.0,0.5246170010000001,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,-4.999999997368221e-10,0.019597975678787963,2.0,13.0,-0.013857862,14.0,0.013857861,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.11595949075,0.10673885765192563,4.0,15.0,-0.07762137200000001,16.0,-0.016346308,17.0,-0.10347449800000001,18.0,-0.266395785,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-2.13569839275,0.07242767638168755,4.0,19.0,-2.242719125,20.0,-2.105089167,21.0,-2.082871013,22.0,-2.112114266,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.021327257999999998,0.14722991941962393,3.0,23.0,-0.157677747,24.0,-0.041089817,25.0,0.13478579000000002,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.10828924150820568,2.0,26.0,0.076572057,27.0,-0.076572057,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,-0.386319427,0.03458955514322439,2.0,28.0,-0.36186091800000003,29.0,-0.410777936,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,0.15056112200000002,0.06744448825674379,2.0,30.0,0.10287066700000001,31.0,0.198251577,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.38336036538233265,2.0,32.0,-0.271076714,33.0,0.271076714,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-1.7179491805000002,0.06281507642377133,2.0,34.0,-1.762366147,35.0,-1.6735322140000002,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,0.13946421400000003,0.23681797920111053,2.0,36.0,0.30691981300000004,37.0,-0.027991385,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,3.333333331578814e-10,0.09219516206725417,3.0,38.0,-0.081553965,39.0,-0.018482286,40.0,0.100036252,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,-1.0359914430000001,0.12540734369439857,3.0,41.0,-0.8912388990000001,42.0,-1.111835799,43.0,-1.104899631,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.03216996018879753,2.0,44.0,0.022747597,45.0,-0.022747597,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-0.011245086999999999,0.056382093993074096,2.0,46.0,0.028623074000000002,47.0,-0.051113248,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,0.08703832,,1.0,48.0,0.08703832,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,0.0228422775,0.04117552436867213,2.0,49.0,0.05195777,50.0,-0.006273215,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,-0.04351916,0.12134297150427663,2.0,51.0,-0.129321598,52.0,0.042283278,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,-0.2336288006666667,0.040089767771877706,3.0,53.0,-0.234083179,54.0,-0.19331377500000002,55.0,-0.273489448,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,-0.590981595,0.04571689598723129,3.0,56.0,-0.559325005,57.0,-0.570225333,58.0,-0.643394447,,,,,,,,,,
